"countryOnly","country","N","mean","median","sd","iqr","OPcov","OPcovNoWeights","indAlloc","outliersOut","yearOnly","region","countryDes","incomeLevel"
"Argentina","Argentina2010",71,55395.459600023,44352.8122823428,37631.0712059862,63404.668917557,15295.4126587721,15799.9584834297,0.962046922946621,39,"2010","Latin America and Caribbean","Argentina","High income"
"Bahamas","Bahamas2010",6,196519.917859918,76215.9090909091,249327.306168225,204571.428571429,95286.5756465756,51985.2465336336,0.91728624535316,0,"2010","Latin America and Caribbean","Bahamas, The","High income"
"Bangladesh","Bangladesh2013",100,4430.28934348757,3075.92429438543,3964.07797968151,3251.98117542662,-875.546425809959,-795.951079055336,0.981413162180194,19,"2013","South Asia","Bangladesh","Lower middle income"
"Belarus","Belarus2013",3,19583.5278331444,19690.0086692879,3788.41921835129,4556.17732599518,804.959743687328,-3206.96316259792,2.03660116897469,3,"2013","Europe and Central Asia","Belarus","Upper middle income"
"Belize","Belize2010",5,37623.6217804739,38101.539355505,14846.2327109816,25444.4444444444,-5375.41948191431,-4360.69230769231,0.85652529894414,0,"2010","Latin America and Caribbean","Belize","Upper middle income"
"Brazil","Brazil2009",114,87613.8436504981,90403.0631171656,71418.5106416517,103954.886479737,1814.90497853973,25853.9087179671,0.338169620058675,23,"2009","Latin America and Caribbean","Brazil","Upper middle income"
"Cameroon","Cameroon2009",5,29130.2808997271,20495.7707592105,29722.997792111,28513.6327393249,17928.9738591482,22562.0215193036,0.233900394025093,1,"2009","Sub-Saharan Africa","Cameroon","Lower middle income"
"Chile","Chile2010",66,75941.9000526565,41308.7058138831,72181.8074216056,108725.55430786,70663.9354937285,56744.8415663285,2.54356981719672,14,"2010","Latin America and Caribbean","Chile","High income"
"China","China2012",113,32502.8331451441,21490.4483743082,26830.0555921059,45158.320551546,-7135.00193800727,-5249.83318989242,1.01071602914077,32,"2012","East Asia and Pacific","China","Upper middle income"
"Colombia","Colombia2010",1,52290.899656885,52290.899656885,NA,0,0,0,1,109,"2010","Latin America and Caribbean","Colombia","Upper middle income"
"Costarica","Costarica2010",12,28239.9957861432,30122.495807679,16361.37152675,18536.0087603935,-2492.58866980854,-2141.08482328331,1.6207457576275,8,"2010","Latin America and Caribbean","Costa Rica","Upper middle income"
"Cotedivoire","Cotedivoire2009",15,32155.8130561358,18114.2035600088,38251.8260046688,42437.7913949559,34804.9975098069,26888.5881522331,4.93192536228156,6,"2009","Sub-Saharan Africa","Cote d'Ivoire","Lower middle income"
"Dominica","Dominica2010",5,19334.5091122869,10518.5185185185,18878.3484819866,36465.6084656085,-4342.5677203455,-4250.67607289829,0.0980392156862746,2,"2010","Latin America and Caribbean","Dominica","Upper middle income"
"Dominicanrepublic","Dominicanrepublic2010",6,6767.66274639291,6998.85702919173,1744.34278846988,706.48888457277,638.315977628034,1000.09479110509,1.25648266240261,8,"2010","Latin America and Caribbean","Dominican Republic","Upper middle income"
"Drc","Drc2013",11,5686.63517586028,4645.97166828062,7761.125406715,4666.53121900132,6697.04167191685,7236.82134062247,1.27352685881311,10,"2013","Sub-Saharan Africa","Congo, Dem. Rep.","Low income"
"Ecuador","Ecuador2010",10,20663.3314067822,18207.8194731262,14429.2739929559,20922.02,7793.39460107866,12166.8351055134,0.174848107079859,8,"2010","Latin America and Caribbean","Ecuador","Upper middle income"
"Egypt","Egypt2013",116,14137.7627732516,7287.05883151029,17655.9455220293,11356.3831884486,-1678.36820466098,611.893884233948,1,57,"2013","Middle East and North Africa","Egypt, Arab Rep.","Lower middle income"
"Elsalvador","Elsalvador2010",11,29180.4392245569,13878.9686356127,30593.2689130052,66127.14,1872.89057143447,4687.40146531343,3.13106027355554,9,"2010","Latin America and Caribbean","El Salvador","Lower middle income"
"Ethiopia","Ethiopia2011",10,4837.09822664409,4122.46468338558,7283.31466476824,11668.679179735,1394.98461676808,1382.62374929939,0.613807245386193,14,"2011","Sub-Saharan Africa","Ethiopia","Low income"
"Georgia","Georgia2013",5,1477.64057866878,967.772677707399,3350.92457248209,2985.43129590552,-2501.87532411818,-2601.64192125106,0.0706364938376155,1,"2013","Europe and Central Asia","Georgia","Lower middle income"
"Ghana","Ghana2013",14,7437.09533790551,5517.52533779258,7525.41054650134,8734.64211697884,-299.906181774729,-1651.3833113711,0.752832230344408,12,"2013","Sub-Saharan Africa","Ghana","Lower middle income"
"Guatemala","Guatemala2010",11,19988.8547592846,11396.1729438523,20491.6150179764,22460.2022318991,1218.37396355905,1662.99315836368,0.335154304981833,8,"2010","Latin America and Caribbean","Guatemala","Lower middle income"
"Honduras","Honduras2010",1,15647.7958130238,15647.7958130238,NA,0,0,0,1,14,"2010","Latin America and Caribbean","Honduras","Lower middle income"
"India","India2014",379,10651.6574246189,6944.38807176494,10678.6604657732,12481.3297882569,-729.043098705211,-363.991374789297,1.02461433436335,189,"2014","South Asia","India","Lower middle income"
"Indonesia","Indonesia2009",54,1252.78145058845,982.780624544756,1327.13723380667,1438.50040459362,645.594134579436,326.016594142469,0.917497328892743,84,"2009","East Asia and Pacific","Indonesia","Lower middle income"
"Iraq","Iraq2011",34,22146.2745980167,18440.3550602686,18426.905349145,26393.2985033154,-3514.5803985039,-4617.78850106935,0.607568783029935,0,"2011","Middle East and North Africa","Iraq","Upper middle income"
"Israel","Israel2013",7,79736.5719322711,93750.5192012765,77099.0617547446,71905.4065291718,-16534.5506997426,-25255.2572794256,1.81797886992045,8,"2013","Middle East and North Africa","Israel","High income"
"Jordan","Jordan2013",32,24008.2667627513,20476.0366068854,26042.3956918547,23237.9756646496,3324.60524923639,4235.21909569181,0.975024717284779,17,"2013","Middle East and North Africa","Jordan","Upper middle income"
"Kenya","Kenya2013",25,26849.5982915615,12377.8151913323,30599.5129815469,35736.7759171364,-6478.83577520713,-7416.9033434823,2.09960944450586,12,"2013","Sub-Saharan Africa","Kenya","Lower middle income"
"Lebanon","Lebanon2013",1,11605.186146931,11605.186146931,NA,0,0,0,1,11,"2013","Middle East and North Africa","Lebanon","Upper middle income"
"Madagascar","Madagascar2013",12,6186.96124579437,5846.01939310703,3864.13903567178,3104.42294446317,46.2735573158643,696.716370161471,0.575624531716219,7,"2013","Sub-Saharan Africa","Madagascar","Low income"
"Mexico","Mexico2010",132,33225.6011483656,19982.8713893827,37254.625018291,28638.3134858601,20485.9687484322,24256.7980091349,2.07549423598311,22,"2010","Latin America and Caribbean","Mexico","Upper middle income"
"Myanmar","Myanmar2014",7,4594.27876382796,4634.96381490642,2450.24771388897,3559.90461929833,347.633093347247,412.62169724905,0.792470008370524,10,"2014","East Asia and Pacific","Myanmar","Lower middle income"
