"countryOnly","country","N","mean","median","sd","iqr","OPcov","OPcovNoWeights","indAlloc","outliersOut","yearOnly","region","countryDes","incomeLevel"
"Argentina","Argentina2010",40,0.425675983596515,0.33766772788572,0.432888220129853,0.468901736700179,-0.027266855260038,-0.0146552866322534,1.41005787612598,2,"2010","Latin America and Caribbean","Argentina","High income"
"Bangladesh","Bangladesh2013",156,0.50556552473875,0.538776680347505,0.274830856287559,0.439490756548461,0.0267767426929107,-0.0267799259591993,1.17153597771707,2,"2013","South Asia","Bangladesh","Lower middle income"
"Bolivia","Bolivia2010",8,0.365516933798201,0.481391370618476,0.32555165499976,0.539662809145092,0.359469031108562,0.312085836910367,0.0978848901043187,0,"2010","Latin America and Caribbean","Bolivia","Lower middle income"
"Botswana","Botswana2010",9,0.508051293076903,0.429917204578485,0.402245117818812,0.537685974284404,-0.242427818204259,-0.232100077221312,1.49905984007686,0,"2010","Sub-Saharan Africa","Botswana","Upper middle income"
"Brazil","Brazil2009",122,0.371155865306309,0.301840511201894,0.286215327257565,0.346805779379923,0.0114469975918412,-0.00684384295408076,0.509570846739865,4,"2009","Latin America and Caribbean","Brazil","Upper middle income"
"Bulgaria","Bulgaria2013",7,0.546563606193973,0.551681538655464,0.328231029667953,0.761267045454546,0.00761983075262457,-0.0500450543058799,3.82856817634889,1,"2013","Europe and Central Asia","Bulgaria","Upper middle income"
"Chile","Chile2010",54,0.474069475520562,0.423960842667931,0.331164339444027,0.37728761607116,0.0251504660067748,0.144240431479192,1.58764604428443,2,"2010","Latin America and Caribbean","Chile","High income"
"China","China2012",139,0.312280618629055,0.256647651693004,0.183196161350629,0.221731936017651,-0.0163853743200298,-0.0587584424092227,0.783878292897689,3,"2012","East Asia and Pacific","China","Upper middle income"
"Colombia","Colombia2010",47,0.63352519052803,0.805671645395482,0.304836557347454,0.533550370772292,-0.303923440506134,-0.151822197324967,1.3696531264599,1,"2010","Latin America and Caribbean","Colombia","Upper middle income"
"Costarica","Costarica2010",5,0.501455249323943,0.504426220054058,0.174740162087594,0.145557863585303,-0.135227009661172,-0.167788025943091,4.77760044511346,0,"2010","Latin America and Caribbean","Costa Rica","Upper middle income"
"Croatia","Croatia2013",5,0.307205341922397,0.225554085733807,0.227366595864773,0.321867651913813,0.284491137832585,0.240728786603041,0.231984019849545,0,"2013","Europe and Central Asia","Croatia","High income"
"Dominicanrepublic","Dominicanrepublic2010",9,0.493584351970692,0.440305158299781,0.290091952907073,0.506192524202,-0.124556877523522,-0.0563457971364066,3.93950522246662,0,"2010","Latin America and Caribbean","Dominican Republic","Upper middle income"
"Ecuador","Ecuador2010",9,0.246558767089414,0.274613322290947,0.141502610484842,0.198052571708182,0.0287559835512522,-0.0525075901058698,0.477312366924071,1,"2010","Latin America and Caribbean","Ecuador","Upper middle income"
"Egypt","Egypt2013",158,0.351149529202031,0.314341394194141,0.211115438221817,0.289574994237567,0.0420585246442539,0.06799047980188,1.39531921119109,9,"2013","Middle East and North Africa","Egypt, Arab Rep.","Lower middle income"
"Elsalvador","Elsalvador2010",6,1.04414659353327,0.279923075533565,1.13002568119446,2.1818809423602,-0.509254711084986,-0.282338066433905,0.856658904484404,0,"2010","Latin America and Caribbean","El Salvador","Lower middle income"
"Ethiopia","Ethiopia2011",8,0.302013915534113,0.33906600249066,0.153533002022414,0.149434955945109,0.0260875022130198,0.0280878145732602,7.3,0,"2011","Sub-Saharan Africa","Ethiopia","Low income"
"Fyrom","Fyrom2013",1,0.809628008752735,0.809628008752735,NA,0,0,0,1,4,"2013","Europe and Central Asia","Macedonia, FYR","Upper middle income"
"Guatemala","Guatemala2010",40,0.54168636456232,0.525244928584994,0.328680528022154,0.423963133640553,0.0930447593023659,0.0756584666537597,1.25,0,"2010","Latin America and Caribbean","Guatemala","Lower middle income"
"Honduras","Honduras2010",3,0.103386402447274,0.0683900918470867,0.240997425618249,0,0.267199349787216,0.23213855424416,0.0526315789473684,2,"2010","Latin America and Caribbean","Honduras","Lower middle income"
"India","India2014",394,0.338170835189437,0.285714285714286,0.26485804501349,0.351498547114985,0.0255603094873768,0.0733382025823527,0.995853996811324,6,"2014","South Asia","India","Lower middle income"
"Indonesia","Indonesia2009",119,0.51853105350545,0.566590504980649,0.3498956479975,0.382772438142741,-0.129021301558104,-0.214075723796099,0.8,3,"2009","East Asia and Pacific","Indonesia","Lower middle income"
"Jordan","Jordan2013",7,0.287488994280309,0.243640895223882,0.159005211041878,0.154557045335008,-0.0953479221358677,-0.0863729537855332,3.51340996168582,1,"2013","Middle East and North Africa","Jordan","Upper middle income"
"Kenya","Kenya2013",29,0.219899090133455,0.199351219230712,0.214512011732659,0.232109939506952,-0.00644336254670122,-0.00330160651006097,1.32019988888594,0,"2013","Sub-Saharan Africa","Kenya","Lower middle income"
"Madagascar","Madagascar2013",37,0.353673619630128,0.406788898816227,0.453972938302305,0.551558609007825,0.0601927542994048,0.0361021923281352,0.38834357892334,7,"2013","Sub-Saharan Africa","Madagascar","Low income"
"Mauritius","Mauritius2009",32,0.345727611325599,0.218080443544757,0.334361900924917,0.396306612355299,0.155699046725023,0.0776681570729203,0.119763205406324,0,"2009","Sub-Saharan Africa","Mauritius","Upper middle income"
"Mexico","Mexico2010",21,0.465061708060937,0.416803759133131,0.179021127815374,0.142720586999961,0.0347672147845557,0.031324697669257,1.62241441583471,1,"2010","Latin America and Caribbean","Mexico","Upper middle income"
"Mongolia","Mongolia2013",7,0.923751046995161,0.775494425448968,0.84526606760038,1.97131535877337,-0.0516705087142468,-0.0333924349978455,1,0,"2013","East Asia and Pacific","Mongolia","Upper middle income"
"Morocco","Morocco2013",2,0.216284616485292,0.216284616485292,0.00159901129809375,0.00226134346415199,-0.000475402976256478,-0.00046182366521414,1.62929768132111,4,"2013","Middle East and North Africa","Morocco","Lower middle income"
"Myanmar","Myanmar2014",6,0.264255539299838,0.217139984920834,0.246982143727789,0.184239733629301,0.0808210513647383,0.0847790488834695,0.595132448615929,0,"2014","East Asia and Pacific","Myanmar","Lower middle income"
"Nepal","Nepal2013",17,0.280713240352957,0.258701219799096,0.227449062619958,0.226774448310245,0.0277355169401208,-0.126490232702613,0.605395945376319,0,"2013","South Asia","Nepal","Low income"
"Nigeria","Nigeria2014",17,0.360369306706203,0.505976894257993,0.309530828281635,0.57042547855889,-0.141039699795142,-0.0791918132991079,1.38116476664692,0,"2014","Sub-Saharan Africa","Nigeria","Lower middle income"
"Pakistan","Pakistan2013",26,0.172426719449635,0.06499182288253,0.232003130336564,0.337545586394563,-0.153620358826573,-0.170771280860861,0.36081952711154,2,"2013","South Asia","Pakistan","Lower middle income"
"Peru","Peru2010",39,0.551251344901549,0.521743821638707,0.384814515749449,0.403061224489796,-0.084120457296693,-0.0830299716866448,1.94886584395525,1,"2010","Latin America and Caribbean","Peru","Upper middle income"
"Philippines","Philippines2009",11,0.395650076700994,0.343456345304915,0.191599260854575,0.247058309328455,0.026123491386255,0.0429545015649225,1.26228965694348,2,"2009","East Asia and Pacific","Philippines","Lower middle income"
"Romania","Romania2013",2,0.331444385207371,0.331444385207371,0.0286431844104847,0,-0.0277855154307082,-0.0191127313437443,8.42745964386422,3,"2013","Europe and Central Asia","Romania","Upper middle income"
"SriLanka","SriLanka2011",12,0.721888853705257,0.626889669935153,0.264284057734037,0.223184728237885,0.0925613047406909,0.17647384391081,0.461538461538462,0,"2011","South Asia","Sri Lanka","Lower middle income"
"Tajikistan","Tajikistan2013",7,0.638862665908649,0.64275449554418,0.262276756417061,0.434397163120565,-0.0558022985060883,-0.000168389054603954,0.47428091576837,1,"2013","Europe and Central Asia","Tajikistan","Lower middle income"
"Tanzania","Tanzania2013",1,0.285714285714286,0.285714285714286,NA,0,0,0,1,5,"2013","Sub-Saharan Africa","Tanzania","Low income"
"Tunisia","Tunisia2013",16,0.518865221682972,0.444701513724399,0.264004242859918,0.201720730147657,0.0653814721584285,0.108854503288612,1.58056915782803,0,"2013","Middle East and North Africa","Tunisia","Upper middle income"
"Turkey","Turkey2013",27,0.511217722208844,0.336351808732126,0.419930724689334,0.381728456428187,-0.19686138118312,-0.139402089603814,2.48213135920532,4,"2013","Europe and Central Asia","Turkey","Upper middle income"
"Uganda","Uganda2013",1,0.0198600340457727,0.0198600340457727,NA,0,0,0,1,12,"2013","Sub-Saharan Africa","Uganda","Low income"
"Uruguay","Uruguay2010",26,0.576050110065634,0.380924290425053,0.476701151681198,0.575772610562684,0.316023402526884,0.414683294636313,0.171408267103165,2,"2010","Latin America and Caribbean","Uruguay","High income"
"Uzbekistan","Uzbekistan2013",22,0.393466733630786,0.262072086075656,0.373567639713272,0.524201192040358,-0.069505039084912,-0.0629414231868026,0.906707372973892,0,"2013","Europe and Central Asia","Uzbekistan","Lower middle income"
"Vietnam","Vietnam2009",77,0.394997346893281,0.319818820688797,0.433932180390334,0.455770944741533,0.0505898500539293,0.0775055416671501,1.07372543411423,6,"2009","East Asia and Pacific","Vietnam","Lower middle income"
"Yemen","Yemen2013",5,0.316548851202866,0.375800191015717,0.198225524543294,0.28494223398682,-0.0823407874340093,-0.0872756163412322,1.44168385963656,0,"2013","Middle East and North Africa","Yemen, Rep.","Lower middle income"
