"countryOnly","country","N","mean","median","sd","iqr","OPcov","OPcovNoWeights","indAlloc","outliersOut","yearOnly","region","countryDes","incomeLevel"
"Argentina","Argentina2010",2,1.13778212514918,1.13778212514918,0.00442546246852199,0,-0.00147345031681535,-0.00197974510536188,0.305115096098279,29,"2010","Latin America and Caribbean","Argentina","High income"
"Bangladesh","Bangladesh2013",34,3.93412789507061,3.99910946276899,0.500526852002827,0.669527264119797,0.41387284864029,0.49761959957947,1.40451647368335,0,"2013","South Asia","Bangladesh","Lower middle income"
"Chile","Chile2010",68,1.44967287258551,1.28381542469386,0.532606952982844,0.551693138037006,0.212807136083332,0.178038621917074,2.55944296248118,1,"2010","Latin America and Caribbean","Chile","High income"
"China","China2012",113,3.98580137609923,3.93397718573074,0.413320933135274,0.438465423957622,0.220136203734885,0.315113822959181,2.14642018149772,2,"2012","East Asia and Pacific","China","Upper middle income"
"Colombia","Colombia2010",46,4.9126907125744,5.0380418649286,0.469242270327357,0.361922421139155,0.399793190466627,0.378061048916175,0.512792898106256,0,"2010","Latin America and Caribbean","Colombia","Upper middle income"
"Egypt","Egypt2013",83,3.58730706658605,3.54253686010532,0.471276180703888,0.395058290255895,0.335997395704271,0.313745681662771,1.05787719484082,5,"2013","Middle East and North Africa","Egypt, Arab Rep.","Lower middle income"
"Ghana","Ghana2013",16,4.09484631293997,3.83807287341746,1.23371969187699,1.23715352090198,0.877361552977798,0.825438176231802,1.20829681994464,0,"2013","Sub-Saharan Africa","Ghana","Lower middle income"
"India","India2014",260,4.13197083586903,4.0961278720655,0.557288653453548,0.836302929447852,0.312229410404923,0.661298177673965,1.53385604634593,0,"2014","South Asia","India","Lower middle income"
"Indonesia","Indonesia2009",70,4.79075723926403,4.50794976122017,0.730375466991821,1.00777592076652,0.282645696688997,0.344155659977426,0.959912279414034,1,"2009","East Asia and Pacific","Indonesia","Lower middle income"
"Iraq","Iraq2011",26,5.0191781154938,4.99934216987802,0.569752446505659,0.688134705135088,0.212356368994047,0.27633814217879,1.50564407922126,1,"2011","Middle East and North Africa","Iraq","Upper middle income"
"Mexico","Mexico2010",131,4.12691782685437,3.9238107384267,0.721224824937312,1.00134938538722,0.184307054514898,0.296513178328751,1.33333333333333,0,"2010","Latin America and Caribbean","Mexico","Upper middle income"
"Myanmar","Myanmar2014",17,4.15971315295398,3.95677033036292,0.413786241343113,0.441056729151931,0.150394621793982,0.242141076426047,1.88116719184533,1,"2014","East Asia and Pacific","Myanmar","Lower middle income"
"Nepal","Nepal2013",22,2.75282622808206,2.64698655975718,0.375521075644397,0.321903669824234,0.0757240137680529,0.316935490312075,0.742711057788447,3,"2013","South Asia","Nepal","Low income"
"Peru","Peru2010",37,3.94582916629788,3.8571636868612,0.582877420666422,0.764582641632778,0.242066457112233,0.299266569796799,3.23902635273464,0,"2010","Latin America and Caribbean","Peru","Upper middle income"
"Philippines","Philippines2009",52,4.17805018087862,4.12680101333091,0.968652805997563,0.97545313825717,0.0979867182533282,0.161657247691731,1.4765643927406,0,"2009","East Asia and Pacific","Philippines","Lower middle income"
"Russia","Russia2012",29,1.44162685361175,1.46557439004582,0.3559330050007,0.558828280532957,0.140012688111328,0.108540486130995,0.793940872792461,0,"2012","Europe and Central Asia","Russian Federation","High income"
"Vietnam","Vietnam2009",24,5.1089930233424,5.20476967546892,0.371431000042818,0.46023425517712,0.104451786758342,0.21490950781142,1.08414621812048,1,"2009","East Asia and Pacific","Vietnam","Lower middle income"
