"countryOnly","country","N_Foreign","mean_Foreign","median_Foreign","sd_Foreign","iqr_Foreign","OPcov_Foreign","OPcovNoWeights_Foreign","indAlloc_Foreign","N_Domestic","mean_Domestic","median_Domestic","sd_Domestic","iqr_Domestic","OPcov_Domestic","OPcovNoWeights_Domestic","indAlloc_Domestic","outliersOut","yearOnly","region","countryDes","incomeLevel"
"Argentina","Argentina2010",6,15915.6223652168,14925.0800331802,4955.22142179895,5397.9962766512,3491.39978136221,7149.06081636331,3.47015388858573,2,33198.5043194647,33198.5043194647,15285.8399181156,21617.4421244632,-5020.2296396901,-7405.58514684522,0.748320448655805,5,"2010","Latin America and Caribbean","Argentina","High income"
"Bangladesh","Bangladesh2013",88,5253.30253034328,3161.22959110557,5371.67032412878,5401.96921418237,1291.0456449381,1151.57549283098,1.1,4,11599.4661137398,8918.89217539812,12445.3392508441,19874.7891314946,-8884.8378442975,-5470.95072913286,0.0204018974407669,21,"2013","South Asia","Bangladesh","Lower middle income"
"Brazil","Brazil2009",74,11076.3879297968,7568.86285849731,9901.31883856349,10925.2440861378,11366.3244676348,7610.00301846513,1.35045648705557,40,12305.699330777,9282.57746828042,9314.45418970478,8703.02131872275,389.125156491129,918.207157161606,1.42187160901597,17,"2009","Latin America and Caribbean","Brazil","Upper middle income"
"Chile","Chile2010",9,18131.236034206,11051.6931081521,15686.1018397119,31631.7650406165,18541.4082509005,17489.7602065008,2.18791424478692,NA,NA,NA,NA,NA,NA,NA,NA,2,"2010","Latin America and Caribbean","Chile","High income"
"China","China2012",15,13582.2266322113,10106.2338835628,7314.70739813922,13162.1731347456,-44.4322363755807,274.25841485083,2.62571100335954,NA,NA,NA,NA,NA,NA,NA,NA,4,"2012","East Asia and Pacific","China","Upper middle income"
"Colombia","Colombia2010",7,18915.8768488961,18383.8343838158,4307.63375155011,6709.70446053017,702.146794649258,3628.52201876727,0.900254896204153,NA,NA,NA,NA,NA,NA,NA,NA,3,"2010","Latin America and Caribbean","Colombia","Upper middle income"
"Cotedivoire","Cotedivoire2009",8,2408.27121033938,1813.75634913711,2706.0883640616,2925.93032539383,70.4091687793364,-76.7515677045006,4.28220064557387,1,1720.95535622327,1720.95535622327,NA,0,0,0,1,3,"2009","Sub-Saharan Africa","Cote d'Ivoire","Lower middle income"
"Egypt","Egypt2013",73,4664.12653346623,2570.73910379477,6798.40825826849,6539.79234639357,559.202237548536,350.182527137242,1.1,4,16674.7149711542,16928.5716583215,4938.5713315369,5283.94541901856,-422.683624236951,2490.48909925022,0.812018247011623,34,"2013","Middle East and North Africa","Egypt, Arab Rep.","Lower middle income"
"Ethiopia","Ethiopia2011",9,238.900678776668,2327.22498872889,11126.3934663456,5166.71030293423,-11081.9689169614,-11135.0183183873,0.096200956937799,4,1172516.27478271,8471.55539158076,2330567.68820849,1171240.951242,-420516.915350135,-420516.915350135,0.575,14,"2011","Sub-Saharan Africa","Ethiopia","Low income"
"Fyrom","Fyrom2013",9,11622.9484333152,5279.39720793005,11847.3454858887,23387.7045085984,-7037.61183330547,-2551.23369501913,0.373787486963285,NA,NA,NA,NA,NA,NA,NA,NA,0,"2013","Europe and Central Asia","Macedonia, FYR","Upper middle income"
