"countryOnly","country","N","mean","median","sd","iqr","OPcov","OPcovNoWeights","indAlloc","outliersOut","yearOnly","region","countryDes","incomeLevel"
"Argentina","Argentina2010",36,53890.9326276995,48631.4030763231,16615.9629048778,7089.78368463139,8831.61794905428,10468.1060872937,0.566238945967693,13,"2010","Latin America and Caribbean","Argentina","High income"
"Azerbaijan","Azerbaijan2013",4,6266.14188439113,6229.81870194507,626.327093964291,245.138747783188,248.227910750462,384.583615181594,3.12300595683908,1,"2013","Europe and Central Asia","Azerbaijan","Upper middle income"
"Bangladesh","Bangladesh2013",36,15464.2110737662,4491.77012356462,19858.6228782316,30471.3504942053,-9461.75672510017,-5762.65266881664,0.973951285623857,1,"2013","South Asia","Bangladesh","Lower middle income"
"Belarus","Belarus2013",7,57584.9405626118,50385.4434682834,27248.1775084793,50655.5121593123,1799.31234172759,-21707.6002831168,1.07414329856671,0,"2013","Europe and Central Asia","Belarus","Upper middle income"
"Bih","Bih2013",10,118089.661477079,124465.237807101,77023.2007529993,85437.8654235389,33618.1178874635,50918.6408264227,1.35025595537732,0,"2013","Europe and Central Asia","Bosnia and Herzegovina","Upper middle income"
"Bolivia","Bolivia2010",6,43438.8346988058,27267.5510241471,58468.2316760375,41571.6999050332,26875.2190168906,3686.98508065708,0.879475376924065,0,"2010","Latin America and Caribbean","Bolivia","Lower middle income"
"Brazil","Brazil2009",32,66273.0690294773,88119.4261746108,41957.1052068532,54345.9168546786,-8798.20465572382,-15112.3686900634,1.72848256510982,1,"2009","Latin America and Caribbean","Brazil","Upper middle income"
"Bulgaria","Bulgaria2013",7,73058.2624056537,83963.0472156918,28476.2392940017,22805.9250371584,5873.33771399918,-979.857908619074,6.31735347031385,0,"2013","Europe and Central Asia","Bulgaria","Upper middle income"
"Burkinafaso","Burkinafaso2009",5,64822.7209748767,67806.1100185777,46178.203302048,33343.6221684393,3617.25455182478,14962.5614675935,0.608515325941698,0,"2009","Sub-Saharan Africa","Burkina Faso","Low income"
"Cameroon","Cameroon2009",4,23097.7771469838,13604.0520599709,27413.5747006604,36555.5554276601,16750.0117100539,15086.9911787154,1.1659598661177,1,"2009","Sub-Saharan Africa","Cameroon","Lower middle income"
"Chile","Chile2010",74,78725.4548568274,61519.5861569049,61723.4900544516,74095.6259121113,49491.796344879,42337.6808773877,2.91666666666667,1,"2010","Latin America and Caribbean","Chile","High income"
"China","China2012",145,48432.0647230158,34614.9100164864,39829.0684223608,52429.2826000344,-6149.76450125355,8.31581159671758,0.597911978834462,1,"2012","East Asia and Pacific","China","Upper middle income"
"Colombia","Colombia2010",51,45423.952424338,35370.3653388251,33490.0236563181,39969.1881505888,27108.2906813448,23700.4185967555,1.80086415353225,3,"2010","Latin America and Caribbean","Colombia","Upper middle income"
"Costarica","Costarica2010",16,21281.3408889153,5543.10375832092,33438.1441723212,35966.3017108212,20626.3741242246,7172.42925725095,2.11625154642898,0,"2010","Latin America and Caribbean","Costa Rica","Upper middle income"
"Cotedivoire","Cotedivoire2009",10,22850.2603445502,18745.4697252275,17863.3554188561,8480.32987342967,4958.74123126238,556.68854980234,0.871409152607717,2,"2009","Sub-Saharan Africa","Cote d'Ivoire","Lower middle income"
"Croatia","Croatia2013",7,68575.3286212818,65552.6230677728,32474.2194105088,20265.8442742674,10406.0480865149,13201.217240536,1.47710698555863,1,"2013","Europe and Central Asia","Croatia","High income"
"Czech","Czech2013",6,79200.8033793837,66838.8198235647,48163.0700207386,78920.1208111298,-12084.4791893652,-4853.39482631203,4.24984533346116,0,"2013","Europe and Central Asia","Czech Republic","High income"
"Dominicanrepublic","Dominicanrepublic2010",4,31024.2480846276,30521.1960517472,3204.61637567076,0,4046.15854732487,3094.77010332761,0.615280989945449,1,"2010","Latin America and Caribbean","Dominican Republic","Upper middle income"
"Ecuador","Ecuador2010",8,74432.5529582877,71062.8264210695,29950.4606823411,30339.6226415094,20909.6775831565,26377.9867981769,1.79487587788249,0,"2010","Latin America and Caribbean","Ecuador","Upper middle income"
"Egypt","Egypt2013",104,28025.4755505276,15425.7282061043,27668.345742408,37549.3315101929,-324.162453633452,2316.57656096094,1.17647058823529,2,"2013","Middle East and North Africa","Egypt, Arab Rep.","Lower middle income"
"Elsalvador","Elsalvador2010",7,86245.1703041037,41444.4581503818,83735.7690140284,155359.285714286,-48480.2988322383,-12726.5623121064,0.0834796579014,0,"2010","Latin America and Caribbean","El Salvador","Lower middle income"
"Ethiopia","Ethiopia2011",20,8311.51312016724,4482.0795194328,9483.85753450482,6899.0755525853,-2910.86235375799,-2960.55448688487,0.678842315369262,1,"2011","Sub-Saharan Africa","Ethiopia","Low income"
"Fyrom","Fyrom2013",6,33175.7274742505,39186.4067501048,25788.8010031406,48640.3235031653,-5361.42593405078,-2091.23839792683,0.903992718877331,0,"2013","Europe and Central Asia","Macedonia, FYR","Upper middle income"
"Ghana","Ghana2013",20,26805.2927559818,18909.7465966736,26340.6790283149,40134.6313732718,12597.3190431351,9978.064980443,0.671195787784781,0,"2013","Sub-Saharan Africa","Ghana","Lower middle income"
"Guatemala","Guatemala2010",12,55624.9710422754,40355.9617569604,46200.2487292348,74097.9078360673,21132.5506144702,19181.01407627,1.06129062353723,0,"2010","Latin America and Caribbean","Guatemala","Lower middle income"
"India","India2014",648,26676.2009828554,17071.0134865625,26163.3229479518,26832.1016871524,2433.98792445051,3506.65735313102,0.888322186271873,36,"2014","South Asia","India","Lower middle income"
"Indonesia","Indonesia2009",89,3982.54598539366,2647.86313725993,3652.88084277455,3675.67286044769,2337.4205130415,1110.22387328381,0.83740960795537,28,"2009","East Asia and Pacific","Indonesia","Lower middle income"
"Iraq","Iraq2011",27,29146.4677989,17785.2846828748,29997.2465522212,31334.7345413768,-5932.42271870575,-8214.55436362371,0.804947280102843,0,"2011","Middle East and North Africa","Iraq","Upper middle income"
"Israel","Israel2013",4,113987.08938372,106166.925872642,46173.1843230016,24658.3145476645,3699.55138544701,-21114.7302291651,0.989458440100386,1,"2013","Middle East and North Africa","Israel","High income"
"Jordan","Jordan2013",10,58447.8391695377,45959.927355559,29619.2988724632,20727.9055934445,1948.47060665669,-210.280790686101,0.988421881652951,1,"2013","Middle East and North Africa","Jordan","Upper middle income"
"Kazakhstan","Kazakhstan2013",12,35989.1631326091,37834.4340140515,23443.5316673942,20132.1556557192,20858.6537510948,25493.5894108133,0.4,3,"2013","Europe and Central Asia","Kazakhstan","Upper middle income"
"Kenya","Kenya2013",8,63132.6510116331,44400.7630609712,75055.0912442369,66305.1417036793,-30679.6616621313,-35322.9987218501,0.487371167613003,0,"2013","Sub-Saharan Africa","Kenya","Lower middle income"
"Laos","Laos2012",4,7279.77406353085,7319.54862138798,3623.99369064635,6508.96385873886,-1067.80416421114,-792.474699434097,1.33333333333333,1,"2012","East Asia and Pacific","Lao PDR","Lower middle income"
"Latvia","Latvia2013",6,44634.7027943059,49087.9306028416,31614.1037070214,35233.4490387212,6907.70561761351,6493.81921287953,0.869185062067319,0,"2013","Europe and Central Asia","Latvia","High income"
"Lebanon","Lebanon2013",11,162365.028410252,113446.96981089,128269.555460803,204982.907486554,33250.109053794,37445.7360269483,2.5,0,"2013","Middle East and North Africa","Lebanon","Upper middle income"
"Madagascar","Madagascar2013",4,381.532374330546,363.112410918737,120.840475511145,0,-77.5531609450958,-113.956474475948,0.0114773765036456,3,"2013","Sub-Saharan Africa","Madagascar","Low income"
"Mauritius","Mauritius2009",9,18590.7728914351,23480.6341970134,10518.6186916943,18590.991199545,-3476.84177627334,-3073.89613568068,0.417214971627287,1,"2009","Sub-Saharan Africa","Mauritius","Upper middle income"
