"countryOnly","country","N","mean","median","sd","iqr","OPcov","OPcovNoWeights","indAlloc","outliersOut","yearOnly","region","countryDes","incomeLevel"
"Afghanistan","Afghanistan2014",6,37753.5090818158,5551.82422040675,64197.1472767079,131582.779204113,-18710.1646709128,-13300.4644400641,0.997290542592203,0,"2014","South Asia","Afghanistan","Low income"
"Argentina","Argentina2010",107,57055.2455557405,44945.961683006,36490.6628236756,37317.7259643686,10030.0909325341,17957.143399338,4.36533512455884,5,"2010","Latin America and Caribbean","Argentina","High income"
"Armenia","Armenia2013",6,4551.24768553203,4292.12618397271,1421.53833984764,1612.1734933149,-340.47362541318,-80.6194618901301,1.02846927054358,2,"2013","Europe and Central Asia","Armenia","Lower middle income"
"Azerbaijan","Azerbaijan2013",5,12834.6389021047,12233.2945922278,8241.16868247851,15251.1320942254,-4407.50636350105,-4904.9387930828,0.237465945273519,0,"2013","Europe and Central Asia","Azerbaijan","Upper middle income"
"Bangladesh","Bangladesh2013",25,4444.02685882512,3324.8661042261,3469.39294796513,5785.10636848439,121.04906140556,-284.094126058815,1.23315812870403,2,"2013","South Asia","Bangladesh","Lower middle income"
"Belarus","Belarus2013",5,57674.740840709,59989.5026498316,29144.2825893131,29185.4775330652,-12713.7004283549,-3472.97750537272,0.243471395629902,0,"2013","Europe and Central Asia","Belarus","Upper middle income"
"Brazil","Brazil2009",136,48713.9003452146,45158.5641671218,45471.3475140937,47608.4842946513,-55.0534902643728,-14046.2760794003,0.665105821141317,12,"2009","Latin America and Caribbean","Brazil","Upper middle income"
"Bulgaria","Bulgaria2013",14,24240.1155604405,18973.9986896722,17171.3575853555,15730.1075576616,8855.84942507884,8900.16464128506,0.696742062980042,0,"2013","Europe and Central Asia","Bulgaria","Upper middle income"
"Chile","Chile2010",18,45211.0427626746,40059.5608768055,26461.8931500567,22464.9864442548,45014.3944952055,55243.0640377532,0.772913764621711,1,"2010","Latin America and Caribbean","Chile","High income"
"China","China2012",145,52670.2693803966,39721.9570649756,48552.2270502601,54028.2494851076,49720.6352917439,101055.023409341,1.05467681199009,8,"2012","East Asia and Pacific","China","Upper middle income"
"Colombia","Colombia2010",20,37905.4644963022,26148.666467045,30143.3993122049,34453.2704652634,24142.8217143868,18876.0759555283,2.18591989535048,2,"2010","Latin America and Caribbean","Colombia","Upper middle income"
"Costarica","Costarica2010",18,36516.6270876575,29512.7082799187,21446.9829654515,26771.5829483199,735.091435123071,-3384.00725499661,1.11217282057081,0,"2010","Latin America and Caribbean","Costa Rica","Upper middle income"
"Cotedivoire","Cotedivoire2009",8,77870.3435304299,42861.5434354445,113697.616672228,90385.8818467204,-35696.9287634405,-46209.7395701593,2.79363395092279,0,"2009","Sub-Saharan Africa","Cote d'Ivoire","Lower middle income"
"Croatia","Croatia2013",13,93808.8123144522,52480.3944036047,95465.0463668751,100869.922549466,-482.986844086657,3329.00805941604,2.17011598255964,0,"2013","Europe and Central Asia","Croatia","High income"
"Czech","Czech2013",18,73159.363260397,61777.8888148914,45629.0232331821,60178.794274883,-3325.65365093714,7209.1849667592,0.84906587724488,0,"2013","Europe and Central Asia","Czech Republic","High income"
"Egypt","Egypt2013",24,9910.37731145817,10310.3240497515,2498.05276905056,1770.6844651266,-2633.43830591882,-1893.35118310761,0.0681466099048918,24,"2013","Middle East and North Africa","Egypt, Arab Rep.","Lower middle income"
"Estonia","Estonia2013",6,209877.338930153,180863.268904012,151500.397520261,337343.44932684,-36890.293169975,-19658.5102955747,0.975893701389017,0,"2013","Europe and Central Asia","Estonia","High income"
"Ethiopia","Ethiopia2011",7,37040.5197489147,45631.6876182178,26332.4646965291,31910.7035496494,4099.33335585879,1139.79926515823,2.63163184541036,0,"2011","Sub-Saharan Africa","Ethiopia","Low income"
"Hungary","Hungary2013",4,140004.254649486,171872.910006425,130386.78677824,206568.309179493,-42591.8393378371,-21223.1988062754,0.79092666826225,1,"2013","Europe and Central Asia","Hungary","High income"
"India","India2014",655,24639.5073519943,18168.2271197746,21947.3178259231,21878.3703421286,1214.62050315675,4147.33399733615,0.833333333333333,47,"2014","South Asia","India","Lower middle income"
"Indonesia","Indonesia2009",5,1759.86542307523,818.109040228943,3027.18622215426,0,1572.01514781532,1529.05251908684,0.176323356161114,3,"2009","East Asia and Pacific","Indonesia","Lower middle income"
"Iraq","Iraq2011",2,8250.33811463156,8250.33811463156,6169.46498539691,0,1048.65169105806,2181.23526373356,1,4,"2011","Middle East and North Africa","Iraq","Upper middle income"
"Israel","Israel2013",8,133731.292407383,138842.997831066,67450.3431134972,96465.49427438,42438.7975766719,45110.2791528176,3.64908062918651,1,"2013","Middle East and North Africa","Israel","High income"
"Jordan","Jordan2013",9,128740.431090224,94094.2900611582,110306.15215681,229889.552204448,-48385.543455495,-5034.77275349089,NA,0,"2013","Middle East and North Africa","Jordan","Upper middle income"
"Kazakhstan","Kazakhstan2013",17,32756.5248162054,18826.7673685737,29478.6014979532,29706.634333846,10797.0118680334,8168.24640894324,1.55250936479808,3,"2013","Europe and Central Asia","Kazakhstan","Upper middle income"
"Kenya","Kenya2013",16,34787.1517540276,26369.4191721846,30008.3519143621,33984.927064466,19951.9326623928,26039.6150436533,0.812249023341048,3,"2013","Sub-Saharan Africa","Kenya","Lower middle income"
"Kyrgyzstan","Kyrgyzstan2013",5,12359.5800876362,9397.62778981008,9574.6967541403,20880.6370399349,4618.24548830823,3803.26820915311,1.07660323629748,0,"2013","Europe and Central Asia","Kyrgyz Republic","Lower middle income"
"Latvia","Latvia2013",4,40535.2333294474,41333.4184358489,12557.8746910619,12193.2900423289,275.53938161882,5304.86036968988,0.809843988813445,2,"2013","Europe and Central Asia","Latvia","High income"
"Lebanon","Lebanon2013",8,42851.8165062992,31855.9310412333,30829.9386403688,31535.8319210082,20150.1898094733,8904.57235691394,2.76790076599337,1,"2013","Middle East and North Africa","Lebanon","Upper middle income"
"Lithuania","Lithuania2013",6,14895.6408603515,13716.2792079681,31721.179723188,29990.0700535786,22555.578943586,22958.743732839,0.980247500963017,0,"2013","Europe and Central Asia","Lithuania","High income"
"Mexico","Mexico2010",81,15338.0488724875,9212.88776896613,18520.4909992723,4375.26246949807,11532.6024682752,4122.4771386515,1.03671887250025,23,"2010","Latin America and Caribbean","Mexico","Upper middle income"
"Morocco","Morocco2013",8,25457.0013895201,10999.479485098,25289.7576765202,36523.8178674099,26071.4615356091,22668.795970264,2.09090909090909,1,"2013","Middle East and North Africa","Morocco","Lower middle income"
"Myanmar","Myanmar2014",36,7651.02772657604,3738.29982036586,7243.0127450317,7632.60737878619,339.50938485058,324.783283578727,1.00970969717793,1,"2014","East Asia and Pacific","Myanmar","Lower middle income"
"Nepal","Nepal2013",9,6260.71222553125,6263.6236235975,1335.80190670926,1594.30337496727,150.893503555051,290.118145681757,0.568337269381532,1,"2013","South Asia","Nepal","Low income"
"Nigeria","Nigeria2014",1,79.4062477712659,79.4062477712659,NA,0,0,0,1,11,"2014","Sub-Saharan Africa","Nigeria","Lower middle income"
"Pakistan","Pakistan2013",16,27813.4098051625,10042.1231679068,49528.4924915646,14422.3071527019,15348.9454677474,11034.3527297315,3.95146657690442,2,"2013","South Asia","Pakistan","Lower middle income"
"Peru","Peru2010",23,40474.9491449961,27426.6354225289,29505.7387076871,34312.8166671741,35996.4572733158,33963.580619751,0.671334048708841,1,"2010","Latin America and Caribbean","Peru","Upper middle income"
"Philippines","Philippines2009",4,14941.6065602919,14839.6837163877,5290.51228276012,9341.83347396346,4.81640253202397,4203.6552295086,0.838297186713128,3,"2009","East Asia and Pacific","Philippines","Lower middle income"
"Poland","Poland2013",16,102142.576362377,65882.3973766047,104210.500000617,117309.096883077,-42109.9021112457,-61112.3246222931,0.165430672116915,1,"2013","Europe and Central Asia","Poland","High income"
"Romania","Romania2013",15,23587.5408484451,18484.4001617984,16858.579626655,7794.63441027304,436.785555889724,-3035.54321922508,1.45705580535154,1,"2013","Europe and Central Asia","Romania","Upper middle income"
"Russia","Russia2012",96,31554.79753036,28177.7126309304,22137.9867083994,26024.5321730491,4664.03086234068,2969.22871758252,0.993521957202702,9,"2012","Europe and Central Asia","Russian Federation","High income"
"Serbia","Serbia2013",5,40582.9251401117,39149.008674612,29422.9606210529,57194.8462473543,-5063.19673394387,-7123.55933352388,0.967273211788941,0,"2013","Europe and Central Asia","Serbia","Upper middle income"
"Slovakia","Slovakia2013",11,87388.9911941305,98418.8008164683,70907.4642856775,91433.7620851171,-2095.90409364996,3849.94909146724,0.508617622021376,0,"2013","Europe and Central Asia","Slovak Republic","High income"
"Slovenia","Slovenia2013",14,250581.834708249,127925.329453567,246184.787421991,395312.886349521,-11564.4842406288,-26758.9544816566,1.2285549205494,0,"2013","Europe and Central Asia","Slovenia","High income"
"Sweden","Sweden2014",66,260284.520103745,267768.854632602,36136.7567421512,26341.370223117,15009.7338182207,27753.8597797039,1.16788188935266,44,"2014","Europe and Central Asia","Sweden","High income"
"Tunisia","Tunisia2013",13,64819.2580728915,66791.9084147422,38073.9775520962,57643.3673193035,27727.5263753048,42373.283497699,0.504747216081765,0,"2013","Middle East and North Africa","Tunisia","Upper middle income"
"Turkey","Turkey2013",20,70740.6135721336,57787.4582584384,51520.0180167265,65354.8635065677,-15217.566572802,-20109.8726320318,0.226002687214906,3,"2013","Europe and Central Asia","Turkey","Upper middle income"
"Uganda","Uganda2013",6,3902.56962248263,3425.38755744465,3167.39986410135,858.685144842433,-11.6707545961991,-356.690896715087,1.88221487491182,1,"2013","Sub-Saharan Africa","Uganda","Low income"
"Ukraine","Ukraine2013",87,13172.3071361478,11446.4009458788,9898.52595249642,11569.3273448375,-2790.42287845074,-2787.83662118486,1.06804528634399,4,"2013","Europe and Central Asia","Ukraine","Lower middle income"
"Uzbekistan","Uzbekistan2013",1,4628.78501521106,4628.78501521106,NA,0,0,0,1,8,"2013","Europe and Central Asia","Uzbekistan","Lower middle income"
"Vietnam","Vietnam2009",28,28602.8419477814,19746.6231891141,28041.8386157781,28838.7472361789,23314.7084167267,24441.3615596646,7.50145742409808,0,"2009","East Asia and Pacific","Vietnam","Lower middle income"
