"countryOnly","country","N_NA","mean_NA","median_NA","sd_NA","iqr_NA","OPcov_NA","OPcovNoWeights_NA","indAlloc_NA","outliersOut","N_NonImporter","mean_NonImporter","median_NonImporter","sd_NonImporter","iqr_NonImporter","OPcov_NonImporter","OPcovNoWeights_NonImporter","indAlloc_NonImporter","N_Importer","mean_Importer","median_Importer","sd_Importer","iqr_Importer","OPcov_Importer","OPcovNoWeights_Importer","indAlloc_Importer","yearOnly","region","countryDes","incomeLevel"
"Bangladesh","Bangladesh2013",33,2.93007298878349,2.84705989696545,0.847122180768302,1.14397178181147,0.346781264485272,0.389135223562077,1.625,3,40,2.44738839289511,2.42081856015082,0.628974175391106,0.630919827319685,0.966956648754095,1.04236966614144,0.454722554563737,12,3.60832401884896,3.56010007940461,1.09644926843812,1.80670636583577,0.180270200729405,0.406543496498574,2.93716614058508,"2013","South Asia","Bangladesh","Lower middle income"
"Brazil","Brazil2009",84,2.37873788596075,2.27804188175836,0.774369829136886,0.845657004378862,0.212484745338252,0.156188448520506,1.23793376344162,3,38,2.2285690317623,2.20248745979922,0.481433865453262,0.573504939633221,0.105661487455073,0.0560587615778047,2.18387491627951,14,3.15091516244928,3.08122990864728,0.628532813286077,1.0455237791977,0.0567572150204115,0.0938839010977155,0.878328308907179,"2009","Latin America and Caribbean","Brazil","Upper middle income"
"Drc","Drc2013",13,0.180062380323599,0.046882256066547,0.334689408129815,0.401541386894339,0.00583910465870969,-0.0253651556031891,0.5,3,16,0.362998975925817,0.335139002934455,0.997617151090116,0.881315353566759,-0.0481606482595862,-0.0527217009466048,0.370289796789126,2,0.971520330829338,0.971520330829338,1.21530876347829,1.71870613578187,0.688087092457241,0.774127970248857,11.179100088601,"2013","Sub-Saharan Africa","Congo, Dem. Rep.","Low income"
"Egypt","Egypt2013",42,2.70554151739148,2.64759963006917,0.766429942719394,1.01190540598484,0.117267101275599,-0.411586923136347,2.31197774322179,8,54,2.35323318783086,2.18468822365211,0.944643030123878,1.03898557419655,-0.0753414881761267,-0.163138804459584,0.994138036597402,NA,NA,NA,NA,NA,NA,NA,NA,"2013","Middle East and North Africa","Egypt, Arab Rep.","Lower middle income"
"Ghana","Ghana2013",9,2.31067344119128,2.01521695738361,1.01653155430782,1.46607704336838,0.126377514963298,0.168086059326067,1.4,0,4,3.30138456735671,3.341144245649,1.37336506320783,1.73690220354856,1.06878507864167,0.938003344892293,1.78360006548962,4,3.05431675923029,2.89097896135323,1.27209737809195,1.893433835976,0.842548385850371,0.841364516025174,NA,"2013","Sub-Saharan Africa","Ghana","Lower middle income"
"India","India2014",7,2.37612324468064,2.31482879050765,0.250172523661053,0.121803906554904,-0.041071103398133,-0.0826411782217791,0.52646229975596,1,26,3.01803567557582,2.67809097683534,0.819508921039962,0.786309596226214,-0.0152017061401456,-0.0551395409675181,0.959794791944585,4,3.95183560668738,3.9300872067099,0.819255365177377,1.14741103305869,0.344811119078487,0.211826014651475,1.73767944925564,"2014","South Asia","India","Lower middle income"
"Indonesia","Indonesia2009",14,2.17587983962875,2.13644269563592,0.666239815458605,0.871350915898123,0.0919151394476694,0.391573080762451,1,1,NA,NA,NA,NA,NA,NA,NA,NA,3,3.36127512556436,3.36525170721956,0.0912437960675899,0.10106819928739,-0.019532528766065,0.0171048965103121,0.633722741090481,"2009","East Asia and Pacific","Indonesia","Lower middle income"
"Iraq","Iraq2011",NA,NA,NA,NA,NA,NA,NA,NA,0,20,3.17712947792208,2.95558554528491,0.700991029927581,0.890792355918578,0.00161613254140219,-0.00265954517237296,0.920223468297962,2,2.75797142589411,2.75797142589411,0.530727850383779,0.750562523941859,0.0628676145681248,0.0625468769951549,1.19193784696773,"2011","Middle East and North Africa","Iraq","Upper middle income"
"Mexico","Mexico2010",37,2.80860577393209,2.832551327456,0.654439660656776,1.10531008679188,0.302162066999637,0.261338067719131,1.48174163690061,0,46,2.39117347234259,2.1984205470683,0.527730291380972,0.50268174701559,0.281972321467217,0.229138878274358,1.06444432312767,29,3.01137880257563,3.12910860893506,1.13495684625544,1.32327318989931,0.276014233711749,0.173811003792864,1.81784255784821,"2010","Latin America and Caribbean","Mexico","Upper middle income"
"Nepal","Nepal2013",19,0.337370929157835,0.453588182171805,0.560817266235124,0.686685937653273,0.123615618958088,0.130654192385358,1,2,5,0.631922261655125,0.542506536201926,0.270210155122566,0.335991388179686,0.0415983467935376,0.0473758745562303,0.96433252079868,NA,NA,NA,NA,NA,NA,NA,NA,"2013","South Asia","Nepal","Low income"
