"countryOnly","country","N_Foreign","mean_Foreign","median_Foreign","sd_Foreign","iqr_Foreign","OPcov_Foreign","OPcovNoWeights_Foreign","indAlloc_Foreign","N_Domestic","mean_Domestic","median_Domestic","sd_Domestic","iqr_Domestic","OPcov_Domestic","OPcovNoWeights_Domestic","indAlloc_Domestic","outliersOut","yearOnly","region","countryDes","incomeLevel"
"Argentina","Argentina2010",4,0.524890256741737,0.54708210127332,0.309957049870582,0.435409013188438,0.127990049097139,0.0633931336263182,1,1,0.57037037037037,0.57037037037037,NA,0,0,0,1,1,"2010","Latin America and Caribbean","Argentina","High income"
"Bangladesh","Bangladesh2013",20,0.399770118791215,0.2,0.349033922595731,0.607142857142857,0.394006757346982,0.326590897757358,0.0377023466461367,1,0.116279069767442,0.116279069767442,NA,0,0,0,1,0,"2013","South Asia","Bangladesh","Lower middle income"
"Brazil","Brazil2009",1,0.421052631578947,0.421052631578947,NA,0,0,0,1,1,0.28,0.28,NA,0,0,0,1,80,"2009","Latin America and Caribbean","Brazil","Upper middle income"
"Chile","Chile2010",4,0.610033786935119,0.642790951549216,0.101986924285934,0.0267070335001448,0.0279109304917751,0.0422984441175577,0.489056977186457,NA,NA,NA,NA,NA,NA,NA,NA,1,"2010","Latin America and Caribbean","Chile","High income"
"China","China2012",104,0.400189076425809,0.382132394626987,0.210986882847225,0.35,-0.0138280980195902,0.00102827918251314,1.96087591790699,9,0.534255615364364,0.596287957990239,0.308724289141431,0.285714285714286,0.0275454113276481,-0.00779153954894831,0.95102996006499,0,"2012","East Asia and Pacific","China","Upper middle income"
"Colombia","Colombia2010",3,0.534723044093106,0.533162648717173,0.031542940164734,0.0338164251207729,0.0147985380294951,0.0153688692376975,0.211111111111111,NA,NA,NA,NA,NA,NA,NA,NA,3,"2010","Latin America and Caribbean","Colombia","Upper middle income"
"Egypt","Egypt2013",8,0.580057319019031,0.585734957613686,0.145657520839427,0.186120789779326,0.0723924680967868,0.0920187729496628,0.50143520052975,1,0.833333333333333,0.833333333333333,NA,0,0,0,1,0,"2013","Middle East and North Africa","Egypt, Arab Rep.","Lower middle income"
"India","India2014",514,0.539340892349957,0.583333333333333,0.190592151908731,0.215217391304348,0.0386963749462736,0.0106991482367359,0.967323742199202,1,0.7,0.7,NA,0,0,0,1,4,"2014","South Asia","India","Lower middle income"
"Indonesia","Indonesia2009",4,0.445612796806001,0.456624409671815,0.243645282203071,0.40952380952381,-0.0575925647070652,-0.0687261402451276,1.27069230737515,1,0.5625,0.5625,NA,0,0,0,1,0,"2009","East Asia and Pacific","Indonesia","Lower middle income"
"Kenya","Kenya2013",12,0.254321295223507,0.131792844906516,0.242716669630817,0.285254901960784,-0.13168356601038,-0.135880236727591,0.972914590821606,NA,NA,NA,NA,NA,NA,NA,NA,0,"2013","Sub-Saharan Africa","Kenya","Lower middle income"
"Pakistan","Pakistan2013",5,0.213002175503819,0.211136426761228,0.160610499371362,0.186862745098039,-0.116018335136573,-0.108839654941006,0.361382674665848,NA,NA,NA,NA,NA,NA,NA,NA,0,"2013","South Asia","Pakistan","Lower middle income"
"Peru","Peru2010",5,0.543817800269554,0.485102115777827,0.177368858059004,0.312717279693487,-0.145040904460712,-0.129923835681939,0.995313399170542,1,0.537818451334104,0.537818451334104,NA,0,0,0,1,0,"2010","Latin America and Caribbean","Peru","Upper middle income"
"Philippines","Philippines2009",7,0.711220546613494,0.947445591302376,0.479289464156752,0.770886075949367,-0.0399344475932059,-0.0465272385424749,1.12458238807611,2,0.521627923062701,0.521627923062701,0.224216767695509,0.317090393786447,0.0511105597018734,0.0500669042820705,0.704115962558661,2,"2009","East Asia and Pacific","Philippines","Lower middle income"
"Russia","Russia2012",3,0.0991810912968681,0.0968490243371184,0.0204720184272765,0.0159388888888889,-0.00209465442414314,-0.00259141414141414,1.62277612425719,NA,NA,NA,NA,NA,NA,NA,NA,4,"2012","Europe and Central Asia","Russian Federation","High income"
