"countryOnly","country","N_Foreign","mean_Foreign","median_Foreign","sd_Foreign","iqr_Foreign","OPcov_Foreign","OPcovNoWeights_Foreign","indAlloc_Foreign","N_Domestic","mean_Domestic","median_Domestic","sd_Domestic","iqr_Domestic","OPcov_Domestic","OPcovNoWeights_Domestic","indAlloc_Domestic","outliersOut","yearOnly","region","countryDes","incomeLevel"
"Argentina","Argentina2010",92,0.280337527746359,0.252205724682004,0.178878954567977,0.183297840375587,0.00218722464556157,0.0064115210824601,1.6209142000432,8,0.186777322266215,0.226776490369218,0.0918604080119483,0.113253120331154,0.0152804342354798,0.0194233812492163,0.129641066344839,1,"2010","Latin America and Caribbean","Argentina","High income"
"Armenia","Armenia2013",6,0.32736589557634,0.32334295208527,0.121483519485664,0.103993672273909,0.0086285896994484,0.00406099554295947,0.641513070098161,NA,NA,NA,NA,NA,NA,NA,NA,0,"2013","Europe and Central Asia","Armenia","Lower middle income"
"Azerbaijan","Azerbaijan2013",5,0.410012894932726,0.411823784940156,0.252673380466505,0.411801418439716,0.158073920124346,0.17592045005944,0.237465945273519,NA,NA,NA,NA,NA,NA,NA,NA,0,"2013","Europe and Central Asia","Azerbaijan","Upper middle income"
"Bangladesh","Bangladesh2013",26,0.174078916775559,0.171786646414977,0.103533441467244,0.166666666666667,-0.0309496622097204,-0.0212670430795209,0.967603751832725,1,0.116666666666667,0.116666666666667,NA,0,0,0,1,0,"2013","South Asia","Bangladesh","Lower middle income"
"Brazil","Brazil2009",86,0.147986985878176,0.072634312288194,0.139072786921941,0.15255376344086,0.0158740793981979,-0.008552665201653,0.429223062510141,36,0.252701154017243,0.25,0.0622682717243797,0,-0.00659752587387775,-0.00322026972672499,1.4003108575104,22,"2009","Latin America and Caribbean","Brazil","Upper middle income"
"Bulgaria","Bulgaria2013",11,0.271700505016239,0.26062745438091,0.188205290032763,0.277775375088553,-0.0917322267521232,-0.100265516800075,2.14822488419588,1,0.114228730670455,0.114228730670455,NA,0,0,0,1,1,"2013","Europe and Central Asia","Bulgaria","Upper middle income"
"Chile","Chile2010",16,0.272438258949321,0.268306228283362,0.11420065770236,0.153333333333333,-0.065953567310376,-0.0740080117051355,0.781429548962246,NA,NA,NA,NA,NA,NA,NA,NA,0,"2010","Latin America and Caribbean","Chile","High income"
"China","China2012",145,0.151998787250639,0.1350098283221,0.0984905761409499,0.11304347826087,-0.00856120692579855,0.0306756833294258,1.06300304253147,2,0.0719889958218089,0.071988995821809,0.0158202554856473,0.0223732198680097,0.00186077287396164,0.00203392907890998,0.78668172492075,4,"2012","East Asia and Pacific","China","Upper middle income"
"Colombia","Colombia2010",19,0.291401728034065,0.181723431785172,0.214702066849598,0.45101788170564,-0.122980414324522,-0.0550868960703925,2.24353793921625,1,0.267126739008496,0.267126739008496,NA,0,0,0,1,0,"2010","Latin America and Caribbean","Colombia","Upper middle income"
"Costarica","Costarica2010",9,0.224865367591576,0.230350086023846,0.088396434361006,0.0333333333333333,-0.037792790484163,-0.0319087894126392,0.769230769230769,5,0.197958181317232,0.231819385104038,0.0851819139833726,0.0543478260869565,-0.105356875643751,-0.109776188025913,8.11904424588373,3,"2010","Latin America and Caribbean","Costa Rica","Upper middle income"
"Cotedivoire","Cotedivoire2009",5,0.287037056355336,0.327603128858979,0.154647095528049,0.1001443001443,0.0907426354241145,0.0777848952461674,0.143337550035378,2,0.385999077065263,0.385999077065263,0.0367328198018985,0.0519480519480519,0.0139558730170784,0.0150375939849624,0.674020304571297,1,"2009","Sub-Saharan Africa","Cote d'Ivoire","Lower middle income"
"Croatia","Croatia2013",11,0.281691250320841,0.324241693322248,0.201859962125728,0.388444444444444,-0.0662005144682737,-0.0542500103534667,2.36679743981365,1,0.110144927536232,0.110144927536232,NA,0,0,0,1,1,"2013","Europe and Central Asia","Croatia","High income"
"Czech","Czech2013",10,0.286774907096738,0.309545336765106,0.176650750863854,0.22555,0.0547373061736712,0.000305843905755238,1.90559981594409,2,0.245169495720062,0.245169495720062,0.0616027635395731,0.0871194636773271,-0.0230802240410222,-0.0358585637787893,7.46368511164618,0,"2013","Europe and Central Asia","Czech Republic","High income"
"Egypt","Egypt2013",40,0.115248381789674,0.06,0.111624637856993,0.1065,0.122819905917137,-0.0161773838955792,0.486152454330645,1,0.00961538461538462,0.00961538461538462,NA,0,0,0,1,4,"2013","Middle East and North Africa","Egypt, Arab Rep.","Lower middle income"
