"countryOnly","country","N_Exporter","mean_Exporter","median_Exporter","sd_Exporter","iqr_Exporter","OPcov_Exporter","OPcovNoWeights_Exporter","indAlloc_Exporter","N_NonExporter","mean_NonExporter","median_NonExporter","sd_NonExporter","iqr_NonExporter","OPcov_NonExporter","OPcovNoWeights_NonExporter","indAlloc_NonExporter","outliersOut","N_NA","mean_NA","median_NA","sd_NA","iqr_NA","OPcov_NA","OPcovNoWeights_NA","indAlloc_NA","yearOnly","region","countryDes","incomeLevel"
"Albania","Albania2013",10,0.37539684529706,0.381011265136727,0.303628997788813,0.322916666666667,-0.0112476181538711,-0.0200040167102235,1.26817141179621,1,0.0523449885944785,0.0523449885944785,NA,0,0,0,1,1,NA,NA,NA,NA,NA,NA,NA,NA,"2013","Europe and Central Asia","Albania","Upper middle income"
"Argentina","Argentina2010",21,0.20296809934425,0.196886001491195,0.11028598327437,0.201303054874091,-0.00301612832523592,0.00494455125440536,0.775762019573827,59,0.248244396044465,0.22519493860245,0.158665568337464,0.144847371519695,0.00839116551539012,0.0205787734882162,1.92095912620068,1,NA,NA,NA,NA,NA,NA,NA,NA,"2010","Latin America and Caribbean","Argentina","High income"
"Bangladesh","Bangladesh2013",144,0.132620385950924,0.0990264137237617,0.105683858620877,0.12715250965251,-0.0104449018495972,-0.00430188493252116,0.93166884166354,34,0.152723419961323,0.131677601523397,0.101221186492609,0.1,0.00236910341228602,-0.00274805085401714,1.11425522067508,8,NA,NA,NA,NA,NA,NA,NA,NA,"2013","South Asia","Bangladesh","Lower middle income"
"Barbados","Barbados2010",1,0.28,0.28,NA,0,0,0,1,4,0.269109574307765,0.2767362081863,0.0254231647350075,0.042857142857143,0.0101109744858698,0.00831108144192256,0.35702711130395,0,NA,NA,NA,NA,NA,NA,NA,NA,"2010","Latin America and Caribbean","Barbados","High income"
"Belarus","Belarus2013",4,0.334763003341307,0.335054836278852,0.0280752594429095,0.0374549437915176,0.00879071461877173,-0.00392052597909744,0.670022615345472,4,0.349782434303124,0.298166891738558,0.123226757504601,0.176666666666667,0.0146509426609273,0.00990240240240241,0.852822141598094,2,NA,NA,NA,NA,NA,NA,NA,NA,"2013","Europe and Central Asia","Belarus","Upper middle income"
"Bih","Bih2013",3,0.587734179038339,0.670478810365623,0.282298183416394,0.423469387755102,0.0092812990972056,0.0404497941083307,0.99321537903619,1,0.5,0.5,NA,0,0,0,1,1,NA,NA,NA,NA,NA,NA,NA,NA,"2013","Europe and Central Asia","Bosnia and Herzegovina","Upper middle income"
"Brazil","Brazil2009",22,0.310414077589677,0.250536857326482,0.29815907048608,0.248974358974359,-0.0584344070352949,-0.0677984385489553,0.879365462015772,121,0.264402631190894,0.25,0.162670210710832,0.210084033613445,-0.0195440386716404,-0.138403519016541,0.803913620978843,2,NA,NA,NA,NA,NA,NA,NA,NA,"2009","Latin America and Caribbean","Brazil","Upper middle income"
"Bulgaria","Bulgaria2013",9,0.455066192950947,0.445406278145707,0.133962705006988,0.138888888888889,0.050031345607979,0.0874646513515256,1.05608472389342,6,0.398642626141718,0.404914554717594,0.185488908570944,0.206657094374103,0.0468559021553247,-0.0834204959180487,0.690067237810508,0,NA,NA,NA,NA,NA,NA,NA,NA,"2013","Europe and Central Asia","Bulgaria","Upper middle income"
"Burkinafaso","Burkinafaso2009",1,0.16,0.16,NA,0,0,0,1,4,0.206562900154868,0.197109043584739,0.0923384177048411,0.166666666666667,0.0386329058541105,0.0319130434782609,0.454545454545455,0,NA,NA,NA,NA,NA,NA,NA,NA,"2009","Sub-Saharan Africa","Burkina Faso","Low income"
"Cameroon","Cameroon2009",NA,NA,NA,NA,NA,NA,NA,NA,14,0.297232221365682,0.317443643909317,0.124754444634623,0.130555555555556,-0.032182113528385,-0.034523305159655,1,0,NA,NA,NA,NA,NA,NA,NA,NA,"2009","Sub-Saharan Africa","Cameroon","Lower middle income"
"Chile","Chile2010",5,0.234621536724703,0.222171990658629,0.130229046144745,0.213884140625,0.0578513784443579,0.0453636233189458,0.686517487362776,33,0.285315012161681,0.237000206872021,0.17965941300553,0.088235294117647,0.0231730261126361,-0.00853067647915251,0.257110105342672,1,NA,NA,NA,NA,NA,NA,NA,NA,"2010","Latin America and Caribbean","Chile","High income"
