"countryOnly","country","N_NA","mean_NA","median_NA","sd_NA","iqr_NA","OPcov_NA","OPcovNoWeights_NA","indAlloc_NA","outliersOut","N_NonImporter","mean_NonImporter","median_NonImporter","sd_NonImporter","iqr_NonImporter","OPcov_NonImporter","OPcovNoWeights_NonImporter","indAlloc_NonImporter","N_Importer","mean_Importer","median_Importer","sd_Importer","iqr_Importer","OPcov_Importer","OPcovNoWeights_Importer","indAlloc_Importer","yearOnly","region","countryDes","incomeLevel"
"Bangladesh","Bangladesh2013",29,1.51523964186625,1.4678194686759,0.537089408673015,0.660447973065793,0.324246066263997,0.256056184645746,2.34224924832352,0,25,1.71556555984294,1.47558738284497,0.71207464143133,0.95485617238467,0.0837938192626073,0.109747793551694,1.0306703774203,2,1.7040678081335,1.7040678081335,1.22513502787348,1.73260257215702,0.789770210970851,0.664835870711415,3.26084664196274,"2013","South Asia","Bangladesh","Lower middle income"
"Chile","Chile2010",NA,NA,NA,NA,NA,NA,NA,NA,3,16,6.16929086918728,6.24539155708478,0.30395689874103,0.176039838317699,0.0672509775788034,0.0916546350384842,2.22942088474271,6,7.806244897803,7.83202740625055,1.0238292050805,2.11014362196196,0.0852708100133913,0.0530214908118106,1.3216091101422,"2010","Latin America and Caribbean","Chile","High income"
"China","China2012",16,2.18569973493124,1.95079691569638,0.602845333187255,0.514723935434086,0.142593090322609,0.34448149243523,0.289308228909863,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2012","East Asia and Pacific","China","Upper middle income"
"Colombia","Colombia2010",NA,NA,NA,NA,NA,NA,NA,NA,6,9,1.66799695910854,1.46183349970986,0.595481914879645,1.05047883410381,0.147243844243079,0.0756775588590339,1.5,NA,NA,NA,NA,NA,NA,NA,NA,"2010","Latin America and Caribbean","Colombia","Upper middle income"
"Egypt","Egypt2013",7,1.59434771802877,1.56315206270074,0.116578917100422,0.0816921982350287,0.0196366580497847,0.124223701253374,0.22867034597491,10,25,1.73033060126708,1.78100183274693,1.10792113784667,1.74225778996852,0.290119471484265,0.649358983774749,2.11721221051415,NA,NA,NA,NA,NA,NA,NA,NA,"2013","Middle East and North Africa","Egypt, Arab Rep.","Lower middle income"
"Ghana","Ghana2013",4,1.47753024025575,1.5168222045758,0.283198748249195,0.576871048792929,-0.0509192081551549,-0.049350697707156,0.580456448158715,1,19,2.14187120899201,2.25543066458912,0.497840053970824,0.72627762232403,-0.0859713031405774,-0.0861820878970427,0.972001267576236,8,2.11096427694298,1.61667851692626,2.02253278719443,1.41275720847941,0.707945744460888,0.494857166954554,5.60779975241006,"2013","Sub-Saharan Africa","Ghana","Lower middle income"
"India","India2014",15,2.12481314275988,1.97490093065475,0.766821309144744,0.827517435518427,-0.0341531741827012,0.0679379490384503,0.745427015210458,1,59,2.27679162782652,2.39623528871611,0.709471159227654,1.11675966775427,0.106920929333834,0.307183520322266,1.89654171347542,2,1.91270138994877,1.91270138994877,1.02133903054892,1.44439150878327,-0.0904844720140338,-0.120365959065272,0.91993280296195,"2014","South Asia","India","Lower middle income"
"Jamaica","Jamaica2010",5,1.69170375561695,1.73074395864928,0.333030216575555,0.345975358890449,0.0607846714764096,0.0689490719837101,0.761243383336083,0,6,1.86273108448514,1.87456784139492,0.286507786547709,0.488910136311286,0.171388861668151,0.206124818199053,0.910289951554034,5,2.1686136219693,2.29656724868691,0.352439979429505,0.656915973116373,-0.137305462240572,-0.273885293983183,0.326852416992165,"2010","Latin America and Caribbean","Jamaica","Upper middle income"
"Nigeria","Nigeria2014",14,2.69606519272173,2.60142783018391,1.10600016014201,1.31984010103652,-0.525335613422414,-0.835756700313294,0.596483971569226,2,7,4.28081953793522,4.56098974447217,3.80328633330741,6.31665119813665,-0.58510871462515,-0.697004105880748,0.866704860726395,2,2.97997345018362,2.97997345018362,0.178167702117407,0.251967180711286,0.018069910813244,0.0179976557650919,1.14911550706174,"2014","Sub-Saharan Africa","Nigeria","Lower middle income"
"Russia","Russia2012",7,5.90113991677144,5.93096182353045,0.335710448920666,0.306912339794911,-0.0604607050960308,0.132222933092662,0.562578435088413,2,27,5.87631769065289,6.22620607764406,0.648392912191927,1.06442534828906,0.039045399302521,0.337563339711361,1.52696544086512,NA,NA,NA,NA,NA,NA,NA,NA,"2012","Europe and Central Asia","Russian Federation","High income"
