"countryOnly","country","N","mean","median","sd","iqr","OPcov","OPcovNoWeights","indAlloc","outliersOut","yearOnly","region","countryDes","incomeLevel"
"Argentina","Argentina2010",7,16647.9522330211,15641.2906470778,5578.87594611088,6160.87380879437,8288.09443128132,6983.92196818483,3.47015388858573,6,"2010","Latin America and Caribbean","Argentina","High income"
"Bangladesh","Bangladesh2013",99,6928.35129049739,3757.44263796142,8273.20421101276,5918.82070855157,-465.320339299156,-1348.76897889323,1.12891518824153,14,"2013","South Asia","Bangladesh","Lower middle income"
"Brazil","Brazil2009",115,11642.3752281508,8499.04981022757,10112.2973195557,11144.6654883953,9966.72318043104,5859.50037348225,1.72833634542316,16,"2009","Latin America and Caribbean","Brazil","Upper middle income"
"Chile","Chile2010",9,18131.236034206,11051.6931081521,15686.1018397119,31631.7650406165,18541.4082509005,17489.7602065008,2.18791424478692,2,"2010","Latin America and Caribbean","Chile","High income"
"China","China2012",15,13582.2266322113,10106.2338835628,7314.70739813922,13162.1731347456,-44.4322363755807,274.25841485083,2.62571100335954,4,"2012","East Asia and Pacific","China","Upper middle income"
"Colombia","Colombia2010",7,18915.8768488961,18383.8343838158,4307.63375155011,6709.70446053017,702.146794649258,3628.52201876727,0.900254896204153,3,"2010","Latin America and Caribbean","Colombia","Upper middle income"
"Cotedivoire","Cotedivoire2009",7,1608.47182699099,1707.24814872051,1034.51898657789,1463.0282079528,320.335593746763,445.864658048966,3.07712992737886,5,"2009","Sub-Saharan Africa","Cote d'Ivoire","Lower middle income"
"Egypt","Egypt2013",77,5285.33377362881,2645.37628925971,7189.92500242615,6564.53898533564,1380.21884118759,450.427930831896,1.1,34,"2013","Middle East and North Africa","Egypt, Arab Rep.","Lower middle income"
"Ethiopia","Ethiopia2011",12,1936.65914528834,2820.07392288303,10186.3522693622,5393.27473481216,-12411.6061607158,-12446.8271630125,0.0618275862068964,15,"2011","Sub-Saharan Africa","Ethiopia","Low income"
"Fyrom","Fyrom2013",9,11622.9484333152,5279.39720793005,11847.3454858887,23387.7045085984,-7037.61183330547,-2551.23369501913,0.373787486963285,0,"2013","Europe and Central Asia","Macedonia, FYR","Upper middle income"
"Guatemala","Guatemala2010",5,7258.28716331473,4539.06173594106,7122.20948170303,5714.59698781885,11650.9300739723,10650.6045765979,1.88180163255641,2,"2010","Latin America and Caribbean","Guatemala","Lower middle income"
"India","India2014",72,13941.7928115891,7652.40907562978,15568.7736318137,14242.1459120998,-2850.50548909937,-1188.49961812826,0.868279652472653,29,"2014","South Asia","India","Lower middle income"
"Indonesia","Indonesia2009",8,1187.38429012017,1307.36998375467,1290.37139721279,1317.06662430904,192.601649207945,239.646371092139,1.04029539831413,6,"2009","East Asia and Pacific","Indonesia","Lower middle income"
"Kenya","Kenya2013",4,12859.354978144,10288.739465599,10695.1102006979,0,-146.880150284776,-61.7865028912585,1.09138816108193,4,"2013","Sub-Saharan Africa","Kenya","Lower middle income"
"Lebanon","Lebanon2013",5,96212.0716862306,25088.2982179321,116408.261778073,203511.235330239,-66671.1657740878,-33215.5118503192,NA,2,"2013","Middle East and North Africa","Lebanon","Upper middle income"
"Mexico","Mexico2010",23,6708.70005685364,5946.67798147899,2978.95629831846,389.354955815469,4993.25341110171,4047.80584520144,0.202007290457332,6,"2010","Latin America and Caribbean","Mexico","Upper middle income"
"Nepal","Nepal2013",6,12116.9631840075,1915.49508138214,14631.076066311,21079.6135065881,-5298.01787250176,-6418.86882562791,0.79678674026306,0,"2013","South Asia","Nepal","Low income"
"Nigeria","Nigeria2014",9,818.618936394972,547.349414875792,977.702051359476,1753.36935703732,-26.5303377870453,-691.81206545924,1.16666666666667,19,"2014","Sub-Saharan Africa","Nigeria","Lower middle income"
"Pakistan","Pakistan2013",4,1434.92519655199,1412.64203742739,621.564591131411,641.07761273053,423.946267565491,488.273150869574,NA,39,"2013","South Asia","Pakistan","Lower middle income"
"Peru","Peru2010",14,13600.5628483942,12804.4832580338,8363.58434674182,13855.9379914072,-3307.0555817437,-4243.50132686933,1,9,"2010","Latin America and Caribbean","Peru","Upper middle income"
"Philippines","Philippines2009",5,5008.84462224819,3420.00326742581,4833.58605927827,9645.44408436989,-900.444537908335,-1100.71841465859,2.10791161788273,1,"2009","East Asia and Pacific","Philippines","Lower middle income"
"Tunisia","Tunisia2013",10,9453.50608333471,4422.12455980716,11623.0245283968,13222.1025701489,883.862726310121,-1574.01152574856,1.03535430051482,3,"2013","Middle East and North Africa","Tunisia","Upper middle income"
"Vietnam","Vietnam2009",7,3423.32357003835,2888.86530794381,1225.18459675868,2110.96986419648,851.886684360378,717.54535852639,1.11442047853484,3,"2009","East Asia and Pacific","Vietnam","Lower middle income"
