"countryOnly","country","N_Foreign","mean_Foreign","median_Foreign","sd_Foreign","iqr_Foreign","OPcov_Foreign","OPcovNoWeights_Foreign","indAlloc_Foreign","N_Domestic","mean_Domestic","median_Domestic","sd_Domestic","iqr_Domestic","OPcov_Domestic","OPcovNoWeights_Domestic","indAlloc_Domestic","outliersOut","yearOnly","region","countryDes","incomeLevel"
"Argentina","Argentina2010",11,0.221047988665289,0.174166049966666,0.129647123605378,0.224143850500919,-0.0231942810577807,0.0105453843861843,0.975221879674839,1,0.05,0.05,NA,0,0,0,1,0,"2010","Latin America and Caribbean","Argentina","High income"
"Bangladesh","Bangladesh2013",12,0.135153841544734,0.12084476490386,0.121947918719054,0.0995333333333333,-0.0547110590647119,-0.0108597116364599,34.3993658344042,NA,NA,NA,NA,NA,NA,NA,NA,1,"2013","South Asia","Bangladesh","Lower middle income"
"Brazil","Brazil2009",9,0.13877416053202,0.112337598353959,0.10271254365957,0.0477276516900493,-0.0140564722717389,-0.0846840379807674,1.12311005955527,10,0.264767937601954,0.244289462927161,0.205147059120984,0.18,0.0789362140858353,0.117425460883691,0.668078270154799,2,"2009","Latin America and Caribbean","Brazil","Upper middle income"
"Chile","Chile2010",2,0.199161792177209,0.199161792177209,0.00404061017820883,0,-0.00348038788581999,-0.0025563909774436,3.49366827280393,NA,NA,NA,NA,NA,NA,NA,NA,3,"2010","Latin America and Caribbean","Chile","High income"
"China","China2012",98,0.144391279500426,0.124926036036022,0.0956582517791646,0.120559129143988,0.0492899890273534,0.0419052310271784,0.663257948227868,1,0.24,0.24,Inf,0,0,0,1,1,"2012","East Asia and Pacific","China","Upper middle income"
"Cotedivoire","Cotedivoire2009",4,0.252906634471986,0.263518210872416,0.211834398233996,0.398290598290598,-0.0583126940428032,-0.0542364702524398,2.23634059373079,1,0.24201863272829,0.24201863272829,NA,0,0,0,1,0,"2009","Sub-Saharan Africa","Cote d'Ivoire","Lower middle income"
"Egypt","Egypt2013",40,0.186861355455367,0.125396073440481,0.181955588923126,0.156,-0.0671398923656273,-0.0542422968361821,3.63046542652216,1,0.138333333333333,0.138333333333333,NA,0,0,0,1,2,"2013","Middle East and North Africa","Egypt, Arab Rep.","Lower middle income"
"Ghana","Ghana2013",5,0.192336563607399,0.18200921800029,0.0789000995543802,0.072,-0.0480083066967722,-0.0549319727891157,1.08841444508859,NA,NA,NA,NA,NA,NA,NA,NA,0,"2013","Sub-Saharan Africa","Ghana","Lower middle income"
"India","India2014",522,0.137564095990682,0.125793307292525,0.0998463366612552,0.1315,-0.00802161488570198,-0.00996954365686092,0.875,2,0.157016517717225,0.157016517717225,0.0117851130197758,0.0166666666666666,0.00875424615910311,0.00767223382045926,0.44490664956038,3,"2014","South Asia","India","Lower middle income"
"Indonesia","Indonesia2009",5,0.273138156575249,0.295603507730111,0.148793180887287,0.103703703703704,-0.076552121880468,-0.000649925904705317,2.5558268076246,1,0.0545931758530184,0.0545931758530184,NA,0,0,0,1,0,"2009","East Asia and Pacific","Indonesia","Lower middle income"
"Iraq","Iraq2011",7,0.286845430863607,0.297723387983904,0.104051882033431,0.0982905982905983,-0.00754663916844708,0.0041134412158671,0.95564889041009,NA,NA,NA,NA,NA,NA,NA,NA,0,"2011","Middle East and North Africa","Iraq","Upper middle income"
"Israel","Israel2013",1,0.0227631578947368,0.0227631578947368,NA,0,0,0,1,1,0.002,0.002,NA,0,0,0,1,6,"2013","Middle East and North Africa","Israel","High income"
"Kenya","Kenya2013",7,0.0347225085936652,0.0331749178991178,0.0147733116282607,0.00506802721088435,-0.00254892750208174,-0.00506957382256038,4.29809924671087,NA,NA,NA,NA,NA,NA,NA,NA,1,"2013","Sub-Saharan Africa","Kenya","Lower middle income"
"Lebanon","Lebanon2013",5,0.182788720306344,0.0765534981138618,0.239147819356213,0.383241379310345,-0.0723142477248337,-0.0890935602711465,1.32870223964366,NA,NA,NA,NA,NA,NA,NA,NA,0,"2013","Middle East and North Africa","Lebanon","Upper middle income"
"Mexico","Mexico2010",15,0.103447691220138,0.0847831799361542,0.0622923451591251,0.028,-0.0243888762951277,-0.0608826265579887,60.8777688513263,1,0.108689839572193,0.108689839572193,NA,0,0,0,1,2,"2010","Latin America and Caribbean","Mexico","Upper middle income"
"Nepal","Nepal2013",8,0.111238500691606,0.122649284650787,0.117956929643779,0.183989189189189,-0.0262962216476588,-0.035292959137529,1.13530824134994,NA,NA,NA,NA,NA,NA,NA,NA,0,"2013","South Asia","Nepal","Low income"
"Nigeria","Nigeria2014",5,0.206064089920947,0.170643382372405,0.162267187782521,0.231818181818182,-0.116514960654432,-0.106859009254219,1.5501810473988,1,0.03,0.03,Inf,0,0,0,1,0,"2014","Sub-Saharan Africa","Nigeria","Lower middle income"
"Pakistan","Pakistan2013",7,0.0832808907978204,0.0658801356623444,0.0915286279417804,0.13,-0.0540323537835869,-0.0585535429306858,5.6557573922455,NA,NA,NA,NA,NA,NA,NA,NA,3,"2013","South Asia","Pakistan","Lower middle income"
"Peru","Peru2010",9,0.18801866118617,0.151310772714023,0.126709876216193,0.118170196209216,-0.0479490624749198,-0.0674437551741976,1.93356262485598,2,0.069047619047619,0.0690476190476191,0.00336717514850737,0.00476190476190476,0.000943396226415094,0.000943396226415094,0.716216216216216,0,"2010","Latin America and Caribbean","Peru","Upper middle income"
"Philippines","Philippines2009",55,0.157587655046407,0.12,0.143003782015932,0.225603864734299,0.0247221908769312,0.00462294143364604,0.60637971772649,35,0.0807226531350006,0.0668633216291723,0.0766826416815474,0.108476837260128,0.00393533852557761,0.00362932830637559,0.844423720893664,3,"2009","East Asia and Pacific","Philippines","Lower middle income"
"Russia","Russia2012",72,0.283527814103998,0.243346200221676,0.205133786707335,0.266666666666667,0.00145788523283669,-0.0272997553130868,1.64056718348452,NA,NA,NA,NA,NA,NA,NA,NA,0,"2012","Europe and Central Asia","Russian Federation","High income"
"Serbia","Serbia2013",6,0.162901225908955,0.163688238602621,0.0972828814356035,0.1176299024775,-0.0342769479255454,-0.0318730418450636,11.9104548434561,NA,NA,NA,NA,NA,NA,NA,NA,0,"2013","Europe and Central Asia","Serbia","Upper middle income"
"Sweden","Sweden2014",9,0.31734300912582,0.293103562987059,0.162303534752839,0.196840909090909,0.0136722761320385,0.0316401323845214,1.79372148670118,1,0.0409090909090909,0.0409090909090909,NA,0,0,0,1,1,"2014","Europe and Central Asia","Sweden","High income"
"Tunisia","Tunisia2013",11,0.136659647461701,0.116290245669784,0.0869076405062757,0.0829371735275794,-0.0473574301116491,-0.0514959931017419,1.42857142857143,NA,NA,NA,NA,NA,NA,NA,NA,2,"2013","Middle East and North Africa","Tunisia","Upper middle income"
"Uganda","Uganda2013",1,0.00799644602398934,0.00799644602398934,NA,0,0,0,1,3,0.226346872033776,0.23502974531058,0.116436122879268,0.231060606060606,-0.097502003520541,-0.0933792018546117,5.29300479339873,1,"2013","Sub-Saharan Africa","Uganda","Low income"
"Vietnam","Vietnam2009",12,0.167331984015319,0.183488802643108,0.0855884885514129,0.121052631578947,-0.0844720657880851,-0.0399495632356853,0.380984104756905,2,0.0743395709036737,0.0743395709036737,0.0970440247408844,0.137240975935829,0.011491205390725,0.0131919839550595,0.765801391996048,0,"2009","East Asia and Pacific","Vietnam","Lower middle income"
"Zambia","Zambia2013",5,0.103866735170677,0.0909956477187669,0.204496634630868,0.281896551724138,-0.0283099200211201,-0.107228582108481,2.00240517735853,1,0.1,0.1,NA,0,0,0,1,0,"2013","Sub-Saharan Africa","Zambia","Lower middle income"
