"countryOnly","country","N_Foreign","mean_Foreign","median_Foreign","sd_Foreign","iqr_Foreign","OPcov_Foreign","OPcovNoWeights_Foreign","indAlloc_Foreign","N_Domestic","mean_Domestic","median_Domestic","sd_Domestic","iqr_Domestic","OPcov_Domestic","OPcovNoWeights_Domestic","indAlloc_Domestic","outliersOut","yearOnly","region","countryDes","incomeLevel"
"Argentina","Argentina2010",16,0.475526533056718,0.410958742238748,0.317375949496422,0.380534429699222,0.0870622295316088,-0.0917583260916594,0.487253356092211,1,0.101538461538462,0.101538461538462,NA,0,0,0,1,0,"2010","Latin America and Caribbean","Argentina","High income"
"Armenia","Armenia2013",10,0.888015530855356,0.636215488277845,0.90106490639586,0.674530462666056,-0.0859899920959184,-0.0947613502471805,1.3412371252985,NA,NA,NA,NA,NA,NA,NA,NA,4,"2013","Europe and Central Asia","Armenia","Lower middle income"
"Bangladesh","Bangladesh2013",51,0.628063774411694,0.348450740540837,0.614324923816174,0.89840178299299,0.10787815484157,0.150792208924919,1.71022060741922,NA,NA,NA,NA,NA,NA,NA,NA,3,"2013","South Asia","Bangladesh","Lower middle income"
"Barbados","Barbados2010",5,0.736186742547581,0.773734647916487,0.312325781960755,0.474854457459494,-0.257955044792851,-0.320081140023006,1.00968371747823,NA,NA,NA,NA,NA,NA,NA,NA,0,"2010","Latin America and Caribbean","Barbados","High income"
"Belarus","Belarus2013",7,1.23687671572186,0.413143040917732,1.56646977943945,3.19357256628877,-0.348687275083851,-0.198585851612659,1.85755536591789,1,0.232421875,0.232421875,NA,0,0,0,1,0,"2013","Europe and Central Asia","Belarus","Upper middle income"
"Belize","Belize2010",7,0.520462966103034,0.531888139301776,0.26473444711773,0.354443752200883,0.0564655596549185,0.0574889034922741,0.8,NA,NA,NA,NA,NA,NA,NA,NA,0,"2010","Latin America and Caribbean","Belize","Upper middle income"
"Bhutan","Bhutan2015",12,0.63812954122311,0.365664935727799,0.787850657834,0.720753345856683,0.0212960368655264,-0.0776932297296661,0.860838918830139,NA,NA,NA,NA,NA,NA,NA,NA,0,"2015","South Asia","Bhutan","Lower middle income"
"Botswana","Botswana2010",6,0.420490048338874,0.360338395491849,0.214234470479599,0.349086691902076,-0.0188699120218644,-0.0499703636375664,0.913720253407337,3,0.935033749138715,0.904392764857881,0.238531342141593,0.48043266263715,0.034001424231038,0.0335508553754913,0.795742558033327,0,"2010","Sub-Saharan Africa","Botswana","Upper middle income"
"Burundi","Burundi2014",10,0.948582448106296,1.01685143801392,0.66191115818566,1.09958529163144,0.197643931283929,0.208030853135071,0.343351961880762,1,1.62196807513375,1.62196807513375,Inf,0,0,0,1,0,"2014","Sub-Saharan Africa","Burundi","Low income"
"Cameroon","Cameroon2009",8,0.635857730235439,0.745532661357019,0.381397691710292,0.655468458983903,-0.132281795788808,-0.133190070543425,0.975263987409869,NA,NA,NA,NA,NA,NA,NA,NA,3,"2009","Sub-Saharan Africa","Cameroon","Lower middle income"
"Chile","Chile2010",24,1.08464833635809,0.991763688757333,0.852030256952557,0.663825390675449,0.201488899711221,0.0712523418485721,0.154436029089674,NA,NA,NA,NA,NA,NA,NA,NA,0,"2010","Latin America and Caribbean","Chile","High income"
"China","China2012",23,1.07938365998352,0.519989615599207,1.11730608104877,1.96557971014493,-0.389262321107502,-0.465218564166204,1.82775303588325,NA,NA,NA,NA,NA,NA,NA,NA,0,"2012","East Asia and Pacific","China","Upper middle income"
"Colombia","Colombia2010",14,0.715913433238436,0.828625630223932,0.288073615880291,0.39741812559687,0.00208352511503468,-0.0746955102125504,0.86857940617181,NA,NA,NA,NA,NA,NA,NA,NA,0,"2010","Latin America and Caribbean","Colombia","Upper middle income"
"Costarica","Costarica2010",9,0.935374347859502,0.438727187962202,1.1435653320178,2.17351398601399,-0.374469958001659,-0.276596003966146,0.508940132770637,1,0.426666666666667,0.426666666666667,NA,0,0,0,1,2,"2010","Latin America and Caribbean","Costa Rica","Upper middle income"
"Cotedivoire","Cotedivoire2009",5,0.208114915233223,0.178640474809502,0.166297052470439,0.294663582652005,-0.0170291668302352,0.00402994443086649,1.48517193636014,1,0.598958333333333,0.598958333333333,NA,0,0,0,1,2,"2009","Sub-Saharan Africa","Cote d'Ivoire","Lower middle income"
"Dominicanrepublic","Dominicanrepublic2010",11,1.19916094353207,1.24922886723907,0.489578920833985,0.389784946236559,0.00921877356814283,0.0111120349424,0.323737159093552,2,0.563395161738355,0.563395161738355,0.0483558185152653,0.0683854543639402,-0.0129916223143878,-0.0133479630175605,1.35824409007517,0,"2010","Latin America and Caribbean","Dominican Republic","Upper middle income"
"Drc","Drc2013",2,0.0729097122327581,0.0729097122327581,0.0826796250751443,0.116926647113192,0.0310287299532373,0.0380475597749275,0.700188698800495,3,0.400186868929786,0.327739481045416,0.303428446423124,0.599099554306206,0.0376238044138028,0.0397861203174322,0.897756910446082,0,"2013","Sub-Saharan Africa","Congo, Dem. Rep.","Low income"
"Ecuador","Ecuador2010",8,0.750461682677623,0.736369517777432,0.880795584682907,0.809515750486078,0.329032768616627,0.164756661666623,0.315584312378476,NA,NA,NA,NA,NA,NA,NA,NA,0,"2010","Latin America and Caribbean","Ecuador","Upper middle income"
"Egypt","Egypt2013",36,0.89958986732175,0.644902354018787,0.749168678605147,1.18963239637764,0.0471434516433836,0.132263588036634,0.516381988694585,1,0.829015544041451,0.829015544041451,NA,0,0,0,1,3,"2013","Middle East and North Africa","Egypt, Arab Rep.","Lower middle income"
"Ethiopia","Ethiopia2011",1,0.33955857385399,0.33955857385399,NA,0,0,0,1,NA,NA,NA,NA,NA,NA,NA,NA,5,"2011","Sub-Saharan Africa","Ethiopia","Low income"
"Fyrom","Fyrom2013",7,1.02900653435748,0.673260739064305,0.993304506042849,2.10157315456868,0.0301918892988321,0.0704470073856121,0.973280512530372,NA,NA,NA,NA,NA,NA,NA,NA,1,"2013","Europe and Central Asia","Macedonia, FYR","Upper middle income"
"Ghana","Ghana2013",18,0.734568868310765,0.468668222863974,0.737180955833863,1.04896863994634,-0.0877296009785607,-0.0213910859062037,1.62428350508892,3,0.376621411346525,0.0995998529351957,0.529232499423434,0.945775300310734,-0.182016498699375,-0.192824784432056,2.55418194105816,3,"2013","Sub-Saharan Africa","Ghana","Lower middle income"
"Guatemala","Guatemala2010",4,0.897150690026369,0.866315528294116,0.129943872726504,0.203124972791876,-0.0271945592770415,-0.0163445835378048,3.69722461027854,1,0.907534405273225,0.907534405273225,NA,0,0,0,1,3,"2010","Latin America and Caribbean","Guatemala","Lower middle income"
"Guyana","Guyana2010",6,1.27748594696943,1.08270212736935,0.861344985271941,0.996600981865406,-0.141368401687591,-0.160295649703113,1.33638502832975,1,1.7272433654519,1.7272433654519,NA,0,0,0,1,0,"2010","Latin America and Caribbean","Guyana","Lower middle income"
"India","India2014",105,1.58438033841051,1.51508876468236,0.980684617758456,1.22077922077922,0.101571800364764,0.103293517773836,1.05406116879485,1,0.900900900900901,0.900900900900901,Inf,0,0,0,1,3,"2014","South Asia","India","Lower middle income"
"Indonesia","Indonesia2009",7,0.6030131627838,0.330325721410781,0.541499130282811,0.85374149659864,0.421074692213608,0.410971537100194,0.871789791612613,1,1.42201834862385,1.42201834862385,NA,0,0,0,1,0,"2009","East Asia and Pacific","Indonesia","Lower middle income"
"Iraq","Iraq2011",5,0.135269324212849,0.0288802416914581,0.195687815253987,0.321828707813086,-0.0823690323066751,-0.115937027625572,3.20892980032748,NA,NA,NA,NA,NA,NA,NA,NA,1,"2011","Middle East and North Africa","Iraq","Upper middle income"
"Jamaica","Jamaica2010",14,0.978599615806227,0.958412695172745,0.298899964298682,0.358697746099018,-0.0329564228896427,-0.129079375573156,0.482758620689655,NA,NA,NA,NA,NA,NA,NA,NA,0,"2010","Latin America and Caribbean","Jamaica","Upper middle income"
"Jordan","Jordan2013",8,0.89705588120715,0.511612989332116,0.810661757643478,1.60136110538255,-0.139348100300103,0.164944819684853,1.40510887772194,NA,NA,NA,NA,NA,NA,NA,NA,0,"2013","Middle East and North Africa","Jordan","Upper middle income"
"Kenya","Kenya2013",11,0.479442454008887,0.580849796017738,0.37682156588048,0.539485590354668,-0.108007872574417,-0.191235095906582,0.809388724937314,NA,NA,NA,NA,NA,NA,NA,NA,1,"2013","Sub-Saharan Africa","Kenya","Lower middle income"
