"countryOnly","country","N","mean","median","sd","iqr","OPcov","OPcovNoWeights","indAlloc","outliersOut","yearOnly","region","countryDes","incomeLevel"
"Afghanistan","Afghanistan2014",10,0.301047638537549,0.162190249433107,0.316719716588689,0.497863247863248,0.00602896412069247,-0.0376107212989031,1,0,"2014","South Asia","Afghanistan","Low income"
"Albania","Albania2013",42,0.296734428550495,0.150089442607174,0.324049015286233,0.555555555555556,0.0368654368704847,0.00266250641886352,1,5,"2013","Europe and Central Asia","Albania","Upper middle income"
"Angola","Angola2010",50,0.0246558022707211,0.00389745977811935,0.0377060291371974,0.0386868300653595,-0.00281247114304485,-0.000901344086129062,1.68895943528897,6,"2010","Sub-Saharan Africa","Angola","Upper middle income"
"Antiguaandbarbuda","Antiguaandbarbuda2010",59,0.451232177275472,0.500470844828542,0.238882939297283,0.415130830489193,0.00465485591430813,0.0147084807148406,0.50945109745361,0,"2010","Latin America and Caribbean","Antigua and Barbuda","High income"
"Argentina","Argentina2010",81,0.00849246586465481,0.00560158017338649,0.00787066733929513,0.0059279703196347,0.000282468094260636,0.00224228991438194,0.285714285714286,6,"2010","Latin America and Caribbean","Argentina","High income"
"Armenia","Armenia2013",71,0.414565536962547,0.415779698624993,0.370388717037049,0.713916256157635,0.256789383547061,0.150844852091418,0.949629938105025,0,"2013","Europe and Central Asia","Armenia","Lower middle income"
"Azerbaijan","Azerbaijan2013",56,0.548260460992542,0.568497061931923,0.22030120361205,0.314658333333333,-0.0418313758487567,-0.040144829122608,0.71185583766172,0,"2013","Europe and Central Asia","Azerbaijan","Upper middle income"
"Bahamas","Bahamas2010",62,0.375358864309406,0.339039766642078,0.223368042237343,0.261092150170648,0.105382470568133,0.0330012454089517,0.223010863743989,0,"2010","Latin America and Caribbean","Bahamas, The","High income"
"Bangladesh","Bangladesh2013",95,0.547345915649365,0.666666666666667,0.347271803648089,0.666666666666666,0.110755599145936,0.188532809489582,0.816772419819843,0,"2013","South Asia","Bangladesh","Lower middle income"
"Barbados","Barbados2010",26,0.330598776594786,0.4,0.164368063329765,0.1,0.0138368309182297,0.011604288032273,0.514744053888014,1,"2010","Latin America and Caribbean","Barbados","High income"
"Belarus","Belarus2013",43,0.348488084370553,0.272927214658686,0.334024762355122,0.657738772801469,0.0515761623667377,0.0512238813468799,1.60589602101676,0,"2013","Europe and Central Asia","Belarus","Upper middle income"
"Belize","Belize2010",37,0.591234269119562,0.694580011661408,0.212195410084595,0.357142857142857,0.107239022829936,0.0772155956858194,0.130860351077654,0,"2010","Latin America and Caribbean","Belize","Upper middle income"
"Bhutan","Bhutan2015",26,0.457928905056628,0.439829277996394,0.426548101167368,0.72311398545513,0.0495292629346226,0.0400831000372347,0.891774760339481,1,"2015","South Asia","Bhutan","Lower middle income"
"Bih","Bih2013",58,0.498497791090312,0.5,0.282020296764438,0.345000657604204,-0.00805870917117736,0.0137742068864547,0.975209722486289,0,"2013","Europe and Central Asia","Bosnia and Herzegovina","Upper middle income"
"Bolivia","Bolivia2010",41,0.555876161063163,0.545531525210339,0.273957672595135,0.315861214374226,-0.0229949428699205,0.00213160186899804,1.11111111111111,0,"2010","Latin America and Caribbean","Bolivia","Lower middle income"
"Botswana","Botswana2010",64,0.477246995012268,0.501518777351769,0.32269490430367,0.598914635770408,0.15757742828465,0.181329542847116,0.71206296813503,0,"2010","Sub-Saharan Africa","Botswana","Upper middle income"
"Brazil","Brazil2009",139,27.0345113090223,6.13536659709484,29.9134213743671,59.8316666666667,-9.50141235562854,2.73667612109844,2.60002019101352,5,"2009","Latin America and Caribbean","Brazil","Upper middle income"
