"countryOnly","country","N","mean","median","sd","iqr","OPcov","OPcovNoWeights","indAlloc","outliersOut","yearOnly","region","countryDes","incomeLevel"
"Angola","Angola2010",11,0.0052629067140189,0.000241968418186768,0.00947228184003174,0.00369349673202614,-0.000119165293633866,-0.000386128635087027,0.749394451573253,2,"2010","Sub-Saharan Africa","Angola","Upper middle income"
"Barbados","Barbados2010",4,0.4,0.4,0,0,0,0,1,2,"2010","Latin America and Caribbean","Barbados","High income"
"Bhutan","Bhutan2015",2,0.0265545375364889,0.0265545375364889,0.0234045180975133,0.0330989869143098,0,0,1,4,"2015","South Asia","Bhutan","Lower middle income"
"Bolivia","Bolivia2010",17,0.602016261108182,0.59770552007908,0.310474400507035,0.492778406540602,-0.0751979837785499,-0.0773478913001485,1.11111111111111,0,"2010","Latin America and Caribbean","Bolivia","Lower middle income"
"Brazil","Brazil2009",6,50.1684835758385,55.5344737582058,17.2610125097928,17.1428571428571,-12.6402208216158,-4.44737321571188,2.43055655004243,3,"2009","Latin America and Caribbean","Brazil","Upper middle income"
"Bulgaria","Bulgaria2013",7,0.695056522697547,0.692020059456286,0.211826784768716,0.402380952380952,-0.00929733514998493,-0.00772634637013285,0.801469613385079,0,"2013","Europe and Central Asia","Bulgaria","Upper middle income"
"Burkinafaso","Burkinafaso2009",5,0.0459298905867071,0.0484147414333511,0.0263638551977393,0.0295351967150803,0.00878862734192197,0.013063817297632,0.265753574789824,1,"2009","Sub-Saharan Africa","Burkina Faso","Low income"
"Cameroon","Cameroon2009",13,0.164188354446126,0.0785118914702276,0.171561914857327,0.316666666666666,0.110233793590212,0.179038744012603,0.0697649655374093,0,"2009","Sub-Saharan Africa","Cameroon","Lower middle income"
"Costarica","Costarica2010",5,0.968713507877551,0.809748789909913,0.393391657271874,0.833333333333333,-0.17429236567376,-0.142251082251082,4.98494908673084,0,"2010","Latin America and Caribbean","Costa Rica","Upper middle income"
"Cotedivoire","Cotedivoire2009",7,0.403307009139445,0.372132252899428,0.326367638777462,0.721393034825871,-0.0896846182147669,-0.0620511446213817,1.33778360756009,0,"2009","Sub-Saharan Africa","Cote d'Ivoire","Lower middle income"
"Czech","Czech2013",3,0.491098331934369,0.48,0.0829596131245949,0,0.00629210372461614,0.0199319727891156,0.833333333333333,2,"2013","Europe and Central Asia","Czech Republic","High income"
"Dominica","Dominica2010",6,0.585643970249246,0.596904347826087,0.0910500543060626,0.182313432835821,-0.0306899082479693,-0.0306899082479693,2.79166666666667,0,"2010","Latin America and Caribbean","Dominica","Upper middle income"
"Egypt","Egypt2013",6,0.767183460992421,0.625,0.262942192413359,0.375,-0.236763814438849,-0.0974636764908732,1,0,"2013","Middle East and North Africa","Egypt, Arab Rep.","Lower middle income"
"Elsalvador","Elsalvador2010",5,0.0033323153140354,0.003350071796569,0.000599396856384505,0,0.000118184679668978,0.000399331060425569,1,5,"2010","Latin America and Caribbean","El Salvador","Lower middle income"
"Ethiopia","Ethiopia2011",18,1.69504224691478,0.771492261103634,2.50197696762421,1.76682466666667,-0.274693311505032,-0.297094506875226,1.2284406764558,4,"2011","Sub-Saharan Africa","Ethiopia","Low income"
"Guyana","Guyana2010",7,0.708141046947665,0.72,0.22910624703244,0.38188797260942,0.0504203793798496,0.0355989982811207,0.512658888873553,0,"2010","Latin America and Caribbean","Guyana","Lower middle income"
"Honduras","Honduras2010",6,0.00342539978378543,0.00294898444606987,0.00377047886885001,0,0.000885678360502157,-0.000996619714741422,3.56961212007711,6,"2010","Latin America and Caribbean","Honduras","Lower middle income"
"India","India2014",48,0.604440871904592,0.634584879697157,0.21110175928029,0.240909090909091,-0.00868657542591663,-0.00593428558279776,1.26465757002962,2,"2014","South Asia","India","Lower middle income"
"Indonesia","Indonesia2009",10,0.421320360819148,0.415645468604836,0.313679270339278,0.4,-0.0914611607714975,-0.0950788817663817,1.0984745382285,1,"2009","East Asia and Pacific","Indonesia","Lower middle income"
"Iraq","Iraq2011",41,0.0376341492076101,0.0281804412313442,0.0302857791514578,0.0393650793650793,0.00168819778179619,-0.000189690087835339,0.771312016910327,0,"2011","Middle East and North Africa","Iraq","Upper middle income"
"Jordan","Jordan2013",1,0.55,0.55,NA,0,0,0,1,9,"2013","Middle East and North Africa","Jordan","Upper middle income"
