"countryOnly","country","N_NonExporter","mean_NonExporter","median_NonExporter","sd_NonExporter","iqr_NonExporter","OPcov_NonExporter","OPcovNoWeights_NonExporter","indAlloc_NonExporter","N_Exporter","mean_Exporter","median_Exporter","sd_Exporter","iqr_Exporter","OPcov_Exporter","OPcovNoWeights_Exporter","indAlloc_Exporter","outliersOut","yearOnly","region","countryDes","incomeLevel"
"Argentina","Argentina2010",13,0.485516931862237,0.490066622986004,0.136397097054998,0.198837362927731,-0.0294181988850918,-0.0935861938418702,0.532242578733165,1,0.271021542738012,0.271021542738012,NA,0,0,0,1,3,"2010","Latin America and Caribbean","Argentina","High income"
"Armenia","Armenia2013",12,0.218679308112915,0.125919828579355,0.395970452201762,0.323053686448128,0.0419761672855392,0.0351593445282288,0.731753213299044,1,0.222929936305732,0.222929936305732,NA,0,0,0,1,0,"2013","Europe and Central Asia","Armenia","Lower middle income"
"Bangladesh","Bangladesh2013",52,0.452723576529287,0.464325009079843,0.170431216716599,0.197017566205545,-0.00450118559993689,-0.00456057494847936,0.772861298406135,1,0.10958904109589,0.10958904109589,NA,0,0,0,1,1,"2013","South Asia","Bangladesh","Lower middle income"
"Barbados","Barbados2010",2,0.652909348728151,0.652909348728151,0.128106641703628,0.181170150127342,-0.00292209919560229,-0.00292209919560228,1.03333333333333,3,0.297654954229235,0.296213954575061,0.0306860589515919,0.0338666006132716,0.0325810439935667,0.0227987310059988,0.0658681636069006,0,"2010","Latin America and Caribbean","Barbados","High income"
"Belarus","Belarus2013",7,0.363884727244542,0.365451801827374,0.119181856158924,0.191819475007553,-0.0271460177379216,-0.03451179370629,1.43015901976432,1,0.769230769230769,0.769230769230769,NA,0,0,0,1,0,"2013","Europe and Central Asia","Belarus","Upper middle income"
"Belize","Belize2010",6,0.45582097420738,0.450876600449622,0.205068687776876,0.2301830974095,-0.0104224982329559,-0.0137247557038827,1,1,0.329387545033453,0.329387545033453,NA,0,0,0,1,0,"2010","Latin America and Caribbean","Belize","Upper middle income"
"Bhutan","Bhutan2015",9,0.792865760993139,0.850682522674348,0.360830312824037,0.539493352214617,-0.0104542912393575,-0.132256223586447,0.860838918830139,3,0.711929769310396,0.719821637383094,0.0694698412393455,0.0581761610420701,-0.0584228800516877,-0.0819553303283532,0.840909090909091,0,"2015","South Asia","Bhutan","Lower middle income"
"Botswana","Botswana2010",9,0.366783587595591,0.395880099862247,0.0785975566462556,0.116038960545994,0.00870024445482081,0.0142607000779382,0.326332707243959,NA,NA,NA,NA,NA,NA,NA,NA,0,"2010","Sub-Saharan Africa","Botswana","Upper middle income"
"Burkinafaso","Burkinafaso2009",1,0.23696682464455,0.23696682464455,NA,0,0,0,1,NA,NA,NA,NA,NA,NA,NA,NA,4,"2009","Sub-Saharan Africa","Burkina Faso","Low income"
"Burundi","Burundi2014",9,0.313099656718789,0.283445247870104,0.175447963237621,0.291084780056521,0.00151552085741416,-0.00147900650514997,0.666439632196586,2,0.363870319920056,0.363870319920056,0.260563402666738,0.368492297909382,-0.0716512801490465,-0.0716512801490465,1.63636363636364,0,"2014","Sub-Saharan Africa","Burundi","Low income"
"Cameroon","Cameroon2009",11,0.282275804027543,0.256779032036682,0.18802192563192,0.339482481138339,-0.0425843600761693,-0.0513110215815443,1.16777801925037,NA,NA,NA,NA,NA,NA,NA,NA,0,"2009","Sub-Saharan Africa","Cameroon","Lower middle income"
"Chile","Chile2010",20,0.499057749616058,0.51451484410965,0.206498835323861,0.214204169921288,-0.0237806717682927,0.0365400637552472,2.49169651916188,3,0.316436749399606,0.292927830227786,0.282660140021135,0.505360159729688,-0.146928784012198,-0.111707824119207,11.2371998232413,1,"2010","Latin America and Caribbean","Chile","High income"
"China","China2012",20,0.272134210199761,0.215535994828434,0.166426528703563,0.336467656055285,-0.00370953662796317,-0.0507864205988679,0.402388812163393,3,0.360061845361345,0.335704750079506,0.317749946322549,0.611717171717172,0.0532457377259192,0.053249718734578,0.621652213289819,0,"2012","East Asia and Pacific","China","Upper middle income"
"Colombia","Colombia2010",8,0.568723352565759,0.582518747970817,0.216617641355224,0.233753363896618,-0.194240327506115,-0.244865759694395,1.43657226958606,4,0.212345037984881,0.212626332220652,0.0116107979928162,0.0144607781491309,-0.00360789123174809,-0.0184476353783892,0.666666666666667,2,"2010","Latin America and Caribbean","Colombia","Upper middle income"
"Costarica","Costarica2010",3,0.514294956525404,0.514336685631207,0.0614657677199853,0.0825000000000001,-0.0662062417320707,-0.0565223107296072,1.5,7,0.423647768197114,0.406447410049465,0.32008669029018,0.179450179450179,0.0165728117545001,-0.0712372360616704,0.236136799010081,2,"2010","Latin America and Caribbean","Costa Rica","Upper middle income"
"Cotedivoire","Cotedivoire2009",8,0.450888255355733,0.404147983755279,0.173705968900415,0.28862569183354,0.0183765286842938,-0.00505023211902007,0.318181818181818,NA,NA,NA,NA,NA,NA,NA,NA,0,"2009","Sub-Saharan Africa","Cote d'Ivoire","Lower middle income"
"Dominicanrepublic","Dominicanrepublic2010",10,0.528847600417915,0.411427103080313,0.435616785597094,0.939339353574617,-0.193824845346701,-0.173715295831599,0.663242742772661,1,0.875,0.875,NA,0,0,0,1,2,"2010","Latin America and Caribbean","Dominican Republic","Upper middle income"
"Ecuador","Ecuador2010",5,0.512174430954426,0.51413881748072,0.370049865592836,0.481497611788981,0.0192581896321253,-0.0497172562341226,0.739858510284114,3,0.5860889574029,0.573936355414677,0.224495649575877,0.30255397777609,-0.0867509711707342,-0.0950072741158658,1.42795096159788,0,"2010","Latin America and Caribbean","Ecuador","Upper middle income"
"Egypt","Egypt2013",35,0.532756567431958,0.432919139174192,0.446079132439979,0.61439205955335,-0.124401079109851,-0.145463008718876,1.57411566104774,1,0.0366151342554923,0.0366151342554923,NA,0,0,0,1,4,"2013","Middle East and North Africa","Egypt, Arab Rep.","Lower middle income"
"Ethiopia","Ethiopia2011",1,0.033955857385399,0.033955857385399,NA,0,0,0,1,1,0.840336134453781,0.840336134453781,NA,0,0,0,1,4,"2011","Sub-Saharan Africa","Ethiopia","Low income"
"Fyrom","Fyrom2013",7,0.723498436745115,0.787509929429606,0.34922119409885,0.709508125135998,-0.0169820855840166,-0.139253510610408,0.852589927302151,1,0.379746835443038,0.379746835443038,Inf,0,0,0,1,0,"2013","Europe and Central Asia","Macedonia, FYR","Upper middle income"
"Ghana","Ghana2013",17,0.176547605016343,0.124746319414701,0.156777280316879,0.157931273863242,-0.019364345875416,-0.0192454563593227,0.826260908738433,5,0.260863883716153,0.202699798603267,0.183791826211344,0.135058449665191,0.0098411210122587,0.0143069989639815,0.92783840275549,2,"2013","Sub-Saharan Africa","Ghana","Lower middle income"
"Guatemala","Guatemala2010",4,0.324865719617435,0.318122177518279,0.0799049773182464,0.173997571871103,-0.0343084100749621,-0.0365882960370174,2.12088043601025,1,0.490654205607477,0.490654205607477,NA,0,0,0,1,3,"2010","Latin America and Caribbean","Guatemala","Lower middle income"
"Guyana","Guyana2010",5,0.436903198240344,0.45952882956962,0.195141658087213,0.271499037401492,-0.073819393102964,-0.0753072238370205,4.17477188433631,2,0.396355617651639,0.396355617651639,0.149725660796337,0.211744060133453,0.0987448473404596,0.088226691722272,0.475962631468026,0,"2010","Latin America and Caribbean","Guyana","Lower middle income"
"India","India2014",103,0.436066822792093,0.371133563995261,0.231085560656526,0.311842105263158,-0.0334412529685222,-0.0516711600204134,1.04506808544028,6,0.542850316937541,0.563603027608942,0.311858098124615,0.336073101471328,0.00917440596528681,0.10610349904304,0.605112605677323,0,"2014","South Asia","India","Lower middle income"
"Indonesia","Indonesia2009",7,0.53262017687877,0.544541286237183,0.378211817529029,0.218264840182649,0.0127683597978423,0.0969357188181734,0.914581234187119,1,0.0101694915254237,0.0101694915254237,Inf,0,0,0,1,0,"2009","East Asia and Pacific","Indonesia","Lower middle income"
"Iraq","Iraq2011",6,0.185373140025737,0.14983839591983,0.225715911638685,0.293319653442772,-0.0413010365128064,-0.0210640832893808,2.90001687129242,NA,NA,NA,NA,NA,NA,NA,NA,0,"2011","Middle East and North Africa","Iraq","Upper middle income"
"Jamaica","Jamaica2010",10,0.462362031724903,0.454892979587097,0.145549031760264,0.161399897066392,-0.000324452906726336,-0.0400299231429872,0.565599503654384,3,0.339400022222273,0.334679588622071,0.0364791810617453,0.0291872170799271,0.0224803939846447,0.0331974831378411,0.182355568285858,1,"2010","Latin America and Caribbean","Jamaica","Upper middle income"
"Jordan","Jordan2013",1,0.455764075067024,0.455764075067024,NA,0,0,0,1,3,1.11357368945781,1.11041932078231,0.746911967984999,1.05046948356807,-0.396333487694874,-0.529510496509703,2,4,"2013","Middle East and North Africa","Jordan","Upper middle income"
"Kenya","Kenya2013",5,0.127851978252932,0.129907145888549,0.103885524964087,0.193055137776076,-0.0509598567394888,-0.0603285101572326,2.78537551230946,5,0.48130906246176,0.530473768771537,0.397273886292576,0.59934066641189,-0.0653588424121245,-0.0557152135263087,1,2,"2013","Sub-Saharan Africa","Kenya","Lower middle income"
"Lebanon","Lebanon2013",9,0.391868352536431,0.348095192289948,0.282780433703761,0.214635948104714,-0.0610838830405075,-0.104474591222173,1.00386258289831,6,0.388960425106445,0.433818061053332,0.116006761361463,0.122502969441745,-0.0097959595452334,0.022162499958435,0.937977048341894,1,"2013","Middle East and North Africa","Lebanon","Upper middle income"
"Madagascar","Madagascar2013",9,0.306599388973158,0.395283367075502,0.245792646495904,0.444259012016021,0.0389591884331666,-0.104342072841817,0.305564081495701,3,0.0879888124881532,0.0705870376736485,0.116271340570423,0.229266003767622,-0.0240623654496239,-0.0257811621776638,0.488239489141545,1,"2013","Sub-Saharan Africa","Madagascar","Low income"
"Mexico","Mexico2010",1,0.701298701298701,0.701298701298701,NA,0,0,0,1,1,0.160427807486631,0.160427807486631,NA,0,0,0,1,8,"2010","Latin America and Caribbean","Mexico","Upper middle income"
"Mongolia","Mongolia2013",5,0.378811688824222,0.308976408928901,0.204098871630332,0.421254782557843,-0.0485099079175553,-0.0327893526343288,2.48670031688486,1,0.581039755351682,0.581039755351682,NA,0,0,0,1,0,"2013","East Asia and Pacific","Mongolia","Upper middle income"
"Morocco","Morocco2013",6,0.915690810368304,0.399815993149864,1.16571421233345,0.927343272476016,-0.0347463779094172,0.0652078148458039,1.13670536321094,1,0.976403580146461,0.976403580146461,Inf,0,0,0,1,0,"2013","Middle East and North Africa","Morocco","Lower middle income"
"Nepal","Nepal2013",8,0.587165225167027,0.546008962826921,0.197847351203729,0.136645962732919,0.127960840392102,0.0599764572257918,0.198285668577534,NA,NA,NA,NA,NA,NA,NA,NA,0,"2013","South Asia","Nepal","Low income"
"Nicaragua","Nicaragua2010",1,0.277585010409438,0.277585010409438,NA,0,0,0,1,NA,NA,NA,NA,NA,NA,NA,NA,4,"2010","Latin America and Caribbean","Nicaragua","Lower middle income"
