"countryOnly","country","N_Small","mean_Small","median_Small","sd_Small","iqr_Small","OPcov_Small","OPcovNoWeights_Small","indAlloc_Small","N_Medium","mean_Medium","median_Medium","sd_Medium","iqr_Medium","OPcov_Medium","OPcovNoWeights_Medium","indAlloc_Medium","N_Large","mean_Large","median_Large","sd_Large","iqr_Large","OPcov_Large","OPcovNoWeights_Large","indAlloc_Large","outliersOut","yearOnly","region","countryDes","incomeLevel"
"Angola","Angola2010",4,0.0124405607931462,0.00152098815779691,0.0228541772514481,0.0132316696107659,0.00249618803514381,0.00249618803514381,0.866666666666667,1,0.0263788652531592,0.0263788652531592,NA,0,0,0,1,1,1.31585157264439e-06,1.31585157264439e-06,NA,0,0,0,1,1,"2010","Sub-Saharan Africa","Angola","Upper middle income"
"Bangladesh","Bangladesh2013",12,0.29777312001035,0.251207634520153,0.306775313367587,0.296864309033683,-0.00598564127941717,-0.0186726834372587,1.2371429624935,6,0.416950056561691,0.359881153474755,0.29867169834564,0.64086844532199,-0.0192272267073607,-0.0166010777434557,1.0119133282488,NA,NA,NA,NA,NA,NA,NA,NA,0,"2013","South Asia","Bangladesh","Lower middle income"
"Belarus","Belarus2013",4,0.703850849078723,0.700655860869193,0.244416764031654,0.348348348348348,0.0164243934537963,0.011976561226275,0.9,5,0.596120417732773,0.634101861040351,0.21667459316546,0.30797667957898,-0.00913316620273313,0.0162517853204565,1.06793774456603,1,0.737214814814815,0.737214814814815,NA,0,0,0,1,0,"2013","Europe and Central Asia","Belarus","Upper middle income"
"Bhutan","Bhutan2015",12,0.716544974091491,0.694176675097789,0.730874607380203,0.679878581379438,0.0263655116484306,0.052727315655769,1.08479097027137,4,0.53693549394376,0.456944258002403,0.249726804657949,0.145833333333333,0.0249296323301578,0.0284912345438966,0.899435771408811,NA,NA,NA,NA,NA,NA,NA,NA,0,"2015","South Asia","Bhutan","Lower middle income"
"Bih","Bih2013",8,0.408850808614188,0.103043103147959,0.655406798875998,0.787974733989559,-0.0551977894737585,-0.105821349322716,1.14285714285714,8,0.452843226431308,0.474471153862898,0.187373319638072,0.397770781928018,-0.0125944282323891,-0.0278994857517193,1.16617182283014,1,0.698379635681908,0.698379635681908,NA,0,0,0,1,0,"2013","Europe and Central Asia","Bosnia and Herzegovina","Upper middle income"
"Brazil","Brazil2009",4,-0.0588166350396251,-0.0535913206135972,0.0838729941046842,0.122610722610723,-0.0115278037985314,-0.0113198610288979,0.941754535272036,1,0.252242152466368,0.252242152466368,NA,0,0,0,1,NA,NA,NA,NA,NA,NA,NA,NA,0,"2009","Latin America and Caribbean","Brazil","Upper middle income"
"Cameroon","Cameroon2009",4,0.292080648885325,0.36325072730619,0.236418063358907,0.426710174881705,-0.0266413718796083,-0.0175916177536029,1.50632198041833,2,0.0528076264482628,0.0528076264482628,0.127469113123894,0.180268548563481,0.0536068013045546,0.049880132369507,0.496086555005784,3,0.321525144534065,0.285808508299439,0.17925027171942,0.377626739418373,-0.00725852324223417,-0.00893663055212746,1.01941747572816,0,"2009","Sub-Saharan Africa","Cameroon","Lower middle income"
"Chile","Chile2010",4,0.348937615068196,0.357536903713704,0.0908092219929254,0.0794216804979254,-0.00542352674385975,0.00124559121642083,1.07785525939008,10,0.285711651802757,0.180633145975118,0.223423437138359,0.197121626452169,0.033352274225378,0.0400017349318845,0.586889346645633,3,224.623494326657,66.9062618793485,297.828491280931,452.936370147484,-101.566932963812,-81.318004699661,1.87463701772908,1,"2010","Latin America and Caribbean","Chile","High income"
"Costarica","Costarica2010",1,0.833333333333333,0.833333333333333,NA,0,0,0,1,4,0.703007627420478,0.709093492458743,0.27417154394736,0.471033886260793,-0.0614799766102445,-0.061184669803826,1.15980717562359,2,0.623011598054631,0.623011598054631,0.05077469426512,0.0718062612550802,-0.00437843056433416,-0.00437843056433416,1.13888888888889,3,"2010","Latin America and Caribbean","Costa Rica","Upper middle income"
"Cotedivoire","Cotedivoire2009",7,0.18113539941154,0.106679013806984,0.150843386570454,0.209194214876033,0.0103288263343158,0.0367447554134316,0.79753549837012,3,0.364303771309171,0.330839849849998,0.192336396285996,0.140146662106875,-0.0260050939908878,-0.0209634160634964,1.04856088575358,NA,NA,NA,NA,NA,NA,NA,NA,2,"2009","Sub-Saharan Africa","Cote d'Ivoire","Lower middle income"
