"countryOnly","country","N_Foreign","mean_Foreign","median_Foreign","sd_Foreign","iqr_Foreign","OPcov_Foreign","OPcovNoWeights_Foreign","indAlloc_Foreign","outliersOut","N_Domestic","mean_Domestic","median_Domestic","sd_Domestic","iqr_Domestic","OPcov_Domestic","OPcovNoWeights_Domestic","indAlloc_Domestic","yearOnly","region","countryDes","incomeLevel"
"Angola","Angola2010",5,0.00382027640350655,0.00217671132741653,0.00501734372500304,0.0055925,0.00617342870961285,0.00621114440174832,0.0739741213374962,1,NA,NA,NA,NA,NA,NA,NA,NA,"2010","Sub-Saharan Africa","Angola","Upper middle income"
"Argentina","Argentina2010",47,0.419584200873743,0.380323100694184,0.269144845811693,0.513949497941512,-0.0860381732142806,-0.00749932596564133,1.17222194903026,3,5,0.49643516837383,0.459733280850338,0.166653541351929,0.198076923076923,0.0462876212774016,0.0718903417006601,0.175165079207252,"2010","Latin America and Caribbean","Argentina","High income"
"Armenia","Armenia2013",8,0.328891454623257,0.293454949194298,0.131813035495506,0.0965496598639456,-0.0756242698367661,-0.0964781904168415,3.049455878792,0,NA,NA,NA,NA,NA,NA,NA,NA,"2013","Europe and Central Asia","Armenia","Lower middle income"
"Bangladesh","Bangladesh2013",29,0.504090262352008,0.485218982554488,0.26527737775857,0.365,-0.0199730124392635,0.00749276734502288,0.756096648427017,1,NA,NA,NA,NA,NA,NA,NA,NA,"2013","South Asia","Bangladesh","Lower middle income"
"Belarus","Belarus2013",8,0.315591860396318,0.274815289342691,0.232933320722131,0.4,-0.101787221961909,-0.0908300336700337,4.39385653740644,0,NA,NA,NA,NA,NA,NA,NA,NA,"2013","Europe and Central Asia","Belarus","Upper middle income"
"Bhutan","Bhutan2015",5,0.479667611720961,0.493688538746529,0.299591253326935,0.678022839186748,-0.0276840469704233,-0.0212444169266708,1.58940058603593,0,NA,NA,NA,NA,NA,NA,NA,NA,"2015","South Asia","Bhutan","Lower middle income"
"Bih","Bih2013",11,0.238558924854225,0.255605887932186,0.19710348544151,0.389866945520463,0.0362593283348257,0.0558816203627272,0.777795908611713,0,NA,NA,NA,NA,NA,NA,NA,NA,"2013","Europe and Central Asia","Bosnia and Herzegovina","Upper middle income"
"Botswana","Botswana2010",7,0.509451438273759,0.517253066195206,0.293908877767508,0.6,0.0740673391661853,0.0541196160032838,1.97477467137178,0,2,0.305882352941176,0.305882352941176,0.415945165403851,0.588235294117647,0.234633179114342,0.234633179114342,0.55625,"2010","Sub-Saharan Africa","Botswana","Upper middle income"
"Brazil","Brazil2009",33,0.296318490047256,0.316415609368636,0.184995635281667,0.22935,-0.0136746335305261,-0.0331982097891734,0.424129859108905,0,24,0.249645394745133,0.202830178467718,0.205893063449788,0.326229508196721,0.0506105487599067,0.0892854635900004,1.41541914757465,"2009","Latin America and Caribbean","Brazil","Upper middle income"
"Bulgaria","Bulgaria2013",9,0.466226987251821,0.599551156551674,0.240795845152409,0.290196078431373,0.0869843519753714,0.104079136713489,1.16180774118998,0,NA,NA,NA,NA,NA,NA,NA,NA,"2013","Europe and Central Asia","Bulgaria","Upper middle income"
"Burkinafaso","Burkinafaso2009",4,0.215353379543609,0.239243584595913,0.152811540521082,0.267217630853995,-0.146196075787693,-0.118894520801684,1.00386655372428,1,1,0.192307692307692,0.192307692307692,NA,0,0,0,1,"2009","Sub-Saharan Africa","Burkina Faso","Low income"
"Cameroon","Cameroon2009",7,0.270452616401338,0.180289946752475,0.201786408038574,0.286913273307958,0.127763339456637,0.111154381521042,0.104150028341176,0,1,0.625,0.625,NA,0,0,0,1,"2009","Sub-Saharan Africa","Cameroon","Lower middle income"
"Chile","Chile2010",121,0.400674430583723,0.4,0.177029060241388,0.278461538461538,0.0162580965357576,0.0151585449338317,1.30642591450152,0,9,0.555561961027701,0.589999353626378,0.228592664842222,0.166750921431592,-0.0700894790446292,-0.0223879083133603,1.0304788702387,"2010","Latin America and Caribbean","Chile","High income"
"China","China2012",152,0.373541673397908,0.359066696307965,0.203382859235323,0.29,0.00854312027451949,0.0370621200676485,1.90447266184646,4,3,0.402570952141379,0.402240767307855,0.0108176152229491,0,0.0050130309849769,0.00253267973856211,0.422000071149419,"2012","East Asia and Pacific","China","Upper middle income"
"Colombia","Colombia2010",109,0.306381289429132,0.275059338210382,0.166646775054214,0.2125,0.064001230549255,-0.000961705241340978,0.717197427298842,0,3,0.371254467544406,0.348161606350421,0.13132229937892,0.199029126213592,-0.0169042653974578,-0.000127108474448148,1.39517442716206,"2010","Latin America and Caribbean","Colombia","Upper middle income"
"Costarica","Costarica2010",15,0.441275553243456,0.391412603493168,0.305056283289183,0.35,0.016096394690441,0.0217343672661277,0.650780903816872,0,6,0.425250115496307,0.375425100013511,0.222464168236935,0.354098360655738,0.240033802635917,0.239445360010023,0.0453583273087204,"2010","Latin America and Caribbean","Costa Rica","Upper middle income"
"Cotedivoire","Cotedivoire2009",2,0.2,0.2,0,0,0,0,1,3,1,0.225,0.225,NA,0,0,0,1,"2009","Sub-Saharan Africa","Cote d'Ivoire","Lower middle income"
