"countryOnly","country","N_Exporter","mean_Exporter","median_Exporter","sd_Exporter","iqr_Exporter","OPcov_Exporter","OPcovNoWeights_Exporter","indAlloc_Exporter","N_NonExporter","mean_NonExporter","median_NonExporter","sd_NonExporter","iqr_NonExporter","OPcov_NonExporter","OPcovNoWeights_NonExporter","indAlloc_NonExporter","outliersOut","N_NA","mean_NA","median_NA","sd_NA","iqr_NA","OPcov_NA","OPcovNoWeights_NA","indAlloc_NA","yearOnly","region","countryDes","incomeLevel"
"Argentina","Argentina2010",6,0.452815941500428,0.445494312448078,0.118347535922786,0.0944685698013809,-0.019007373079538,-0.135490933607296,0.242664017652478,4,0.261058594228894,0.33190648340574,0.294320184463016,0.452247365070781,0.00453114152911214,0.106226428989905,0.905743815477784,0,NA,NA,NA,NA,NA,NA,NA,NA,"2010","Latin America and Caribbean","Argentina","High income"
"Azerbaijan","Azerbaijan2013",1,0.109996764801035,0.109996764801035,NA,0,0,0,1,9,0.549821232107909,0.602344716860888,0.314031442347041,0.565723270440252,0.0891768972093765,0.0704259069751802,1.12326126418593,0,NA,NA,NA,NA,NA,NA,NA,NA,"2013","Europe and Central Asia","Azerbaijan","Upper middle income"
"Bangladesh","Bangladesh2013",2,0.167286302857952,0.167286302857952,0.181041068102109,0.256030733856513,-0.0772824290364326,-0.12530126020893,65.0273854976838,39,0.447742364826329,0.538022938537547,0.244788982673937,0.354724872565678,0.0352613508095205,0.0719948142851354,1.2998622779422,1,NA,NA,NA,NA,NA,NA,NA,NA,"2013","South Asia","Bangladesh","Lower middle income"
"Bhutan","Bhutan2015",7,0.279220729107481,0.205058123554683,0.249016015901597,0.409677596144749,-0.165055295144766,-0.17356179707682,4.72112174895126,1,0.599149594124468,0.599149594124468,NA,0,0,0,1,2,NA,NA,NA,NA,NA,NA,NA,NA,"2015","South Asia","Bhutan","Lower middle income"
"Chile","Chile2010",5,0.175797981037713,0.0845849491458519,0.288422666332747,0.262668418456639,-0.0587298575118416,-0.0608580232921225,2.05561849553826,13,0.313370455844331,0.264493159855207,0.212226796545041,0.169509594882729,-0.0809006371027081,-0.09172001258016,4.22336665752052,1,NA,NA,NA,NA,NA,NA,NA,NA,"2010","Latin America and Caribbean","Chile","High income"
"China","China2012",30,0.315540789707788,0.204746882093922,0.21320333837076,0.373566113186722,-0.105438269234113,-0.111105443220001,0.943759037133679,93,0.291952533054145,0.260829733343769,0.168176453100888,0.207114208692222,0.0691339294503841,0.0777201409072671,1.83690216207002,4,NA,NA,NA,NA,NA,NA,NA,NA,"2012","East Asia and Pacific","China","Upper middle income"
"Costarica","Costarica2010",4,0.519072064312636,0.600136671458838,0.287006093333652,0.169491525423729,-0.322541261944856,-0.349492610696624,13.6225818452381,15,1.47638236752471,1.76346575479685,1.08109849191498,1.41106063883481,-0.593833480591298,-0.198715024248853,1.08126499875359,0,NA,NA,NA,NA,NA,NA,NA,NA,"2010","Latin America and Caribbean","Costa Rica","Upper middle income"
"Croatia","Croatia2013",5,1.08801679856359,0.447074607024961,1.29053171067638,2.69010998371704,-0.435499534742875,-0.385087971313801,0.927497414379947,5,0.580149781579568,0.673502014476291,0.237071839146333,0.430003918190377,0.069265705904637,0.0362635962639237,0.667302501892644,0,NA,NA,NA,NA,NA,NA,NA,NA,"2013","Europe and Central Asia","Croatia","High income"
"Czech","Czech2013",4,0.554047043566452,0.62486514247794,0.317351965725895,0.195164176030686,-0.0876008236440654,-0.085927719251343,1.1631028410781,1,0.611510791366907,0.611510791366907,NA,0,0,0,1,0,NA,NA,NA,NA,NA,NA,NA,NA,"2013","Europe and Central Asia","Czech Republic","High income"
"Dominicanrepublic","Dominicanrepublic2010",1,0.384615384615385,0.384615384615385,NA,0,0,0,1,6,0.542171098761095,0.560400626246967,0.177005351146866,0.217708812021554,-0.0805174894562444,-0.00740979803872848,1,0,NA,NA,NA,NA,NA,NA,NA,NA,"2010","Latin America and Caribbean","Dominican Republic","Upper middle income"
