"countryOnly","country","N_NA","mean_NA","median_NA","sd_NA","iqr_NA","OPcov_NA","OPcovNoWeights_NA","indAlloc_NA","outliersOut","N_Exporter","mean_Exporter","median_Exporter","sd_Exporter","iqr_Exporter","OPcov_Exporter","OPcovNoWeights_Exporter","indAlloc_Exporter","N_NonExporter","mean_NonExporter","median_NonExporter","sd_NonExporter","iqr_NonExporter","OPcov_NonExporter","OPcovNoWeights_NonExporter","indAlloc_NonExporter","yearOnly","region","countryDes","incomeLevel"
"Bangladesh","Bangladesh2013",NA,NA,NA,NA,NA,NA,NA,NA,0,12,3.79666611204195,4.31791140259799,1.15027767955429,1.84912969129569,0.154818129451905,0.135616171047859,2.2669448222371,76,2.64256775665068,2.5329689590184,0.749802817771779,0.999914732620352,0.417561367525415,0.449590333432605,0.86675676476343,"2013","South Asia","Bangladesh","Lower middle income"
"Brazil","Brazil2009",NA,NA,NA,NA,NA,NA,NA,NA,3,23,3.07965690122732,2.96976782270907,0.671416868345564,0.870594714770958,0.202442459551117,0.186757565522152,0.965689247157854,113,2.27262286603769,2.26378813157162,0.62344116742425,0.64879675185739,0.125306030382416,0.0923878643248198,1.40053871220875,"2009","Latin America and Caribbean","Brazil","Upper middle income"
"Drc","Drc2013",NA,NA,NA,NA,NA,NA,NA,NA,4,3,-0.00722133706413415,-0.0205991820491744,0.533924979452389,1.04491007871528,0.429251016889305,0.439747282685644,1.96562718517787,27,0.254361386108027,0.20453658283827,0.608256723273,0.504345689158653,0.317680460813584,0.270950110173623,0.586385708860262,"2013","Sub-Saharan Africa","Congo, Dem. Rep.","Low income"
"Egypt","Egypt2013",NA,NA,NA,NA,NA,NA,NA,NA,2,11,2.42586977188556,2.57468544909655,0.493528857633298,0.399142546567559,-0.0502799093126664,-0.227596604096025,0.741237905864479,91,2.49078765874785,2.24238658167226,0.934885901873277,1.23871893119213,-0.0067723391595507,-0.146579639913003,1.67047905917237,"2013","Middle East and North Africa","Egypt, Arab Rep.","Lower middle income"
"Ghana","Ghana2013",NA,NA,NA,NA,NA,NA,NA,NA,0,3,2.83950158826819,2.82278895482788,0.959899513444828,1.68500657118647,0.217834434936405,0.201848920701936,1.15968670521156,14,2.63305022406945,2.525840862503,1.22385762553785,1.6868197790067,1.00649107129023,1.12597363251091,1.12354627464107,"2013","Sub-Saharan Africa","Ghana","Lower middle income"
"India","India2014",NA,NA,NA,NA,NA,NA,NA,NA,2,6,3.76710358362027,3.77544923185665,0.911242792273234,1.14905529181144,0.527241213841614,0.282514171982791,2.23010493611308,30,2.67111238111433,2.54207308390788,0.472314795351284,0.422986082840183,-0.0362633632384493,-0.0324654690146467,0.697840731306756,"2014","South Asia","India","Lower middle income"
"Indonesia","Indonesia2009",NA,NA,NA,NA,NA,NA,NA,NA,0,7,2.71974129243359,2.46275509370321,0.911550123822399,1.17989255107575,0.589562737865982,0.844730971126191,1.90571722130619,11,2.17569264182409,2.11109248041418,0.692506952379281,0.871350915898123,0.0914092830589301,0.257860551535242,1,"2009","East Asia and Pacific","Indonesia","Lower middle income"
"Iraq","Iraq2011",NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,22,3.13780619448518,2.95163640146285,0.687453142349368,0.890792355918578,0.0148930954495987,0.0102023641310179,1,"2011","Middle East and North Africa","Iraq","Upper middle income"
"Mexico","Mexico2010",NA,NA,NA,NA,NA,NA,NA,NA,48,13,2.70881426439819,2.71199633673761,0.220798140773975,0,0.00989891382651581,0.0506152318646311,1.21543422968189,51,2.2342399718976,2.19802659789519,0.310294000918875,0,0.149919050537057,0.146002970739033,0.697200712188966,"2010","Latin America and Caribbean","Mexico","Upper middle income"
"Nepal","Nepal2013",NA,NA,NA,NA,NA,NA,NA,NA,0,3,0.217773356124569,0.395853313131125,0.895857839753202,1.28993012201871,-0.103787026632895,-0.0367734118193351,0.860773956788828,23,0.500477132385856,0.539588771095237,0.582931531661002,0.637090908119356,0.210708402720637,0.188230361029757,1.15099311747835,"2013","South Asia","Nepal","Low income"
