"countryOnly","country","N","mean","median","sd","iqr","OPcov","OPcovNoWeights","indAlloc","outliersOut","yearOnly","region","countryDes","incomeLevel"
"Albania","Albania2013",4,0.360253269861838,0.373334023433496,0.0436617936321888,0.0336392042083614,-0.00922046478389005,-0.0095022325983379,1.32621412443772,3,"2013","Europe and Central Asia","Albania","Upper middle income"
"Angola","Angola2010",6,0.186479248340074,0.127538072402798,0.219490679730352,0.255730420079632,-0.063260397854053,-0.0589784108489994,0.860690900809174,0,"2010","Sub-Saharan Africa","Angola","Upper middle income"
"Antiguaandbarbuda","Antiguaandbarbuda2010",8,0.444273840714611,0.436074429318422,0.165840184270769,0.239874213836478,-0.018351123861855,-0.0200487625744019,0.859434685965353,0,"2010","Latin America and Caribbean","Antigua and Barbuda","High income"
"Armenia","Armenia2013",4,0.0366848268244839,0.025447457160954,0.0312526637074629,0.0648976040690671,-0.00689088432847319,-0.0049284703823746,0.977966830218919,1,"2013","Europe and Central Asia","Armenia","Lower middle income"
"Bangladesh","Bangladesh2013",84,0.380305270584674,0.381149774962604,0.235470650996889,0.30297256097561,-0.178555683998769,-0.179165504538993,0.605700951987131,2,"2013","South Asia","Bangladesh","Lower middle income"
"Belize","Belize2010",12,0.453594376998259,0.403241504233809,0.206719664357511,0.242028529473463,0.0265478427936258,0.0280251535054386,0.816581288667954,0,"2010","Latin America and Caribbean","Belize","Upper middle income"
"Bhutan","Bhutan2015",10,0.320633974614426,0.201683405166675,0.342538077207313,0.477091173327779,-0.00545775892664026,-0.0913024921293125,0.32258064516129,0,"2015","South Asia","Bhutan","Lower middle income"
"Bih","Bih2013",5,0.478351861838036,0.484751111149887,0.0799506996058486,0.0993886107899924,-0.0284242518437897,-0.0138741911181867,5.50567626488537,0,"2013","Europe and Central Asia","Bosnia and Herzegovina","Upper middle income"
"Botswana","Botswana2010",6,0.294794839707811,0.301721732856739,0.148037672303575,0.0797659215520877,-0.0731582921665836,-0.104248752716501,3.98417406974192,0,"2010","Sub-Saharan Africa","Botswana","Upper middle income"
"Brazil","Brazil2009",140,0.428282092774262,0.402971305903298,0.256316242408631,0.317914039755418,-0.0638436144000628,-0.0728924079682649,0.739781660634067,3,"2009","Latin America and Caribbean","Brazil","Upper middle income"
"Bulgaria","Bulgaria2013",6,0.574504439816362,0.535753787669354,0.192574731776736,0.196492405012939,-0.0307970241280615,-0.0378386613072357,1.84511521790051,0,"2013","Europe and Central Asia","Bulgaria","Upper middle income"
"China","China2012",14,0.225508248340916,0.139599165031532,0.179140368604692,0.158751828376402,0.126454715341475,0.0702249781674898,0.153666977648312,0,"2012","East Asia and Pacific","China","Upper middle income"
"Colombia","Colombia2010",8,0.522560112347013,0.493963326724476,0.253409288171775,0.412593324862166,-0.126779750107075,-0.0390498110700219,1.86415333886031,0,"2010","Latin America and Caribbean","Colombia","Upper middle income"
"Costarica","Costarica2010",8,0.376195774451989,0.450188481561511,0.203880334669196,0.217360438851242,-0.135171517712767,-0.128743438595249,2.25266323280163,2,"2010","Latin America and Caribbean","Costa Rica","Upper middle income"
"Drc","Drc2013",44,0.367384261767232,0.30711887048068,0.238628219877073,0.40575526983294,-0.110881741760267,-0.0838895472852194,1.12567261517224,0,"2013","Sub-Saharan Africa","Congo, Dem. Rep.","Low income"
"Egypt","Egypt2013",95,0.409193841608382,0.385218120836651,0.243060456355092,0.415389874184102,-0.0224044417358956,0.0760168310454269,2.05593341440396,7,"2013","Middle East and North Africa","Egypt, Arab Rep.","Lower middle income"
"Estonia","Estonia2013",5,0.474588395843657,0.577591538512148,0.361706047153592,0.692896061799432,0.00332400650568446,0.0679371869497211,1.02912367433963,0,"2013","Europe and Central Asia","Estonia","High income"
"Fyrom","Fyrom2013",1,0.526315789473684,0.526315789473684,NA,0,0,0,1,4,"2013","Europe and Central Asia","Macedonia, FYR","Upper middle income"
"Ghana","Ghana2013",16,0.427040868326357,0.300092170642058,0.346398868182765,0.585298196948682,0.0341932800886714,-0.0221126788932911,0.746686606314243,0,"2013","Sub-Saharan Africa","Ghana","Lower middle income"
"Guatemala","Guatemala2010",10,0.311574392874549,0.601145644210958,0.579099981381778,1.18021135368927,0.0185422492434765,0.00204352258000214,0.592914985477885,0,"2010","Latin America and Caribbean","Guatemala","Lower middle income"
"Honduras","Honduras2010",1,0.112781954887218,0.112781954887218,NA,0,0,0,1,4,"2010","Latin America and Caribbean","Honduras","Lower middle income"
"India","India2014",66,0.532183448488192,0.507123783146161,0.308008159490263,0.572916666666666,-0.0991836574762869,-0.046541254280672,0.822112462814464,0,"2014","South Asia","India","Lower middle income"
"Indonesia","Indonesia2009",18,0.676606027194079,0.774829537482648,0.276928566047892,0.425825839877921,-0.39633895232314,-0.302059798103405,0.472661252607634,0,"2009","East Asia and Pacific","Indonesia","Lower middle income"
"Iraq","Iraq2011",22,0.286693405641892,0.235712581063728,0.203532132838345,0.359254653235502,-0.0299173629279678,-0.0312278944165721,1.2,0,"2011","Middle East and North Africa","Iraq","Upper middle income"
"Israel","Israel2013",5,0.35691146662892,0.33492814839319,0.0987716255202117,0.0718626144667272,0.0494233829343167,0.0441728608897988,NA,0,"2013","Middle East and North Africa","Israel","High income"
"Jamaica","Jamaica2010",12,0.492025666974779,0.4825888043598,0.0971470328442433,0.150992164774707,-0.0199521693976032,-0.017760425807345,1.31522135668096,0,"2010","Latin America and Caribbean","Jamaica","Upper middle income"
"Jordan","Jordan2013",6,1.56879599128404,0.556263592596183,2.02859233348785,3.99669694467382,-1.02331088634413,-0.706438558470673,1.73982320942883,0,"2013","Middle East and North Africa","Jordan","Upper middle income"
"Kenya","Kenya2013",7,0.267204192280157,0.27038921165042,0.166710972807091,0.246762458707415,-0.0504171626861434,-0.0499250148828372,0.778446716562327,1,"2013","Sub-Saharan Africa","Kenya","Lower middle income"
"Kosovo","Kosovo2013",6,0.962808169142351,1.1041546643041,0.710668562399131,1.21926060406008,-0.0972042090539524,0.110490160282807,0.799594774929818,0,"2013","Europe and Central Asia","Kosovo","Lower middle income"
"Laos","Laos2012",6,7.41156486055333,-0.00130160007439323,13.5622309695629,17.0107033639144,-1.62542571670345,-1.59452358349172,NA,0,"2012","East Asia and Pacific","Lao PDR","Lower middle income"
"Lebanon","Lebanon2013",14,0.326450875264951,0.261694775234424,0.171393023678397,0.324476188989518,0.0677068827045965,0.0482480185963617,0.283697838288282,0,"2013","Middle East and North Africa","Lebanon","Upper middle income"
"Madagascar","Madagascar2013",8,0.705654830619193,0.705480343147655,0.134923043869953,0,0.00155538223380281,0.00154267213930259,10.7127379561818,3,"2013","Sub-Saharan Africa","Madagascar","Low income"
"Mauritius","Mauritius2009",6,0.173104910020206,0.148958123849599,0.191221703152142,0,0.12943407805326,-0.00443666194412974,0.0730651741133247,3,"2009","Sub-Saharan Africa","Mauritius","Upper middle income"
"Mexico","Mexico2010",112,0.613667220666935,0.826235327662497,0.314553140235973,0.502100281572281,-0.190626480888953,-0.0560907424721598,0.987349613449472,3,"2010","Latin America and Caribbean","Mexico","Upper middle income"
"Myanmar","Myanmar2014",14,0.430545164611761,0.449605684410636,0.204584103584066,0.11686840379226,-0.00198769239940932,-0.0367525028939953,1.41451152862529,0,"2014","East Asia and Pacific","Myanmar","Lower middle income"
"Namibia","Namibia2014",6,0.11857277608621,0.0470480844463357,0.169490870442051,0.176030777761421,0.0962095014889069,0.0947798363439244,0.349683099372455,3,"2014","Sub-Saharan Africa","Namibia","Upper middle income"
"Nepal","Nepal2013",26,0.384277266043145,0.367120357806662,0.180775452281956,0.28986864189311,-0.059681092548461,-0.038797879668425,0.960510253130995,1,"2013","South Asia","Nepal","Low income"
"Nicaragua","Nicaragua2010",10,0.339066617344503,0.293326914419866,0.179629981658833,0.155875479157822,-0.0298432024608919,-0.0335793908279877,0.37309838101966,0,"2010","Latin America and Caribbean","Nicaragua","Lower middle income"
"Nigeria","Nigeria2014",82,0.372995354316909,0.375514866724459,0.384848810883579,0.641843334531081,-0.0501432290962966,-0.0209065467718846,0.746912816912542,3,"2014","Sub-Saharan Africa","Nigeria","Lower middle income"
"Pakistan","Pakistan2013",9,0.234468409485903,0.230532140086425,0.172488701947878,0.25174512260605,0.0205260524063478,0.00505031392385596,1,0,"2013","South Asia","Pakistan","Lower middle income"
"Peru","Peru2010",11,0.336631621870843,0.360811959750454,0.193951089522127,0.233608862828667,0.0956723493392492,0.180546488745241,1.21639019845981,0,"2010","Latin America and Caribbean","Peru","Upper middle income"
"Philippines","Philippines2009",29,0.426453732576723,0.43330633250352,0.267631312761893,0.281817199654278,-0.113481752208467,-0.0980926635985834,0.557227950054373,0,"2009","East Asia and Pacific","Philippines","Lower middle income"
"Romania","Romania2013",6,0.498720830271067,0.340633076915655,0.544954450333932,0.656462208044873,0.0616056881812458,-0.0872189065705312,0.086121912821741,0,"2013","Europe and Central Asia","Romania","Upper middle income"
"Russia","Russia2012",38,0.432987935497179,0.345571938130672,0.263105832305863,0.272919922502942,0.357457708125848,0.384613895421599,0.174552850598994,1,"2012","Europe and Central Asia","Russian Federation","High income"
"Southsudan","Southsudan2014",21,0.302179284476478,0.309635426285485,0.226387633519757,0.356372549019608,0.00289618264813991,0.00279531706578024,0.9,2,"2014","Sub-Saharan Africa","South Sudan","Low income"
"SriLanka","SriLanka2011",8,0.53680649668964,0.481758534164916,0.22499425723929,0.348329453218398,0.0436345012431414,0.0567626612666947,0.8715347106659,0,"2011","South Asia","Sri Lanka","Lower middle income"
"Stlucia","Stlucia2010",6,0.447847961837468,0.366397566653018,0.230536257757652,0.450919886956258,-0.0492124663511643,-0.0464696625426751,1.26515150461534,0,"2010","Latin America and Caribbean","St. Lucia","Upper middle income"
"Stvincentandthegrenadines","Stvincentandthegrenadines2010",6,0.491315435894368,0.481515401501699,0.242196141896393,0.38270944741533,-0.0613784535977349,-0.0677860831553283,1,0,"2010","Latin America and Caribbean","St. Vincent and the Grenadines","Upper middle income"
"Suriname","Suriname2010",11,0.692935085589447,0.639056460519186,0.261383150673369,0.19,-0.0904918169304945,-0.0899156286207553,1.53812810600466,0,"2010","Latin America and Caribbean","Suriname","Upper middle income"
"Sweden","Sweden2014",10,0.840914351234952,0.716832306857042,0.615237141424526,1.1725458792929,-0.216105559321169,-0.0840025501708649,3.00303361339524,0,"2014","Europe and Central Asia","Sweden","High income"
"Tanzania","Tanzania2013",20,0.278939082057805,0.283451268431131,0.177555085215572,0.218667774546462,0.0848904767239748,0.0757610896752287,0.319298893045707,0,"2013","Sub-Saharan Africa","Tanzania","Low income"
"Trinidadandtobago","Trinidadandtobago2010",7,0.558436724260368,0.643180065610897,0.241881191067917,0.41050155550497,0.171950646780921,0.148649193727437,0.0422467371161631,0,"2010","Latin America and Caribbean","Trinidad and Tobago","High income"
"Tunisia","Tunisia2013",8,0.264831631770922,0.253419297322586,0.248484673824683,0.298971034679002,0.118932859764129,0.21581171485287,0.363485607822878,0,"2013","Middle East and North Africa","Tunisia","Upper middle income"
"Turkey","Turkey2013",16,0.144052131146021,0.0414833251784627,0.211928678257559,0.179366480337354,0.123266176336788,0.0520292012388017,0.184825525940734,1,"2013","Europe and Central Asia","Turkey","Upper middle income"
"Uganda","Uganda2013",11,0.32790811104684,0.028731557406598,0.638752089742063,0.813947582283625,-0.251950834965114,-0.315825419349777,5.14740332964517,1,"2013","Sub-Saharan Africa","Uganda","Low income"
"Uzbekistan","Uzbekistan2013",7,0.422355070361589,0.312279053565838,0.30764754185152,0.36828968589202,0.103860373016611,0.0920475582555281,0.517613239665648,0,"2013","Europe and Central Asia","Uzbekistan","Lower middle income"
"Vietnam","Vietnam2009",4,0.422664490974918,0.421851646982116,0.41516317760287,0.722305917351591,0.165619982572426,0.0206568008037764,0.86697015797993,1,"2009","East Asia and Pacific","Vietnam","Lower middle income"
"West Bank And Gaza","West Bank And Gaza2013",7,0.35584282301381,0.38078001947222,0.139202660473508,0,-0.0205811230145054,0.00753214276479782,0.948452889424395,1,"2013","Middle East and North Africa","West Bank and Gaza","Lower middle income"
"Zambia","Zambia2013",29,0.277715976878581,0.241975945892594,0.169339373961385,0.197366984916995,0.047342729409917,0.022120348053118,0.319504743745823,0,"2013","Sub-Saharan Africa","Zambia","Lower middle income"
