"countryOnly","country","N_NA","mean_NA","median_NA","sd_NA","iqr_NA","OPcov_NA","OPcovNoWeights_NA","indAlloc_NA","N_Importer","mean_Importer","median_Importer","sd_Importer","iqr_Importer","OPcov_Importer","OPcovNoWeights_Importer","indAlloc_Importer","N_NonImporter","mean_NonImporter","median_NonImporter","sd_NonImporter","iqr_NonImporter","OPcov_NonImporter","OPcovNoWeights_NonImporter","indAlloc_NonImporter","outliersOut","yearOnly","region","countryDes","incomeLevel"
"Argentina","Argentina2010",3,0.307217673941646,0.307024550979397,0.02995928618434,0.0411490754263568,-0.00650914323122563,-0.00692230835848885,1.17444595798998,4,0.157095714305984,0.155773213115582,0.0222750002864121,0.0225685115529285,0.00799134601119408,-0.00976250355814528,0.0882659897105711,1,0.154497520155408,0.154497520155408,NA,0,0,0,1,1,"2010","Latin America and Caribbean","Argentina","High income"
"Bangladesh","Bangladesh2013",15,0.133954920985225,0.05,0.158832657983031,0.15,-0.0597035686340463,-0.0489303716660118,11.7366066477559,7,0.429322617928369,0.483076963377354,0.278858336906168,0.395454545454545,0.072036390002944,0.1386226843408,2.45086427254486,6,0.275243114488828,0.243953797216196,0.198692964488906,0.316666666666667,-0.0130071021378511,-0.0218880986249407,1.98719685897797,0,"2013","South Asia","Bangladesh","Lower middle income"
"Brazil","Brazil2009",2,0.352350439308572,0.352350439308572,0.00294627825494398,0.00416666666666671,-0.000230966653276845,-0.000231481481481484,1.1089736414857,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,"2009","Latin America and Caribbean","Brazil","Upper middle income"
"China","China2012",15,0.157228848984193,0.131374460164341,0.100080013963269,0.0666666666666667,-0.00338319376989038,-0.0125013171516881,0.661595166961997,NA,NA,NA,NA,NA,NA,NA,NA,2,0.117971292021639,0.117971292021639,0.00353553390593273,0.00499999999999999,-0.00114511425345187,-0.00108974358974359,1.62705519331169,0,"2012","East Asia and Pacific","China","Upper middle income"
"Egypt","Egypt2013",33,0.210419205774779,0.160345726619904,0.140710012118966,0.174372294372294,-0.00826010858276503,-0.0273724449525102,4.01853124852104,8,0.0721695797292102,0.0728595292623489,0.0164829890839445,0.0181818181818182,-0.00634981551996321,0.00222921018291596,1.5228046987837,19,0.134438838380941,0.124186684116705,0.0821995054626052,0.0804604316546763,0.00620339576013247,0.00459811693361619,0.376144502936797,9,"2013","Middle East and North Africa","Egypt, Arab Rep.","Lower middle income"
"Ethiopia","Ethiopia2011",1,0.205516566534443,0.205516566534443,NA,0,0,0,1,4,0.0733298026895677,0.0860145536694536,0.0340058360177464,0.0653332025783945,-0.0121615887156188,-0.0107194562339685,0.992909090909091,NA,NA,NA,NA,NA,NA,NA,NA,1,"2011","Sub-Saharan Africa","Ethiopia","Low income"
"Guatemala","Guatemala2010",1,0.294117647058824,0.294117647058824,NA,0,0,0,1,3,0.0930078113792081,0.092536913960795,0.0178734795991839,0.0219314193016068,0.0100189513720515,0.0124663465518759,0.394048241722353,NA,NA,NA,NA,NA,NA,NA,NA,3,"2010","Latin America and Caribbean","Guatemala","Lower middle income"
"Honduras","Honduras2010",3,0.223915976119931,0.241077621562753,0.129702969835378,0.216666666666667,0.0410511263422137,0.0422222222222222,0.687382690535192,2,0.270214358951106,0.270214358951106,0.161804838285399,0.228826596760797,-0.0697591769663415,-0.0642595237478951,1.78079246092326,1,0.0333333333333333,0.0333333333333333,NA,0,0,0,1,0,"2010","Latin America and Caribbean","Honduras","Lower middle income"
"India","India2014",48,0.148889383198096,0.10714102809459,0.0978133870026878,0.13,0.0199882128396274,0.0134123007194408,0.603081298157025,1,0.09,0.09,NA,0,0,0,1,116,0.131646542774812,0.100487476744005,0.0918857090601787,0.128571428571429,-0.00849577964155424,-0.0203154642611882,0.529087031564458,1,"2014","South Asia","India","Lower middle income"
"Jamaica","Jamaica2010",1,0.0816802800466744,0.0816802800466744,NA,0,0,0,1,3,0.145530973451327,0.141592920353982,0.0277106693648517,0.055,0.00919814375134902,0.00919814375134902,0.75,2,0.212209872670943,0.212209872670943,0.0871256569676282,0.123214285714286,0.0257098221403441,0.0246428571428571,0.659109968494644,0,"2010","Latin America and Caribbean","Jamaica","Upper middle income"
"Kenya","Kenya2013",1,0.125,0.125,NA,0,0,0,1,2,0.00922008653532873,0.00922008653532873,0.00975580478856306,0.0137967914438503,0.00235638901545498,0.00265322912381736,0.779103398386407,1,0.0333333333333333,0.0333333333333333,NA,0,0,0,1,1,"2013","Sub-Saharan Africa","Kenya","Lower middle income"
"Lebanon","Lebanon2013",3,0.126224985714924,0.124728700661873,0.0149764200709538,0.0203181818181818,0.0116989510381228,0.0128957551707552,0.24704036653164,2,0.187063673397939,0.187063673397939,0.0039325230302438,0.00556142740371532,0.00215974321471061,0.00190964675910707,0.492102180835184,NA,NA,NA,NA,NA,NA,NA,NA,1,"2013","Middle East and North Africa","Lebanon","Upper middle income"
"Mexico","Mexico2010",1,0.4,0.4,NA,0,0,0,1,4,0.0977149066121947,0.103628833951319,0.0361724907589662,0.0564890367442096,-0.00566204090736838,-0.00523612199690778,0.612951929173949,1,0.5,0.5,NA,0,0,0,1,0,"2010","Latin America and Caribbean","Mexico","Upper middle income"
"Myanmar","Myanmar2014",5,0.0651119876631673,0.059998489436278,0.0214418184405836,0.0225,0.0015187824540848,-0.0068984126984127,0.839527496426015,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,"2014","East Asia and Pacific","Myanmar","Lower middle income"
