"countryOnly","country","N","mean","median","sd","iqr","OPcov","OPcovNoWeights","indAlloc","outliersOut","yearOnly","region","countryDes","incomeLevel"
"Albania","Albania2013",16,29456.5895007702,4247.55042785167,43056.1033943719,47600.9471877044,-9581.99562803952,-7511.30121688732,1.28837225886162,4,"2013","Europe and Central Asia","Albania","Upper middle income"
"Angola","Angola2010",13,40303.8430691354,6928.73425243106,83551.6205573378,33624.0385403251,-16313.0702492261,-23801.9342290566,0.247863940396719,4,"2010","Sub-Saharan Africa","Angola","Upper middle income"
"Antiguaandbarbuda","Antiguaandbarbuda2010",4,97727.9188076799,106944.444444444,44667.9929492847,33024.6913580247,-6697.28773448582,-8176.55230435324,0.462059481132467,3,"2010","Latin America and Caribbean","Antigua and Barbuda","High income"
"Argentina","Argentina2010",10,45436.2216466714,37923.9514646293,22109.6718251155,6684.87146988413,-4640.69816347749,-8155.11676582905,1.92297454384744,6,"2010","Latin America and Caribbean","Argentina","High income"
"Armenia","Armenia2013",5,33410.1248586114,17226.4445920446,37043.1001777713,78272.3990364101,-19157.8985018856,-15207.2034290524,NA,7,"2013","Europe and Central Asia","Armenia","Lower middle income"
"Azerbaijan","Azerbaijan2013",8,22717.4237824208,9066.07953582167,27664.1065408088,37131.3103259828,24662.2205931725,39775.3562710756,0.946222635809557,14,"2013","Europe and Central Asia","Azerbaijan","Upper middle income"
"Bangladesh","Bangladesh2013",20,3131.26741401923,1502.05752399136,3562.1042066189,2936.84476736271,-190.49154904388,-101.102709039635,0.772067154520956,6,"2013","South Asia","Bangladesh","Lower middle income"
"Belarus","Belarus2013",9,43584.299408228,45457.3817381901,45032.9268869133,46335.420045352,1223.33807798312,5786.25524069924,0.990676430555318,3,"2013","Europe and Central Asia","Belarus","Upper middle income"
"Bhutan","Bhutan2015",12,5863.01094983272,3082.80942051293,6353.4801330946,5226.8760545583,1997.2633189894,2600.97949371187,0.934674967056471,5,"2015","South Asia","Bhutan","Lower middle income"
"Bih","Bih2013",15,73201.0597744591,62485.6229713231,49801.4594707469,60088.2688088317,11917.0102095298,33847.1456935896,1.28739811155243,2,"2013","Europe and Central Asia","Bosnia and Herzegovina","Upper middle income"
"Bolivia","Bolivia2010",11,75806.2546825184,97206.5116829882,48655.7545451433,76597.4765974766,-17495.1353630858,13289.0529556859,0.348249818902648,6,"2010","Latin America and Caribbean","Bolivia","Lower middle income"
"Botswana","Botswana2010",16,76683.6275280462,34939.9285690803,85727.2647739426,141284.36570479,11893.5832450283,6451.75606286489,NA,2,"2010","Sub-Saharan Africa","Botswana","Upper middle income"
"Brazil","Brazil2009",26,15611.1675565091,15063.1643648397,12077.7450443194,15653.0310681761,-554.130419302478,-1329.69233692441,0.764458482353502,11,"2009","Latin America and Caribbean","Brazil","Upper middle income"
"Bulgaria","Bulgaria2013",14,40302.4546447022,34288.1484430747,35725.9665329794,53753.7346297122,5066.9693070426,6924.46607087284,1.1370969105352,5,"2013","Europe and Central Asia","Bulgaria","Upper middle income"
"Burkinafaso","Burkinafaso2009",20,98698.873022404,29357.8801210929,136168.997644323,176990.535578335,-11647.3614490963,-31474.6006179052,0.563935596621644,2,"2009","Sub-Saharan Africa","Burkina Faso","Low income"
"Cameroon","Cameroon2009",9,20371.9488416549,3290.80486878104,37601.3447176099,10610.5096606673,33953.980079369,49617.007869808,2.53274926495124,3,"2009","Sub-Saharan Africa","Cameroon","Lower middle income"
"Chile","Chile2010",1,270609.132369437,270609.132369437,NA,0,0,0,1,10,"2010","Latin America and Caribbean","Chile","High income"
"China","China2012",137,111207.029840422,71903.0161371899,123837.234174065,98789.8277269514,35315.7942396353,22401.2746571763,2.69443867288744,9,"2012","East Asia and Pacific","China","Upper middle income"
"Colombia","Colombia2010",1,15885.8429337372,15885.8429337372,Inf,0,0,0,1,6,"2010","Latin America and Caribbean","Colombia","Upper middle income"
"Costarica","Costarica2010",4,172569.988579411,157981.31913673,142050.81747936,283116.342557341,28745.5962578289,-47696.5171163043,1.15501169118706,3,"2010","Latin America and Caribbean","Costa Rica","Upper middle income"
"Cotedivoire","Cotedivoire2009",48,8316.07394976746,4902.476711439,7405.45975859977,15004.7708994556,788.01961718216,1741.40313409115,1.40726823127252,10,"2009","Sub-Saharan Africa","Cote d'Ivoire","Lower middle income"
"Croatia","Croatia2013",15,153220.531322522,139031.394453746,119518.625342429,204748.624589303,16699.7782850403,7829.79413709758,0.916026981288417,2,"2013","Europe and Central Asia","Croatia","High income"
"Czech","Czech2013",5,321913.472976024,306629.807049575,225930.497334626,358121.970436283,17774.3305344539,228542.560443192,0.820700392893975,2,"2013","Europe and Central Asia","Czech Republic","High income"
"Djibouti","Djibouti2013",16,120309.897198414,88779.1505713412,100363.682228395,177963.550937885,-32524.3962764538,-28044.759965931,0.499300992653545,1,"2013","Middle East and North Africa","Djibouti","Lower middle income"
"Dominicanrepublic","Dominicanrepublic2010",19,47405.4537196899,34636.7398230928,34776.1345257003,34612.5655567987,-10057.7661603243,-15522.0637778431,1.19751981764796,6,"2010","Latin America and Caribbean","Dominican Republic","Upper middle income"
"Drc","Drc2013",15,4450.92681870679,1879.85092410526,6147.68573999094,7888.6767617906,1877.17451804855,2780.67427525082,1.43476647248384,3,"2013","Sub-Saharan Africa","Congo, Dem. Rep.","Low income"
"Ecuador","Ecuador2010",15,220003.978439813,2e+05,111371.182858193,123552.123552124,-294.293467012366,-155.843666435802,0.601111356230522,2,"2010","Latin America and Caribbean","Ecuador","Upper middle income"
"Egypt","Egypt2013",34,11320.2755059942,11845.2147990656,3890.45312437279,5233.35630804086,-326.530469469757,4576.62799435924,1.00091658943485,15,"2013","Middle East and North Africa","Egypt, Arab Rep.","Lower middle income"
"Elsalvador","Elsalvador2010",10,19923.9117654141,14978.2529668584,13367.807637536,25800,1620.52511697431,2196.91937113087,0.724684353401032,8,"2010","Latin America and Caribbean","El Salvador","Lower middle income"
"Estonia","Estonia2013",13,111866.997049341,114645.248145754,55876.1776910851,66827.9615665517,-23382.7783485152,-37277.8171493075,0.494750716935456,4,"2013","Europe and Central Asia","Estonia","High income"
"Ethiopia","Ethiopia2011",31,7047.837793243,5126.55189966306,6414.68002173273,4438.86068607302,-179.838174556133,-162.375850846391,0.526759811121497,11,"2011","Sub-Saharan Africa","Ethiopia","Low income"
"Fyrom","Fyrom2013",12,119071.419582096,21252.2596798642,182633.334381065,246776.212430967,-6565.09874888631,-13597.1641436429,0.979742899144602,0,"2013","Europe and Central Asia","Macedonia, FYR","Upper middle income"
"Georgia","Georgia2013",11,44782.5977453245,57598.680503495,42773.0104482451,66000.8140005759,-6382.47583141418,1476.21593876189,0.467131085571788,5,"2013","Europe and Central Asia","Georgia","Lower middle income"
"Ghana","Ghana2013",34,41360.6591998846,7701.43847993836,61020.1834079924,62541.9520693033,41918.4747258268,40569.5848208061,1.29316567359694,9,"2013","Sub-Saharan Africa","Ghana","Lower middle income"
"Grenada","Grenada2010",16,89544.5477778132,55418.4618834667,89201.9542975832,37037.037037037,3534.2930471316,4519.56002293381,2.15795284211633,2,"2010","Latin America and Caribbean","Grenada","Upper middle income"
"Guatemala","Guatemala2010",16,28434.4574172689,28055.3379308437,16407.3367342282,17459.9071776198,3534.05537921564,13981.4620872663,0.964712179826368,5,"2010","Latin America and Caribbean","Guatemala","Lower middle income"
"Honduras","Honduras2010",14,10176.3056355171,10573.1124398873,10006.8878111893,12388.9743420733,7619.99204356494,3489.86624871697,1.83294724542844,11,"2010","Latin America and Caribbean","Honduras","Lower middle income"
"Hungary","Hungary2013",10,97089.3332298112,81086.5267530009,102151.386746647,83304.0814816039,-3705.39853114312,5573.94380665935,1.32300150340628,7,"2013","Europe and Central Asia","Hungary","High income"
"India","India2014",116,6536.92050177272,5993.97832028934,4327.4777756807,4083.52533358744,-257.416130815387,-421.930332152758,1,239,"2014","South Asia","India","Lower middle income"
