"countryOnly","country","N_Foreign","mean_Foreign","median_Foreign","sd_Foreign","iqr_Foreign","OPcov_Foreign","OPcovNoWeights_Foreign","indAlloc_Foreign","N_Domestic","mean_Domestic","median_Domestic","sd_Domestic","iqr_Domestic","OPcov_Domestic","OPcovNoWeights_Domestic","indAlloc_Domestic","outliersOut","yearOnly","region","countryDes","incomeLevel"
"Argentina","Argentina2010",42,0.499996768854415,0.398905040009216,0.202517450690016,0.324125,0.0210821667790265,-0.0445178118874156,0.394049821054124,1,0.480769230769231,0.480769230769231,NA,0,0,0,1,4,"2010","Latin America and Caribbean","Argentina","High income"
"Azerbaijan","Azerbaijan2013",5,0.330038366508278,0.288819560199672,0.112800985185378,0.0641025641025641,-0.00341930075153796,0.00552361219027886,0.95760136082549,NA,NA,NA,NA,NA,NA,NA,NA,0,"2013","Europe and Central Asia","Azerbaijan","Upper middle income"
"Bangladesh","Bangladesh2013",36,0.515089094878803,0.5,0.228912078429786,0.333333333333334,0.0586214587258787,0.0510914892777462,0.991810653363059,NA,NA,NA,NA,NA,NA,NA,NA,0,"2013","South Asia","Bangladesh","Lower middle income"
"Belarus","Belarus2013",6,0.620125108454554,0.646478586312775,0.149277768793049,0.255982559318597,-0.0429065395527626,-0.17426878411278,0.997823160997726,NA,NA,NA,NA,NA,NA,NA,NA,0,"2013","Europe and Central Asia","Belarus","Upper middle income"
"Bih","Bih2013",10,0.493615563942266,0.473368436516603,0.16878657777771,0.2,-0.0199684227262251,-0.12614730505004,0.519240185345568,NA,NA,NA,NA,NA,NA,NA,NA,0,"2013","Europe and Central Asia","Bosnia and Herzegovina","Upper middle income"
"Bolivia","Bolivia2010",5,0.421688496140548,0.492722054776171,0.389901584431146,0.558558558558559,0.281083647200732,0.103387992277693,0.109678213617613,NA,NA,NA,NA,NA,NA,NA,NA,0,"2010","Latin America and Caribbean","Bolivia","Lower middle income"
"Brazil","Brazil2009",3,0.357428188211394,0.350040344422882,0.0553278863675883,0.0441871455576559,0.022005036600928,0.00816730900617248,0.583077777632636,5,0.140120555367341,0.14102641559531,0.150399901029,0.165,-0.0951256064899443,-0.13888724061712,0.905569778852184,1,"2009","Latin America and Caribbean","Brazil","Upper middle income"
"Bulgaria","Bulgaria2013",3,0.573003817306936,0.573590927698252,0.0269174442870846,0.0347088056017029,-0.00650158636290759,-0.0054631549663395,1.79225934927619,NA,NA,NA,NA,NA,NA,NA,NA,2,"2013","Europe and Central Asia","Bulgaria","Upper middle income"
"Chile","Chile2010",66,0.416100905821307,0.438264046145495,0.205916542207024,0.290295358649789,-0.0198395361526086,-0.0265239456080446,0.626703958038879,6,0.535963795221334,0.555726239113697,0.194279387513607,0.414260387149451,-0.0514851811182256,-0.0421174060710835,0.886631202792562,0,"2010","Latin America and Caribbean","Chile","High income"
"China","China2012",135,0.398629436548803,0.351366155287845,0.201111214837307,0.30540184453228,-0.0961038236055437,-0.0776737459996737,2.65909671996042,4,0.257238822790311,0.321544394960153,0.177486970536701,0.266666666666667,0.0237156318819007,0.0159759658580413,0.5,0,"2012","East Asia and Pacific","China","Upper middle income"
"Colombia","Colombia2010",49,0.365593833443613,0.359474418857827,0.197739964658907,0.336363636363636,0.044102589718276,0.00235120112547472,1.11370392202215,2,0.582073736227679,0.582073736227679,0.0454568645048495,0.0642857142857143,-0.0128488641220594,-0.0124115983026874,1.54651397920026,0,"2010","Latin America and Caribbean","Colombia","Upper middle income"
"Costarica","Costarica2010",13,0.369346262798454,0.301290758917236,0.171469013180088,0.244971264367816,0.0810900984172027,0.0925720174997586,0.8635703934142,NA,NA,NA,NA,NA,NA,NA,NA,0,"2010","Latin America and Caribbean","Costa Rica","Upper middle income"
"Cotedivoire","Cotedivoire2009",1,0.05,0.05,NA,0,0,0,1,1,0.099712,0.099712,NA,0,0,0,1,9,"2009","Sub-Saharan Africa","Cote d'Ivoire","Lower middle income"
"Croatia","Croatia2013",7,0.450096676916562,0.438410077070483,0.139157703746455,0.0770089285714286,0.0455399091874561,-0.0193978466873131,0.164518694643437,NA,NA,NA,NA,NA,NA,NA,NA,0,"2013","Europe and Central Asia","Croatia","High income"
"Dominicanrepublic","Dominicanrepublic2010",3,0.497991845148208,0.502671729569503,0.0956603368543342,0.14125925821653,0.0411505811618755,0.0408326330784439,0.601431225450786,1,0.4,0.4,NA,0,0,0,1,1,"2010","Latin America and Caribbean","Dominican Republic","Upper middle income"
"Ecuador","Ecuador2010",6,0.556503529433771,0.65,0.218112748840847,0.137494612400714,0.0217006997298646,0.119001913675329,0.537725143337062,1,0.666666666666667,0.666666666666667,NA,0,0,0,1,1,"2010","Latin America and Caribbean","Ecuador","Upper middle income"
