"countryOnly","country","N","mean","median","sd","iqr","OPcov","OPcovNoWeights","indAlloc","outliersOut","yearOnly","region","countryDes","incomeLevel"
"Angola","Angola2010",4,0.00233747256740216,0.00199465219950472,0.00248056996912413,0.00467127255173749,-0.00158971190867808,-0.00164172121108206,6.32421066301453,1,"2010","Sub-Saharan Africa","Angola","Upper middle income"
"Argentina","Argentina2010",3,0.556737637870881,0.563225225367268,0.143794203170498,0.157894736842105,-0.0744321233106896,-0.0808250200665061,0.913680972310485,2,"2010","Latin America and Caribbean","Argentina","High income"
"Bangladesh","Bangladesh2013",35,4.55662175389067,2.66350127324406,5.94449984383336,7.35726789943656,3.82320096157319,4.04038491211208,0.194936416398704,3,"2013","South Asia","Bangladesh","Lower middle income"
"Brazil","Brazil2009",7,1.06153552537683,1.29479993314247,0.955902753197378,1.10693400167084,0.341283602947869,0.439224509641231,0.758091035955161,0,"2009","Latin America and Caribbean","Brazil","Upper middle income"
"Burkinafaso","Burkinafaso2009",5,0.385529224025107,0.456536011518584,0.266345843422031,0.531417579735912,0.0728942573078606,0.0740685998940107,0.692126164947134,0,"2009","Sub-Saharan Africa","Burkina Faso","Low income"
"Chile","Chile2010",10,0.903176553097201,1.05931516187071,0.516145454804598,0.405624483043838,-0.356283635881013,-0.18777532545293,1.05201868664716,3,"2010","Latin America and Caribbean","Chile","High income"
"China","China2012",71,1.10475866884546,0.678193220672641,1.02369196293191,1.63726507552173,-0.144902347682231,-0.171258544069311,0.8,1,"2012","East Asia and Pacific","China","Upper middle income"
"Colombia","Colombia2010",13,1.10152546136071,0.650522301068727,1.53841820763947,0.92502012851753,1.58521360180671,1.25721400089605,0.0173249971692007,1,"2010","Latin America and Caribbean","Colombia","Upper middle income"
"Egypt","Egypt2013",57,1.71978406926813,1.81322072946666,1.20264293620068,1.26915163026274,-0.1464468024505,0.394464796100531,1.11724269761266,2,"2013","Middle East and North Africa","Egypt, Arab Rep.","Lower middle income"
"Ethiopia","Ethiopia2011",11,1.9018811629986,0.831663103851907,2.53036437193795,3.03503777453965,-0.0531962626367079,-0.0531962626367079,0.9,1,"2011","Sub-Saharan Africa","Ethiopia","Low income"
"Ghana","Ghana2013",7,0.492472995237509,0.442470752693676,0.259718645932628,0.0776781768827723,-0.0457296113453052,-0.0503750979930098,2.48967772201224,1,"2013","Sub-Saharan Africa","Ghana","Lower middle income"
"Guatemala","Guatemala2010",6,0.318555574875433,0.311538396056235,0.134360515695211,0.143651529193698,0.0287298292190181,0.126765244738563,1.04663766278408,3,"2010","Latin America and Caribbean","Guatemala","Lower middle income"
"India","India2014",477,1.98183042621099,1.74742525614262,1.42544386097322,1.43869547268474,0.28627975647035,0.117899336501559,0.64,42,"2014","South Asia","India","Lower middle income"
"Indonesia","Indonesia2009",8,0.989545321498151,0.994296913413518,1.3978012575883,1.45327145327145,-0.102855646768185,0.263612403458539,0.0888888888888889,0,"2009","East Asia and Pacific","Indonesia","Lower middle income"
"Kenya","Kenya2013",7,0.146936393433174,0.0873216182279989,0.164459337137442,0.249192110186978,-0.00629821300368178,-0.00734288896544947,1.25420492418199,0,"2013","Sub-Saharan Africa","Kenya","Lower middle income"
"Mexico","Mexico2010",1,2,2,NA,0,0,0,1,11,"2010","Latin America and Caribbean","Mexico","Upper middle income"
"Myanmar","Myanmar2014",5,0.3424365420862,0.358861645217078,0.187185899356196,0,0.0193442614626206,0.0631195635546302,0.893556586457343,6,"2014","East Asia and Pacific","Myanmar","Lower middle income"
"Nepal","Nepal2013",18,1.11157780136959,1.25975371202835,0.429939378950217,0.3287841191067,-0.529474424734731,-0.327980856121628,1.39302755214049,1,"2013","South Asia","Nepal","Low income"
"Nigeria","Nigeria2014",11,0.156977922436574,0.104753857261642,0.308138793889052,0.357117853704884,0.0280020866421096,0.0706032743566773,0.126142304346448,1,"2014","Sub-Saharan Africa","Nigeria","Lower middle income"
"Pakistan","Pakistan2013",7,1.08596193240626,0.11227014333152,2.00682089535112,4.05244122965642,-0.0210175483977903,0.183108091334648,1,0,"2013","South Asia","Pakistan","Lower middle income"
"Peru","Peru2010",9,1.01239338376296,0.860331621360408,0.529308719219045,0.0187888423182544,0.268469013579043,-0.0326327713708782,0.0589207731838168,2,"2010","Latin America and Caribbean","Peru","Upper middle income"
"Philippines","Philippines2009",6,2.26536685707333,2.54324642380282,2.18655002373942,3.60015127792933,0.0537122628868971,0.423651359219057,1.05362528852463,0,"2009","East Asia and Pacific","Philippines","Lower middle income"
"Trinidadandtobago","Trinidadandtobago2010",4,0.775636529912531,0.774528461778319,0.0442386762078962,0.0415800415800416,0.0158302195036388,0.0202637968989576,0.538063822306268,2,"2010","Latin America and Caribbean","Trinidad and Tobago","High income"
"Tunisia","Tunisia2013",7,0.298416780484804,0.140424101292192,0.441459790162423,0.445990719405329,0.371052942908952,0.47300973491688,0.100254797493472,4,"2013","Middle East and North Africa","Tunisia","Upper middle income"
"Vietnam","Vietnam2009",20,1.90005434769532,1.94189444291841,2.19149199309357,1.94262610704659,0.153249516619554,-0.499623522387604,3.76117284894883,2,"2009","East Asia and Pacific","Vietnam","Lower middle income"
"Zambia","Zambia2013",5,0.379209246658018,0.239248685424701,0.293049537683646,0.522713876095232,-0.0452753111656832,-0.0449534626310515,1.12132019573411,0,"2013","Sub-Saharan Africa","Zambia","Lower middle income"
