"countryOnly","country","N_Exporter","mean_Exporter","median_Exporter","sd_Exporter","iqr_Exporter","OPcov_Exporter","OPcovNoWeights_Exporter","indAlloc_Exporter","N_NonExporter","mean_NonExporter","median_NonExporter","sd_NonExporter","iqr_NonExporter","OPcov_NonExporter","OPcovNoWeights_NonExporter","indAlloc_NonExporter","outliersOut","N_NA","mean_NA","median_NA","sd_NA","iqr_NA","OPcov_NA","OPcovNoWeights_NA","indAlloc_NA","yearOnly","region","countryDes","incomeLevel"
"Afghanistan","Afghanistan2014",1,1.65343915343915,1.65343915343915,NA,0,0,0,1,4,0.137747218112102,0.101562163326869,0.101762003536016,0.180395203530882,-0.0174732169576866,-0.000874521269549516,1,2,NA,NA,NA,NA,NA,NA,NA,NA,"2014","South Asia","Afghanistan","Low income"
"Albania","Albania2013",2,0.359092740419912,0.359092740419912,0.585396671566784,0.827875912297814,-0.028063238910878,-0.0343042505095779,1.12596212540776,5,0.339087974061715,0.281761818417689,0.250561771187387,0.21010101010101,0.0659265659397582,0.0343886242632324,0.20931573909149,2,NA,NA,NA,NA,NA,NA,NA,NA,"2013","Europe and Central Asia","Albania","Upper middle income"
"Angola","Angola2010",1,0.186666666666667,0.186666666666667,NA,0,0,0,1,22,0.0130578960216378,0.00146761928696004,0.0237022359103533,0.0130373742442708,0.00866036730790306,0.0127895714385107,0.601081639490282,3,NA,NA,NA,NA,NA,NA,NA,NA,"2010","Sub-Saharan Africa","Angola","Upper middle income"
"Antiguaandbarbuda","Antiguaandbarbuda2010",2,0.410699052764824,0.410699052764824,0.0818739657205508,0.115787272727273,-0.0522510548952671,-0.0501744848484849,7.18502226232286,7,0.28490385190557,0.3,0.0723888418268499,0.0533333333333333,0.00657831930723061,0.00668375575359072,0.660504206082518,1,NA,NA,NA,NA,NA,NA,NA,NA,"2010","Latin America and Caribbean","Antigua and Barbuda","High income"
"Argentina","Argentina2010",73,0.501168576086441,0.647696297395106,0.259455048701886,0.379758643481262,-0.170897310717204,-0.100744533182928,0.571898652086173,68,0.50368624131262,0.498818925317384,0.22955536142313,0.266666666666667,0.0373313476904218,0.0273588616350215,1.08580178126079,2,NA,NA,NA,NA,NA,NA,NA,NA,"2010","Latin America and Caribbean","Argentina","High income"
"Armenia","Armenia2013",1,0.404087588409313,0.404087588409313,NA,0,0,0,1,10,0.472703691396987,0.457653098088646,0.285474450086365,0.495762932101136,0.0820047476522939,0.0262864522034593,0.424092773041182,2,NA,NA,NA,NA,NA,NA,NA,NA,"2013","Europe and Central Asia","Armenia","Lower middle income"
"Azerbaijan","Azerbaijan2013",NA,NA,NA,NA,NA,NA,NA,NA,23,0.393412847258232,0.444338414034444,0.205341404085369,0.22,0.0313304263615019,0.0411857103626301,0.511344808787338,0,NA,NA,NA,NA,NA,NA,NA,NA,"2013","Europe and Central Asia","Azerbaijan","Upper middle income"
"Bahamas","Bahamas2010",5,0.508597916664759,0.529896168993913,0.0647329378753911,0.0540216086434575,0.0141482367936676,0.0155534272804228,0.4,13,0.464586415434314,0.448611111111111,0.0990595769032609,0.166666666666667,0.0282268672095809,0.0226267544213161,0.135135135135135,0,NA,NA,NA,NA,NA,NA,NA,NA,"2010","Latin America and Caribbean","Bahamas, The","High income"
"Bangladesh","Bangladesh2013",28,0.466964683790852,0.4507281702355,0.30799050666193,0.4376,0.0647707609667935,0.0540528502350243,0.723377857437977,122,0.526807621311131,0.550465180677782,0.225491566084541,0.303703703703704,0.0528571606052763,0.0270947974631093,0.921129532236927,2,NA,NA,NA,NA,NA,NA,NA,NA,"2013","South Asia","Bangladesh","Lower middle income"
"Barbados","Barbados2010",11,0.511681251211744,0.431456044103418,0.251801601240849,0.219133636363636,-0.0143456506476218,-0.0151230920829952,0.598993979314326,7,0.40759787481469,0.404473297737294,0.0187094573546456,0.016666666666667,0.0112104102289424,0.0159210079961996,0.0949204092755912,0,NA,NA,NA,NA,NA,NA,NA,NA,"2010","Latin America and Caribbean","Barbados","High income"
"Belarus","Belarus2013",5,0.814651239283649,0.738342148716339,0.271605073664904,0.526651334259448,0.196530724957228,0.168681330614779,0.18615655202848,1,0.641025641025641,0.641025641025641,NA,0,0,0,1,1,NA,NA,NA,NA,NA,NA,NA,NA,"2013","Europe and Central Asia","Belarus","Upper middle income"
