"countryOnly","country","N_Small","mean_Small","median_Small","sd_Small","iqr_Small","OPcov_Small","OPcovNoWeights_Small","indAlloc_Small","N_Medium","mean_Medium","median_Medium","sd_Medium","iqr_Medium","OPcov_Medium","OPcovNoWeights_Medium","indAlloc_Medium","N_Large","mean_Large","median_Large","sd_Large","iqr_Large","OPcov_Large","OPcovNoWeights_Large","indAlloc_Large","outliersOut","yearOnly","region","countryDes","incomeLevel"
"Angola","Angola2010",4,0.000508400986236639,0.000202688365402998,0.00074032695723121,0.000541624623855098,0.000122127852375837,0.000122127852375837,0.8125,1,0.10816413889192,0.10816413889192,Inf,0,0,0,1,1,1.74569641970823e-05,1.74569641970823e-05,NA,0,0,0,1,1,"2010","Sub-Saharan Africa","Angola","Upper middle income"
"Bangladesh","Bangladesh2013",12,1.52822192370874,0.263830950095797,2.14426805312119,2.41330237435398,0.305142066734662,0.148008746956765,0.766846022627945,4,0.663107359912475,0.665192896869923,0.395350436631019,0.655507475897961,0.0137252543166526,0.0130843592591541,0.843261106873997,NA,NA,NA,NA,NA,NA,NA,NA,2,"2013","South Asia","Bangladesh","Lower middle income"
"Belarus","Belarus2013",4,0.572146703936294,0.566797812293289,0.369218032053965,0.527527527527528,0.0242115753342084,0.00540923776840443,0.9,4,0.179219032250421,0.110823134571864,0.238613578592857,0.321219235434519,0.00912685214215617,-0.00351892646733191,0.93777374616441,1,0.137174211248285,0.137174211248285,NA,0,0,0,1,1,"2013","Europe and Central Asia","Belarus","Upper middle income"
"Bhutan","Bhutan2015",12,1.58191798056847,1.03292141514503,1.90419435683463,2.59115143262998,0.0710863805508839,0.0931259383568995,0.72823855265563,3,0.727723768376683,0.681736371601306,0.330443113600825,0.625638639515364,0.0852683355471976,0.0823518333797389,0.59468923637091,NA,NA,NA,NA,NA,NA,NA,NA,1,"2015","South Asia","Bhutan","Lower middle income"
"Bih","Bih2013",9,0.966821009966968,1.0217011760889,0.472651279580073,0.64803918450431,-0.129247436336037,-0.149467844741868,1,8,1.6032861291209,1.4566626613626,0.542236754590224,0.605170387779083,-0.0998383458928835,-0.166026868806423,1.1707200432929,1,1.09788809386163,1.09788809386163,NA,0,0,0,NA,0,"2013","Europe and Central Asia","Bosnia and Herzegovina","Upper middle income"
"Brazil","Brazil2009",4,-2.24589439018653,-2.00004798788819,2.08079443833794,3.08142758142758,-0.288620390239186,-0.289317048707125,0.90839660726549,1,1.42405063291139,1.42405063291139,Inf,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,"2009","Latin America and Caribbean","Brazil","Upper middle income"
"Cameroon","Cameroon2009",4,0.381848219125832,0.428505111588598,0.154313624109547,0.162042438276174,0.0208901244588426,0.0265313341711819,0.888888888888889,2,0.00566525478877937,0.00566525478877937,0.00560251007603862,0.00792314573286573,0.0023561209228863,0.00219232673190945,0.496086555005784,3,0.053867503456271,0.0549631746729691,0.0440979503204934,0.0952289233767627,-0.00209917713519608,-0.00249388042864717,1.01941747572816,0,"2009","Sub-Saharan Africa","Cameroon","Lower middle income"
"Chile","Chile2010",5,0.830864785580692,0.821566099676797,0.192285242107656,0.256094398340249,-0.000758288149012263,-0.017286606510415,0.88652403689411,10,0.501616519437839,0.375805303990448,0.538685727763535,0.886622743354626,0.138458989479431,0.114673149661213,0.558006598926935,3,357.714278490234,106.78810756014,473.765183238355,720.489124536135,-161.566637558592,-129.360025361723,1.87463701772908,0,"2010","Latin America and Caribbean","Chile","High income"
"Costarica","Costarica2010",2,0.227815291574771,0.22781529157477,0.120059074549872,0,1.54074395550979e-32,0,1,4,0.560202748220609,0.42697970316432,0.599538460358551,0.656443906697103,0.210283317178761,0.211987637791218,0.41326462579691,2,2.16007525569789,2.16007525569789,1.87849540220282,2.65659367465073,-0.16198741918602,-0.16198741918602,1.13888888888889,2,"2010","Latin America and Caribbean","Costa Rica","Upper middle income"
"Cotedivoire","Cotedivoire2009",8,0.597529742142761,0.237455137287477,1.0402569997665,0.652364020757255,-0.0254300627568142,0.0332146082837373,1.2,3,0.0891485091587724,0.0389818195933384,0.122731062855999,0.207789366179742,-0.0342394449244821,-0.0284307529071571,1.74760147625597,NA,NA,NA,NA,NA,NA,NA,NA,1,"2009","Sub-Saharan Africa","Cote d'Ivoire","Lower middle income"
"Croatia","Croatia2013",3,0.455409433247271,0.172483780419186,0.654279257958104,1.19684466883837,-0.219193957892562,-0.219086242921259,NA,5,1.09017313965238,0.97898842281057,0.785859243729776,0.478927203065135,-0.129199855424484,-0.13249071048163,1.44164071988409,2,1.71335299359587,1.71335299359587,0.792165871244835,1.12029171876354,0.244920542495435,0.265332249180839,0.721816887013287,0,"2013","Europe and Central Asia","Croatia","High income"
"Drc","Drc2013",6,0.457639616013602,0.529465640600977,0.367523828826446,0.6599787941422,-0.04531821735302,-0.0367758278097019,1.16666666666667,5,0.197478924230561,0.0829922860294351,0.202200466700784,0.326264493480034,-0.056734677064022,-0.0567178304499006,1.00310864990134,NA,NA,NA,NA,NA,NA,NA,NA,0,"2013","Sub-Saharan Africa","Congo, Dem. Rep.","Low income"
"Egypt","Egypt2013",37,0.823911009205556,0.975688203387783,0.610282231612213,0.60090768081806,-0.125363021741219,-0.116464587104118,1.10721731995041,15,2.25313565218814,1.18129587466311,2.62052738708889,3.18167583888916,1.02476549208095,0.593213066683026,0.398787055815772,4,1.00509260482568,0.136888832071482,1.97808499966239,3.05600049285362,0.227752012505382,0.0760536219936372,0.916666666666667,4,"2013","Middle East and North Africa","Egypt, Arab Rep.","Lower middle income"
"Estonia","Estonia2013",4,0.464599358075317,0.298637729552853,0.429794020033377,0.311915361642145,0.0129634578383806,0.012943557169191,NA,2,2.45828154670275,2.45828154670275,1.15579943078917,1.63454723040515,-0.134612006831931,-0.136212269200429,1.21075451647184,1,1.58325750682439,1.58325750682439,NA,0,0,0,1,1,"2013","Europe and Central Asia","Estonia","High income"
"Ethiopia","Ethiopia2011",4,0.126946216009871,0.141455733587446,0.0634128824342627,0.0757941047649881,0.0165988516010259,0.0165988516010259,0.9,1,0.540941547401935,0.540941547401935,NA,0,0,0,1,NA,NA,NA,NA,NA,NA,NA,NA,1,"2011","Sub-Saharan Africa","Ethiopia","Low income"
"Fyrom","Fyrom2013",6,1.16649267902246,0.992035810561092,0.658593955039422,1.25185508172761,-0.106416194909976,-0.0752780122852453,1.22107960950039,1,4.58715596330275,4.58715596330275,NA,0,0,0,1,NA,NA,NA,NA,NA,NA,NA,NA,0,"2013","Europe and Central Asia","Macedonia, FYR","Upper middle income"
