"countryOnly","country","N","mean","median","sd","iqr","OPcov","OPcovNoWeights","indAlloc","outliersOut","yearOnly","region","countryDes","incomeLevel"
"Argentina","Argentina2010",103,1.65106586572843,1.69972683306916,0.759040766149507,1.08766102369962,0.205041798818311,0.0495908108728552,1.92307692307692,0,"2010","Latin America and Caribbean","Argentina","High income"
"Bahamas","Bahamas2010",16,1.40343352523129,1.18551352433285,0.595261721785495,0.66392873052511,0.001168585186528,0.0228840011915825,0.381818181818182,0,"2010","Latin America and Caribbean","Bahamas, The","High income"
"Bangladesh","Bangladesh2013",151,2.77451113048234,2.51363228547929,1.06987813652613,1.35565730694642,0.0172858005453395,-0.12500832974237,0.8,0,"2013","South Asia","Bangladesh","Lower middle income"
"Belize","Belize2010",25,2.15709855095457,2.15396466955082,0.427296424135379,0.503836974019398,0.157865542653562,0.176346120793024,1.13526233409112,0,"2010","Latin America and Caribbean","Belize","Upper middle income"
"Brazil","Brazil2009",127,2.03138532140565,1.82554532576619,0.680448706329401,0.789346001775663,0.2332237132295,0.497723080520923,1.4,4,"2009","Latin America and Caribbean","Brazil","Upper middle income"
"Burundi","Burundi2014",15,3.65687837552352,3.589897960005,0.549464975825741,0.530964133473496,0.0362036879734842,0.0426101134505708,0.684992574992036,0,"2014","Sub-Saharan Africa","Burundi","Low income"
"Cameroon","Cameroon2009",18,2.64952962975418,2.61310502156386,1.18793249083978,1.44391111149489,0.261907812486025,-0.0408606458529978,1,0,"2009","Sub-Saharan Africa","Cameroon","Lower middle income"
"Chile","Chile2010",134,1.86577893136336,1.60947183447463,0.718766924772669,1.00781993761004,0.468729150632128,0.149916934336958,0.971182508621071,0,"2010","Latin America and Caribbean","Chile","High income"
"China","China2012",114,2.69100286773749,2.30178708921309,1.00390003997479,1.01939412382791,-0.0693890815430265,-0.123177673484725,0.724356549494934,0,"2012","East Asia and Pacific","China","Upper middle income"
"Colombia","Colombia2010",110,2.42198534543212,2.52464537911011,0.999649841603396,1.0757237921564,0.99019916194561,1.23473770278974,3.21848467302298,1,"2010","Latin America and Caribbean","Colombia","Upper middle income"
"Costarica","Costarica2010",69,2.1798355949344,2.14921619964957,0.796481216897293,0.680663983088767,0.434878583763564,0.401236345417294,1.2,2,"2010","Latin America and Caribbean","Costa Rica","Upper middle income"
"Cotedivoire","Cotedivoire2009",21,1.83128483083783,1.91167685017941,0.719141009293804,0.816222086251917,0.0644986166206414,-0.0720425805440666,0.514285714285714,1,"2009","Sub-Saharan Africa","Cote d'Ivoire","Lower middle income"
