"countryOnly","country","N_Foreign","mean_Foreign","median_Foreign","sd_Foreign","iqr_Foreign","OPcov_Foreign","OPcovNoWeights_Foreign","indAlloc_Foreign","N_Domestic","mean_Domestic","median_Domestic","sd_Domestic","iqr_Domestic","OPcov_Domestic","OPcovNoWeights_Domestic","indAlloc_Domestic","outliersOut","yearOnly","region","countryDes","incomeLevel"
"Argentina","Argentina2010",7,1.06062167893989,0.929771688182877,0.706551495443468,1.58580108259961,-0.58738502809138,-0.460793996479152,0.785431408620417,2,3.65614096972881,3.65614096972881,3.33449643956273,4.71569008851441,-0.214349549477928,-0.214349549477928,1.1,0,"2010","Latin America and Caribbean","Argentina","High income"
"Bangladesh","Bangladesh2013",26,1.79234217262952,2.26164161275613,1.47270495037869,2.14472537053182,0.304229225607625,0.607168050039047,0.619608852760231,NA,NA,NA,NA,NA,NA,NA,NA,0,"2013","South Asia","Bangladesh","Lower middle income"
"China","China2012",16,0.721174415660611,0.64468882138511,0.519318552218513,0.643814487820445,0.060876005329791,-0.0388712226092843,0.902309453704648,NA,NA,NA,NA,NA,NA,NA,NA,0,"2012","East Asia and Pacific","China","Upper middle income"
"Egypt","Egypt2013",58,1.9942102316145,1.01105678712375,2.66524127372983,5.6915240337679,-0.382114801846767,0.10202233721291,1.23470435154781,1,-32.0294590789806,-32.0294590789806,NA,0,0,0,1,4,"2013","Middle East and North Africa","Egypt, Arab Rep.","Lower middle income"
"Guatemala","Guatemala2010",1,1.14047784985436,1.14047784985436,NA,0,0,0,1,1,0.664673178868604,0.664673178868604,NA,0,0,0,1,4,"2010","Latin America and Caribbean","Guatemala","Lower middle income"
"India","India2014",125,1.71030502972784,1.41897680253022,1.12530521769132,1.35986913849509,-0.0116030224220397,0.147249897555922,1.14315704128766,NA,NA,NA,NA,NA,NA,NA,NA,6,"2014","South Asia","India","Lower middle income"
"Jamaica","Jamaica2010",4,1.23398406776822,1.1066354402859,0.279807098530979,0.545816966641261,-0.105382824605331,-0.10234128354627,2.78178508049596,NA,NA,NA,NA,NA,NA,NA,NA,1,"2010","Latin America and Caribbean","Jamaica","Upper middle income"
"Lebanon","Lebanon2013",6,1.00553213949368,0.719446955101039,0.954230728821559,2.17063608217616,0.78679629972673,0.800793232035392,1.04251299400444,NA,NA,NA,NA,NA,NA,NA,NA,0,"2013","Middle East and North Africa","Lebanon","Upper middle income"
"Mexico","Mexico2010",5,0.874085742098334,0.209844651642915,0.914626884153826,1.37611422603651,0.684752912155943,0.36384185184752,0.131096306644977,1,0.452830188679245,0.452830188679245,Inf,0,0,0,1,0,"2010","Latin America and Caribbean","Mexico","Upper middle income"
"Myanmar","Myanmar2014",5,0.879586574114759,0.926903823697275,0.354194026155322,0.199705644160396,0.105957908105504,0.0992710439174647,0.440600231600797,NA,NA,NA,NA,NA,NA,NA,NA,1,"2014","East Asia and Pacific","Myanmar","Lower middle income"
"Nigeria","Nigeria2014",4,0.324363587835022,0.273883988457782,0.969286278847949,1.09752400202122,-0.598558811227822,-0.434312742500549,0.236864073207916,1,4.18865711652844e-05,4.18865711652844e-05,NA,0,0,0,1,1,"2014","Sub-Saharan Africa","Nigeria","Lower middle income"
"Pakistan","Pakistan2013",7,0.595351929630996,0.638493160585668,0.449633572966005,0.763918146253386,0.215441227355565,0.185110644339719,0.289428919145088,NA,NA,NA,NA,NA,NA,NA,NA,0,"2013","South Asia","Pakistan","Lower middle income"
"Peru","Peru2010",4,1.41930618415863,1.09344326914442,1.29852957889215,2.35669667934582,-0.327605113876732,-0.21178524006311,1.23217459839491,1,1.74418604651163,1.74418604651163,NA,-4.44089209850063e-16,0,0,1,0,"2010","Latin America and Caribbean","Peru","Upper middle income"
"Philippines","Philippines2009",7,3.89031332592171,3.70515524714658,2.19430285322033,3.89905768867681,-0.0759776008927145,0.00140597964187913,0.872722507483847,NA,NA,NA,NA,NA,NA,NA,NA,1,"2009","East Asia and Pacific","Philippines","Lower middle income"
"Serbia","Serbia2013",1,1.32890365448505,1.32890365448505,NA,0,0,0,1,1,1.27091360952142,1.27091360952142,NA,0,0,0,1,3,"2013","Europe and Central Asia","Serbia","Upper middle income"
"Sweden","Sweden2014",4,1.22940993211506,1.2038441352538,0.528822734187699,0.881520669291338,-0.273421933660783,-0.166495004489946,1.36439490928001,2,0.930830901041911,0.930830901041911,0.498600935452053,0.705128205128205,0.0126539465088432,0.0137362637362637,0.951279286747185,0,"2014","Europe and Central Asia","Sweden","High income"
"Uruguay","Uruguay2010",4,2.28580304540086,2.31344489148429,1.37375279529168,2.53672269802085,-0.39287914157281,-0.328227330457927,1.47309852700965,1,1.57219251336898,1.57219251336898,NA,0,0,0,1,0,"2010","Latin America and Caribbean","Uruguay","High income"
"Vietnam","Vietnam2009",21,3.53264655155585,2.24363914758942,4.0912782290308,5.28011204481793,0.447842795775234,0.49557594495324,0.513430616061102,NA,NA,NA,NA,NA,NA,NA,NA,1,"2009","East Asia and Pacific","Vietnam","Lower middle income"
