"countryOnly","country","N","mean","median","sd","iqr","OPcov","OPcovNoWeights","indAlloc","outliersOut","yearOnly","region","countryDes","incomeLevel"
"Angola","Angola2010",5,0.00399957571749137,0.00219343048810854,0.00531514409562949,0.00582153709727306,0.00657331887796009,0.0066134765035502,0.0739741213374962,1,"2010","Sub-Saharan Africa","Angola","Upper middle income"
"Argentina","Argentina2010",46,0.861922441936837,0.614485346896064,1.27740983702955,1.87906023336487,0.0904006588945865,0.242722211331226,1.42564425978971,0,"2010","Latin America and Caribbean","Argentina","High income"
"Armenia","Armenia2013",6,0.387734458655899,0.361456646593144,0.0891602563308459,0.134613179972757,-0.055346974563056,-0.0640613741973033,5.3940249272468,2,"2013","Europe and Central Asia","Armenia","Lower middle income"
"Bangladesh","Bangladesh2013",27,1.61078304566762,1.0266153679993,1.74419979952504,1.57364868370235,-0.0148694710353162,-0.203406703522044,0.648790123810022,3,"2013","South Asia","Bangladesh","Lower middle income"
"Belarus","Belarus2013",8,0.709695680821057,0.429657418969092,0.840148900488971,0.93117838986266,-0.35275086148412,-0.326285042092449,4.39385653740644,0,"2013","Europe and Central Asia","Belarus","Upper middle income"
"Bhutan","Bhutan2015",5,2.01040666430668,1.07734892170332,2.44640961109791,5.11745177540395,-0.745631692728522,-0.637742005769085,1.58940058603593,0,"2015","South Asia","Bhutan","Lower middle income"
"Bih","Bih2013",11,0.409923276543135,0.372146852483625,0.396622798749531,0.744069060650402,0.0948869470690325,0.156169246892984,0.777795908611713,0,"2013","Europe and Central Asia","Bosnia and Herzegovina","Upper middle income"
"Botswana","Botswana2010",8,1.74652260838247,0.868931215953385,1.98153448921559,3.07841581576166,1.02262438918786,0.919646158507397,0.263885659761511,1,"2010","Sub-Saharan Africa","Botswana","Upper middle income"
"Brazil","Brazil2009",53,0.501395729907264,0.39570361755233,0.469288763588601,0.562210998686164,0.131801483509955,0.166107335369014,1.11047322498176,3,"2009","Latin America and Caribbean","Brazil","Upper middle income"
"Bulgaria","Bulgaria2013",9,1.23346605936406,1.56691925925897,0.834237710886893,1.3316411274553,0.362062248239808,0.399921674434291,1.16180774118998,0,"2013","Europe and Central Asia","Bulgaria","Upper middle income"
"Cameroon","Cameroon2009",6,0.405992706699665,0.20415288900526,0.379811384584994,0.693096987426238,0.272977873736982,0.294637674296668,0.0713424779147864,0,"2009","Sub-Saharan Africa","Cameroon","Lower middle income"
"Chile","Chile2010",128,1.02707334806165,0.718075482340784,0.862544859260213,1.19782203055675,-0.00605929938292556,-0.0155542850598727,1.10458536317807,1,"2010","Latin America and Caribbean","Chile","High income"
"China","China2012",136,0.807075967608695,0.585905496860276,0.773605609848721,0.763515016685206,-0.157489973667277,-0.16345884127804,2.07959259162841,10,"2012","East Asia and Pacific","China","Upper middle income"
"Colombia","Colombia2010",101,0.546884652257756,0.373805918487829,0.456026057973439,0.450355453997271,0.197537022016617,0.0620667179355973,0.710955728475238,7,"2010","Latin America and Caribbean","Colombia","Upper middle income"
