"countryOnly","country","N","mean","median","sd","iqr","OPcov","OPcovNoWeights","indAlloc","outliersOut","yearOnly","region","countryDes","incomeLevel"
"Afghanistan","Afghanistan2014",13,0.282685563245661,0.259245637267824,0.240685444774502,0.435714285714286,-0.0402772590978329,-0.0296948487877447,2.41403922481974,0,"2014","South Asia","Afghanistan","Low income"
"Albania","Albania2013",6,0.346670174309459,0.314673710523299,0.24016396315348,0.439269406392694,0.0724135629815805,0.0260095235622011,7.56393510691008,0,"2013","Europe and Central Asia","Albania","Upper middle income"
"Angola","Angola2010",10,0.0483982625310659,0.0438912191611074,0.0523759236358851,0.0776309183736381,0.0175711829993093,0.019665478790741,0.237743232053652,0,"2010","Sub-Saharan Africa","Angola","Upper middle income"
"Antiguaandbarbuda","Antiguaandbarbuda2010",12,0.220892776565949,0.181880844008434,0.131684717470625,0.221714285714286,-0.0263051705357719,-0.0271870838122595,0.433666548901591,0,"2010","Latin America and Caribbean","Antigua and Barbuda","High income"
"Argentina","Argentina2010",19,0.368674156181588,0.428596010430373,0.132446189874292,0.18125,0.0093420013224597,0.0887587012447971,0.225507958215225,1,"2010","Latin America and Caribbean","Argentina","High income"
"Armenia","Armenia2013",17,0.181887330670672,0.164112950972043,0.188736806615352,0.18333333125,0.0116743407458048,0.0145856412885833,1.19582808649942,0,"2013","Europe and Central Asia","Armenia","Lower middle income"
"Azerbaijan","Azerbaijan2013",10,0.454199729275517,0.441859551619638,0.324751837441272,0.549711111111111,-0.0292768418747997,-0.0574690906810445,0.799417654438702,0,"2013","Europe and Central Asia","Azerbaijan","Upper middle income"
"Bahamas","Bahamas2010",23,0.219953353764064,0.160101693367133,0.167454903461593,0.268701454545455,-0.0147881772670611,-0.0321775702763184,0.69471136317517,0,"2010","Latin America and Caribbean","Bahamas, The","High income"
"Barbados","Barbados2010",1,0.306503837342613,0.306503837342613,NA,0,0,0,1,5,"2010","Latin America and Caribbean","Barbados","High income"
"Belarus","Belarus2013",8,0.295112232353813,0.312169382966745,0.105206145186677,0.1752,0.00615592428083122,0.0019050473944831,0.888209768700099,0,"2013","Europe and Central Asia","Belarus","Upper middle income"
"Bhutan","Bhutan2015",37,0.252875318075084,0.254792104036038,0.207664724432587,0.273570198663065,-0.020807959754919,-0.0350195299355448,0.360101513878449,0,"2015","South Asia","Bhutan","Lower middle income"
"Bih","Bih2013",18,0.260763699171014,0.198877192053902,0.23719763250563,0.368073207930859,-0.0647046972634907,-0.0373861507011905,1.57623216005611,0,"2013","Europe and Central Asia","Bosnia and Herzegovina","Upper middle income"
"Bolivia","Bolivia2010",1,0.176803394625177,0.176803394625177,NA,0,0,0,1,5,"2010","Latin America and Caribbean","Bolivia","Lower middle income"
"Botswana","Botswana2010",24,0.210977736338519,0.145624608419714,0.168997598086975,0.257333333333333,-0.0834911149770049,-0.081270120015253,0.998871233027186,1,"2010","Sub-Saharan Africa","Botswana","Upper middle income"
"Brazil","Brazil2009",28,0.240906745983654,0.25,0.122187285339016,0.0875,-0.00994873744154509,-0.0502711402292872,0.466422797277672,2,"2009","Latin America and Caribbean","Brazil","Upper middle income"
"Bulgaria","Bulgaria2013",24,0.290688696539859,0.230753650443715,0.225833256702704,0.317333333333333,-0.0234846088801396,-0.0751498939808426,1.0794992589967,0,"2013","Europe and Central Asia","Bulgaria","Upper middle income"
"Burkinafaso","Burkinafaso2009",44,0.151013462087272,0.0796622065332181,0.152124983282782,0.212040709422199,-0.0543273136280953,-0.0582941234099183,1.83636897477767,0,"2009","Sub-Saharan Africa","Burkina Faso","Low income"
"Burundi","Burundi2014",12,0.174757283348844,0.136064933371528,0.100669142874895,0.16,0.0384867865486843,0.0560837732962699,0.103244586665083,0,"2014","Sub-Saharan Africa","Burundi","Low income"
"Cameroon","Cameroon2009",18,0.326359960019452,0.306490157146128,0.264213077890542,0.391212121212121,-0.010355015653069,-0.0364025196051775,0.476644580573965,0,"2009","Sub-Saharan Africa","Cameroon","Lower middle income"
"Chile","Chile2010",1,0.428667563930013,0.428667563930013,NA,0,0,0,1,9,"2010","Latin America and Caribbean","Chile","High income"
"China","China2012",119,0.136027193918607,0.125,0.0913429388551397,0.104166666666667,-0.0141507516707198,-0.0122709500166363,0.610213805484844,9,"2012","East Asia and Pacific","China","Upper middle income"
"Colombia","Colombia2010",18,0.306423217538321,0.262106694250203,0.153242636090978,0.207142857142857,-0.107875067867426,-0.0201796828122013,0.116131381224459,0,"2010","Latin America and Caribbean","Colombia","Upper middle income"
"Costarica","Costarica2010",5,0.59487250495239,0.545374569701723,0.429090067121449,0.6,-0.370657761786097,-0.1346884635832,2.33169824557102,0,"2010","Latin America and Caribbean","Costa Rica","Upper middle income"
"Cotedivoire","Cotedivoire2009",12,0.0939523814751396,0.0706154779671388,0.13733998844698,0,0.0930179543933858,0.0152147748155448,0.248247201230676,1,"2009","Sub-Saharan Africa","Cote d'Ivoire","Lower middle income"
"Croatia","Croatia2013",30,0.406964148148848,0.337925533849025,0.281796080003818,0.41,-0.0138250736039375,-0.0323306860317221,0.252156888780903,1,"2013","Europe and Central Asia","Croatia","High income"
"Czech","Czech2013",12,0.267231223854683,0.227897594901104,0.137803870442467,0.152857142857143,-0.124529923360085,-0.0870482624774606,2.04359921232554,0,"2013","Europe and Central Asia","Czech Republic","High income"
