"countryOnly","country","N_Large","mean_Large","median_Large","sd_Large","iqr_Large","OPcov_Large","OPcovNoWeights_Large","indAlloc_Large","N_Small","mean_Small","median_Small","sd_Small","iqr_Small","OPcov_Small","OPcovNoWeights_Small","indAlloc_Small","N_Medium","mean_Medium","median_Medium","sd_Medium","iqr_Medium","OPcov_Medium","OPcovNoWeights_Medium","indAlloc_Medium","outliersOut","yearOnly","region","countryDes","incomeLevel"
"Afghanistan","Afghanistan2014",1,-1.48104265402844,-1.48104265402844,NA,0,0,0,1,2,0.211385591698798,0.211385591698798,0.203493049608141,0.287782630604494,0.0205559021860353,0.0205559021860353,0.875,1,0.153374233128834,0.153374233128834,NA,0,0,0,NA,3,"2014","South Asia","Afghanistan","Low income"
"Albania","Albania2013",NA,NA,NA,NA,NA,NA,NA,NA,2,0.862085160755603,0.862085160755603,0.184462638570404,0.260869565217391,-0.01175741539632,-0.0118577075098814,1.10573471008737,3,-0.0617182118532048,0.139477503504382,0.472617422422966,0,0.112217210734426,0.130284051167889,2.01422709932583,3,"2013","Europe and Central Asia","Albania","Upper middle income"
"Angola","Angola2010",2,0.116616262300701,0.116616262300701,0.0625070466620627,0.088398313133377,0.00341238595946654,0.00381968019712123,0.943539796273885,10,0.00654601780913602,0.00177877645543498,0.0104276902880757,0.00758656464905193,0.000964655057108974,0.0010025962920733,0.810539281655632,8,0.0689585737754943,0.00400052885133415,0.12683667062528,0.0970367601648683,0.0316242128916756,0.0269364851443997,0.538063740464199,1,"2010","Sub-Saharan Africa","Angola","Upper middle income"
"Antiguaandbarbuda","Antiguaandbarbuda2010",NA,NA,NA,NA,NA,NA,NA,NA,7,0.564309244458673,0.541242693223641,0.232148370234299,0.216536231296379,-0.020416227623513,-0.020416227623513,1.6,2,0.524751360034839,0.524751360034839,0.0589155325668345,0.0833191451904511,0.0133625044173365,0.0133625044173365,0.757142857142857,1,"2010","Latin America and Caribbean","Antigua and Barbuda","High income"
"Argentina","Argentina2010",44,2.93789345915804,2.51890201748949,2.51642286389562,4.71772983712598,-1.38179859483999,-0.125318553848207,1.0727560391716,33,1.76936845163417,1.33478644755534,1.64723958503824,1.62276865725142,0.115657243933221,0.0998974185488381,0.857142857142857,43,1.9230489243485,1.81989039618204,1.66687487903874,2.54418901865682,0.612442090279815,0.0981264181605218,0.413506675085893,3,"2010","Latin America and Caribbean","Argentina","High income"
"Armenia","Armenia2013",1,10.8757893865043,10.8757893865043,NA,0,0,0,1,2,1.43588420350743,1.43588420350743,0.616571341438938,0.871963553233518,0.179095705451646,0.174392710646704,0.620354979591494,7,0.490560708918426,0.402652323508379,0.438634426348104,0.539765644477687,-0.0185130419960157,-0.0509602840269908,0.836435563531199,2,"2013","Europe and Central Asia","Armenia","Lower middle income"
"Azerbaijan","Azerbaijan2013",1,1.02669404517454,1.02669404517454,NA,0,0,0,1,2,0.842528837133268,0.842528837133268,0.0093532643014093,0.0132275132275131,0.00205821444861187,0.00283446712018139,0.817108052365026,10,1.14548990981658,0.586886578852757,1.35062063086997,1.3429203539823,0.0345863462866017,0.0970567216571838,0.963243271494951,1,"2013","Europe and Central Asia","Azerbaijan","Upper middle income"
"Bahamas","Bahamas2010",NA,NA,NA,NA,NA,NA,NA,NA,11,1.06863996007635,1.00926756352765,0.505789912361885,0.570170610897083,-0.0205615393058665,-0.022910431365918,1.09411764705882,6,1.11704848351244,1.09619905956113,0.400653653704873,0.579822460194448,-0.034512236249966,-0.0237013290831995,1.70416666666667,0,"2010","Latin America and Caribbean","Bahamas, The","High income"
"Bangladesh","Bangladesh2013",45,1.92604755010129,1.31578947368421,2.12525893571318,2.15839696644757,0.369649107479512,0.403592511057861,0.61808170711689,41,1.82687726384594,1.09387921321195,1.77650956698004,1.85039643900404,0.0147920874273807,-0.00242883087547785,0.769230769230769,52,1.60628400192656,1.25633924177607,1.39781211238601,1.63827857286837,0.0705553888439979,0.0897529485502415,0.724222833920519,14,"2013","South Asia","Bangladesh","Lower middle income"
"Barbados","Barbados2010",3,-3.98049886285357,0.882196552255035,8.69163972492255,15.2066098894873,-1.49414508470981,-1.49414508470981,NA,4,0.760365722612739,0.752525252525253,0.0429561758626378,0.0602797565693259,0.00503243661473599,0.00503243661473599,0.666666666666667,4,0.961862081433595,0.842864545871586,0.350250650786755,0.312980168099117,0.0603261807780847,0.0603261807780847,0.7,0,"2010","Latin America and Caribbean","Barbados","High income"
"Belize","Belize2010",4,1.39768482025308,0.50522113022113,1.95530358541443,1.11152893896068,-0.168124722232299,-0.168124722232299,0.706,12,0.751141441362622,0.597704379688703,0.438532707497267,0.414594655143737,-0.0263920658276986,-0.0278749469822921,1.57600586934549,8,0.506009814201275,0.501524787148389,0.154695094658532,0.235418173053748,0.0087204504622231,-0.00389930389147248,1.32919254315319,2,"2010","Latin America and Caribbean","Belize","Upper middle income"
"Bhutan","Bhutan2015",NA,NA,NA,NA,NA,NA,NA,NA,2,2.2125963845222,2.2125963845222,1.53044573732253,2.16437711819762,0.360729519699603,0.360729519699603,0.75,4,6.58360015252582,3.16424190022353,9.41922428013475,9.68414642806561,-0.45505336341377,-0.45505336341377,1.06363636363636,1,"2015","South Asia","Bhutan","Lower middle income"
"Bih","Bih2013",1,0.348837209302326,0.348837209302326,NA,0,0,0,1,2,5.07211538461538,5.07211538461538,6.08519778040346,8.60576923076922,-0.204899267399267,-0.204899267399267,1.05,3,5.41765595456286,5.3452558926508,5.08174594822447,7.32425843765381,0.101949217495429,0.200181089503031,0.984094448943991,0,"2013","Europe and Central Asia","Bosnia and Herzegovina","Upper middle income"
"Bolivia","Bolivia2010",6,1.32011303645788,1.52771581375233,0.437451551696038,0.923775619862583,0.0565163181548699,0.0566567837488314,0.818499068736327,2,0.289433482522055,0.289433482522055,0.232638808899492,0.329000958679985,0.00805040287219204,0.0102812799587495,0.912298394531153,1,0.0701107011070111,0.0701107011070111,NA,0,0,0,1,5,"2010","Latin America and Caribbean","Bolivia","Lower middle income"
