"countryOnly","country","N_Importer","mean_Importer","median_Importer","sd_Importer","iqr_Importer","OPcov_Importer","OPcovNoWeights_Importer","indAlloc_Importer","N_NonImporter","mean_NonImporter","median_NonImporter","sd_NonImporter","iqr_NonImporter","OPcov_NonImporter","OPcovNoWeights_NonImporter","indAlloc_NonImporter","N_NA","mean_NA","median_NA","sd_NA","iqr_NA","OPcov_NA","OPcovNoWeights_NA","indAlloc_NA","outliersOut","yearOnly","region","countryDes","incomeLevel"
"Argentina","Argentina2010",71,0.519662855472403,0.553371153498939,0.20798020158962,0.332987012987013,-0.145060137182444,-0.110395011717335,3.57564010381544,18,0.425379918912029,0.437676738709021,0.197897900913494,0.341599558655444,-0.0415936485599146,0.0607525835452869,2.27599145924565,5,0.408732645647971,0.601781076844804,0.314897666040056,0.520794223273164,-0.233912406317764,-0.163703073331953,1.77582773161946,1,"2010","Latin America and Caribbean","Argentina","High income"
"Azerbaijan","Azerbaijan2013",NA,NA,NA,NA,NA,NA,NA,NA,1,0.32,0.32,NA,0,0,0,1,4,0.39892837577753,0.367985333656058,0.0752658508401214,0.133333333333333,0.0470305252225914,0.0492763157894737,0.292490262697954,0,"2013","Europe and Central Asia","Azerbaijan","Upper middle income"
"Bahamas","Bahamas2010",4,0.53476384083045,0.430764705882353,0.208019206859943,0.39,0.0267494279495479,0.00581584938245762,0.95,1,0.4,0.4,NA,0,0,0,1,1,0.375,0.375,NA,0,0,0,1,0,"2010","Latin America and Caribbean","Bahamas, The","High income"
"Bangladesh","Bangladesh2013",47,0.45773410914894,0.407349726106886,0.251149167959486,0.394086021505377,-0.0239588379883273,-0.0216011091508403,1.55045654334006,18,0.596531166131947,0.620550925356598,0.18472078315123,0.297619047619047,-0.106062768248585,-0.0939612067944258,1.52395745685879,45,0.535375629611135,0.568477601074955,0.222500749630059,0.316666666666667,-0.12187414204052,-0.130470730412265,1.16643960778897,0,"2013","South Asia","Bangladesh","Lower middle income"
"Barbados","Barbados2010",5,0.428341427254693,0.4,0.0443248948087928,0.08,-0.0204538027835314,-0.0133210003425831,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,"2010","Latin America and Caribbean","Barbados","High income"
"Belarus","Belarus2013",3,0.184086604611282,0.182007138363338,0.164213309648334,0.22,-0.0502474445711367,-0.00772222222222221,2.86961456444268,2,0.203198207374211,0.203198207374211,0.111116779900743,0.157142857142857,0.0123067712886628,0.0125258799171843,0.830596862904869,NA,NA,NA,NA,NA,NA,NA,NA,0,"2013","Europe and Central Asia","Belarus","Upper middle income"
"Belize","Belize2010",2,0.53423645320197,0.53423645320197,0.351463419811442,0.497044334975369,0.0451858486341245,0.0451858486341245,0.846153846153846,3,0.32610183303753,0.35944297103057,0.189930181656168,0.285526315789474,0.00883404604091815,0.00479925775978409,1.5,NA,NA,NA,NA,NA,NA,NA,NA,0,"2010","Latin America and Caribbean","Belize","Upper middle income"
"Brazil","Brazil2009",38,0.382109933132722,0.370445478322839,0.260851904921653,0.393275288263514,-0.150591111160501,-0.132429632638344,1.80952982801115,1,0.394736842105263,0.394736842105263,NA,0,0,0,1,36,0.319651608602908,0.277828504694707,0.216953146429688,0.384848222779555,0.227634452578503,0.187298481621153,1.33644691035241,42,"2009","Latin America and Caribbean","Brazil","Upper middle income"
"Burkinafaso","Burkinafaso2009",2,0.0967852729425009,0.0967852729425008,0.0914076103712823,0.129269882291183,0.0247469305121753,0.0239388670909598,0.663454522651034,2,0.099858201044088,0.099858201044088,0.123961413226071,0.175307911795245,-0.0315106535280631,-0.0478112486714303,2.71743136245003,1,0.3,0.3,NA,0,0,0,1,0,"2009","Sub-Saharan Africa","Burkina Faso","Low income"
"Cameroon","Cameroon2009",3,0.111176433385128,0.0897100094735115,0.187073286863939,0.166536562537289,0.125421977244359,0.0945964739978184,0.376256742424979,1,0.465195852795278,0.465195852795278,NA,0,0,0,1,NA,NA,NA,NA,NA,NA,NA,NA,1,"2009","Sub-Saharan Africa","Cameroon","Lower middle income"
"Chile","Chile2010",53,0.378292643454857,0.347783843740858,0.229738610230595,0.304923683584728,-0.107499774445528,-0.0577804976849369,4.08658816213236,12,0.41729821816403,0.336527665266395,0.250432509363668,0.218674279147135,0.0778470249974855,0.0580771758009625,0.459095019598728,2,0.458383210837853,0.458383210837853,0.00300363942450925,0.0042477876106195,0.000580646369301528,0.000661540693457136,0.819205920253671,3,"2010","Latin America and Caribbean","Chile","High income"
"China","China2012",8,0.322716347243013,0.35890582569032,0.198740677308128,0.352,0.0890236448660808,0.0849223411837325,0.640397032857278,7,0.349697621616257,0.262586557673229,0.265693875886978,0.301538461538462,-0.105114785046796,-0.147476335756567,1.68524517087663,116,0.430591290472258,0.375,0.214114612887515,0.295121951219512,-0.0378265553700792,0.0127893243620085,0.513247147437469,0,"2012","East Asia and Pacific","China","Upper middle income"
"Colombia","Colombia2010",45,0.334599697452308,0.2,0.251928016428331,0.285486551004172,-0.103153076947293,-0.0823469644862116,6.71107392050203,36,0.464844914671292,0.5,0.161318160635121,0.259408161564728,-0.0127753915411816,-0.0603237433690039,0.414638088347566,12,0.375427777934893,0.35577127944835,0.194180237966244,0.301838235294118,-0.0790136229523025,-0.0662922926982284,1.41574347098794,0,"2010","Latin America and Caribbean","Colombia","Upper middle income"
