"countryOnly","country","N_NA","mean_NA","median_NA","sd_NA","iqr_NA","OPcov_NA","OPcovNoWeights_NA","indAlloc_NA","outliersOut","N_Old","mean_Old","median_Old","sd_Old","iqr_Old","OPcov_Old","OPcovNoWeights_Old","indAlloc_Old","N_Mature","mean_Mature","median_Mature","sd_Mature","iqr_Mature","OPcov_Mature","OPcovNoWeights_Mature","indAlloc_Mature","N_Young","mean_Young","median_Young","sd_Young","iqr_Young","OPcov_Young","OPcovNoWeights_Young","indAlloc_Young","yearOnly","region","countryDes","incomeLevel"
"Argentina","Argentina2010",NA,NA,NA,NA,NA,NA,NA,NA,5,70,1.37114470697543,1.25535132500019,0.816385838278315,1.17440241288119,0.34788059695509,0.115344369981771,0.97994740629705,28,1.97848792516483,1.94796094173857,0.467165355101554,0.700745790036676,-0.0179720959287511,-0.0213716123882329,1.11751944523271,NA,NA,NA,NA,NA,NA,NA,NA,"2010","Latin America and Caribbean","Argentina","High income"
"Bahamas","Bahamas2010",NA,NA,NA,NA,NA,NA,NA,NA,0,9,1.53560168407913,1.3709373797786,0.734626182738979,0.725679361039488,-0.00210485591478886,0.0268506796045495,0.308,4,1.14468789100077,1.06555255460485,0.220771327906309,0.465196592928331,-0.0140138439295075,-0.0125342451545349,1.3875,3,1.34485867164573,1.08582199286177,0.44247301460398,0.746975244227025,-0.161944886430834,-0.157237764011614,0.955555555555555,"2010","Latin America and Caribbean","Bahamas, The","High income"
"Bangladesh","Bangladesh2013",NA,NA,NA,NA,NA,NA,NA,NA,0,77,2.71041578998776,2.51045626673344,1.09721329272776,1.25028303127036,0.0677085590233081,-0.0555088400547002,0.837012333275769,57,2.8843220305746,2.83088406736496,1.08992840664154,1.31039270980747,-0.144808466304269,-0.284308898519197,0.666448172114889,17,2.66937059354885,2.35622093552922,0.989952302882535,1.39237079739822,0.391548131087934,0.455192884235063,0.572948487750781,"2013","South Asia","Bangladesh","Lower middle income"
"Belize","Belize2010",NA,NA,NA,NA,NA,NA,NA,NA,0,18,2.14548784279711,2.12993239911691,0.49704678324263,0.528086212570857,0.174011062246142,0.186024378901915,2.52618307149179,7,2.18049004614628,2.24965191612901,0.261923954375491,0.45564300987663,0.060381073689973,0.05670160240067,1.55119236985087,NA,NA,NA,NA,NA,NA,NA,NA,"2010","Latin America and Caribbean","Belize","Upper middle income"
"Brazil","Brazil2009",NA,NA,NA,NA,NA,NA,NA,NA,5,74,2.21968131132881,1.94679597755574,1.00894976999704,1.02528319302402,0.0967658848456864,0.397057230269781,0.31197289321101,52,1.97903052984613,1.82675674779154,0.601796445934061,0.789346001775663,0.244628182391027,0.379278371006719,1.4,NA,NA,NA,NA,NA,NA,NA,NA,"2009","Latin America and Caribbean","Brazil","Upper middle income"
"Burundi","Burundi2014",NA,NA,NA,NA,NA,NA,NA,NA,2,6,3.67266981322778,3.64192187102134,0.462773826593943,0.439606137121984,-0.0650907597519732,-0.0536516596158604,0.881535675083024,3,3.88308727169336,3.90708208839413,0.0640122012244803,0.126121968750454,-0.0220871186241894,-0.0222770950644593,0.559325164138267,4,3.43482600769315,3.42903034822376,0.0490558110545929,0.0935118964355937,0.00897011128425693,0.00993447640465551,0.876425135641705,"2014","Sub-Saharan Africa","Burundi","Low income"
"Cameroon","Cameroon2009",NA,NA,NA,NA,NA,NA,NA,NA,1,14,2.67813603186349,2.27897170759359,1.42525470235635,2.58946384406628,0.246657095034222,-0.150887381795231,1.46557727167849,3,2.82964470360064,2.8158026743829,0.124567460859711,0.110792947793524,-0.0224728108549936,-0.0285977164313018,1,NA,NA,NA,NA,NA,NA,NA,NA,"2009","Sub-Saharan Africa","Cameroon","Lower middle income"
"Chile","Chile2010",NA,NA,NA,NA,NA,NA,NA,NA,11,109,2.00885303168005,2.03517697822948,0.754591817627364,1.04519149504286,0.368036003799131,0.147015208673544,1.30333970572976,11,1.45484249245544,1.45986971167106,0.10533358121192,0.0631943644527126,0.0092836316130817,-0.00983648402814623,1.43491183587809,3,0.603479588850617,0.737687382070814,0.324328561039453,0.510728719702044,0.165469056000782,0.121602076119534,3.5,"2010","Latin America and Caribbean","Chile","High income"
"China","China2012",NA,NA,NA,NA,NA,NA,NA,NA,2,29,2.64818299239826,2.24815691339023,0.689606907867952,0.737829392396902,-0.0518885269383467,-0.159693282322133,0.615709872429272,76,2.74002095413151,2.48624936944195,1.09680842207164,1.08997317479747,-0.0443876630793192,-0.0575714724915921,0.878253176965863,7,2.05030538294863,2.14127743994788,0.262981852730445,0.398723184825853,-0.108243885406273,-0.134635947010494,0.748701047177443,"2012","East Asia and Pacific","China","Upper middle income"
"Colombia","Colombia2010",NA,NA,NA,NA,NA,NA,NA,NA,2,82,2.6128424597235,2.80178925444513,0.811538026004304,1.16775647285696,0.807349135256761,1.16538742163911,2.42425306697905,25,1.95212132980981,2.35409062257449,1.21041108431017,0.881118326730369,0.45707948357734,0.483998750352534,1.8795288355873,2,3.17084952521133,3.17084952521133,0.484086578337562,0.684601804447766,0.254473688621573,0.238573356095434,3.06016487752279,"2010","Latin America and Caribbean","Colombia","Upper middle income"
"Costarica","Costarica2010",NA,NA,NA,NA,NA,NA,NA,NA,2,38,2.09780062432981,2.13319254420534,0.942077285641363,0.831503440106665,0.479935430552638,0.395490823307615,1.51808289442697,27,2.29903984611025,2.26759173036204,0.607648886734495,0.551250658983875,0.353127785653638,0.381221699762232,0.966829147945648,4,1.98340768235892,2.17391035156304,0.824161091245119,1.84966380903704,0.221364994162588,0.225006149616093,0.830863472429154,"2010","Latin America and Caribbean","Costa Rica","Upper middle income"
"Cotedivoire","Cotedivoire2009",NA,NA,NA,NA,NA,NA,NA,NA,0,5,2.38500868356254,2.12436411553728,1.2610483965838,0.751309348363671,0.0585886335254457,-0.0826666796730376,0.113263901146088,11,2.00744250896346,1.94331841931691,0.822613862236348,1.18589840435168,0.647441853245835,0.791430688450946,1.80185408797596,6,1.54222818438063,1.64907088405688,0.568486945560872,1.12521816959929,-0.14104183865386,-0.14104183865386,0.365384615384615,"2009","Sub-Saharan Africa","Cote d'Ivoire","Lower middle income"
"Croatia","Croatia2013",NA,NA,NA,NA,NA,NA,NA,NA,1,7,1.51176595552164,1.54504329001437,0.733499149813902,1.6108254185952,0.601440190616138,0.59309781806134,0.984527512708038,6,1.32207046794877,1.00637022763703,0.721779540788688,0.975523296323104,0.444995889713775,0.492760973258973,1.8,4,1.72945070555895,1.59384188304596,0.559929538987622,1.07595646254363,0.426388524295521,0.425438722755318,2.02271161404655,"2013","Europe and Central Asia","Croatia","High income"
"Dominicanrepublic","Dominicanrepublic2010",NA,NA,NA,NA,NA,NA,NA,NA,3,11,2.37046632929756,2.33696038210658,0.442596353176974,0.253366557538769,0.0927851341106029,0.0536983159859118,0.79314162997365,3,2.60922028705166,2.34589848758932,1.50233572053695,3.05867793244717,-0.490723620951644,-0.528236998355314,0.571733171571493,NA,NA,NA,NA,NA,NA,NA,NA,"2010","Latin America and Caribbean","Dominican Republic","Upper middle income"
"Drc","Drc2013",NA,NA,NA,NA,NA,NA,NA,NA,1,6,3.73367455881302,3.62642809222634,1.12095599481511,1.98920318049565,1.05102002094874,1.08606545119847,2.9060370094179,NA,NA,NA,NA,NA,NA,NA,NA,11,3.69555315965468,3.78697706071893,0.931284659802578,1.38263983194033,2.04640746273141,1.98479996728191,1.16666666666667,"2013","Sub-Saharan Africa","Congo, Dem. Rep.","Low income"
"Ecuador","Ecuador2010",NA,NA,NA,NA,NA,NA,NA,NA,0,17,2.94676822240507,3.11010748138645,0.549675241114645,0.674335052832749,-0.147364337890924,0.125657258400078,2.20038558250903,7,2.51844873214833,2.40708010223915,0.527801291062493,0.7629355146482,-0.342740149190777,-0.264292137946542,0.551135508311097,NA,NA,NA,NA,NA,NA,NA,NA,"2010","Latin America and Caribbean","Ecuador","Upper middle income"
