"countryOnly","country","N_Exporter","mean_Exporter","median_Exporter","sd_Exporter","iqr_Exporter","OPcov_Exporter","OPcovNoWeights_Exporter","indAlloc_Exporter","N_NonExporter","mean_NonExporter","median_NonExporter","sd_NonExporter","iqr_NonExporter","OPcov_NonExporter","OPcovNoWeights_NonExporter","indAlloc_NonExporter","outliersOut","N_NA","mean_NA","median_NA","sd_NA","iqr_NA","OPcov_NA","OPcovNoWeights_NA","indAlloc_NA","yearOnly","region","countryDes","incomeLevel"
"Afghanistan","Afghanistan2014",3,0.0504166666666667,0.053,0.0471780757697189,0.09425,-0.0144951550387597,-0.0144951550387597,1,1,0.64,0.64,NA,0,0,0,1,1,NA,NA,NA,NA,NA,NA,NA,NA,"2014","South Asia","Afghanistan","Low income"
"Albania","Albania2013",1,0.131212121212121,0.131212121212121,NA,0,0,0,1,3,0.0307872658396018,0.0313238683592617,0.0375310766605844,0.0445714285714286,0.0267946167462122,0.0170091669436136,0.372255806115341,2,NA,NA,NA,NA,NA,NA,NA,NA,"2013","Europe and Central Asia","Albania","Upper middle income"
"Argentina","Argentina2010",1,0.123157894736842,0.123157894736842,NA,0,0,0,1,8,0.14449308717139,0.142299576814031,0.101998821993902,0.13302822273074,-0.00398478707786795,0.0223012132170947,1.19451375823727,6,NA,NA,NA,NA,NA,NA,NA,NA,"2010","Latin America and Caribbean","Argentina","High income"
"Armenia","Armenia2013",1,0.18565,0.18565,Inf,0,0,0,1,4,0.231154406583019,0.196921690411737,0.135663732714539,0.12407960199005,-0.0172386119364587,-0.0143349188125308,1.26170193004291,0,NA,NA,NA,NA,NA,NA,NA,NA,"2013","Europe and Central Asia","Armenia","Lower middle income"
"Azerbaijan","Azerbaijan2013",2,0.104786185002474,0.104786185002474,0.0297400793263753,0.0420588235294117,0.0131047409587926,0.0126818590031432,0.60156971639457,13,0.30452315493846,0.283262611012437,0.16944877993632,0.262793791574279,0.034084552073301,0.0214598511734343,0.694444444444444,0,NA,NA,NA,NA,NA,NA,NA,NA,"2013","Europe and Central Asia","Azerbaijan","Upper middle income"
"Bangladesh","Bangladesh2013",2,0.0791464325379138,0.0791464325379138,0.0552550607503767,0.078142456302932,-0.0235871637088238,-0.0382428628903042,65.0273854976838,40,0.191064877964932,0.184467862521375,0.10783203299282,0.134736842105263,0.00184152263414155,0.0020602550844642,2.20014334014934,0,NA,NA,NA,NA,NA,NA,NA,NA,"2013","South Asia","Bangladesh","Lower middle income"
"Barbados","Barbados2010",3,0.194826061041615,0.156517615531259,0.290139666212479,0.235,0.0790409132159472,0.06,0.69212708381917,2,0.283482142857143,0.283482142857143,0.00315672670172565,0.0044642857142857,-0.000248015873015872,-0.000248015873015872,1.125,0,NA,NA,NA,NA,NA,NA,NA,NA,"2010","Latin America and Caribbean","Barbados","High income"
"Bhutan","Bhutan2015",8,0.118940380064249,0.0620402474149908,0.114460140859059,0.150669615718399,-0.0644472947828624,-0.0666304716363517,3.85846594182678,4,0.320001086716473,0.34712522216624,0.168768002129602,0.205585585585586,0.0767079449120425,0.106655787084795,0.517024221845617,0,NA,NA,NA,NA,NA,NA,NA,NA,"2015","South Asia","Bhutan","Lower middle income"
"Brazil","Brazil2009",1,0.375,0.375,NA,0,0,0,1,14,0.185145616772584,0.143693381290158,0.138722266197933,0.227443540811662,-0.063960295605658,-0.0769564044902614,0.941068515791568,3,NA,NA,NA,NA,NA,NA,NA,NA,"2009","Latin America and Caribbean","Brazil","Upper middle income"
"Bulgaria","Bulgaria2013",1,0.157616090909091,0.157616090909091,NA,0,0,0,1,6,0.149963171699242,0.121456302958296,0.0842383777522602,0.124329460809858,0.0284457438843305,0.032486457927427,0.253862531115505,0,NA,NA,NA,NA,NA,NA,NA,NA,"2013","Europe and Central Asia","Bulgaria","Upper middle income"
