"countryOnly","country","N","mean","median","sd","iqr","OPcov","OPcovNoWeights","indAlloc","outliersOut","yearOnly","region","countryDes","incomeLevel"
"Argentina","Argentina2010",412,1.90156220082665,1.82478157634714,0.719687796581194,0.854848149579796,0.229818786735635,0.348810720138231,3.00539207078694,1,"2010","Latin America and Caribbean","Argentina","High income"
"Bahamas","Bahamas2010",16,2.08264340000251,2.01853002553423,0.413100331087177,0.438862950358716,0.043347579358046,0.0565615350750503,0.6,0,"2010","Latin America and Caribbean","Bahamas, The","High income"
"Bangladesh","Bangladesh2013",1031,2.10485387830312,2.27390159483553,1.21023795155194,1.82548378567971,0.59986788239064,0.379219944740654,1.67091769859032,0,"2013","South Asia","Bangladesh","Lower middle income"
"Belize","Belize2010",25,2.35794528274712,2.36238097523518,0.243397369346205,0.317891157316183,0.22729227878894,0.233971555815316,1.01362708400993,0,"2010","Latin America and Caribbean","Belize","Upper middle income"
"Bhutan","Bhutan2015",16,2.2048131939422,2.22327501073069,0.495309124762882,0.319212220628724,0.00690234112177283,0.00267880419299804,1.44007807412301,0,"2015","South Asia","Bhutan","Lower middle income"
"Bih","Bih2013",16,2.54870646754613,2.47531893262058,0.728558762454748,1.37033580449845,-0.107632210394674,0.106886177408443,1.2933884937963,0,"2013","Europe and Central Asia","Bosnia and Herzegovina","Upper middle income"
"Brazil","Brazil2009",1000,2.12629909802864,2.20476771961128,1.0133489124149,0.99943661281059,0.345216323133245,0.436593415098965,0.8,22,"2009","Latin America and Caribbean","Brazil","Upper middle income"
"Burundi","Burundi2014",15,2.53577341380463,2.36416378996748,0.553555563226251,0.642805808340228,0.0542266976570503,0.0485984615630355,1.38898617989001,0,"2014","Sub-Saharan Africa","Burundi","Low income"
"Cameroon","Cameroon2009",15,4.03027044324311,3.62873111051767,1.43560724791806,2.30293337282592,-0.292480738011501,-0.390602368771913,0.958800337112235,0,"2009","Sub-Saharan Africa","Cameroon","Lower middle income"
"Chile","Chile2010",554,2.38473467445611,2.36395194395432,0.919585661999362,1.34659088411913,0.431903262248451,0.381400631075037,1.11600219517613,1,"2010","Latin America and Caribbean","Chile","High income"
"China","China2012",1188,1.83638070361599,1.71926412805596,1.28764793790858,1.78891858754534,0.137201711558044,-0.0867437263536354,1.61668806819884,0,"2012","East Asia and Pacific","China","Upper middle income"
"Colombia","Colombia2010",483,2.65087405119135,2.83428172072156,0.862033366297482,0.88639879171938,0.313146982828912,0.585973461201591,5,11,"2010","Latin America and Caribbean","Colombia","Upper middle income"
"Costarica","Costarica2010",109,2.2743137687344,2.40683545291654,0.739070646081519,0.960681243256716,0.630168808851828,0.560036471861309,2.42589796476508,0,"2010","Latin America and Caribbean","Costa Rica","Upper middle income"
"Cotedivoire","Cotedivoire2009",26,3.17493115998611,2.97760446665662,0.634478036591922,1.16889677848888,0.0966967320364783,0.0262330608808096,5.18812343272091,0,"2009","Sub-Saharan Africa","Cote d'Ivoire","Lower middle income"
"Croatia","Croatia2013",17,2.36294093794751,2.36679679241037,0.492005382999278,0.701392785262385,0.496910516424347,0.503884829126633,1.99654375696842,1,"2013","Europe and Central Asia","Croatia","High income"
"Dominicanrepublic","Dominicanrepublic2010",9,2.47599772340288,2.48594626465233,0.138528000074157,0.0488214843102615,0.0345411108787154,0.0210419166354742,0.140318995173272,8,"2010","Latin America and Caribbean","Dominican Republic","Upper middle income"
"Drc","Drc2013",89,3.03231592540124,2.31112623921921,2.36803167422294,3.12884642284308,0.0388991383264245,0.0482764954879334,1.22052609819364,0,"2013","Sub-Saharan Africa","Congo, Dem. Rep.","Low income"
"Ecuador","Ecuador2010",24,3.08381400777517,2.67769380553527,0.957853839072017,2.09658452836678,-0.0193438632474579,0.364909864392652,1.07750023614769,0,"2010","Latin America and Caribbean","Ecuador","Upper middle income"
"Egypt","Egypt2013",1368,2.12200099781761,2.1267704616762,0.999691473608674,1.19176897755528,0.0832037572655886,0.0165422995951664,1.08202898691744,9,"2013","Middle East and North Africa","Egypt, Arab Rep.","Lower middle income"
"Elsalvador","Elsalvador2010",26,2.22911079018181,2.17404490826455,0.503144129239109,0.769636053830316,0.307403445783163,0.221977164555207,0.970900516135145,0,"2010","Latin America and Caribbean","El Salvador","Lower middle income"
"Fyrom","Fyrom2013",19,2.49815378445577,2.58305174166235,0.400558669828071,0.488874512919464,0.054029453487586,0.141010881875937,1.58164542375987,1,"2013","Europe and Central Asia","Macedonia, FYR","Upper middle income"
"Georgia","Georgia2013",15,2.00215295019889,2.1568961820174,0.399948612688603,0.389370665085458,0.219966152293922,0.32971123745879,3.78459220023463,0,"2013","Europe and Central Asia","Georgia","Lower middle income"
"Ghana","Ghana2013",168,2.33514481010289,2.16327582335723,1.25379000554217,1.56957009238438,1.02477879743382,0.804935922941859,1.13917749337963,1,"2013","Sub-Saharan Africa","Ghana","Lower middle income"
"Guatemala","Guatemala2010",124,2.07299219355541,2.1499686587066,0.720433534221121,0.936582649395008,0.405088191518227,0.479537389985815,0.490316201181991,0,"2010","Latin America and Caribbean","Guatemala","Lower middle income"
"Guyana","Guyana2010",21,2.99719348626216,2.85060256396678,0.555585437752573,0.726966188492781,0.0520652689269685,0.0419394459733873,1.03624510130062,0,"2010","Latin America and Caribbean","Guyana","Lower middle income"
"Honduras","Honduras2010",13,2.8629842699702,2.83019275406956,0.504822029491943,0.0634842011857657,0.0773429394478618,0.096217321649345,2.50702303077195,4,"2010","Latin America and Caribbean","Honduras","Lower middle income"
"India","India2014",2849,2.12847370345351,2.15577213393896,1.13601770619031,1.44135836245657,-0.0280951846175127,0.0394188079510436,0.866666666666667,0,"2014","South Asia","India","Lower middle income"
"Indonesia","Indonesia2009",525,2.37572658455174,2.40489935608711,1.08204314365771,1.02646395108573,0.738100294698259,0.368027940092182,0.837921503724619,16,"2009","East Asia and Pacific","Indonesia","Lower middle income"
"Iraq","Iraq2011",416,3.14646266489387,2.98071213982004,0.819059411539825,1.09935546686339,-0.031491121887176,-0.0245602526653696,1.19109683660766,2,"2011","Middle East and North Africa","Iraq","Upper middle income"
"Israel","Israel2013",60,2.73792665974663,2.57581641081581,0.590154963650701,0.82681005270571,-0.0527451780170418,0.00142017390348257,1.07457676080213,0,"2013","Middle East and North Africa","Israel","High income"
"Jamaica","Jamaica2010",49,1.45322629623038,2.23289390871889,1.48775380260184,2.98638500094869,0.699993883037209,0.751950369586812,0.551118339211483,0,"2010","Latin America and Caribbean","Jamaica","Upper middle income"
"Jordan","Jordan2013",139,2.57368294034959,2.54777492539549,0.652253108852856,0.964181365758161,0.27508698555238,0.248965453350163,2.40117463552047,2,"2013","Middle East and North Africa","Jordan","Upper middle income"
"Kenya","Kenya2013",143,3.08635738090422,3.14564719779788,1.34852588358985,2.00694723065297,0.115888417570708,0.267436273554333,0.531570165758992,1,"2013","Sub-Saharan Africa","Kenya","Lower middle income"
"Lebanon","Lebanon2013",42,3.20363170761065,3.08613158587251,0.553552773255178,0.826150799142418,0.0117478501930835,0.0270267704737301,1.74481379574827,1,"2013","Middle East and North Africa","Lebanon","Upper middle income"
"Madagascar","Madagascar2013",94,1.07040740255384,1.20544673846764,1.37784932950244,2.24114504993284,-0.685836486055264,-0.881903373956466,0.285566120649548,0,"2013","Sub-Saharan Africa","Madagascar","Low income"
"Mauritius","Mauritius2009",69,2.12100559170499,2.14796909707798,0.987647552728339,1.32008230409449,-0.0431389960158062,0.112188763466236,1.13991859453173,3,"2009","Sub-Saharan Africa","Mauritius","Upper middle income"
"Mexico","Mexico2010",960,2.4576462611195,2.39015766470384,1.01490805501745,1.10176875529314,0.484648482708602,0.549873105065371,0.65,5,"2010","Latin America and Caribbean","Mexico","Upper middle income"
"Mongolia","Mongolia2013",14,2.68885177213426,2.60771503530915,0.532547627950392,0.444976295748631,0.0160953898936286,0.0700130087635589,1,1,"2013","East Asia and Pacific","Mongolia","Upper middle income"
