"countryOnly","country","N","mean","median","sd","iqr","OPcov","OPcovNoWeights","indAlloc","outliersOut","yearOnly","region","countryDes","incomeLevel"
"Afghanistan","Afghanistan2014",6,0.403174255315492,0.148475274725275,0.426661888742101,0.720833333333333,-0.0475288057993195,-0.0265354938271605,1.18754186202277,0,"2014","South Asia","Afghanistan","Low income"
"Argentina","Argentina2010",1,0.135564299419846,0.135564299419846,NA,0,0,0,1,5,"2010","Latin America and Caribbean","Argentina","High income"
"Armenia","Armenia2013",5,0.20531499686174,0.183005893797939,0.11926629248219,0.176833333333333,0.00179235153781786,-0.0359364798197806,0.464710826181057,0,"2013","Europe and Central Asia","Armenia","Lower middle income"
"Azerbaijan","Azerbaijan2013",10,0.506502092147728,0.514401905064311,0.235145905177304,0.291666666666667,0.0455324501398279,0.0361047946762232,1.19340712707566,0,"2013","Europe and Central Asia","Azerbaijan","Upper middle income"
"Belarus","Belarus2013",12,0.224703643752534,0.210923357062891,0.0947164900944904,0.130050505050505,-0.0424849788357862,-0.061307216680189,1.00299975057833,1,"2013","Europe and Central Asia","Belarus","Upper middle income"
"Bih","Bih2013",12,0.25054859577847,0.229079163161204,0.184305509217203,0.197777777777778,-0.0456430516236135,-0.104835058929055,1.15023244023332,0,"2013","Europe and Central Asia","Bosnia and Herzegovina","Upper middle income"
"Botswana","Botswana2010",5,0.26052124752404,0.28095884027716,0.0883317602617811,0.161282423771409,-0.0382772762104454,-0.0143807784397095,5.07071540243887,0,"2010","Sub-Saharan Africa","Botswana","Upper middle income"
"Bulgaria","Bulgaria2013",11,0.179216634162522,0.0718901362291773,0.201725100177053,0.14117784211793,-0.0466647639568115,-0.0262656291162128,0.966167180537558,1,"2013","Europe and Central Asia","Bulgaria","Upper middle income"
"Cameroon","Cameroon2009",1,0.04099560761347,0.04099560761347,NA,0,0,0,1,4,"2009","Sub-Saharan Africa","Cameroon","Lower middle income"
"Chile","Chile2010",3,0.422002964463761,0.422019595721587,0.00587707554323184,0.00833333333333336,0.00028581343091416,0.00151927437641723,0.946377606123567,9,"2010","Latin America and Caribbean","Chile","High income"
"China","China2012",78,0.230434096486965,0.185421349504961,0.174382140492013,0.190789473684211,-0.00705587981406341,0.0150753123177708,1.32908557037918,0,"2012","East Asia and Pacific","China","Upper middle income"
"Colombia","Colombia2010",1,0.533333333333333,0.533333333333333,NA,0,0,0,1,4,"2010","Latin America and Caribbean","Colombia","Upper middle income"
"Cotedivoire","Cotedivoire2009",6,0.381281460427302,0.290265191039928,0.270644693199217,0.48,0.00549013387527826,0.0388453936919201,1.10834369368187,0,"2009","Sub-Saharan Africa","Cote d'Ivoire","Lower middle income"
"Croatia","Croatia2013",9,0.30013232762317,0.165863291242564,0.266002623211976,0.230952380952381,-0.0450900222286759,-0.0742284002669853,1.38764311900882,1,"2013","Europe and Central Asia","Croatia","High income"
"Dominicanrepublic","Dominicanrepublic2010",5,0.16356054060441,0.16,0.0449671027519349,0.04,0.0292913167748101,0.0374785370987946,0.0869212996630822,0,"2010","Latin America and Caribbean","Dominican Republic","Upper middle income"
"Drc","Drc2013",7,0.434341365294875,0.437919459849187,0.211432660503772,0.142210144927536,-0.0658496252301414,-0.0505971072468711,1,0,"2013","Sub-Saharan Africa","Congo, Dem. Rep.","Low income"
"Ecuador","Ecuador2010",9,0.232342609474777,0.255559361619752,0.23455347965177,0.307593005952381,0.121280099519584,0.0361434989566036,0.851965845087995,0,"2010","Latin America and Caribbean","Ecuador","Upper middle income"
"Egypt","Egypt2013",15,0.120317495868334,0.14582018964731,0.102333401320956,0.176693333333333,-0.0831922795395365,0.0939554493838526,3.4956899948481,2,"2013","Middle East and North Africa","Egypt, Arab Rep.","Lower middle income"
"Elsalvador","Elsalvador2010",3,0.0855439437702813,0.0824052324124684,0.0401857727977172,0.0332608695652174,0.0404140065021597,0.0509848856667625,0.301905775341388,2,"2010","Latin America and Caribbean","El Salvador","Lower middle income"
"Estonia","Estonia2013",8,0.252920515779388,0.24769955936159,0.19731646224248,0.189264493679189,-0.0455319964780718,-0.0753027902791449,1.93921510327918,1,"2013","Europe and Central Asia","Estonia","High income"
"Ethiopia","Ethiopia2011",10,0.134281492753189,0.0958425037859666,0.0992963711936865,0.19,-0.0112640153801813,-0.0401296782865479,3.31405273172058,0,"2011","Sub-Saharan Africa","Ethiopia","Low income"
"Fyrom","Fyrom2013",7,0.137597272415033,0.100428467108491,0.120423743353998,0.155643310645558,0.0168821920636497,0.0089585962782781,1.11098654591927,0,"2013","Europe and Central Asia","Macedonia, FYR","Upper middle income"
"Georgia","Georgia2013",4,0.268503405225008,0.28397634751421,0.0483934198826014,0.0221930920080191,0.00111366458848217,0.00496885779546471,0.578368019123212,2,"2013","Europe and Central Asia","Georgia","Lower middle income"
"Ghana","Ghana2013",5,0.226356362318931,0.231227318928129,0.155411592820694,0.147868852459016,-0.0220596242134615,-0.0343036824598723,6.49931325480053,0,"2013","Sub-Saharan Africa","Ghana","Lower middle income"
"Guatemala","Guatemala2010",1,0.0292323807203943,0.0292323807203943,NA,0,0,0,1,5,"2010","Latin America and Caribbean","Guatemala","Lower middle income"
"Hungary","Hungary2013",6,0.133354983377572,0.142634071554526,0.0619057123895577,0.114570001560793,0.0525897134487545,0.197024095093106,0.741841499485334,1,"2013","Europe and Central Asia","Hungary","High income"
"India","India2014",6,0.635295668802001,0.681696970776332,0.272528198332862,0.424428152492669,0.0143928844400491,0.0478682452001777,0.946337374254008,0,"2014","South Asia","India","Lower middle income"
"Indonesia","Indonesia2009",5,0.496645918504509,0.513461189796452,0.323409964050176,0.528181818181818,-0.250923019269112,-0.187507279670354,0.975849850130461,0,"2009","East Asia and Pacific","Indonesia","Lower middle income"
"Jamaica","Jamaica2010",5,0.199065751383868,0.197069217335469,0.0266965743979846,0.0485714285714286,-0.0156074059292431,-0.0217699805068226,1.11111111111111,0,"2010","Latin America and Caribbean","Jamaica","Upper middle income"
"Jordan","Jordan2013",1,0.168,0.168,NA,0,0,0,1,8,"2013","Middle East and North Africa","Jordan","Upper middle income"
"Kenya","Kenya2013",13,0.0578094711878224,0.00556782712293473,0.0975238325420359,0.106986111111111,0.00176559783791681,0.0271313321638444,1.60056448111678,0,"2013","Sub-Saharan Africa","Kenya","Lower middle income"
"Kosovo","Kosovo2013",13,0.393326816447442,0.35319296542022,0.228921478473754,0.338461538461538,-0.0350389658571958,-0.0286281056440485,1.45111060244391,0,"2013","Europe and Central Asia","Kosovo","Lower middle income"
"Kyrgyzstan","Kyrgyzstan2013",8,0.604155292416083,0.588977907031462,0.192285968557167,0.23268106162843,-0.0160333237680848,-0.0159795465555181,0.700442863332895,0,"2013","Europe and Central Asia","Kyrgyz Republic","Lower middle income"
"Latvia","Latvia2013",10,0.213375599393239,0.2,0.107044491665718,0.163888888888889,0.0975972921366143,0.0633939991006484,0.105209896181697,0,"2013","Europe and Central Asia","Latvia","High income"
"Lithuania","Lithuania2013",8,0.226367156815446,0.120741840068725,0.270429017127115,0.403333333333333,-0.0811984843271573,-0.0746376285052339,1.56564464343026,0,"2013","Europe and Central Asia","Lithuania","High income"
