"countryOnly","country","N_NA","mean_NA","median_NA","sd_NA","iqr_NA","OPcov_NA","OPcovNoWeights_NA","indAlloc_NA","outliersOut","N_NonExporter","mean_NonExporter","median_NonExporter","sd_NonExporter","iqr_NonExporter","OPcov_NonExporter","OPcovNoWeights_NonExporter","indAlloc_NonExporter","N_Exporter","mean_Exporter","median_Exporter","sd_Exporter","iqr_Exporter","OPcov_Exporter","OPcovNoWeights_Exporter","indAlloc_Exporter","yearOnly","region","countryDes","incomeLevel"
"Argentina","Argentina2010",NA,NA,NA,NA,NA,NA,NA,NA,0,53,1.41282701811987,1.41904122308075,0.738446376249339,1.27936879827872,0.425829950965524,0.313045011119165,1.55404583595213,50,2.10315720150891,1.96506309468178,0.607015957301818,0.589697001173906,-0.236927173661589,-0.190665261532499,2.91788203359778,"2010","Latin America and Caribbean","Argentina","High income"
"Bahamas","Bahamas2010",NA,NA,NA,NA,NA,NA,NA,NA,0,11,1.28547951403069,1.24825069501293,0.372005509961893,0.391512403414275,0.0534173089598393,0.0731265482674831,0.21,5,1.65472685344125,1.12791596096839,0.923819155711807,0.812760472222923,-0.0164649287455071,-0.00655243400414259,1.2,"2010","Latin America and Caribbean","Bahamas, The","High income"
"Bangladesh","Bangladesh2013",NA,NA,NA,NA,NA,NA,NA,NA,0,121,2.71270036925869,2.5076189378459,1.0561579879162,1.23571483459116,-0.0254087913265527,-0.20696337236921,0.480662230088483,30,3.37767876606421,3.70135374525289,1.03483461337428,1.5661363728178,-0.391498203384234,-0.343192758866819,3.73905587994079,"2013","South Asia","Bangladesh","Lower middle income"
"Belize","Belize2010",NA,NA,NA,NA,NA,NA,NA,NA,0,18,2.10926012267016,2.12129786149795,0.421352736091062,0.461502008934097,-0.0222034362362397,-0.00123902621082128,0.800953895880695,7,2.33991568963589,2.35947931396025,0.43685587974534,0.425321283385826,0.086863009187553,0.0973505952078959,1.48303871824305,"2010","Latin America and Caribbean","Belize","Upper middle income"
"Brazil","Brazil2009",NA,NA,NA,NA,NA,NA,NA,NA,5,103,1.95186006743193,1.82927400209166,0.586085622054183,0.644289651760758,0.237469389239507,0.789011796869852,1.55555555555556,23,2.66346229960317,2.6911476437378,1.03257000639881,1.59016427084345,-0.155237534550487,0.271698016410213,0.499967961864518,"2009","Latin America and Caribbean","Brazil","Upper middle income"
"Burundi","Burundi2014",NA,NA,NA,NA,NA,NA,NA,NA,0,12,3.52816146074235,3.50656324281975,0.484450810285574,0.512585620595473,-0.0646922097126433,-0.0500439360180946,0.652848142587729,3,4.19201922297628,3.99931764820322,0.554047465872916,1.00526667207902,-0.0472596040370741,-0.0414717123217387,0.692025213743421,"2014","Sub-Saharan Africa","Burundi","Low income"
"Cameroon","Cameroon2009",NA,NA,NA,NA,NA,NA,NA,NA,0,9,2.39211688741161,2.56343031679948,1.03634314871988,1.64674719113659,0.220645997686959,0.24382720179052,0.945114866013233,9,3.13878653850831,2.93462427810133,1.37866971131663,1.65877374064918,-0.159592749734985,-0.247933670687788,0.152078145993994,"2009","Sub-Saharan Africa","Cameroon","Lower middle income"
"Chile","Chile2010",NA,NA,NA,NA,NA,NA,NA,NA,0,90,1.75653809152366,1.47724368452894,0.658570354899419,0.912013055975738,0.314453617144481,0.3976622900823,1.01946743135573,44,2.20642250700764,2.27679962974428,0.843168687343572,1.4149245642087,0.204210499464289,-0.00565998353221776,2.18439892479899,"2010","Latin America and Caribbean","Chile","High income"
"China","China2012",NA,NA,NA,NA,NA,NA,NA,NA,0,95,2.6157762051667,2.31804912138401,0.962801819962859,1.06689386146094,-0.0106944688081557,-0.0347386998128725,0.544377294994805,19,2.99481365346126,2.25116416616155,1.19897676722497,1.37165710312685,-0.324000066170051,-0.471152950650072,0.364865092965104,"2012","East Asia and Pacific","China","Upper middle income"
"Colombia","Colombia2010",NA,NA,NA,NA,NA,NA,NA,NA,2,82,2.34317884964838,2.44234820440307,1.06357667319767,1.10215643578198,0.296393345137614,0.196517337847544,1.64705882352941,27,2.62959048311581,2.76429521847208,0.666329127459429,0.748376066753178,1.03792627216882,1.10024536180818,1.11952757833493,"2010","Latin America and Caribbean","Colombia","Upper middle income"
