"countryOnly","country","N_NA","mean_NA","median_NA","sd_NA","iqr_NA","OPcov_NA","OPcovNoWeights_NA","indAlloc_NA","outliersOut","N_Importer","mean_Importer","median_Importer","sd_Importer","iqr_Importer","OPcov_Importer","OPcovNoWeights_Importer","indAlloc_Importer","N_NonImporter","mean_NonImporter","median_NonImporter","sd_NonImporter","iqr_NonImporter","OPcov_NonImporter","OPcovNoWeights_NonImporter","indAlloc_NonImporter","yearOnly","region","countryDes","incomeLevel"
"Argentina","Argentina2010",8,0.369711915900876,0.572317115289435,0.713709786802252,0.678214590379259,0.0533803217097702,-0.0476402913847718,2.35439576581088,4,36,1.07570506232107,0.939926043304511,0.657172070531055,0.678117228518182,0.0800477865895147,0.0342543550541857,1.16305416387678,18,0.716429363507392,0.806369512830379,0.302849760528765,0.392712855565168,0.0404250007319499,0.130759091824892,1.65884125089467,"2010","Latin America and Caribbean","Argentina","High income"
"Bangladesh","Bangladesh2013",14,-5.99193292353033,-6.06884688004845,0.852928997234473,0.899145442315707,-0.105272416275596,-0.267956750929326,0.232523634812383,0,4,-5.73602241221766,-6.57716116071373,1.86536893078056,3.49340653580232,-0.0550627961101863,-0.109451320709841,0.7,9,-6.06375310487667,-6.0701745915445,0.300556463059967,0.550476512794084,-0.0177003242721311,0.019839443401383,0.754515074405323,"2013","South Asia","Bangladesh","Lower middle income"
"Brazil","Brazil2009",58,-1.50324559247733,-1.6422825621424,1.12426049451399,1.06456946212524,-0.0726384987432937,-0.13273864875098,0.642550430136871,2,44,-1.05681452515231,-1.5086470797883,1.51946700760553,2.20591270071432,-0.467908053894692,-0.906642897311925,0.917431960282554,27,-2.01635156797898,-2.20378889696167,0.80044215107854,1.0583250450354,0.0451298029080346,-0.11527322655421,0.3,"2009","Latin America and Caribbean","Brazil","Upper middle income"
"Chile","Chile2010",2,-4.10454743476964,-4.10454743476964,0.524315560380261,0.741494176453015,-0.100785204337311,-0.101112842243593,1,2,9,-3.58123578083947,-3.47652541071197,0.478092203888913,0.852415494405002,0.0618199191088296,0.129148874729497,0.341263434538657,3,-3.61075957159857,-3.65055642063371,0.267118962665417,0.186973446913802,0.267521793130591,0.207145915817481,2.44419339176953,"2010","Latin America and Caribbean","Chile","High income"
"China","China2012",88,-2.5510460123809,-2.76516503925716,0.875557153066321,1.16662179973214,-0.554175696205824,-1.14445938710683,0.702924343632314,10,7,-2.40472379370861,-2.41688417047128,0.470572127750416,0.573266231387812,-0.125399880643473,-0.464686584183529,0.718791489615586,3,-3.0543805996231,-3.05431549740255,0.0174702176242874,0,-0.00781436757088935,-0.0178846234607642,1,"2012","East Asia and Pacific","China","Upper middle income"
"Colombia","Colombia2010",NA,NA,NA,NA,NA,NA,NA,NA,5,10,-9.75477246741597,-10.0015034521708,0.65986891101738,1.15793608389594,-0.317457314425321,-0.372331064389775,1.11181173719875,2,-10.2332396678839,-10.2332396678839,0.0526546323651223,0,0.0424307558404236,0.0320372223588772,3.55311258264979,"2010","Latin America and Caribbean","Colombia","Upper middle income"
"Egypt","Egypt2013",12,-3.16411480432672,-2.33835900659477,1.52848377450583,2.45316591679836,-1.3296038880099,-0.888488281109327,0.0195493844717327,23,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2013","Middle East and North Africa","Egypt, Arab Rep.","Lower middle income"
"India","India2014",78,-5.28128963707644,-5.49755638512054,0.817907928895145,0.901557876135227,-0.268742908146249,-0.218336697632709,0.386041698027596,1,19,-5.57000404617746,-5.81101229992636,0.671122577466798,0.453799806165277,-0.0339955581411473,0.0363732053285157,0.400196874332781,142,-5.12255035801302,-5.33642147228888,0.973804250371922,1.24647653121762,-0.34315190742153,-0.467786566391009,0.249329115677103,"2014","South Asia","India","Lower middle income"
"Kenya","Kenya2013",2,-5.58991441463159,-5.58991441463159,0.0478054238816433,0.0676070788084147,-0.0121818495574056,-0.0159075479549211,0.787590804213154,0,8,-5.870178145553,-6.07549543663182,0.637870340965924,0.550786967321033,0.220082536076785,0.21809694034157,1.2153914707785,6,-5.68799538996904,-5.72965239935019,0.573696140505468,0.902581206163216,-0.0236427117988234,-0.0692228213102028,12.4440431594849,"2013","Sub-Saharan Africa","Kenya","Lower middle income"
"Mexico","Mexico2010",27,-3.90794849358769,-4.06319880318577,1.42779323000282,1.53155079705483,-0.638012184143397,-0.379226399174031,0.565839321941957,1,35,-3.68991663888395,-3.8671755455265,0.839881668577151,0.936970867849455,-0.288589223702358,-0.359128686773334,0.599978898637523,31,-4.00503314294267,-4.08078523808165,0.673362917220505,1.08365468118349,-0.126285340102126,-0.0999848684099181,0.329836096838744,"2010","Latin America and Caribbean","Mexico","Upper middle income"
"Myanmar","Myanmar2014",10,-8.18661457450193,-8.21079111755497,0.357997668530415,0.552521156789274,-0.00839668273793773,-0.0179231517500638,1.4986866865991,1,NA,NA,NA,NA,NA,NA,NA,NA,6,-7.44563992840603,-6.9042676825565,0.925233518956151,0.971540173035363,-0.293590675098345,-0.0858406573853403,0.22553621315562,"2014","East Asia and Pacific","Myanmar","Lower middle income"
