"countryOnly","country","N","mean","median","sd","iqr","OPcov","OPcovNoWeights","indAlloc","outliersOut","yearOnly","region","countryDes","incomeLevel"
"Argentina","Argentina2010",73,1.51142051550894,1.08539304330675,1.28307349505885,1.51884432945235,-0.570465004001955,-0.431570739171509,2.38990978353916,0,"2010","Latin America and Caribbean","Argentina","High income"
"Bahamas","Bahamas2010",5,0.772741316868192,0.787361159375523,0.0414516784387223,0.0323206624322359,-0.0326033001441348,-0.0414249247379489,0.630681818181818,1,"2010","Latin America and Caribbean","Bahamas, The","High income"
"Bangladesh","Bangladesh2013",102,1.63888860308169,1.19582723980145,1.39931997238735,1.58108981638393,-0.424835438791453,-0.24971798254324,2.52004994492077,7,"2013","South Asia","Bangladesh","Lower middle income"
"Belarus","Belarus2013",5,0.268244956021581,0.156333550971479,0.288017489873218,0.36334473006627,-0.0728507503537875,-0.0195201091430254,2.74285693783688,0,"2013","Europe and Central Asia","Belarus","Upper middle income"
"Belize","Belize2010",4,0.562761122386515,0.426003262945423,0.409406927409927,0.630200117782417,-0.0315130983607826,-0.0669914492273287,1.90630915357459,1,"2010","Latin America and Caribbean","Belize","Upper middle income"
"Brazil","Brazil2009",99,0.60857912629169,0.653257483102556,0.38563587747495,0.292886610125005,-0.215225958631851,-0.1436176387195,0.201835293526201,16,"2009","Latin America and Caribbean","Brazil","Upper middle income"
"Cameroon","Cameroon2009",5,0.433473341850369,0.212780640830338,0.479964974782148,0.953907128044959,-0.0404123576752809,0.0336367990518121,1.99019867308454,0,"2009","Sub-Saharan Africa","Cameroon","Lower middle income"
"Chile","Chile2010",64,0.787957882353802,0.570048714963743,0.693228649801816,0.792472841551376,-0.258357567591216,-0.180975371603635,0.830211835539218,3,"2010","Latin America and Caribbean","Chile","High income"
"China","China2012",106,0.720009552922892,0.575138900577689,0.680331337857444,0.470950704225352,-0.117834907785206,-0.184717630197452,0.743962980199661,11,"2012","East Asia and Pacific","China","Upper middle income"
"Colombia","Colombia2010",83,0.757531185371239,0.257648447835878,0.837252455041556,0.924865746068278,-0.397212001898565,-0.280140668994521,6.7321481629115,2,"2010","Latin America and Caribbean","Colombia","Upper middle income"
"Costarica","Costarica2010",10,0.633226103282953,0.540389430694511,0.275068212642488,0.37090735448925,0.105950516965766,0.0692794492066099,0.268000953100214,2,"2010","Latin America and Caribbean","Costa Rica","Upper middle income"
"Cotedivoire","Cotedivoire2009",9,0.451529456552639,0.296218454043936,0.448674664326166,0.511289224160511,-0.28137024731371,-0.382688358397245,0.698474837666499,6,"2009","Sub-Saharan Africa","Cote d'Ivoire","Lower middle income"
