"countryOnly","country","N_Importer","mean_Importer","median_Importer","sd_Importer","iqr_Importer","OPcov_Importer","OPcovNoWeights_Importer","indAlloc_Importer","N_NonImporter","mean_NonImporter","median_NonImporter","sd_NonImporter","iqr_NonImporter","OPcov_NonImporter","OPcovNoWeights_NonImporter","indAlloc_NonImporter","N_NA","mean_NA","median_NA","sd_NA","iqr_NA","OPcov_NA","OPcovNoWeights_NA","indAlloc_NA","outliersOut","yearOnly","region","countryDes","incomeLevel"
"Argentina","Argentina2010",21,1.20838279047571,0.739592592157342,0.964637727130966,1.01770487593032,-0.287389894478616,-0.328173058327022,1.7506628431768,9,0.684967844477679,0.663212349993849,0.18301774237993,0,-0.025212473992983,-0.0949263320691389,0.612137086180189,4,3.25775795933946,3.08347633256917,2.0750750333654,3.07965439412052,-1.05607109146542,-0.596623325285034,1.62774770421987,9,"2010","Latin America and Caribbean","Argentina","High income"
"Bangladesh","Bangladesh2013",8,2.97788111724505,1.81213600634901,2.8179346728734,3.62342448738572,-1.39104763900419,-0.980117826165357,7.20132310716749,11,3.07472308773625,2.06206151838475,2.97991136329861,6.20296524104059,-0.150820021680518,-0.165923242578077,1,16,0.816504582799154,0.656128202931528,0.590107897652165,0.593641166889575,0.165053250143358,0.111951092193902,0.705061382125484,1,"2013","South Asia","Bangladesh","Lower middle income"
"Belarus","Belarus2013",3,1.9404051364739,1.92951329878135,1.45511157606147,2.06703872021475,-0.463155249866291,-1.0030435917821,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,2.04342273307791,2.04342273307791,NA,0,0,0,1,1,"2013","Europe and Central Asia","Belarus","Upper middle income"
"Bih","Bih2013",5,1.2809416677997,1.1224292500457,0.759989735183193,0.692366367423576,-0.00931447832506491,-0.458200358379896,NA,1,1.56657963446475,1.56657963446475,Inf,0,0,0,1,3,2.91145479167647,2.85095952660646,3.23210924351502,4.6790665476315,0.374531782895934,0.209987796681585,0.857142857142857,0,"2013","Europe and Central Asia","Bosnia and Herzegovina","Upper middle income"
"Brazil","Brazil2009",2,0.155136361234156,0.155136361234156,0.137354158529199,0.194248113840337,-0.102364438857335,-0.0801658882515678,3.36963604800669,4,0.425953962533677,0.443822616929111,0.383797605956445,0.693022182066495,0.14158159460556,0.0864526346460818,3.21262559231794,1,0.540123456790124,0.540123456790124,NA,0,0,0,1,2,"2009","Latin America and Caribbean","Brazil","Upper middle income"
"Bulgaria","Bulgaria2013",1,1.98671096345515,1.98671096345515,NA,0,0,0,1,1,1.12931034482759,1.12931034482759,NA,0,0,0,1,1,1.81108508977361,1.81108508977361,Inf,0,-3.1465911861353e-32,0,1,2,"2013","Europe and Central Asia","Bulgaria","Upper middle income"
"Chile","Chile2010",35,1.05506629239801,0.724478899535933,0.961294845210387,0.946382776975626,0.332284227068155,0.220202736045661,0.144097764176309,26,0.935639182476441,0.902422712782961,0.502934171353962,0.888397316968746,-0.0362444591290755,-0.0509869263536877,0.790955225659325,9,1.18620888299617,1.12222965272352,0.961294514301002,2.12319686483782,-0.812895962150802,-0.750868224420421,1.42615290059169,2,"2010","Latin America and Caribbean","Chile","High income"
"China","China2012",5,0.578229393863086,0.567702127044538,0.343558929795196,0.711288908993243,0.0844131785043258,0.0254060777527368,0.415532237623551,7,0.546332260904869,0.619576717886475,0.292273367434713,0.465632174370038,-0.1396838788649,-0.130945003593747,0.623042162254485,107,0.916753165096136,0.528763586239307,0.812578710164713,0.953873712494403,-0.222889853079512,-0.228025904260993,1.45357777057387,4,"2012","East Asia and Pacific","China","Upper middle income"
"Colombia","Colombia2010",26,0.919307148698545,0.910933747492637,0.537875583616465,0.54545709910811,-0.00550713789438205,-0.00799482529153237,0.823500563032426,12,0.492176647016636,0.39867894784491,0.434385076502269,0.423155929038282,-0.00628487326450508,-0.0437639801164842,1.86790892854465,7,0.946406498624069,0.800611366592433,0.805201232791455,1.38391065979774,0.774049522348265,0.58753170169477,0.0313724261753893,3,"2010","Latin America and Caribbean","Colombia","Upper middle income"
"Costarica","Costarica2010",8,0.483733811320117,0.431105816172951,0.229590259546884,0.0746352092911821,0.072821743133822,0.0748418122376858,0.369788029775453,2,0.955743354610567,0.955743354610567,0.820573590816488,1.16046630105787,-0.145058287632233,-0.145058287632233,1.33333333333333,1,0.810810810810811,0.810810810810811,NA,0,0,0,NA,2,"2010","Latin America and Caribbean","Costa Rica","Upper middle income"
"Cotedivoire","Cotedivoire2009",1,0.0591715976331361,0.0591715976331361,NA,0,0,0,1,1,0.00352858151023289,0.00352858151023289,NA,0,0,0,1,3,0.433806422489488,0.436655101121895,0.00656230520319024,0.0117472878773521,0.00236092666439741,0.00306224270941588,0.942241704114914,5,"2009","Sub-Saharan Africa","Cote d'Ivoire","Lower middle income"
"Croatia","Croatia2013",3,1.23006194289294,1.17542777376238,0.991200563590337,1.46727979117343,0.425979014430002,0.0299212880157495,0.421883664238681,4,0.877579591418024,0.80246725222181,0.481868598225479,0.420490260431836,0.00490767459976155,0.00326441695174396,0.921354516786003,NA,NA,NA,NA,NA,NA,NA,NA,0,"2013","Europe and Central Asia","Croatia","High income"
"Dominicanrepublic","Dominicanrepublic2010",3,0.966306903315027,0.957432939773956,0.427520649213455,0.545012347744711,0.326618177520586,0.290515481999052,0.338117352719741,1,10.4545454545455,10.4545454545455,NA,0,0,0,1,1,0.787758058674393,0.787758058674393,NA,0,0,0,1,0,"2010","Latin America and Caribbean","Dominican Republic","Upper middle income"
"Ecuador","Ecuador2010",7,1.73996821468656,2.04929388622573,0.838135811810631,0.996653671688379,0.256770242023116,0.541581486039679,0.102872723585252,1,2.06349206349206,2.06349206349206,NA,0,0,0,1,NA,NA,NA,NA,NA,NA,NA,NA,0,"2010","Latin America and Caribbean","Ecuador","Upper middle income"
"Egypt","Egypt2013",10,1.35467728978127,1.22762173389114,0.319309054507447,0.175606641123883,0.0718115092458739,-0.0399602702587089,0.638451872580625,39,1.07221428174952,0.695307635365941,1.15678645691286,1.08192330796956,1.02737713967091,0.718596083665738,0.148685336070596,27,5.19522271826032,6.5393871893607,3.25871005159311,5.51793040757998,0.916564185743924,1.21513836040549,1.76100964841144,13,"2013","Middle East and North Africa","Egypt, Arab Rep.","Lower middle income"
"Elsalvador","Elsalvador2010",6,5.59843126641015,0.757690763073138,9.5636008381054,19.8340321810481,0.801736323211048,0.987545579799308,1.00181791539572,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,"2010","Latin America and Caribbean","El Salvador","Lower middle income"
"Ethiopia","Ethiopia2011",7,0.343547951731034,0.35983979949477,1.16090082093766,1.9507305007033,0.972209174977753,0.894350061823044,0.402573832700874,7,1.58730687045686,1.379363519329,5.81136180143922,3.91791880976817,0.433376866768054,0.0905343719184446,0.907142857142857,NA,NA,NA,NA,NA,NA,NA,NA,1,"2011","Sub-Saharan Africa","Ethiopia","Low income"
"Fyrom","Fyrom2013",1,0.555555555555556,0.555555555555556,NA,0,0,0,1,3,1.20736161855448,1.46309758451407,3.57980853573304,6.61674832719203,-0.672836384629184,-0.652685868861307,0.757904245709124,1,0.390243902439024,0.390243902439024,NA,0,0,0,1,0,"2013","Europe and Central Asia","Macedonia, FYR","Upper middle income"
"Ghana","Ghana2013",13,0.422738299671643,0.082616260596917,0.627642281347816,0.772935524409508,-0.0360596703412067,0.0296109227524977,0.792334689881346,1,0.0591715976331361,0.0591715976331361,NA,0,0,0,1,1,0.0751408891671884,0.0751408891671884,NA,0,0,0,1,2,"2013","Sub-Saharan Africa","Ghana","Lower middle income"
"Guatemala","Guatemala2010",8,9.54924867545131,8.67404343124107,8.59160093595035,13.426195348576,-2.52618076003618,-0.331508787133469,1.06477212443298,1,1.3903743315508,1.3903743315508,NA,0,0,0,1,NA,NA,NA,NA,NA,NA,NA,NA,0,"2010","Latin America and Caribbean","Guatemala","Lower middle income"
"India","India2014",29,2.9819688476369,2.55286427543706,2.06706178884928,1.80661577608142,-0.940019545628744,-1.13030971327969,0.693990089358797,313,1.6216301518639,1.40323405045475,1.25498985475558,1.50860554970144,0.0350045249985562,-0.150347768347949,1.25,141,1.60288625604575,1.37051777729803,1.14939114660512,1.47860962566845,-0.0921861223904929,0.138117492381133,0.935557595425946,14,"2014","South Asia","India","Lower middle income"
"Indonesia","Indonesia2009",16,1.24220923449627,1.13443202798916,1.09890931509825,1.26751349288557,0.489822698027769,0.573324667472048,0.552709155487945,5,0.0683940283509427,0.0675057009324223,0.0844075902066979,0.127305467641602,0.00967242336524237,0.0143020981830895,0.81164744189337,58,1.05978389048763,0.684142454494367,1.15641167405061,1.02043634355151,-0.0847899499599011,0.0794434803823328,0.931545675796574,12,"2009","East Asia and Pacific","Indonesia","Lower middle income"
