"countryOnly","country","N","mean","median","sd","iqr","OPcov","OPcovNoWeights","indAlloc","outliersOut","yearOnly","region","countryDes","incomeLevel"
"Afghanistan","Afghanistan2014",18,15695.4160276732,7230.22958880465,19670.2996508151,17763.6751925553,8742.09163721344,3973.06198342988,0.391550816568358,69,"2014","South Asia","Afghanistan","Low income"
"Albania","Albania2013",30,30573.1752463255,22781.9162227143,26863.9312789743,56458.6977239316,6430.4729681645,-2213.93731864875,1.4174016802733,0,"2013","Europe and Central Asia","Albania","Upper middle income"
"Angola","Angola2010",51,258779.657596065,35102.0087051815,508934.462263451,204950.322394946,-8750.52994930917,-36883.9869785212,0.762295366042857,17,"2010","Sub-Saharan Africa","Angola","Upper middle income"
"Argentina","Argentina2010",34,143192.874167306,99074.498046514,105618.686994702,180713.96846902,9596.34370351882,11919.4956780429,1.78161797491309,3,"2010","Latin America and Caribbean","Argentina","High income"
"Armenia","Armenia2013",17,58397.1014866809,42560.3254395991,56008.753887509,87075.9343886897,27243.3442623643,51185.6207531658,0.778916675154853,4,"2013","Europe and Central Asia","Armenia","Lower middle income"
"Azerbaijan","Azerbaijan2013",5,33991.3144784956,28165.9174105182,25929.9780509109,19338.7234362292,3201.64411007923,3794.61162749052,1.94753585658145,16,"2013","Europe and Central Asia","Azerbaijan","Upper middle income"
"Bangladesh","Bangladesh2013",20,9030.976832944,7743.09354860226,9779.92340116046,5265.30361304954,32.6096068719244,-2581.02232177951,0.806116879804725,5,"2013","South Asia","Bangladesh","Lower middle income"
"Barbados","Barbados2010",6,44037.1068434054,50501.2380268835,16772.3258779772,10833.3333333333,-1029.69156646351,2858.81937334219,0.89975239462331,2,"2010","Latin America and Caribbean","Barbados","High income"
"Belarus","Belarus2013",38,82716.6318750741,73194.0063858988,65369.6724065647,72268.8015104471,4164.90927826774,12962.6519523737,0.556801685827124,11,"2013","Europe and Central Asia","Belarus","Upper middle income"
"Bhutan","Bhutan2015",7,123676.120980803,136853.315012054,70266.2374435694,20805.8654944252,16276.3804147442,45787.2934722162,0.871780030564441,2,"2015","South Asia","Bhutan","Lower middle income"
"Bih","Bih2013",43,181319.578792299,109175.226420603,170180.561936343,198610.562060854,29883.15104048,4426.2508849275,2.19917154267964,3,"2013","Europe and Central Asia","Bosnia and Herzegovina","Upper middle income"
"Bolivia","Bolivia2010",27,331990.96682759,35612.5356125356,407116.175404841,753103.830326053,-128782.883666615,-10454.6358515863,0.975254874948802,26,"2010","Latin America and Caribbean","Bolivia","Lower middle income"
"Botswana","Botswana2010",15,92945.7233242997,63621.2757838252,80377.1240251041,132771.728562506,27105.5323344689,34593.6446656636,1.38217775327215,3,"2010","Sub-Saharan Africa","Botswana","Upper middle income"
"Brazil","Brazil2009",33,62161.7503975136,42986.2568804328,107828.729965583,72644.6801210304,9185.35369857925,-19701.8393766432,1.12145088635041,4,"2009","Latin America and Caribbean","Brazil","Upper middle income"
"Bulgaria","Bulgaria2013",32,79384.2458766459,76524.1323978648,66669.5801231229,74324.7582099511,65941.1602176156,33139.2142360016,2.17114961784471,3,"2013","Europe and Central Asia","Bulgaria","Upper middle income"
"Burkinafaso","Burkinafaso2009",52,62186.5675475574,32203.714460064,87081.8763490088,52664.4941360182,-32932.9764681387,-38572.7476698765,1.33333333333333,12,"2009","Sub-Saharan Africa","Burkina Faso","Low income"
"Burundi","Burundi2014",23,171865.318957321,16461.3211449072,248876.168268684,206037.947504797,-67863.7861774876,-22005.8577474874,2.32522404850126,2,"2014","Sub-Saharan Africa","Burundi","Low income"
"Cameroon","Cameroon2009",35,28962.6725112996,20345.8199442403,27006.5248387161,32572.0724041863,26788.412890296,28525.2374955162,2.66148442942463,5,"2009","Sub-Saharan Africa","Cameroon","Lower middle income"
"Chile","Chile2010",42,128286.008720981,105158.17031076,73543.87413358,96195.8261744675,-41947.894879887,-22398.1513804127,0.0982878891134965,9,"2010","Latin America and Caribbean","Chile","High income"
"China","China2012",133,127896.912908001,79191.4892003368,139086.861998569,109851.830209595,-30324.7674310121,-27388.6441872448,0.729028350168334,14,"2012","East Asia and Pacific","China","Upper middle income"
"Colombia","Colombia2010",28,83343.9543735452,93283.5002423174,22348.347592238,23166.8542783671,-2731.97894245488,-12841.7279022712,0.315120193654409,15,"2010","Latin America and Caribbean","Colombia","Upper middle income"
"Costarica","Costarica2010",18,41862.3467013644,32417.9544187847,32229.8531337312,52329.7230434582,-27752.9495396971,-21349.9954055297,0.0260944493467096,9,"2010","Latin America and Caribbean","Costa Rica","Upper middle income"
"Cotedivoire","Cotedivoire2009",40,10744.2227706604,6511.88390285646,11103.2801247401,10717.6934996112,8324.87979378974,4180.84242131982,1,10,"2009","Sub-Saharan Africa","Cote d'Ivoire","Lower middle income"
"Croatia","Croatia2013",31,191989.766814024,137992.346970903,179131.991643166,230259.008529424,40604.3633249271,37320.2383357048,0.810641909563429,2,"2013","Europe and Central Asia","Croatia","High income"
"Czech","Czech2013",25,393507.840588413,300842.211368005,470783.509223614,380450.171205318,-71050.263395388,-47597.5035628095,0.427723645431005,8,"2013","Europe and Central Asia","Czech Republic","High income"
"Djibouti","Djibouti2013",26,95531.2814224034,48705.3368654696,100675.029676432,141392.557111912,-70995.1668002671,-74792.2203911079,0.124769112490868,7,"2013","Middle East and North Africa","Djibouti","Lower middle income"
"Dominica","Dominica2010",6,92648.6735777923,80185.1851851852,65503.9596449004,64029.5467881675,9569.69061973851,9569.69061973851,NA,1,"2010","Latin America and Caribbean","Dominica","Upper middle income"
"Dominicanrepublic","Dominicanrepublic2010",20,54057.1697409083,56802.8562275924,35917.6662623399,65642.0383271575,-26.5811883186609,-6144.12627994169,NA,3,"2010","Latin America and Caribbean","Dominican Republic","Upper middle income"
"Drc","Drc2013",17,4667.87137474624,3353.91782279154,4953.77927539137,4865.1079085087,-1779.04470934491,-948.909291801315,0.511852205723178,13,"2013","Sub-Saharan Africa","Congo, Dem. Rep.","Low income"
"Ecuador","Ecuador2010",70,150500.258636658,111303.703008478,128767.906687498,178571.428571429,12959.4614086194,23308.6135275869,1.27743752838822,4,"2010","Latin America and Caribbean","Ecuador","Upper middle income"
"Egypt","Egypt2013",94,26747.4185739435,13083.3907701021,25768.0054516869,28260.1240634205,-5690.69841322812,-15015.7595944874,1.1388378001962,27,"2013","Middle East and North Africa","Egypt, Arab Rep.","Lower middle income"
"Elsalvador","Elsalvador2010",42,90831.8116237507,46893.3688182427,96335.2611382595,148221.166666666,-18596.6642872665,5435.47115749457,0.81599378636384,13,"2010","Latin America and Caribbean","El Salvador","Lower middle income"
"Estonia","Estonia2013",17,317219.326570389,266093.955600497,197313.911008906,378741.616633701,-55445.3953167001,-10795.1945075859,0.416384227299696,3,"2013","Europe and Central Asia","Estonia","High income"
"Ethiopia","Ethiopia2011",86,5042.23961390116,3827.61632733516,4156.72303476544,2291.02487023123,-373.123360804883,-310.719010530852,0.375,29,"2011","Sub-Saharan Africa","Ethiopia","Low income"
"Fyrom","Fyrom2013",33,270335.675463259,112319.26489773,346113.377990393,218371.622369592,-146593.89445303,-70778.9156318232,1.02516619917149,7,"2013","Europe and Central Asia","Macedonia, FYR","Upper middle income"
"Georgia","Georgia2013",14,80231.5535309926,82902.0825779561,73257.5198975558,65561.5610469539,-18159.5857662578,-24897.357149017,0.377507121491258,3,"2013","Europe and Central Asia","Georgia","Lower middle income"
"Ghana","Ghana2013",43,38832.4298478233,15518.9613365743,53288.888791744,59563.763875527,-3030.86538950861,726.294780164077,1.66078540816131,14,"2013","Sub-Saharan Africa","Ghana","Lower middle income"
"Guatemala","Guatemala2010",30,60189.8116257236,46879.2092812412,40074.676950614,61846.2877469573,-9413.42839359969,-1066.68479370485,0.197640949372562,15,"2010","Latin America and Caribbean","Guatemala","Lower middle income"
"Guyana","Guyana2010",12,125837.963095678,96033.2277298423,172448.450373689,156410.885020838,-45051.4319684378,-45678.4426412963,0.372470352044349,2,"2010","Latin America and Caribbean","Guyana","Lower middle income"
"Honduras","Honduras2010",27,126741.825886054,43674.9995894758,148047.88695011,271423.354656574,-42447.8380416769,-41820.0222747157,0.48809342391124,12,"2010","Latin America and Caribbean","Honduras","Lower middle income"
"Hungary","Hungary2013",21,237600.949030017,108704.134227437,307317.872569702,373098.449921858,-46911.7982334467,-101789.779577337,NA,9,"2013","Europe and Central Asia","Hungary","High income"
"India","India2014",155,11305.2941705623,6395.21594616067,12038.7614662407,7994.0199327008,-2522.52323570622,-2135.19867869185,0.453864619519355,23,"2014","South Asia","India","Lower middle income"
"Indonesia","Indonesia2009",33,20218.9673959242,10799.2883085521,21393.7374242338,33847.0683433794,-10707.7300737414,-8296.2140805248,0.483352897870501,7,"2009","East Asia and Pacific","Indonesia","Lower middle income"
"Iraq","Iraq2011",41,37359.6254968082,21044.1300320836,37062.4948005289,46720.6521006156,-8268.39998517197,-10141.943703429,0.83611891842875,0,"2011","Middle East and North Africa","Iraq","Upper middle income"
"Israel","Israel2013",57,315139.423090665,224300.445543743,237028.442400506,180827.640016207,27016.7375075193,-7338.52655715011,0.681818181818182,7,"2013","Middle East and North Africa","Israel","High income"
"Jamaica","Jamaica2010",13,17917.8419434796,17381.1790931234,5832.00003337445,4550.930151661,1927.4469614027,2211.70763962877,0.479295835206313,10,"2010","Latin America and Caribbean","Jamaica","Upper middle income"
"Jordan","Jordan2013",37,55837.1467668777,28852.6181834174,59252.4987531734,80349.7464015546,-10074.2538145216,-7816.52210579357,0.954000844658116,1,"2013","Middle East and North Africa","Jordan","Upper middle income"
"Kazakhstan","Kazakhstan2013",51,31854.01680624,23179.9817446142,30511.2007255029,28551.3763319743,-4388.59848309888,-4837.18410216705,0.862239874452976,29,"2013","Europe and Central Asia","Kazakhstan","Upper middle income"
"Kenya","Kenya2013",41,31314.5110074414,9476.11586576596,51926.5394349659,37917.6609015978,3494.27392848702,1415.0466781442,0.224529722430393,14,"2013","Sub-Saharan Africa","Kenya","Lower middle income"
"Kosovo","Kosovo2013",23,103947.538628256,102538.091420811,73616.7701580456,109538.327485382,-18685.2894372956,-13284.8230400007,1.13701962397168,3,"2013","Europe and Central Asia","Kosovo","Lower middle income"
"Kyrgyzstan","Kyrgyzstan2013",24,26791.3980016215,19974.1895589289,20921.0626021227,21303.7321397738,-12455.594496084,-13988.48097335,0.311107436439892,8,"2013","Europe and Central Asia","Kyrgyz Republic","Lower middle income"
"Laos","Laos2012",13,14219.61022089,7125.18391258711,17406.8266237669,5594.41808434816,1156.73799196191,-441.831070927566,0.311057738777572,2,"2012","East Asia and Pacific","Lao PDR","Lower middle income"
"Latvia","Latvia2013",20,152800.449528417,79448.624579648,172902.400238903,238164.564175202,12234.3818684596,17530.5938550311,0.939151803283646,2,"2013","Europe and Central Asia","Latvia","High income"
"Lebanon","Lebanon2013",88,128628.945977565,101815.461102853,102505.996096744,86723.5377827726,-26016.5283076774,-30739.6187517448,0.473431205600249,20,"2013","Middle East and North Africa","Lebanon","Upper middle income"
"Lithuania","Lithuania2013",12,149774.74281953,51911.3589131155,180301.862217476,348146.60013931,-18420.2243394859,-23727.2600313784,0.67796927311364,2,"2013","Europe and Central Asia","Lithuania","High income"
"Madagascar","Madagascar2013",26,10671.9523526056,5342.66908467261,14429.2906600181,9639.59422197027,-7302.84837358217,-4639.46038664833,0.573730772919823,11,"2013","Sub-Saharan Africa","Madagascar","Low income"
