"countryOnly","country","N","mean","median","sd","iqr","OPcov","OPcovNoWeights","indAlloc","outliersOut","yearOnly","region","countryDes","incomeLevel"
"Bangladesh","Bangladesh2013",85,-1.96723418644647,-2.03110496865654,0.772567413389836,0.822996449513052,0.626974252053053,0.744436930226493,0.576589373314163,0,"2013","South Asia","Bangladesh","Lower middle income"
"Brazil","Brazil2009",133,1.4176263030801,1.338781933263,0.770584460814158,0.86548024168342,0.455132782126654,0.563590171817909,1.37168022003585,0,"2009","Latin America and Caribbean","Brazil","Upper middle income"
"Drc","Drc2013",29,-6.81244552902104,-6.99123562436997,0.669081904715867,0.55645587936683,0.37595055865346,0.335845416709429,0.532551184204997,3,"2013","Sub-Saharan Africa","Congo, Dem. Rep.","Low income"
"Egypt","Egypt2013",86,0.411842273173979,0.216067717869743,0.768226075175753,0.789954752979176,-0.0313711701468448,-0.496772009751183,1,1,"2013","Middle East and North Africa","Egypt, Arab Rep.","Lower middle income"
"India","India2014",31,-1.77201088896183,-2.07401409113323,0.889039015995009,1.19551054404682,0.336396977225395,0.348080475363387,1.24117295248302,0,"2014","South Asia","India","Lower middle income"
"Iraq","Iraq2011",22,-4.16634433712707,-4.26964405878865,0.763528618002277,0.593562851753544,0.0966277346677964,0.105331309352652,0.971419728639721,0,"2011","Middle East and North Africa","Iraq","Upper middle income"
"Mexico","Mexico2010",110,-0.375414467831574,-0.752978354547438,0.696851862825199,0.721359801187276,0.560014611174296,0.332880823276833,0.974082262478641,0,"2010","Latin America and Caribbean","Mexico","Upper middle income"
"Nepal","Nepal2013",24,-4.41866724230521,-4.41826870281849,0.558153843145028,0.73228335088052,0.169567310789404,-0.0169877961599794,1.07002301315966,0,"2013","South Asia","Nepal","Low income"
"Nigeria","Nigeria2014",48,-0.336344076259105,-1.35708182772402,3.30500972879974,4.44484747659741,0.826333876875461,0.856202937402444,0.803561034839304,0,"2014","Sub-Saharan Africa","Nigeria","Lower middle income"
"Philippines","Philippines2009",17,-1.4284576220649,-1.26554550081345,0.405490953798269,0.68020804025001,0.114565081698631,0.214967158865358,2.83910601010754,0,"2009","East Asia and Pacific","Philippines","Lower middle income"
"Russia","Russia2012",23,-0.852713883597048,-0.891442351309609,0.5353052217396,0.727020095241475,-0.476344458377855,-0.726188728834401,0.711256968810777,0,"2012","Europe and Central Asia","Russian Federation","High income"
"Tanzania","Tanzania2013",18,-6.98588587301921,-6.76853640505603,1.04677146764676,1.39293228761737,-0.518907366368212,-0.52857143386999,0.118645189957724,0,"2013","Sub-Saharan Africa","Tanzania","Low income"
"Zambia","Zambia2013",16,1.3686205060235,1.3438340225672,0.955763905488076,1.17462142582589,0.269327499939141,0.321385811824601,1.53032180081885,0,"2013","Sub-Saharan Africa","Zambia","Lower middle income"
