"countryOnly","country","N","mean","median","sd","iqr","OPcov","OPcovNoWeights","indAlloc","outliersOut","yearOnly","region","countryDes","incomeLevel"
"Bangladesh","Bangladesh2013",42,2.23094239927599,2.02291627685497,0.49540913782211,0.609919208924978,0.803726280434076,0.622986713220701,1.357314021758,0,"2013","South Asia","Bangladesh","Lower middle income"
"Chile","Chile2010",17,5.75216560127508,5.50458267391693,1.8762117737171,2.39586923403953,0.901622932116999,0.980038345636485,2.25173178190443,0,"2010","Latin America and Caribbean","Chile","High income"
"China","China2012",119,2.47913062324062,2.39684683427839,0.546583078904186,0.559390542553324,0.139712096829299,0.13571007349536,2.33714155339044,3,"2012","East Asia and Pacific","China","Upper middle income"
"Costarica","Costarica2010",21,1.86865396531755,1.62779529885142,0.793085454609375,0.864802446433034,1.37818373839132,1.25364215798855,1.16470961823941,0,"2010","Latin America and Caribbean","Costa Rica","Upper middle income"
"Egypt","Egypt2013",160,2.37532115831706,2.16431045586783,0.769788805336149,0.71204911094962,0.168736561242112,0.216079857006561,1.875,2,"2013","Middle East and North Africa","Egypt, Arab Rep.","Lower middle income"
"India","India2014",212,2.56323268992653,2.38735649409894,0.548198656030469,0.834533559850165,0.0882225174387078,0.284632957988362,1.34787229668536,0,"2014","South Asia","India","Lower middle income"
"Indonesia","Indonesia2009",93,2.31568013984171,2.20789913321615,0.5281828063227,0.548750308512972,0.152544803324161,0.679957631003264,0.769332811649538,2,"2009","East Asia and Pacific","Indonesia","Lower middle income"
"Iraq","Iraq2011",137,3.05562029487143,2.94252947122587,0.738450701805029,1.16062188498862,0.0457992323322529,0.0205557625284309,1.40643035545662,0,"2011","Middle East and North Africa","Iraq","Upper middle income"
"Mexico","Mexico2010",23,2.24349651053268,2.36863967279936,0.306586624752919,0.392072182742915,0.18926905028283,0.308691905024998,0.130773109838785,1,"2010","Latin America and Caribbean","Mexico","Upper middle income"
"Nigeria","Nigeria2014",52,2.4877821008228,1.9449910337539,1.1052448030506,1.33895093380846,0.784181817053864,0.843552413651015,1.4,3,"2014","Sub-Saharan Africa","Nigeria","Lower middle income"
"Philippines","Philippines2009",58,2.57443776664585,2.36038479768826,0.881621132132147,0.9136434917617,0.161893713926555,-0.00960801027457487,3.46978692762606,0,"2009","East Asia and Pacific","Philippines","Lower middle income"
"Russia","Russia2012",20,3.50801495355661,3.40358343110087,0.41144276092021,0.558513269482795,0.303158447225461,0.194629191427396,1.21662638118575,0,"2012","Europe and Central Asia","Russian Federation","High income"
"SriLanka","SriLanka2011",19,2.13951289158923,2.05254741969215,0.474473740755857,0.479690516786276,0.0462927963156712,0.121953588871765,0.958950497598613,1,"2011","South Asia","Sri Lanka","Lower middle income"
"Turkey","Turkey2013",12,2.62854784144513,2.65168132979629,0.101116966499442,0.0152341645919929,-0.00760358962680497,0.0170306208171948,0.632490915007787,28,"2013","Europe and Central Asia","Turkey","Upper middle income"
"Ukraine","Ukraine2013",31,2.76683620057436,2.55821152328061,0.764968807449463,0.90365002773493,0.237406690925093,0.176815575382578,1.301292765698,0,"2013","Europe and Central Asia","Ukraine","Lower middle income"
"Vietnam","Vietnam2009",91,3.18205749868178,3.23185557876831,0.779999348207662,1.6835512757027,-0.0102447345165754,0.208197358631197,4.63421122277467,0,"2009","East Asia and Pacific","Vietnam","Lower middle income"
"West Bank And Gaza","West Bank And Gaza2013",20,2.35182610880929,2.22679694258575,0.710267528825589,0.644574427276898,0.0417304653132364,-0.0682260600303375,1.47714942614383,0,"2013",NA,NA,NA
"Yemen","Yemen2013",12,2.98189003309684,2.95328141350815,0.2827480864619,0.303833344991517,-0.0900412714600911,-0.0345564566132021,0.867890447714795,12,"2013","Middle East and North Africa","Yemen, Rep.","Lower middle income"
"Zambia","Zambia2013",16,3.21931245942394,3.13935698209675,0.752652943870474,1.04893774876801,0.0779295002195178,0.0794298585802089,0.842129294420602,0,"2013","Sub-Saharan Africa","Zambia","Lower middle income"
