"countryOnly","country","N_Exporter","mean_Exporter","median_Exporter","sd_Exporter","iqr_Exporter","OPcov_Exporter","OPcovNoWeights_Exporter","indAlloc_Exporter","N_NonExporter","mean_NonExporter","median_NonExporter","sd_NonExporter","iqr_NonExporter","OPcov_NonExporter","OPcovNoWeights_NonExporter","indAlloc_NonExporter","outliersOut","N_NA","mean_NA","median_NA","sd_NA","iqr_NA","OPcov_NA","OPcovNoWeights_NA","indAlloc_NA","yearOnly","region","countryDes","incomeLevel"
"Afghanistan","Afghanistan2014",4,-0.010474506155447,0.00155634015435411,0.0321759515864907,0.0572101449275362,0.0054596428542806,-0.0180104565138134,1.17364253393665,19,0.326451209877147,0.0925322463091672,0.379848394387546,0.729791794243723,0.0971055721783849,0.0293123790606635,0.547076021452608,2,NA,NA,NA,NA,NA,NA,NA,NA,"2014","South Asia","Afghanistan","Low income"
"Albania","Albania2013",7,0.444838198874913,0.403802056715325,0.362111026723351,0.716629404214797,0.0873805392459092,0.0414425267264734,0.612987812215344,27,0.452323108497623,0.342378174315524,0.535434959498278,0.670043704509897,-0.162516774993236,-0.140309926679106,1.2328257258978,2,NA,NA,NA,NA,NA,NA,NA,NA,"2013","Europe and Central Asia","Albania","Upper middle income"
"Angola","Angola2010",9,0.186598366346933,0.128887324735731,0.183220835728017,0.313016894700822,0.0717841347576463,0.0752210020795558,0.140810831212652,92,0.0431253280990907,0.00788249522329745,0.0699127774887262,0.0517154417947835,0.00870630708601375,0.0126121876575568,1.16319745599935,5,NA,NA,NA,NA,NA,NA,NA,NA,"2010","Sub-Saharan Africa","Angola","Upper middle income"
"Antiguaandbarbuda","Antiguaandbarbuda2010",8,0.343379744586113,0.279765884971331,0.225504570829181,0.356392509684665,-0.0901010254717382,-0.091112845441595,1.23289319499301,23,0.43867392454275,0.442307692307692,0.143046456710916,0.16789667896679,-0.00677821722739869,-0.00742321813892607,0.909090909090909,0,NA,NA,NA,NA,NA,NA,NA,NA,"2010","Latin America and Caribbean","Antigua and Barbuda","High income"
"Argentina","Argentina2010",292,0.463593400730859,0.437818398710994,0.232223266246553,0.275907691005301,-0.059207006183404,-0.0421910797361123,0.791472338288476,242,0.509965886017881,0.496116570434807,0.341208873964772,0.41799301242236,-0.0121841547404956,-0.0230225965755095,1.38665284868968,25,NA,NA,NA,NA,NA,NA,NA,NA,"2010","Latin America and Caribbean","Argentina","High income"
"Armenia","Armenia2013",14,0.554987207931962,0.547038791669141,0.471218090126318,0.610403397027601,-0.344067182934833,-0.182847441241674,0.185891286109572,48,0.441662164366558,0.263919880177831,0.567860697161601,0.540190111136386,0.332168942932815,0.00904956713534603,0.202706842453982,1,NA,NA,NA,NA,NA,NA,NA,NA,"2013","Europe and Central Asia","Armenia","Lower middle income"
"Azerbaijan","Azerbaijan2013",2,0.240315293573485,0.240315293573485,0.172269896207153,0.243626423604762,0.0538360063964973,0.0558310554094246,0.707658536092489,46,0.587319121323276,0.637618095442605,0.246244139762602,0.330878008141154,-0.0401462014930862,-0.0366763894612303,1.14473170685968,0,NA,NA,NA,NA,NA,NA,NA,NA,"2013","Europe and Central Asia","Azerbaijan","Upper middle income"
"Bahamas","Bahamas2010",10,0.435345049174067,0.303514022835606,0.354395486777731,0.498086956521739,-0.142762749203392,-0.146530212595547,0.458333333333333,24,0.524844739371785,0.50349570170707,0.265450085426135,0.423201082994897,0.0269712780687507,0.0393944795581081,0.27681660899654,0,NA,NA,NA,NA,NA,NA,NA,NA,"2010","Latin America and Caribbean","Bahamas, The","High income"
"Bangladesh","Bangladesh2013",320,0.337023614289172,0.324661332412985,0.266949589770177,0.354808553272562,-0.0120827430135792,0.0503996771972585,0.62371841026293,763,0.439127873989422,0.429024691106897,0.257118113802725,0.343589743589744,0.075769778680415,-0.00689014082446419,0.88,20,NA,NA,NA,NA,NA,NA,NA,NA,"2013","South Asia","Bangladesh","Lower middle income"
"Barbados","Barbados2010",24,0.37403657706549,0.340407049569728,0.184384388408502,0.307070707070707,0.101797030327921,0.0718243808722122,0.426498458053948,14,0.575633824819027,0.550731877423507,0.118187694768911,0.171179883945841,-0.0753697427509944,-0.105464308319529,1,1,NA,NA,NA,NA,NA,NA,NA,NA,"2010","Latin America and Caribbean","Barbados","High income"
"Belarus","Belarus2013",32,0.392595513258882,0.364693898090307,0.166199420705473,0.172733631359669,-0.0061206591779663,0.0769523206193495,1.75866184464023,37,0.408200910676635,0.365541243171898,0.247843355471573,0.381034648238794,0.172996638772318,0.145092435235196,0.822186675999852,3,NA,NA,NA,NA,NA,NA,NA,NA,"2013","Europe and Central Asia","Belarus","Upper middle income"
"Belize","Belize2010",20,0.309699501127602,0.283308864443397,0.156235357064372,0.189751637554585,-0.0350725364429785,-0.0455157542279815,0.964582744323211,52,0.526179648547465,0.384133117513936,0.351533991173791,0.28526161218023,-0.0750707394303525,-0.012213009961635,2.04956696061393,0,NA,NA,NA,NA,NA,NA,NA,NA,"2010","Latin America and Caribbean","Belize","Upper middle income"
"Bhutan","Bhutan2015",22,14.4143622157277,0.729970086017351,22.7911458590037,46.3886266154797,-12.5114493027413,-2.0629537468544,3.03959667756918,48,0.653734826253655,0.500977506942368,0.606792863886671,0.642619713324813,-0.043891135932929,-0.0801278035695084,1.38463762267459,1,NA,NA,NA,NA,NA,NA,NA,NA,"2015","South Asia","Bhutan","Lower middle income"
"Bih","Bih2013",35,0.433890911903289,0.360222703317102,0.321498020857061,0.290391231332841,0.0124379235646366,-0.0271079041078466,0.29840408985197,35,0.503491397561285,0.563060466424065,0.36650884559075,0.643129870226342,-0.0226185534851813,-0.0364679498526782,0.703066802621602,3,NA,NA,NA,NA,NA,NA,NA,NA,"2013","Europe and Central Asia","Bosnia and Herzegovina","Upper middle income"
