"countryOnly","country","N_Foreign","mean_Foreign","median_Foreign","sd_Foreign","iqr_Foreign","OPcov_Foreign","OPcovNoWeights_Foreign","indAlloc_Foreign","outliersOut","N_Domestic","mean_Domestic","median_Domestic","sd_Domestic","iqr_Domestic","OPcov_Domestic","OPcovNoWeights_Domestic","indAlloc_Domestic","yearOnly","region","countryDes","incomeLevel"
"Afghanistan","Afghanistan2014",4,0.0551456034440101,0.0540404788838612,0.0649436996152626,0.09425,-0.0166102534661854,-0.0427456683168317,1,1,NA,NA,NA,NA,NA,NA,NA,NA,"2014","South Asia","Afghanistan","Low income"
"Albania","Albania2013",5,0.104546620303395,0.0896113136696125,0.115437083007237,0.122212121212121,-0.0046135678283845,-0.0232313561980732,0.8471163401501,1,NA,NA,NA,NA,NA,NA,NA,NA,"2013","Europe and Central Asia","Albania","Upper middle income"
"Argentina","Argentina2010",11,0.141043604743101,0.132298381842026,0.0955306153660162,0.0994908333333333,-0.00900709643462049,0.0128614257507046,1.21026630565179,1,3,0.263617560847679,0.269849571735086,0.106019743956382,0.117582417582418,-0.0271719084908508,-0.0455486393805262,0.914895247173201,"2010","Latin America and Caribbean","Argentina","High income"
"Armenia","Armenia2013",5,0.221327180831635,0.179098528458793,0.118042449972099,0.12407960199005,-0.0186430788310098,-0.0193938804306228,1.71646687616402,0,NA,NA,NA,NA,NA,NA,NA,NA,"2013","Europe and Central Asia","Armenia","Lower middle income"
"Azerbaijan","Azerbaijan2013",15,0.28488308680885,0.275619537372,0.171577916973357,0.3963133640553,0.00351501590637923,-0.0128276893594702,0.704433619976044,0,NA,NA,NA,NA,NA,NA,NA,NA,"2013","Europe and Central Asia","Azerbaijan","Upper middle income"
"Bangladesh","Bangladesh2013",42,0.180664640199687,0.17395364404629,0.108420173342473,0.14,-0.108830330822245,-0.0779306665198492,2.3781668058526,0,NA,NA,NA,NA,NA,NA,NA,NA,"2013","South Asia","Bangladesh","Lower middle income"
"Barbados","Barbados2010",5,0.218651282439047,0.258301061996523,0.219266922307577,0.235,0.0608898438520497,0.0102261297376093,1.7,0,NA,NA,NA,NA,NA,NA,NA,NA,"2010","Latin America and Caribbean","Barbados","High income"
"Bhutan","Bhutan2015",12,0.211444167066882,0.211083251445917,0.16598124921901,0.375654255565436,-0.0318381016792067,-0.0575749489596468,0.72911412779269,0,NA,NA,NA,NA,NA,NA,NA,NA,"2015","South Asia","Bhutan","Lower middle income"
"Brazil","Brazil2009",12,0.225759538546936,0.240659996652345,0.136876127400812,0.177503010407162,-0.116510593966566,-0.0857729410153169,0.736494227549672,0,6,0.199601065777716,0.150585162257186,0.18706843693266,0.291,0.118764164680673,0.0259629083038174,0.174763050659022,"2009","Latin America and Caribbean","Brazil","Upper middle income"
"Bulgaria","Bulgaria2013",7,0.150150080052248,0.123952403305219,0.0827377176426067,0.124329460809858,0.0267979159903263,0.0252442735503309,0.258396863989065,0,NA,NA,NA,NA,NA,NA,NA,NA,"2013","Europe and Central Asia","Bulgaria","Upper middle income"
"Chile","Chile2010",18,0.157717144344675,0.127706958697328,0.137076620886763,0.152609442568568,-0.0583496664943987,-0.0587771775481751,3.95121963133146,1,1,0.4,0.4,NA,0,0,0,1,"2010","Latin America and Caribbean","Chile","High income"
"China","China2012",142,0.163071488713977,0.162778484422562,0.101545808490099,0.1,0.00791549804517366,0.0214996980088891,1.58801338165543,1,5,0.234681649311588,0.265622324414519,0.158401165088956,0.263076923076923,-0.0108274328564974,-0.00993307784929125,0.699173715810823,"2012","East Asia and Pacific","China","Upper middle income"
"Costarica","Costarica2010",17,0.448891731968538,0.63598976332997,0.293073579679348,0.5,-0.238869848484828,-0.0877390129532107,1.13504620195951,0,7,0.281001587350846,0.35030353175821,0.158353519875667,0.277380952380952,-0.194772758884711,-0.163575277796642,4.29399992177309,"2010","Latin America and Caribbean","Costa Rica","Upper middle income"
"Croatia","Croatia2013",8,0.217053630747952,0.222252243711181,0.0789935932837133,0.140323604312971,-0.0268908010976945,-0.0321984406929025,0.719760004852041,1,1,0.2,0.2,Inf,0,0,0,1,"2013","Europe and Central Asia","Croatia","High income"
"Czech","Czech2013",7,0.253727995547239,0.23774864233391,0.116872690385363,0.104896982132171,-0.0315854276177988,-0.0561647057259882,0.864684644227027,0,3,0.0688828893830588,0.108352839174673,0.0750636839513086,0.109962751322751,0.0502788324134699,0.0340679780908515,0.0781032978706555,"2013","Europe and Central Asia","Czech Republic","High income"
"Dominicanrepublic","Dominicanrepublic2010",6,0.349001725818551,0.34781198688526,0.153105411308445,0.206349206349207,-0.114134881848188,-0.03575538542482,0.432317359255787,2,1,0.181818181818182,0.181818181818182,NA,0,0,0,1,"2010","Latin America and Caribbean","Dominican Republic","Upper middle income"
