"countryOnly","country","N","mean","median","sd","iqr","OPcov","OPcovNoWeights","indAlloc","outliersOut","yearOnly","region","countryDes","incomeLevel"
"Afghanistan","Afghanistan2014",5,9736.49591927548,9255.86157982105,3909.29621592372,7042.02837990583,1861.37750052952,-911.441972286501,1,34,"2014","South Asia","Afghanistan","Low income"
"Albania","Albania2013",7,9806.0603600942,677.636149566869,24020.125881239,6068.23335215498,18811.2989181555,12307.9539225252,0.715982023484131,21,"2013","Europe and Central Asia","Albania","Upper middle income"
"Angola","Angola2010",18,798693.843057273,22494.0457306377,1819762.4343983,177582.321537747,-278490.123290754,-315601.334332622,0.382583687515681,12,"2010","Sub-Saharan Africa","Angola","Upper middle income"
"Antiguaandbarbuda","Antiguaandbarbuda2010",9,16123.1698354217,13542.4677562003,8583.22372627799,8982.07407407407,3583.84779541154,3798.41446208113,0.9,1,"2010","Latin America and Caribbean","Antigua and Barbuda","High income"
"Argentina","Argentina2010",110,28559.5096687854,19602.8361982031,26018.7638591316,16753.3360913761,14175.2503965396,14332.411385414,1.51401828249949,64,"2010","Latin America and Caribbean","Argentina","High income"
"Armenia","Armenia2013",11,7182.13092668746,2241.18012610339,11158.9310097377,4620.04234461525,-2761.28204794146,-889.096423458651,0.39397815974665,12,"2013","Europe and Central Asia","Armenia","Lower middle income"
"Azerbaijan","Azerbaijan2013",13,6436.06551161999,5695.9285780632,3462.55186031119,3618.714848228,1295.16294388988,1406.73482615143,0.865300905989418,32,"2013","Europe and Central Asia","Azerbaijan","Upper middle income"
"Bahamas","Bahamas2010",14,16893.0148009747,16784.375,6483.30091557971,7060,-936.833698612502,-1083.34185277885,0.571428571428571,6,"2010","Latin America and Caribbean","Bahamas, The","High income"
"Bangladesh","Bangladesh2013",133,2764.49008934484,1899.79771232874,2590.78923619633,2530.33235606109,524.332858078218,183.475686488959,1.00409482360758,33,"2013","South Asia","Bangladesh","Lower middle income"
"Barbados","Barbados2010",10,17196.3458567222,17808.3199650749,10287.8897934529,9040.71666666667,-8151.55582833213,-10079.2519020125,0.320317290807451,9,"2010","Latin America and Caribbean","Barbados","High income"
"Belize","Belize2010",25,22382.3535045965,21944.9523115679,9952.288265571,16293.3333333333,10644.6251630586,11771.3739460641,2.32970528955451,1,"2010","Latin America and Caribbean","Belize","Upper middle income"
"Bhutan","Bhutan2015",6,5588.67800751328,1848.98058618862,8511.28755514827,1111.97916782688,5058.71456799827,3361.12599033252,1.81809635330557,2,"2015","South Asia","Bhutan","Lower middle income"
"Bih","Bih2013",6,11434.2542013741,6539.43693738298,11141.7544508157,14989.1514457847,3003.8301912833,6182.22898773395,3.5098220039397,8,"2013","Europe and Central Asia","Bosnia and Herzegovina","Upper middle income"
"Bolivia","Bolivia2010",7,3117.48388655501,2906.45614768257,2513.14870376486,0,-157.433122546882,-546.354266751447,1,43,"2010","Latin America and Caribbean","Bolivia","Lower middle income"
"Botswana","Botswana2010",6,13169.615020064,12718.6874908764,6701.24765583494,12044.3450608447,-756.805527271169,-615.991564314633,1.36897871039585,3,"2010","Sub-Saharan Africa","Botswana","Upper middle income"
"Brazil","Brazil2009",117,17411.1715336951,10374.8084156417,16511.3027542508,16664.3224012323,-7066.73085772722,-8546.83345345746,1.12264933846175,49,"2009","Latin America and Caribbean","Brazil","Upper middle income"
"Bulgaria","Bulgaria2013",7,69766.2165861209,18739.2173880523,83778.4136218733,155042.973948908,-44200.913037033,-17147.830443559,1.47991170009462,5,"2013","Europe and Central Asia","Bulgaria","Upper middle income"
"Burkinafaso","Burkinafaso2009",8,10036.1022497059,10515.7344111968,6477.06530036063,11722.4418269845,88.0552630707464,-105.210862621958,0.344425815946797,12,"2009","Sub-Saharan Africa","Burkina Faso","Low income"
