"countryOnly","country","N_Foreign","mean_Foreign","median_Foreign","sd_Foreign","iqr_Foreign","OPcov_Foreign","OPcovNoWeights_Foreign","indAlloc_Foreign","N_Domestic","mean_Domestic","median_Domestic","sd_Domestic","iqr_Domestic","OPcov_Domestic","OPcovNoWeights_Domestic","indAlloc_Domestic","outliersOut","yearOnly","region","countryDes","incomeLevel"
"Argentina","Argentina2010",5,17042.8036256965,14138.5058793847,7495.86761242727,13898.0245581994,432.794276233685,2258.710273207,1.88398213749339,2,27870.7158733618,27870.7158733618,37234.8024270578,52657.9625846277,2393.54375384672,2393.54375384671,1.1,6,"2010","Latin America and Caribbean","Argentina","High income"
"Bangladesh","Bangladesh2013",24,1767.93227427495,1333.97490207592,1654.0377812783,2072.00078024191,-1020.91405412938,-1530.06949381932,0.0389382903232149,NA,NA,NA,NA,NA,NA,NA,NA,5,"2013","South Asia","Bangladesh","Lower middle income"
"China","China2012",16,27011.2102732503,17826.2476818136,23008.5825026688,32280.017921686,-73.6405896613388,3952.04014960537,0.794440815315288,NA,NA,NA,NA,NA,NA,NA,NA,1,"2012","East Asia and Pacific","China","Upper middle income"
"Egypt","Egypt2013",51,9913.84749060903,13313.129415505,7304.4668083076,10030.3189450343,3076.29099477135,1209.86006883826,2.31652077312356,1,-73566.2054594842,-73566.2054594842,NA,0,0,0,1,24,"2013","Middle East and North Africa","Egypt, Arab Rep.","Lower middle income"
"Guatemala","Guatemala2010",1,27425.6546176119,27425.6546176119,NA,0,0,0,1,1,29732.2121073462,29732.2121073462,NA,0,0,0,1,6,"2010","Latin America and Caribbean","Guatemala","Lower middle income"
"India","India2014",124,5494.88114780106,4024.2853132724,4839.44422507766,4184.33650010671,112.254146588316,252.893602278882,1.0213254670064,NA,NA,NA,NA,NA,NA,NA,NA,51,"2014","South Asia","India","Lower middle income"
"Jamaica","Jamaica2010",4,12819.4413577652,14306.4091101841,5554.14316918143,6959.13069024815,-1925.16426063293,-1820.57972583133,0.601475333513841,NA,NA,NA,NA,NA,NA,NA,NA,2,"2010","Latin America and Caribbean","Jamaica","Upper middle income"
"Lebanon","Lebanon2013",6,33664.9973122148,25141.0577220938,23144.1323096002,29226.4386911005,-8615.29298496407,-8885.77038241433,0.163823470486412,NA,NA,NA,NA,NA,NA,NA,NA,1,"2013","Middle East and North Africa","Lebanon","Upper middle income"
"Mexico","Mexico2010",5,29418.0880611482,20573.25851975,35330.7426303938,28865.4209331163,25906.9016461296,9460.4164462769,6.11782764343225,1,3268.34264810988,3268.34264810988,NA,0,0,0,1,0,"2010","Latin America and Caribbean","Mexico","Upper middle income"
"Myanmar","Myanmar2014",5,6035.68030052359,5599.11031362604,2450.94753503573,2608.7827986948,-227.612190996843,820.664086545446,0.361213599888838,NA,NA,NA,NA,NA,NA,NA,NA,2,"2014","East Asia and Pacific","Myanmar","Lower middle income"
"Nigeria","Nigeria2014",4,1233.11066884886,1337.45753225804,2817.59461459726,2834.80304543419,-607.728427670359,59.8153311477743,0.218695081224376,1,568.723427787361,568.723427787361,NA,0,0,0,1,2,"2014","Sub-Saharan Africa","Nigeria","Lower middle income"
"Pakistan","Pakistan2013",7,4794.28972884279,3047.97176579821,4202.66647595216,7332.2670215933,1465.18828577439,1464.64433229833,3.85905225526784,NA,NA,NA,NA,NA,NA,NA,NA,16,"2013","South Asia","Pakistan","Lower middle income"
"Peru","Peru2010",4,129436.061313254,75875.5234106293,160908.428726754,272730.291450147,70504.9033632432,71127.412750836,2.68325391881743,1,63460.2630833756,63460.2630833756,NA,0,0,0,1,4,"2010","Latin America and Caribbean","Peru","Upper middle income"
"Philippines","Philippines2009",7,18313.8738899229,808.131947505049,27261.1340382795,41870.2392921513,-2995.51883652653,5715.79264029435,0.872158444722071,NA,NA,NA,NA,NA,NA,NA,NA,3,"2009","East Asia and Pacific","Philippines","Lower middle income"
"Serbia","Serbia2013",1,55435.0048243588,55435.0048243588,NA,0,0,0,1,1,26313.028967441,26313.028967441,NA,0,0,0,1,3,"2013","Europe and Central Asia","Serbia","Upper middle income"
"Sweden","Sweden2014",2,199124.769899039,199124.769899039,18889.3943940659,26713.6377371023,2769.60391491428,3205.63652845228,1.16206859647572,2,331722.845231688,331722.845231687,248365.063495418,351241.241214875,-6303.23371793729,-6842.3618418482,0.951279286747185,4,"2014","Europe and Central Asia","Sweden","High income"
"Tunisia","Tunisia2013",5,254623.901797597,106328.715080587,400337.248329994,711938.121751265,-231998.630882707,-165821.655912121,0.0392869071867672,NA,NA,NA,NA,NA,NA,NA,NA,0,"2013","Middle East and North Africa","Tunisia","Upper middle income"
"Uruguay","Uruguay2010",3,20632.1361828757,19771.6719807996,2508.54644376343,733.950784216609,180.904879237126,206.147559466503,0.905940244483734,1,37663.97676945,37663.97676945,NA,0,0,0,1,4,"2010","Latin America and Caribbean","Uruguay","High income"
"Vietnam","Vietnam2009",20,11569.7725938422,6424.50998938963,14116.8135770167,10206.9071956893,-525.936931378882,-1712.05607351187,0.641197135465142,NA,NA,NA,NA,NA,NA,NA,NA,5,"2009","East Asia and Pacific","Vietnam","Lower middle income"
