"countryOnly","country","N","mean","median","sd","iqr","OPcov","OPcovNoWeights","indAlloc","outliersOut","yearOnly","region","countryDes","incomeLevel"
"Bangladesh","Bangladesh2013",88,2.88710681089266,2.66285683029578,0.948056024621273,1.17215156500508,0.743426915363808,0.647975436463969,0.847256058913415,0,"2013","South Asia","Bangladesh","Lower middle income"
"Brazil","Brazil2009",136,2.35950262393793,2.27313119415867,0.675100867210084,0.81429639272182,0.47257557958202,0.513949550063401,1.41654337571543,3,"2009","Latin America and Caribbean","Brazil","Upper middle income"
"Drc","Drc2013",32,0.332716161335121,0.331889563921643,0.740628231936069,0.563850138752551,0.248173381994291,0.195378685103804,0.532551184204997,2,"2013","Sub-Saharan Africa","Congo, Dem. Rep.","Low income"
"Egypt","Egypt2013",104,2.48207382650281,2.41725186410981,0.887840490234031,1.16446351412385,-0.0177831937128816,-0.199940481753635,2.00918642102644,0,"2013","Middle East and North Africa","Egypt, Arab Rep.","Lower middle income"
"Ghana","Ghana2013",17,2.66942038929785,2.5312709859693,1.15307426850504,2.12877826310692,0.890539799438569,1.00817449432701,1.17303604319055,0,"2013","Sub-Saharan Africa","Ghana","Lower middle income"
"India","India2014",38,3.01534223088355,2.67819349179205,0.858240692454826,1.02205397058368,0.482442146039308,0.357348594042473,0.730816666845276,0,"2014","South Asia","India","Lower middle income"
"Indonesia","Indonesia2009",17,2.22927230026382,2.16153860990878,0.698152557239162,0.871350915898123,0.676889873733961,0.506327596767648,1,1,"2009","East Asia and Pacific","Indonesia","Lower middle income"
"Iraq","Iraq2011",22,3.13780619448518,2.95163640146285,0.687453142349368,0.890792355918578,0.0148930954495987,0.0102023641310179,1,0,"2011","Middle East and North Africa","Iraq","Upper middle income"
"Mexico","Mexico2010",106,2.4755595325869,2.1987962413146,0.567046347953902,0.50268174701559,0.427493219085471,0.333085618329113,0.597305487662029,6,"2010","Latin America and Caribbean","Mexico","Upper middle income"
"Nepal","Nepal2013",26,0.464989642825858,0.538143972425672,0.599001046946848,0.694259225956664,0.193066469711444,0.195887936852273,1.04938094005221,0,"2013","South Asia","Nepal","Low income"
"Nigeria","Nigeria2014",56,4.62190048270768,3.25134374408702,3.54756253514214,4.79775477536758,0.915651926652081,1.14895457616452,0.55973866257342,0,"2014","Sub-Saharan Africa","Nigeria","Lower middle income"
"Philippines","Philippines2009",22,2.75382283889318,2.65592451284101,0.601406678986679,1.09845584339789,0.081440901773551,-0.115698058212644,1.4903734329682,0,"2009","East Asia and Pacific","Philippines","Lower middle income"
"Russia","Russia2012",29,-0.0510863155423753,-0.139787878351825,0.380662035600221,0.396755507189073,1.72866471882544e-05,-0.12294558370256,0.873654065905936,3,"2012","Europe and Central Asia","Russian Federation","High income"
"Tanzania","Tanzania2013",28,0.96142169525552,1.11914510566686,0.98546922531976,1.76782130713833,-0.312113525981395,-0.0814912170099528,1.03234020698088,0,"2013","Sub-Saharan Africa","Tanzania","Low income"
"Zambia","Zambia2013",19,3.08617634792831,3.03805901442106,0.83780180614741,0.929593554513371,0.185057075903554,0.21628361462376,0.681046169708373,0,"2013","Sub-Saharan Africa","Zambia","Lower middle income"
