"countryOnly","country","N_Old","mean_Old","median_Old","sd_Old","iqr_Old","OPcov_Old","OPcovNoWeights_Old","indAlloc_Old","N_Mature","mean_Mature","median_Mature","sd_Mature","iqr_Mature","OPcov_Mature","OPcovNoWeights_Mature","indAlloc_Mature","outliersOut","N_Young","mean_Young","median_Young","sd_Young","iqr_Young","OPcov_Young","OPcovNoWeights_Young","indAlloc_Young","yearOnly","region","countryDes","incomeLevel"
"Argentina","Argentina2010",4,0.420097259640174,0.409518127228014,0.0367884841033314,0.00129529376530418,-0.0297586960524499,-0.0294353965862877,6.02717101703317,3,0.506414004822478,0.506742229376216,0.146059254426882,0.195266819784121,-0.158628780141214,-0.135055139026299,3.7,2,NA,NA,NA,NA,NA,NA,NA,NA,"2010","Latin America and Caribbean","Argentina","High income"
"Bangladesh","Bangladesh2013",73,0.29561294099832,0.308698848409344,0.257013724768647,0.392044472296655,0.0711207204825506,0.115888378549803,1.21568381540898,20,0.341061803877208,0.296963376285012,0.239636518257986,0.302631578947368,0.00399216851595574,-0.0345004158148014,0.615309629347734,1,11,0.235141755222631,0.212244374022785,0.177752015098546,0.357416529830323,-0.0935963958449652,-0.0993629131097613,1.95272447649453,"2013","South Asia","Bangladesh","Lower middle income"
"Brazil","Brazil2009",71,0.498665052940864,0.467013801981312,0.281141331297458,0.3848638357189,-0.113559393384067,-0.0693647631144428,2.33333333333333,46,0.489869982767744,0.526085440397918,0.333197703007163,0.588224906406725,0.0434625090113104,0.0549751817303453,1.00987563673531,4,1,0.762527233115468,0.762527233115468,NA,0,0,0,1,"2009","Latin America and Caribbean","Brazil","Upper middle income"
"Chile","Chile2010",8,0.545511638504038,0.662571798878252,0.191050479397407,0.281805478824769,-0.237968186100783,-0.179490731362642,3.23956135630732,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,"2010","Latin America and Caribbean","Chile","High income"
"China","China2012",4,0.414967956599727,0.406366351098522,0.1074483762373,0.1863488624052,0.0602950482692139,0.0384431196567938,0.565034129817564,7,0.519250936060263,0.529958542897899,0.0614014859517601,0.0137590367672444,0.00961712283548158,0.00355586420502995,0.639970834778944,3,1,0.319148936170213,0.319148936170213,NA,0,0,0,1,"2012","East Asia and Pacific","China","Upper middle income"
"Colombia","Colombia2010",1,0.292174466730341,0.292174466730341,NA,0,0,0,1,1,0.347597161466726,0.347597161466726,NA,0,0,0,1,6,1,0.43506921555702,0.43506921555702,NA,5.55111512312578e-17,0,0,1,"2010","Latin America and Caribbean","Colombia","Upper middle income"
"Cotedivoire","Cotedivoire2009",1,0.521920668058455,0.521920668058455,NA,0,0,0,1,7,0.498582331629663,0.544446928275616,0.238195762722509,0.395123597138734,0.0193978774997672,-0.000701774948075481,0.359389041537741,0,1,0.129589632829374,0.129589632829374,NA,0,0,0,1,"2009","Sub-Saharan Africa","Cote d'Ivoire","Lower middle income"
"Egypt","Egypt2013",45,0.284206836986763,0.424347365861856,0.568505421622891,0.370003931931859,-0.138532643266605,0.0634557321165232,1.77788889148619,21,0.435543821798942,0.300081397259627,0.297825630795833,0.568499279056594,-0.155614778844453,-0.102409745059884,2.25479001911404,8,8,0.681103795075058,0.721409241067236,0.274822494520004,0.0573122529644271,-0.068882587931848,-0.234994169477037,0.891773742546395,"2013","Middle East and North Africa","Egypt, Arab Rep.","Lower middle income"
"Ethiopia","Ethiopia2011",7,0.0663516137541274,0.0235834794702788,0.0762348680090417,0.119405942529846,-0.0450501197121785,-0.0447922943850748,0.0336937799043062,6,0.0407090871805684,0.02088322176444,0.229520809858597,0.0653093903473229,0.0289554755181908,0.0289554755181908,1.08333333333333,3,NA,NA,NA,NA,NA,NA,NA,NA,"2011","Sub-Saharan Africa","Ethiopia","Low income"
"Fyrom","Fyrom2013",2,0.625587868154051,0.625587868154051,0.485181389014354,0.686150100555116,-0.0842938271192562,-0.0857687625693896,1.35228021286355,4,0.629454873618899,0.619636162943286,0.156044368465011,0.247330152516606,-0.0385128564802125,-0.0401769802219673,1.61855913797861,1,2,0.84315904934008,0.84315904934008,0.0554285333972076,0.078387783672781,0.0351740054941966,0.0351740054941966,0.527027027027027,"2013","Europe and Central Asia","Macedonia, FYR","Upper middle income"
