"countryOnly","country","N_NA","mean_NA","median_NA","sd_NA","iqr_NA","OPcov_NA","OPcovNoWeights_NA","indAlloc_NA","outliersOut","N_Importer","mean_Importer","median_Importer","sd_Importer","iqr_Importer","OPcov_Importer","OPcovNoWeights_Importer","indAlloc_Importer","N_NonImporter","mean_NonImporter","median_NonImporter","sd_NonImporter","iqr_NonImporter","OPcov_NonImporter","OPcovNoWeights_NonImporter","indAlloc_NonImporter","yearOnly","region","countryDes","incomeLevel"
"Bangladesh","Bangladesh2013",22,-2.56379268247897,-2.88125758133898,0.952816659384873,1.31225854160447,-0.0614566714844723,-0.102899012532548,1.17578462014969,0,11,-2.32634880906816,-2.67623389306385,1.06485536100503,2.04914673555722,1.28011037035304,1.31590236990809,0.956349136951888,8,-2.89352311045174,-3.09392906352757,0.561046271569984,0.603332711392312,-0.0350770534526977,-0.0266256309066596,0.833333333333333,"2013","South Asia","Bangladesh","Lower middle income"
"Chile","Chile2010",8,8.7125868850543,9.25299912326571,1.8942846292015,2.30428726586456,0.855747974969949,1.1409518929621,12.8593091950139,0,6,7.66319955920765,7.16203002895866,1.30789459458018,1.13269500156474,1.90164266391981,1.63590525781438,0.956801327379292,3,9.75907474119881,9.67570772526199,2.95856298656858,4.08492460300922,0.579813367266427,1.62445705355931,21.5038718936143,"2010","Latin America and Caribbean","Chile","High income"
"China","China2012",102,0.2609364906206,0.216064370929242,0.750160118930851,0.772458460588348,0.123520514943199,0.0455691856365447,0.723225325546632,6,4,-0.131864362668552,-0.137681766097249,0.356396461138369,0.37350062586491,0.0551223938524018,0.0936261337238757,5.0287213024448,3,0.857170752371279,0.859265557482088,0.0272838586422733,0.0267271873812049,-0.0142977199840673,-0.0207756725508381,0.468147400161858,"2012","East Asia and Pacific","China","Upper middle income"
"Costarica","Costarica2010",4,-4.65993749172805,-5.08554412154537,0.9319085162711,1.64201589711341,0.660237091876167,0.561312750305107,1.70282525780861,0,6,-4.30363305992741,-4.5979620275241,1.50164402796923,1.53310289661393,1.91794632141286,2.13608702067363,10.5575001746184,7,-5.97780201579848,-6.11263619853976,0.916888761914131,0.602127916306998,0.33743912332743,0.180646175345332,1.04733642743048,"2010","Latin America and Caribbean","Costa Rica","Upper middle income"
"Egypt","Egypt2013",111,-0.313865954998842,-0.455944591543727,0.93371913789013,0.859920292207212,0.079121535735694,-0.104130097928074,0.943033967103749,2,7,0.863965556987242,1.03590492208296,0.758316664725379,1.21685341556307,0.484865813941188,0.553821456589283,0.999652992094952,25,0.979016325363017,0.843137690562182,1.07474116825962,1.91449191692068,-1.02994453365865,-0.881122190977248,0.540637969556607,"2013","Middle East and North Africa","Egypt, Arab Rep.","Lower middle income"
"India","India2014",34,-1.89295646581495,-1.83503262414426,0.648265049415148,0.766886601114541,0.139014719840179,0.162127957891125,2.0116956141879,2,NA,NA,NA,NA,NA,NA,NA,NA,132,-1.78371713775715,-1.98020247811585,0.914598406678947,1.38020506436419,0.054370651471513,0.381572186220869,1.67068311368297,"2014","South Asia","India","Lower middle income"
"Indonesia","Indonesia2009",64,-7.36997869179926,-7.53236638958421,0.604000162136475,0.886431032184165,0.181134387842922,1.47231951400971,0.687346354167795,2,10,-6.70957659404322,-7.21219927540823,1.42135149590023,1.74409533104929,0.850868334760009,0.615430785899361,1.15579938322517,NA,NA,NA,NA,NA,NA,NA,NA,"2009","East Asia and Pacific","Indonesia","Lower middle income"
"Iraq","Iraq2011",NA,NA,NA,NA,NA,NA,NA,NA,2,23,-5.01832450083076,-5.07892518368148,0.34907458173854,0.563644158094009,-0.00977486059930491,0.0667087023854716,1.05893655581191,108,-4.3495248615563,-4.47870846146241,0.932139952328997,1.18316944455719,0.124201550424294,-0.00298945485365651,1.28747428206307,"2011","Middle East and North Africa","Iraq","Upper middle income"
"Mexico","Mexico2010",3,-0.778481310468601,-0.776858056397731,0.0537655475599676,0,-0.0151137131102574,-0.00645311324123907,0.28919606302242,9,7,-0.772445903991772,-1.51681593857655,1.25737269622579,2.30486144306563,-0.556823756363011,-0.284588523508228,0.989104829404771,5,-1.11430402715455,-1.10131462366554,0.122697884656178,0.133016310443882,-0.0079322911301561,0.0360557287125786,0.540562819537885,"2010","Latin America and Caribbean","Mexico","Upper middle income"
"Nigeria","Nigeria2014",35,-2.98000177991416,-3.64609812321773,1.4564076212372,1.73261138897233,0.432552991322297,0.395100675504151,1.20638858764153,4,NA,NA,NA,NA,NA,NA,NA,NA,10,-2.98559177393656,-2.89951405680258,1.69267031550142,1.4900965503073,-0.333102359060148,-0.191908499272678,0.754002855701319,"2014","Sub-Saharan Africa","Nigeria","Lower middle income"
