"countryOnly","country","N","mean","median","sd","iqr","OPcov","OPcovNoWeights","indAlloc","outliersOut","yearOnly","region","countryDes","incomeLevel"
"Argentina","Argentina2010",5,11270.6902976075,11404.9778933747,7858.17073651513,7274.91405672718,5.14199449056976,4440.8446496975,1.01123639843384,8,"2010","Latin America and Caribbean","Argentina","High income"
"Bangladesh","Bangladesh2013",12,13508.1519926987,8852.73111424677,13962.8165919239,28107.4295814262,4734.61472115406,-1481.62429257862,34.579978557024,2,"2013","South Asia","Bangladesh","Lower middle income"
"Brazil","Brazil2009",9,35318.1852616622,37198.4685517953,19605.0888437625,21203.1989059932,18011.0210251881,58791.7521967099,0.91657979399578,12,"2009","Latin America and Caribbean","Brazil","Upper middle income"
"Chile","Chile2010",5,90537.4255499511,92040.6818465327,43210.2581892084,51303.7235761784,-34899.8414930524,-10305.7446054709,0.176097676842094,0,"2010","Latin America and Caribbean","Chile","High income"
"China","China2012",86,22569.0817141325,19640.0130062463,12487.4163975896,18571.2008866836,588.948066220331,2180.09214046417,1.25174858957463,18,"2012","East Asia and Pacific","China","Upper middle income"
"Egypt","Egypt2013",31,8152.24689507048,10348.1587471401,7566.92319277825,9725.0712649993,-5674.44556192963,-2666.69508195134,0.065224216144031,21,"2013","Middle East and North Africa","Egypt, Arab Rep.","Lower middle income"
"India","India2014",358,10483.1840581693,7619.60203549851,9196.15440070718,10253.9908601364,627.880158667111,550.49370357223,1.19129322565692,193,"2014","South Asia","India","Lower middle income"
"Indonesia","Indonesia2009",5,10478.8590849585,11088.6852698397,6208.42613789194,7790.26896096231,-4052.06222016996,-2762.01043021716,0.154165810486253,2,"2009","East Asia and Pacific","Indonesia","Lower middle income"
"Iraq","Iraq2011",1,12623.0195585097,12623.0195585097,NA,0,0,0,1,6,"2011","Middle East and North Africa","Iraq","Upper middle income"
"Kenya","Kenya2013",6,117854.383586538,108313.022768205,85534.5791113206,118121.058032668,-24962.9340329445,1823.96624696034,6.12259243369911,4,"2013","Sub-Saharan Africa","Kenya","Lower middle income"
"Mexico","Mexico2010",18,31610.2280096914,34335.6742666429,20423.6867462254,28996.2276079987,9622.40273111639,19125.6026787501,33.2158746955623,1,"2010","Latin America and Caribbean","Mexico","Upper middle income"
"Nepal","Nepal2013",8,32371.1866663748,2987.33606098584,48405.1756847153,76614.2486840521,-1048.01509465768,-4163.68510489817,1.20604204493648,0,"2013","South Asia","Nepal","Low income"
"Pakistan","Pakistan2013",3,-20111.6734853649,-19216.1734598356,19112.4845287019,27397.3931724338,-2880.75408402398,-4260.39088208337,0.954158859022223,15,"2013","South Asia","Pakistan","Lower middle income"
"Peru","Peru2010",7,13263.2462567762,9679.43234570286,9163.23793581241,13258.662108491,628.168020479618,549.805327833082,0.888168390780543,7,"2010","Latin America and Caribbean","Peru","Upper middle income"
"Philippines","Philippines2009",69,11339.1461605217,9883.73226789389,14811.2034761873,14609.8824397328,6756.76628163319,6850.46146401962,0.6566736273087,36,"2009","East Asia and Pacific","Philippines","Lower middle income"
"Russia","Russia2012",41,16642.5460638372,10391.7952794664,13287.5257398881,13308.295139993,2335.08331701592,1742.78569858981,0.312662090037388,65,"2012","Europe and Central Asia","Russian Federation","High income"
"Serbia","Serbia2013",6,65399.6260054125,78191.9532979258,46439.8322095276,62126.1938900804,15675.0569874823,4934.196974378,11.9774731612921,0,"2013","Europe and Central Asia","Serbia","Upper middle income"
"Sweden","Sweden2014",9,119383.165542096,119928.366926161,30994.9008350509,50254.3774187657,3326.04926954736,5853.08827412694,1.7764811116394,3,"2014","Europe and Central Asia","Sweden","High income"
"Tunisia","Tunisia2013",9,25871.2399706282,10260.3912654122,33028.4254635748,47123.5948096294,5377.23139000009,8476.84520087587,1,4,"2013","Middle East and North Africa","Tunisia","Upper middle income"
"Vietnam","Vietnam2009",11,15801.5139943158,12231.0980950991,14912.0256692206,25722.2444048319,8217.55280058306,1076.88836244444,3.64996958098223,7,"2009","East Asia and Pacific","Vietnam","Lower middle income"
