"countryOnly","country","N_NA","mean_NA","median_NA","sd_NA","iqr_NA","OPcov_NA","OPcovNoWeights_NA","indAlloc_NA","outliersOut","N_NonExporter","mean_NonExporter","median_NonExporter","sd_NonExporter","iqr_NonExporter","OPcov_NonExporter","OPcovNoWeights_NonExporter","indAlloc_NonExporter","N_Exporter","mean_Exporter","median_Exporter","sd_Exporter","iqr_Exporter","OPcov_Exporter","OPcovNoWeights_Exporter","indAlloc_Exporter","yearOnly","region","countryDes","incomeLevel"
"Argentina","Argentina2010",NA,NA,NA,NA,NA,NA,NA,NA,2,13,1.01342802181578,1.26774936024421,0.870119240993484,0.772310782735445,0.0937112413780443,0.0465930527234382,1.15849612644037,25,1.48720870388087,1.41820688201278,0.302548143560898,0.390545069479321,0.0254568934614234,0.0144608797085553,0.840107375648902,"2010","Latin America and Caribbean","Argentina","High income"
"Bangladesh","Bangladesh2013",NA,NA,NA,NA,NA,NA,NA,NA,2,27,1.72830151445201,1.72658360018686,0.377469332651614,0.431457750363641,0.0349328954151245,0.120484429728437,2.64375605576492,NA,NA,NA,NA,NA,NA,NA,NA,"2013","South Asia","Bangladesh","Lower middle income"
"Brazil","Brazil2009",NA,NA,NA,NA,NA,NA,NA,NA,1,34,1.85487802966202,1.71957572734788,0.715445751150633,0.856960104774661,0.120003686094156,-0.0626057710031802,1.62187366119855,18,2.23166079304983,1.80107227838744,1.17992383684454,1.35974966094791,0.484248974220364,0.549212266062908,1.83808006109207,"2009","Latin America and Caribbean","Brazil","Upper middle income"
"Chile","Chile2010",NA,NA,NA,NA,NA,NA,NA,NA,7,80,1.52033048934964,1.51130947483976,0.244784385749216,0.217941569905925,0.000230224287760651,0.0150149029835123,0.924527348701656,38,1.84997502091775,1.68218150069558,0.510691833382433,0.609823923489763,0.0582973001544894,0.0157663818593235,1.68902737410446,"2010","Latin America and Caribbean","Chile","High income"
"China","China2012",NA,NA,NA,NA,NA,NA,NA,NA,3,94,1.9825109508226,1.88831702751207,0.486620867220435,0.466667673712191,0.240956852090865,0.201118026685397,1.7813602854091,34,2.0572849822836,1.86914466499866,0.582190034453185,0.868492478861221,-0.091822266325719,-0.107645006569362,1.38730947248318,"2012","East Asia and Pacific","China","Upper middle income"
"Colombia","Colombia2010",NA,NA,NA,NA,NA,NA,NA,NA,3,56,1.6577325852963,1.66698161355833,0.24851800903793,0.221786944708118,0.0533955761573329,0.0763130009526645,0.474106040790097,46,1.99254980068917,1.97255930901335,0.3435402448221,0.378066090774332,-0.0371721590804509,-0.0318663546032481,3.18856525184064,"2010","Latin America and Caribbean","Colombia","Upper middle income"
"Costarica","Costarica2010",NA,NA,NA,NA,NA,NA,NA,NA,0,13,1.70286687803675,1.65179462971199,0.309998018914069,0.49319890344713,0.0406704226030399,0.00298991249935311,1.40691712410124,5,1.32389952389434,1.33907143608329,0.59126496391915,0.326656491062671,0.0224398500140102,-0.0197775410601556,2.55398096727845,"2010","Latin America and Caribbean","Costa Rica","Upper middle income"
"Drc","Drc2013",NA,NA,NA,NA,NA,NA,NA,NA,1,16,1.04037222696106,0.54657831110751,1.28943838117066,1.45696522495207,0.358897750530434,0.257003182135948,1.19355334632672,NA,NA,NA,NA,NA,NA,NA,NA,"2013","Sub-Saharan Africa","Congo, Dem. Rep.","Low income"
"Egypt","Egypt2013",NA,NA,NA,NA,NA,NA,NA,NA,8,60,1.51841846110231,1.60997391915019,0.405414956171652,0.312027376471514,0.0751280188320992,0.180464901098902,3.38295653136202,8,2.00437043387406,1.50425836566022,1.11776856754567,1.0989569472266,-0.214666374955338,-0.118224293294427,0.586229929422247,"2013","Middle East and North Africa","Egypt, Arab Rep.","Lower middle income"
"Ghana","Ghana2013",NA,NA,NA,NA,NA,NA,NA,NA,1,48,1.99850533960252,1.7733528716882,0.746751766860383,1.33986222245893,0.0868330032567099,0.0778585961308181,1.43454203774347,NA,NA,NA,NA,NA,NA,NA,NA,"2013","Sub-Saharan Africa","Ghana","Lower middle income"
