"countryOnly","country","N_Foreign","mean_Foreign","median_Foreign","sd_Foreign","iqr_Foreign","OPcov_Foreign","OPcovNoWeights_Foreign","indAlloc_Foreign","N_Domestic","mean_Domestic","median_Domestic","sd_Domestic","iqr_Domestic","OPcov_Domestic","OPcovNoWeights_Domestic","indAlloc_Domestic","outliersOut","yearOnly","region","countryDes","incomeLevel"
"Argentina","Argentina2010",68,0.550850903135855,0.495094438096564,0.366782473893859,0.503073993669626,0.0027364400056835,0.0104463812330936,1.10861466304271,1,0.404448938321537,0.404448938321537,NA,0,0,0,1,1,"2010","Latin America and Caribbean","Argentina","High income"
"Bangladesh","Bangladesh2013",167,0.362000637124018,0.368394850776011,0.262485197542327,0.329096792252902,-0.0445289351391782,-0.00363753559898805,0.503925920630109,6,0.350425695257339,0.15053889135882,0.461771488973241,0.996940906230866,-0.00520239848097115,0.0444451649933053,0.936311179541304,3,"2013","South Asia","Bangladesh","Lower middle income"
"Belarus","Belarus2013",9,0.526246299264357,0.518919065679039,0.135767153852978,0.166277936382097,0.0239919445625983,0.0637004542498927,0.696427202007301,1,0.616016427104723,0.616016427104723,NA,0,0,0,1,0,"2013","Europe and Central Asia","Belarus","Upper middle income"
"Brazil","Brazil2009",101,0.409231528755252,0.447156263874664,0.211351423674103,0.315985775604606,-0.0694795325271795,-0.170825558662218,1.75491562281967,37,0.397888090621749,0.308941044761683,0.328989801430286,0.403135196254065,0.0692555707979089,0.0351971097203523,0.655247721514975,6,"2009","Latin America and Caribbean","Brazil","Upper middle income"
"Bulgaria","Bulgaria2013",13,0.56141298666527,0.600853060864176,0.211174017355072,0.368435597400731,0.0406917424818532,0.0492408942411954,1.06823144778133,1,0.483370288248337,0.483370288248337,NA,0,0,0,1,0,"2013","Europe and Central Asia","Bulgaria","Upper middle income"
"Cameroon","Cameroon2009",6,0.402494041878564,0.42610039338172,0.166342310857681,0.264843500396789,-0.0210294582632065,-0.0445124409937145,0.98635063548196,NA,NA,NA,NA,NA,NA,NA,NA,0,"2009","Sub-Saharan Africa","Cameroon","Lower middle income"
"Chile","Chile2010",35,0.399175013268103,0.321069991600567,0.243144586219446,0.246521723336239,0.026866046275687,-0.0167560925484983,0.480302732578356,1,0.383877159309021,0.383877159309021,NA,0,0,0,1,2,"2010","Latin America and Caribbean","Chile","High income"
"China","China2012",98,0.312689095934886,0.258822025765422,0.203427281726281,0.300524789224,0.0130121133314564,-0.0204148181467539,0.930626340710875,5,0.434175894302746,0.40968546576712,0.12469268733766,0.139593409618182,-0.133592457600108,-0.126177865337572,7.90209940389421,1,"2012","East Asia and Pacific","China","Upper middle income"
"Colombia","Colombia2010",91,0.529804294223899,0.369326348057538,0.361679868009535,0.374205630097525,-0.0592918314677163,-0.0175884866414072,2.18415731268497,2,0.0695382889862142,0.0695382889862142,0.0699065689299867,0.0988628178797568,-0.0386176111664665,-0.0389924778594072,4.78055819525788,2,"2010","Latin America and Caribbean","Colombia","Upper middle income"
"Costarica","Costarica2010",4,0.491200120671173,0.490186125812182,0.173507920971634,0.295512858222429,-0.0645223443871795,-0.052890437463665,1.08542618211841,NA,NA,NA,NA,NA,NA,NA,NA,1,"2010","Latin America and Caribbean","Costa Rica","Upper middle income"
"Cotedivoire","Cotedivoire2009",21,0.398698338266006,0.482504813863525,0.238681117180911,0.3827337234985,0.0740907784421223,0.0625453672539839,0.320186071198339,11,0.321611278082849,0.395558393226694,0.151290773823216,0.173141186299081,-0.0514190347236695,-0.0670256524941782,1.03377620893303,0,"2009","Sub-Saharan Africa","Cote d'Ivoire","Lower middle income"
"Dominicanrepublic","Dominicanrepublic2010",4,0.480448379033615,0.338894822776127,0.418115994936116,0.416110664414049,0.187293357621376,0.0818342224246086,1,3,0.566943089018614,0.501027889951029,0.346350966249574,0.237280281692038,-0.114413521466282,-0.194640764014729,6.44395526106767,0,"2010","Latin America and Caribbean","Dominican Republic","Upper middle income"
"Drc","Drc2013",33,0.33257144613968,0.351556134150863,0.227012982044403,0.391100050276521,0.00143242799606733,0.00371359187293028,0.920666451331727,2,0.100458066311505,0.100458066311505,0.0017613575763173,0.00249093577261653,0,0,1,0,"2013","Sub-Saharan Africa","Congo, Dem. Rep.","Low income"
"Ecuador","Ecuador2010",8,0.440975961077069,0.471978249694033,0.239384477174655,0.450976111606647,-0.187801507173377,-0.127635521524565,7.28994603833544,NA,NA,NA,NA,NA,NA,NA,NA,1,"2010","Latin America and Caribbean","Ecuador","Upper middle income"
"Egypt","Egypt2013",121,0.272080509476658,0.275452515565766,0.383215125809188,0.267096774193548,0.0462348995118428,0.0785818190862545,1.95085653430956,11,0.206858865006618,0.223555888111478,0.158535932427205,0.156995051731894,0.0181690862259552,-0.000650897293188514,3.36242946434411,6,"2013","Middle East and North Africa","Egypt, Arab Rep.","Lower middle income"
"Elsalvador","Elsalvador2010",1,0.3898964824839,0.389896482483901,Inf,0,0,0,1,1,0.292682926829268,0.292682926829268,NA,0,0,0,1,15,"2010","Latin America and Caribbean","El Salvador","Lower middle income"
