"countryOnly","country","N","mean","median","sd","iqr","OPcov","OPcovNoWeights","indAlloc","outliersOut","yearOnly","region","countryDes","incomeLevel"
"Argentina","Argentina2010",42,0.225563033287678,0.235225545635058,0.0724028826249312,0.0472549019607843,-0.0351215502358793,-0.0364570595150284,0.709614740781779,5,"2010","Latin America and Caribbean","Argentina","High income"
"Azerbaijan","Azerbaijan2013",5,0.429526065770117,0.47904553119405,0.147182213435294,0.227272727272727,0.0422278876811117,0.0545231805231805,0.459648653196235,0,"2013","Europe and Central Asia","Azerbaijan","Upper middle income"
"Bangladesh","Bangladesh2013",37,0.15687943108204,0.092185511025142,0.14960388356598,0.215,-0.0715105348676613,-0.0449821742453318,1.38779663557999,0,"2013","South Asia","Bangladesh","Lower middle income"
"Belarus","Belarus2013",6,0.139291255142492,0.14056173554123,0.0342961588272586,0.0514609105658081,0.02279178188085,0.104107832431744,0.630881463582166,0,"2013","Europe and Central Asia","Belarus","Upper middle income"
"Bih","Bih2013",10,0.147571870145724,0.087047466959737,0.138262664033933,0.153333333333333,-0.0333506654905791,-0.0514396663679878,1.36596846820899,0,"2013","Europe and Central Asia","Bosnia and Herzegovina","Upper middle income"
"Bolivia","Bolivia2010",4,0.0960713124187817,0.0845002501286306,0.091526400175365,0,-0.0468203879023825,-0.0196840657903,0.593277805238736,1,"2010","Latin America and Caribbean","Bolivia","Lower middle income"
"Brazil","Brazil2009",29,0.103992176769579,0.0809209266657536,0.0845121286407933,0.0853174603174604,0.00905210049213706,-0.0318026292694729,0.861316083101973,4,"2009","Latin America and Caribbean","Brazil","Upper middle income"
"Bulgaria","Bulgaria2013",7,0.0866882241535171,0.0633455948459339,0.0764286834818409,0.0948647682592637,-0.0229234549937733,-0.0338582276696255,6.8499873120083,0,"2013","Europe and Central Asia","Bulgaria","Upper middle income"
"Burkinafaso","Burkinafaso2009",5,0.0787992807155921,0.0772913030063095,0.0598259994042637,0.0674778761061947,0.0203203184823192,0.00427776971039994,0.109284458381667,0,"2009","Sub-Saharan Africa","Burkina Faso","Low income"
"Cameroon","Cameroon2009",5,0.2448216411394,0.167874691942304,0.238609684520907,0.453704761904762,-0.089112378523288,-0.0645042536840879,1.43154433651568,0,"2009","Sub-Saharan Africa","Cameroon","Lower middle income"
