"countryOnly","country","N_Importer","mean_Importer","median_Importer","sd_Importer","iqr_Importer","OPcov_Importer","OPcovNoWeights_Importer","indAlloc_Importer","N_NonImporter","mean_NonImporter","median_NonImporter","sd_NonImporter","iqr_NonImporter","OPcov_NonImporter","OPcovNoWeights_NonImporter","indAlloc_NonImporter","N_NA","mean_NA","median_NA","sd_NA","iqr_NA","OPcov_NA","OPcovNoWeights_NA","indAlloc_NA","outliersOut","yearOnly","region","countryDes","incomeLevel"
"Argentina","Argentina2010",52,0.495996741716247,0.473745122078371,0.239354926042259,0.319057970774556,0.00692089845956116,0.013299067712183,1.00878921888421,22,0.530637175239561,0.603979032746228,0.299662241966476,0.352942276557988,0.0239423224643064,0.15312249567856,0.513029351218712,10,0.677277863281611,0.646265573782559,0.306222495850341,0.42984416535484,0.056624645276967,0.0905274355470004,1.65692271650004,4,"2010","Latin America and Caribbean","Argentina","High income"
"Armenia","Armenia2013",3,0.570619174732663,0.583998371585417,0.118339444276435,0.0946000437543972,-0.0551668874816853,-0.105410623150957,3.63396773171267,2,0.386787011347975,0.386787011347975,0.324470527030875,0.458870619917409,0.0667606252097829,0.065552945702487,0.757087780899389,1,0.588205018859323,0.588205018859323,NA,0,0,0,1,0,"2013","Europe and Central Asia","Armenia","Lower middle income"
"Bangladesh","Bangladesh2013",4,0.525753242417161,0.696796778645321,0.380335643841903,0.735606404182823,0.00977217101531184,0.0197950500171535,0.7,8,0.449495365064929,0.456383561708019,0.0792012341017423,0.0999863176617937,-0.021649175491021,-0.0133583665764335,0.316401560747368,13,0.486605719730088,0.502230175852229,0.206514863638623,0.317504655493482,-0.0111768504175863,0.0793091189284895,0.542573056996319,2,"2013","South Asia","Bangladesh","Lower middle income"
"Brazil","Brazil2009",46,0.277706041342419,0.268686025368207,0.240231355596212,0.326707256103507,-0.0729179832757945,-0.114681307685222,2.57142857142857,28,0.572033684735422,0.610001139686174,0.276544518737076,0.529224346297517,-0.0640241945701909,-0.0581855997996741,0.3,60,0.373407193302968,0.338936216077158,0.242614205565654,0.389225294962232,0.00341102023190302,0.0309265946433294,1.00242788283548,3,"2009","Latin America and Caribbean","Brazil","Upper middle income"
"Bulgaria","Bulgaria2013",4,0.40213873914616,0.29332663329775,0.332584893200115,0.226795151270431,-0.0266005435704481,-0.0398899128548905,1.36395456384017,1,0.838427947598253,0.838427947598253,Inf,0,0,0,1,4,0.710419338712785,0.639644841398008,0.23310119975106,0.453129904097643,-0.0544091345065702,-0.198756429457352,1.01530399007735,0,"2013","Europe and Central Asia","Bulgaria","Upper middle income"
"Chile","Chile2010",9,0.490751005539534,0.344450756543499,0.278841548824176,0.44056587199486,-0.0361315803812732,-0.0817312557372632,0.392351377689846,5,0.45054448064409,0.459501735601927,0.284025146951955,0.339043824532257,-0.00666127700606548,0.0393974268859978,1.69193972573674,2,0.484240682432969,0.484240682432969,0.240241452278869,0.339752720056986,0.0461797926436854,0.0463299163714072,0.788165391184243,0,"2010","Latin America and Caribbean","Chile","High income"
"China","China2012",8,0.18833042361553,0.152854496713784,0.121700538009221,0.0946404903909874,0.0261928206697525,0.0295778957845836,0.5629671250643,6,0.349539824367816,0.351895289118676,0.0411995808254663,0.0381925766541152,-0.0300090669921989,0.00355414510868856,0.664546975075243,104,0.26233917987813,0.209826833754046,0.226605373069896,0.292185338865837,0.0119913827748254,0.049867638097222,0.811713451911512,7,"2012","East Asia and Pacific","China","Upper middle income"
"Colombia","Colombia2010",10,0.316944724131172,0.277228706028205,0.157724198738693,0.207783880661584,0.0552047255935973,0.0738030399340477,1.11181173719875,7,0.619125924808551,0.698679197748704,0.248168449815126,0.402841288540663,-0.117036352447609,0.0183216626722617,1.31721393157792,2,0.5218521086537,0.5218521086537,0.0148605006685234,0,-0.00131611799439413,-0.00237276534070261,1.07790934847392,1,"2010","Latin America and Caribbean","Colombia","Upper middle income"
"Costarica","Costarica2010",8,0.371578796316061,0.387640612725391,0.144619386241925,0.0750187400823591,-0.0310282509103382,-0.0239178140418248,1.49359598414295,3,0.601547993957343,0.625412997012216,0.178564672751843,0.153433105008429,0.00349069856948469,0.0261500325626316,2.74564641252715,1,0.340030911901082,0.340030911901082,NA,0,0,0,1,1,"2010","Latin America and Caribbean","Costa Rica","Upper middle income"
"Cotedivoire","Cotedivoire2009",1,0.67107001321004,0.67107001321004,NA,0,0,0,1,1,0.452898550724638,0.452898550724638,NA,0,0,0,1,2,0.672490568716208,0.672490568716208,0.0382977000521164,0.0541611268213998,-0.0188538326196092,-0.0207086661375941,4.61063451779104,2,"2009","Sub-Saharan Africa","Cote d'Ivoire","Lower middle income"
