"countryOnly","country","N","mean","median","sd","iqr","OPcov","OPcovNoWeights","indAlloc","outliersOut","yearOnly","region","countryDes","incomeLevel"
"Argentina","Argentina2010",38,1.27081673296321,0.67785353912523,1.41656208890957,0.382731024790943,-0.100602835875981,-0.387275191259895,0.490066625034425,5,"2010","Latin America and Caribbean","Argentina","High income"
"Bangladesh","Bangladesh2013",36,2.20513434122721,1.29035948941487,2.38777885771413,1.80499597099114,-0.638077781960004,-0.338575415843563,0.977777777777778,0,"2013","South Asia","Bangladesh","Lower middle income"
"Belarus","Belarus2013",5,1.96177145738191,1.93035491481025,1.04600703161141,2.06703872021475,-0.20044171233203,-0.687641922990268,NA,0,"2013","Europe and Central Asia","Belarus","Upper middle income"
"Bih","Bih2013",9,1.63981740402571,1.12572840081405,1.54939602788085,1.64924955919666,-0.112378406983158,-0.584107404163107,1.04380003794483,0,"2013","Europe and Central Asia","Bosnia and Herzegovina","Upper middle income"
"Brazil","Brazil2009",7,0.561806722992278,0.579885165038663,0.201049741651962,0.144808050059191,0.000505281358686502,-0.0339010340724876,0.468831064429432,2,"2009","Latin America and Caribbean","Brazil","Upper middle income"
"Bulgaria","Bulgaria2013",2,1.91047169005861,1.91047169005861,0.124186246232025,0.175625873681535,0.0337011923831361,0.0361582681109042,0.746774728865077,3,"2013","Europe and Central Asia","Bulgaria","Upper middle income"
"Chile","Chile2010",70,1.03182146906979,0.882596239797533,0.826683234351187,1.01212796864971,0.243980918570633,0.147343834352866,0.113866055705422,2,"2010","Latin America and Caribbean","Chile","High income"
"China","China2012",120,0.898677697981099,0.539547191779152,0.802591348736734,0.940886699507393,-0.226712771740741,-0.232215868950346,2.29120044982624,3,"2012","East Asia and Pacific","China","Upper middle income"
"Colombia","Colombia2010",46,0.71297963904659,0.630023710173168,0.561871800344057,0.774891391356384,0.237348553276462,0.0979486920355635,1.35743310115959,2,"2010","Latin America and Caribbean","Colombia","Upper middle income"
"Costarica","Costarica2010",12,0.688807421031051,0.441954581261104,0.503614514144589,0.427336759946697,0.00249743648582762,0.0379652483701298,1.00563542372665,1,"2010","Latin America and Caribbean","Costa Rica","Upper middle income"
"Cotedivoire","Cotedivoire2009",5,0.0612760994973542,0.0597798269339148,0.036856295669162,0,-0.0193107342909907,-0.0152890216677762,2.35318036008358,5,"2009","Sub-Saharan Africa","Cote d'Ivoire","Lower middle income"
"Croatia","Croatia2013",6,0.866294182932704,0.807050298354445,0.424753778757919,0.121139108837328,-0.2096839806269,-0.390678199474173,0.842534220673194,1,"2013","Europe and Central Asia","Croatia","High income"
"Dominicanrepublic","Dominicanrepublic2010",4,0.930847556941933,0.816668156243772,0.33844150859408,0,0.284093199768807,0.347427920976807,0.210529618751906,1,"2010","Latin America and Caribbean","Dominican Republic","Upper middle income"
"Ecuador","Ecuador2010",8,1.75972429863872,2.11784229572624,0.798365033832297,0.996653671688379,0.245562101370017,0.538290849477681,0.113655289081765,0,"2010","Latin America and Caribbean","Ecuador","Upper middle income"
"Egypt","Egypt2013",83,1.79699708144929,1.21316600880714,2.04347665013959,1.11511829828473,1.71175649378035,0.716279169375646,1.34119381040988,6,"2013","Middle East and North Africa","Egypt, Arab Rep.","Lower middle income"
"Elsalvador","Elsalvador2010",6,5.59843126641015,0.757690763073138,9.5636008381054,19.8340321810481,0.801736323211048,0.987545579799308,1.00181791539572,0,"2010","Latin America and Caribbean","El Salvador","Lower middle income"
"Ethiopia","Ethiopia2011",14,0.961814166978863,0.774012213658534,4.06023584893896,2.97124561733864,0.669155614095682,0.492440890375508,0.839828897338403,1,"2011","Sub-Saharan Africa","Ethiopia","Low income"
"Fyrom","Fyrom2013",5,0.976386476643535,0.636106691805019,2.71015044844571,4.38902180487123,-0.431200773411889,-0.416967687968093,0.984255020351547,0,"2013","Europe and Central Asia","Macedonia, FYR","Upper middle income"
"Ghana","Ghana2013",15,0.374943059734044,0.0764431536738181,0.594573357801809,0.680443318403958,-0.0248061050840048,0.00537961486404161,0.651797266612384,2,"2013","Sub-Saharan Africa","Ghana","Lower middle income"
"Guatemala","Guatemala2010",9,9.36726866209959,8.31900913809198,8.51874570503723,13.426195348576,-2.61280297837147,-0.459127500168729,1.06900301940122,0,"2010","Latin America and Caribbean","Guatemala","Lower middle income"
"India","India2014",481,1.6472104119006,1.41237259596165,1.23490224285232,1.50638874633189,-0.0117817079434097,-0.184489653472543,1.23444336668722,16,"2014","South Asia","India","Lower middle income"
"Indonesia","Indonesia2009",80,0.825829845992559,0.63822347946163,0.875953193048972,0.811168060426221,0.0654290166382213,0.14372429687466,1.07295500307274,11,"2009","East Asia and Pacific","Indonesia","Lower middle income"
"Iraq","Iraq2011",25,0.157817110114246,0.110624998806862,0.12071712049467,0.12600878477306,0.0157213292207354,0.0172991521795932,0.754947160541495,2,"2011","Middle East and North Africa","Iraq","Upper middle income"
"Jordan","Jordan2013",8,1.01327969860069,0.341419133432201,1.24799508327963,2.27580666755924,0.290060535428705,0.250982664225319,0.815939368652753,0,"2013","Middle East and North Africa","Jordan","Upper middle income"
"Kazakhstan","Kazakhstan2013",6,1.41978111821237,0.676973920873857,1.32300598565843,2.29445283358455,-0.550798521385494,-0.537482732401738,NA,1,"2013","Europe and Central Asia","Kazakhstan","Upper middle income"
"Kenya","Kenya2013",6,0.253925780576841,0.0904828337534094,0.292598737768537,0.497665875870514,-0.0820422701533985,-0.0325934240833387,3.19429482541387,0,"2013","Sub-Saharan Africa","Kenya","Lower middle income"
"Lebanon","Lebanon2013",1,1.04384133611691,1.04384133611691,NA,0,0,0,1,7,"2013","Middle East and North Africa","Lebanon","Upper middle income"
"Madagascar","Madagascar2013",4,0.384834469520418,0.232605326353928,0.341732560831853,0.0657016733394929,0.104906978639948,0.0941184634167897,0.613271762350383,1,"2013","Sub-Saharan Africa","Madagascar","Low income"
"Mauritius","Mauritius2009",5,-0.0978672226476577,0.64798214864426,2.40813087617919,5,0.0563589334240005,0.113997470048786,0.842105263157895,1,"2009","Sub-Saharan Africa","Mauritius","Upper middle income"
"Mexico","Mexico2010",124,0.856858024626803,0.606085164805402,0.794445468731538,0.949125596184416,0.254078031102646,0.114560465399694,0.691242491137422,14,"2010","Latin America and Caribbean","Mexico","Upper middle income"
"Moldova","Moldova2013",5,1.07518452116652,0.446838934475307,1.21252779847184,1.41074966227878,-0.0247089658106208,-0.0376246244416362,1.23430291374628,0,"2013","Europe and Central Asia","Moldova","Lower middle income"
"Morocco","Morocco2013",6,0.987680843716747,1.12763799023215,1.72376064953523,1.90944029238988,0.601972405824254,-0.663538230080303,1.50989279371833,0,"2013","Middle East and North Africa","Morocco","Lower middle income"
"Myanmar","Myanmar2014",20,0.678605439312107,0.589685821956127,0.510123414164666,0.322292492943152,-0.128277825157737,-0.319565971354305,1.10945453403279,4,"2014","East Asia and Pacific","Myanmar","Lower middle income"
"Nepal","Nepal2013",27,1.90176798854231,1.75381606016831,1.26694237385572,1.35714285714286,0.255254020553024,-0.140799943525833,0.52,0,"2013","South Asia","Nepal","Low income"
"Nigeria","Nigeria2014",11,0.199980286313361,0.097163313234022,0.263552493553846,0.274488905130235,-0.121892383232262,-0.0852616478406317,2.66266825702265,0,"2014","Sub-Saharan Africa","Nigeria","Lower middle income"
