"countryOnly","country","N_NA","mean_NA","median_NA","sd_NA","iqr_NA","OPcov_NA","OPcovNoWeights_NA","indAlloc_NA","outliersOut","N_Old","mean_Old","median_Old","sd_Old","iqr_Old","OPcov_Old","OPcovNoWeights_Old","indAlloc_Old","N_Mature","mean_Mature","median_Mature","sd_Mature","iqr_Mature","OPcov_Mature","OPcovNoWeights_Mature","indAlloc_Mature","N_Young","mean_Young","median_Young","sd_Young","iqr_Young","OPcov_Young","OPcovNoWeights_Young","indAlloc_Young","yearOnly","region","countryDes","incomeLevel"
"Argentina","Argentina2010",NA,NA,NA,NA,NA,NA,NA,NA,29,2,1.13778212514918,1.13778212514918,0.00442546246852199,0,-0.00147345031681535,-0.00197974510536188,0.305115096098279,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2010","Latin America and Caribbean","Argentina","High income"
"Bangladesh","Bangladesh2013",NA,NA,NA,NA,NA,NA,NA,NA,0,15,3.87608399639763,3.73346338049473,0.435586454082673,0.59431932084712,0.504510701744896,0.612856601620175,1.375,16,3.90049690416382,4.06892215921216,0.518242132129968,0.869178880811466,0.435104085046117,0.480301290916001,1.74723869221569,3,4.65231525575544,4.40993607687362,0.536277438654933,1.00372249169521,0.266065465417365,0.276776797982612,0.988784094286564,"2013","South Asia","Bangladesh","Lower middle income"
"Chile","Chile2010",NA,NA,NA,NA,NA,NA,NA,NA,3,51,1.37379823758118,1.24954937682229,0.479657241280665,0.347902066994319,0.227366994735831,0.194602233837871,2.84343228444157,15,1.5451018579864,1.40307482659748,0.501041925832826,0.899205927978133,0.102347542159111,0.111822467368721,0.950106416492799,NA,NA,NA,NA,NA,NA,NA,NA,"2010","Latin America and Caribbean","Chile","High income"
"China","China2012",NA,NA,NA,NA,NA,NA,NA,NA,3,23,4.10172608281792,4.16290263016204,0.246665660603098,0.240428045480684,0.101160356985062,0.208308004101206,1.18419243736084,83,3.97232373879562,3.87971929415143,0.473852849355906,0.5386401008154,0.669170240392723,0.563760656177805,3.44614507845091,6,3.79571871908907,3.74262781600063,0.380992285436617,0.266172252492966,0.195492756129694,0.170746450939785,1.08662295613736,"2012","East Asia and Pacific","China","Upper middle income"
"Colombia","Colombia2010",NA,NA,NA,NA,NA,NA,NA,NA,3,32,4.8679266383431,4.89577601596811,0.582882154369103,0.609970520796423,0.479931632600838,0.365903907915226,2.29573668336724,11,5.07787199720636,5.09820436495954,0.152925174872964,0.00377724649024103,-0.00537439020263073,0.0519503431481672,0.640930462566413,NA,NA,NA,NA,NA,NA,NA,NA,"2010","Latin America and Caribbean","Colombia","Upper middle income"
"Egypt","Egypt2013",NA,NA,NA,NA,NA,NA,NA,NA,2,23,3.90863740330127,3.93385714484764,0.605948813138738,0.949977543738708,0.146993910846319,0.149864836323524,0.524258783465309,30,3.46653697175878,3.51513495189081,0.372208275043439,0.377228721278453,0.207356449968004,0.258976758034996,0.800000003428241,33,3.43907703472457,3.5398602768143,0.39368862504329,0.603245773405934,0.0489394068588588,0.397210180244513,0.530491323122133,"2013","Middle East and North Africa","Egypt, Arab Rep.","Lower middle income"
"Ghana","Ghana2013",NA,NA,NA,NA,NA,NA,NA,NA,1,10,4.35957684858486,4.32322753719261,1.57547904026969,2.21424294295936,0.857973789509668,0.805435043872389,4.05690993221484,5,3.88339834586677,4.02537964021517,0.535489730894862,0.711955233601628,-0.429563737251886,-0.39518542508613,0.176353742952003,NA,NA,NA,NA,NA,NA,NA,NA,"2013","Sub-Saharan Africa","Ghana","Lower middle income"
"India","India2014",NA,NA,NA,NA,NA,NA,NA,NA,0,106,4.12932813690886,4.18658750599864,0.5342951300494,0.904085871771169,0.449703782927809,0.945643431049027,1.59414601965905,111,4.10543215761982,3.97472030740211,0.561872452006768,0.732561745435122,0.243490149719421,0.279861803119855,1.58962966744618,43,4.31025219865894,4.38848264419828,0.647260605754999,0.976662575800336,0.208043043052337,0.214246672533581,1.47251295110178,"2014","South Asia","India","Lower middle income"
"Indonesia","Indonesia2009",NA,NA,NA,NA,NA,NA,NA,NA,3,45,5.49898390589669,5.21075994778605,1.57318959881451,1.68680491208793,-0.161796034131944,0.109015422343205,1.15099672853226,18,4.42239761600781,4.46266756107078,0.330692132975691,0.33696242231656,0.114778588632249,0.31379792540188,1.23953920355488,5,5.08821342674302,5.86620521016374,1.24364681709501,2.09611550915247,0.12856100473117,0.273338552672945,0.783744446541235,"2009","East Asia and Pacific","Indonesia","Lower middle income"
"Iraq","Iraq2011",NA,NA,NA,NA,NA,NA,NA,NA,0,6,5.0715233249166,5.05583977833346,0.543610056645496,0.70830112629535,0.38583236696481,0.47501528944598,2.67533917419004,14,4.91706431655214,4.96062028992095,0.540753903487065,0.856259314494448,0.118043921494339,0.151487291796599,0.818181818181818,7,5.52312035957109,5.0378333109378,1.10328277931971,1.7469947644605,0.00902106110239455,0.0633312951731885,1.1123066339874,"2011","Middle East and North Africa","Iraq","Upper middle income"
