"countryOnly","country","N_Foreign","mean_Foreign","median_Foreign","sd_Foreign","iqr_Foreign","OPcov_Foreign","OPcovNoWeights_Foreign","indAlloc_Foreign","N_Domestic","mean_Domestic","median_Domestic","sd_Domestic","iqr_Domestic","OPcov_Domestic","OPcovNoWeights_Domestic","indAlloc_Domestic","outliersOut","yearOnly","region","countryDes","incomeLevel"
"Argentina","Argentina2010",91,0.43710268420474,0.358544863090838,0.263284322159085,0.402439428834638,0.00924605577390958,-0.0205696745501168,1.3186337964556,8,0.6799482907943,0.68407390331711,0.370376839773923,0.392917805010738,-0.260183740573054,-0.138913321204012,1.89764433450912,0,"2010","Latin America and Caribbean","Argentina","High income"
"Armenia","Armenia2013",6,0.324098168007151,0.372178323794685,0.135666030733606,0.0879799475112934,-0.0322821441277829,-0.0223543462363109,1,NA,NA,NA,NA,NA,NA,NA,NA,0,"2013","Europe and Central Asia","Armenia","Lower middle income"
"Bangladesh","Bangladesh2013",25,0.558763228907739,0.6,0.204981664819115,0.383333333333333,0.0545213751504822,0.0483328361191601,0.287013162151779,1,0.796666666666667,0.796666666666667,NA,0,0,0,1,1,"2013","South Asia","Bangladesh","Lower middle income"
"Brazil","Brazil2009",85,0.364056370848719,0.395992681344087,0.198841097829,0.231329978148638,-0.060219448552578,-0.0146467456624662,1.32640243995928,53,0.36266188931579,0.4,0.218027176403555,0.389614739583333,-0.193030798219317,-0.168033652905913,1.56922246474044,0,"2009","Latin America and Caribbean","Brazil","Upper middle income"
"Bulgaria","Bulgaria2013",11,0.389022718220637,0.377876828579826,0.288024638962491,0.230035335689046,0.166171150719412,0.152509987368367,1.2531311824476,1,0.620316740433127,0.620316740433127,NA,0,0,0,1,0,"2013","Europe and Central Asia","Bulgaria","Upper middle income"
"Chile","Chile2010",16,0.331040594468515,0.302289775500459,0.216422477867581,0.312470277016422,0.171702887705746,0.190412124790752,0.0772165828637539,NA,NA,NA,NA,NA,NA,NA,NA,0,"2010","Latin America and Caribbean","Chile","High income"
"China","China2012",134,0.380603520233263,0.4,0.196726832868714,0.24,-0.0437226508625892,-0.0765511847123066,1.01982718094505,2,0.581272484535447,0.581272484535447,0.0828928581627162,0.117228204237583,-0.00974982875935653,-0.0106571094761439,1.13631804710775,2,"2012","East Asia and Pacific","China","Upper middle income"
"Colombia","Colombia2010",19,0.424269752065366,0.33148074271275,0.22559938101691,0.427645288858322,0.138938374892585,0.132921473501869,0.780579147306921,1,0.336553629523074,0.336553629523074,NA,0,0,0,1,0,"2010","Latin America and Caribbean","Colombia","Upper middle income"
"Costarica","Costarica2010",11,0.364059135618596,0.337962058726078,0.181871307860714,0.291817406681708,-0.0430262638799531,-0.0733464755460992,0.524277164256435,5,0.439120351268936,0.442746604824931,0.204864755572342,0.352173913043478,0.139556496690239,0.146155780267138,0.551779706030933,0,"2010","Latin America and Caribbean","Costa Rica","Upper middle income"
"Cotedivoire","Cotedivoire2009",4,0.356088290274485,0.434683870610464,0.163279633674341,0.246753246753247,-0.108133291885496,-0.0953464287840994,5.5,1,0.290909090909091,0.290909090909091,NA,0,0,0,1,1,"2009","Sub-Saharan Africa","Cote d'Ivoire","Lower middle income"
"Croatia","Croatia2013",12,0.306980392726087,0.289607805788318,0.138621175462851,0.146153846153846,0.0982315104910279,0.132915475834186,0.168892465056626,1,0.620289855072464,0.620289855072464,NA,0,0,0,1,0,"2013","Europe and Central Asia","Croatia","High income"
"Czech","Czech2013",9,0.310956912631256,0.26591212985192,0.13815147637086,0.309316666666667,0.0100508705444358,-0.00702254162660395,1.00780104896727,2,0.399380417094626,0.399380417094625,0.301066312890955,0.425772062864051,0.112798153093634,0.175248722007579,0.723751283553569,0,"2013","Europe and Central Asia","Czech Republic","High income"
