"countryOnly","country","N_NA","mean_NA","median_NA","sd_NA","iqr_NA","OPcov_NA","OPcovNoWeights_NA","indAlloc_NA","outliersOut","N_NonExporter","mean_NonExporter","median_NonExporter","sd_NonExporter","iqr_NonExporter","OPcov_NonExporter","OPcovNoWeights_NonExporter","indAlloc_NonExporter","N_Exporter","mean_Exporter","median_Exporter","sd_Exporter","iqr_Exporter","OPcov_Exporter","OPcovNoWeights_Exporter","indAlloc_Exporter","yearOnly","region","countryDes","incomeLevel"
"Argentina","Argentina2010",NA,NA,NA,NA,NA,NA,NA,NA,0,22,1.75204904814525,1.62818669444256,0.45257934540564,0.374209639189415,0.353809697143558,0.31084778212518,3.25904344819269,51,1.7791833212296,1.82421524059433,0.327012267104089,0.421837107493953,0.161841179417607,0.129475204814853,2.74982327474085,"2010","Latin America and Caribbean","Argentina","High income"
"Bangladesh","Bangladesh2013",NA,NA,NA,NA,NA,NA,NA,NA,7,92,2.37547006498531,2.31876060140032,0.436691288032565,0.406745153034894,0.0451918690738325,0.026581760927651,0.819646477686772,11,2.40490077053722,2.29091230785774,0.268118910578996,0.430973880596056,-0.0230747938810959,-0.00842494365540263,0.156588847762358,"2013","South Asia","Bangladesh","Lower middle income"
"Brazil","Brazil2009",NA,NA,NA,NA,NA,NA,NA,NA,7,69,2.70933690212788,3.03243214928441,0.710454800273276,0.877915417913989,-0.202173363450623,0.0710205524893074,0.65295512607484,33,2.50274788804607,2.46208633243065,0.488836261671034,0.565318505938793,0.126260278326012,0.0126984338847569,1.07760557920784,"2009","Latin America and Caribbean","Brazil","Upper middle income"
"Chile","Chile2010",NA,NA,NA,NA,NA,NA,NA,NA,5,27,1.97446557607255,1.93585776220701,0.237527962460707,0.259922001002071,0.100381678779551,0.0903940226509928,0.751695935267291,34,2.50859092887413,2.18340319050911,1.03624938984722,1.24108259316391,0.688359982413575,0.378581619660184,3.44017334329735,"2010","Latin America and Caribbean","Chile","High income"
"China","China2012",NA,NA,NA,NA,NA,NA,NA,NA,3,73,2.47982206094994,2.40130028983958,0.445022849761107,0.430333698082645,0.180778857125775,0.227698995022414,1.43035994757271,31,2.58360778599205,2.56916763711086,0.444675290683328,0.574524299136801,0.129434241569632,0.174703549760767,0.468579879852384,"2012","East Asia and Pacific","China","Upper middle income"
"Colombia","Colombia2010",NA,NA,NA,NA,NA,NA,NA,NA,7,47,2.41525483808781,2.39336572975098,0.336118031516641,0.47036947296861,0.125973291813582,0.066784217242558,1.09723749857283,27,3.060572932462,2.99232085778509,0.258648587398004,0.370465152820831,-0.072826483827221,0.0920750786565725,0.974201807700278,"2010","Latin America and Caribbean","Colombia","Upper middle income"
"Egypt","Egypt2013",NA,NA,NA,NA,NA,NA,NA,NA,2,78,2.5633006906465,2.15545670185722,0.851547996427997,1.29361830802551,-0.0383714119391134,0.0749149240461637,1.02441335781791,34,3.00006859681903,2.97411222980238,0.94645050954837,0.810684700861747,0.0546561961790272,0.104760222908747,0.877499190206922,"2013","Middle East and North Africa","Egypt, Arab Rep.","Lower middle income"
"Ghana","Ghana2013",NA,NA,NA,NA,NA,NA,NA,NA,0,7,3.41707890627245,2.86287367080509,1.78213995200244,3.48801957912311,1.46558857027103,1.52995546260444,5.01915473105062,9,2.46262807034838,2.37010249666274,0.63983189747229,0.781292464761842,-0.371192711429863,-0.426771694751489,0.726687484786754,"2013","Sub-Saharan Africa","Ghana","Lower middle income"
"India","India2014",NA,NA,NA,NA,NA,NA,NA,NA,0,179,2.4589522742705,2.37229983668444,0.478334870243855,0.633335041582136,-0.0413711208588085,0.00515483632017392,1.21685835519449,39,2.57421663158793,2.57486496747831,0.453572956855419,0.627463815484479,0.0598013489372978,0.0300122814315877,3.81181234692428,"2014","South Asia","India","Lower middle income"
"Indonesia","Indonesia2009",NA,NA,NA,NA,NA,NA,NA,NA,1,45,2.4765124327633,2.4013319863911,0.481451705750329,0.572403123347794,0.114819169396266,0.184818410999764,0.885679375814535,19,3.35113838912449,3.68523646797063,0.759494606130134,1.35206478027889,0.436891153650723,0.492727399534501,1.38473588784319,"2009","East Asia and Pacific","Indonesia","Lower middle income"
