"countryOnly","country","N_NA","mean_NA","median_NA","sd_NA","iqr_NA","OPcov_NA","OPcovNoWeights_NA","indAlloc_NA","outliersOut","N_NonExporter","mean_NonExporter","median_NonExporter","sd_NonExporter","iqr_NonExporter","OPcov_NonExporter","OPcovNoWeights_NonExporter","indAlloc_NonExporter","N_Exporter","mean_Exporter","median_Exporter","sd_Exporter","iqr_Exporter","OPcov_Exporter","OPcovNoWeights_Exporter","indAlloc_Exporter","yearOnly","region","countryDes","incomeLevel"
"Argentina","Argentina2010",NA,NA,NA,NA,NA,NA,NA,NA,0,44,2.6300127129378,2.44559357347635,0.736633042186667,0.781184655399839,-0.0578345848373442,-0.0653577658661612,1.23143703163923,18,2.78877177065487,2.70345429194313,0.498914148134353,0.905814435535513,0.141718867365951,0.106229381107977,0.861718297370126,"2010","Latin America and Caribbean","Argentina","High income"
"Bangladesh","Bangladesh2013",NA,NA,NA,NA,NA,NA,NA,NA,0,35,3.45375231214857,3.39737957027294,0.750891168039002,0.882474903590408,-0.158188973112622,-0.222742176609209,1.20536876112046,138,3.77823232447941,3.6866276938943,0.908085763765,1.07437579803441,0.173718852608594,0.125834446234746,0.911666008501162,"2013","South Asia","Bangladesh","Lower middle income"
"Brazil","Brazil2009",NA,NA,NA,NA,NA,NA,NA,NA,3,113,2.5591205477629,2.51922039840778,0.888997528788371,1.03211296773739,0.404538735014461,1.61264756978772,1.33797128700311,21,2.50914982227285,2.50328504696805,0.916520357746891,1.33139254696299,0.554750795056914,0.492759169175265,2.00887247328441,"2009","Latin America and Caribbean","Brazil","Upper middle income"
"Chile","Chile2010",NA,NA,NA,NA,NA,NA,NA,NA,19,12,2.74974721939813,2.75626857366953,0.120382591301912,0,0.0794857547722208,0.145765409991264,0.423942557383028,5,2.8037922453932,2.87057238901122,0.403399745621948,0.292093797373219,-0.152708151868026,-0.095109349028944,0.686517487362776,"2010","Latin America and Caribbean","Chile","High income"
"China","China2012",6,3.03617138984633,3.34044143085096,0.953719840294056,1.53478821461023,-0.171423146603949,0.0404375097434611,0.596445309912006,1,54,3.1775115583873,3.23900567035918,0.660303876589172,0.72217376110601,0.107597077397084,0.16593100720605,2.87158323835786,36,3.30782661903896,3.15923539848366,0.576281419687027,0.724694893367801,0.137390992887772,0.0852107812953563,0.980205554333275,"2012","East Asia and Pacific","China","Upper middle income"
"Colombia","Colombia2010",NA,NA,NA,NA,NA,NA,NA,NA,0,50,3.09836148282087,3.17407728886069,0.615078248883349,0.7490157992384,0.200963935128025,-0.0394044030795995,3.36838576972053,39,3.50169239353175,3.34430021126806,0.75234552175805,0.675530885585573,0.0980421353016207,0.243752471248533,3.0270266657834,"2010","Latin America and Caribbean","Colombia","Upper middle income"
"Cotedivoire","Cotedivoire2009",NA,NA,NA,NA,NA,NA,NA,NA,0,31,2.64919261961289,2.35936392107636,0.734495609517193,0.999299003966287,-0.16109347187183,-0.133796831847094,0.281981427039964,2,2.31796235374614,2.31796235374614,0.341692429546261,0.483226068024535,-0.0219648212738425,-0.0219648212738425,0.916666666666667,"2009","Sub-Saharan Africa","Cote d'Ivoire","Lower middle income"
"Drc","Drc2013",NA,NA,NA,NA,NA,NA,NA,NA,2,23,2.0275498977291,1.84646136104898,0.82909326662395,0.831288403602938,0.0272338527357645,0.0252960818849075,1.02711014828316,NA,NA,NA,NA,NA,NA,NA,NA,"2013","Sub-Saharan Africa","Congo, Dem. Rep.","Low income"
"Egypt","Egypt2013",NA,NA,NA,NA,NA,NA,NA,NA,1,105,2.79289097206454,2.89139192532036,0.919888271727849,1.06130619664778,-0.0324607118006969,0.176779374437972,1.51217458912065,47,2.83701973868218,2.69338346751182,0.755527734673305,0.979982120255553,0.54819588359362,0.207087589829239,4.13342993981823,"2013","Middle East and North Africa","Egypt, Arab Rep.","Lower middle income"
"Elsalvador","Elsalvador2010",NA,NA,NA,NA,NA,NA,NA,NA,0,6,1.73194649795888,1.90421386993146,0.656966445214977,1.21993378597135,0.404871544893909,0.436575002885625,1.50720657912676,9,2.15076954909226,2.05297108676034,0.804682891478972,1.64313389602865,-0.304453372319939,-0.309103910211061,0.973718964626907,"2010","Latin America and Caribbean","El Salvador","Lower middle income"
"Ghana","Ghana2013",NA,NA,NA,NA,NA,NA,NA,NA,0,11,3.02940520849961,2.35316159913882,1.45744338361359,1.39863582294169,0.842898970778495,0.863030806078973,1,5,3.66769297634929,3.58339964455805,1.45282318509792,2.46352210717014,-0.131148054551683,-0.0985217207650219,0.7,"2013","Sub-Saharan Africa","Ghana","Lower middle income"
"Guatemala","Guatemala2010",NA,NA,NA,NA,NA,NA,NA,NA,0,13,2.37576231195668,2.18565091013292,0.612102127891741,1.11273140343357,0.0563338656467804,-0.152286668069764,3.11155017737478,8,2.95924218190887,3.08759578013878,0.439317043500543,0.522831141963252,-0.373152918184011,-0.346228139001882,0.185459689664459,"2010","Latin America and Caribbean","Guatemala","Lower middle income"
