"countryOnly","country","N_Foreign","mean_Foreign","median_Foreign","sd_Foreign","iqr_Foreign","OPcov_Foreign","OPcovNoWeights_Foreign","indAlloc_Foreign","N_Domestic","mean_Domestic","median_Domestic","sd_Domestic","iqr_Domestic","OPcov_Domestic","OPcovNoWeights_Domestic","indAlloc_Domestic","outliersOut","yearOnly","region","countryDes","incomeLevel"
"Argentina","Argentina2010",8,0.285124015004452,0.228774346990657,0.282103122441185,0.299042857142857,0.151889142879697,0.0971060257759453,0.361401912783715,3,0.348366542999104,0.350243947402434,0.183758201877056,0.230769230769231,-0.0610432728998905,-0.0808593659837725,1.20766172626863,0,"2010","Latin America and Caribbean","Argentina","High income"
"Azerbaijan","Azerbaijan2013",12,0.280258571186176,0.288942591482852,0.151458797122548,0.136111111111111,0.0347149698627517,0.0219931825129582,0.691611814893683,NA,NA,NA,NA,NA,NA,NA,NA,1,"2013","Europe and Central Asia","Azerbaijan","Upper middle income"
"Bangladesh","Bangladesh2013",42,0.497369545296768,0.533333333333333,0.165260685332525,0.25,-0.127484219920531,-0.100146315732193,1.60486661927414,NA,NA,NA,NA,NA,NA,NA,NA,0,"2013","South Asia","Bangladesh","Lower middle income"
"Barbados","Barbados2010",5,0.520700308031538,0.417638925348056,0.324033720651653,0.517619047619048,-0.120735527259362,-0.0379727081308714,2.14603219917805,NA,NA,NA,NA,NA,NA,NA,NA,0,"2010","Latin America and Caribbean","Barbados","High income"
"Bhutan","Bhutan2015",11,0.339506135469368,0.294535157268412,0.213816124709712,0.261647247472381,-0.0433927595107643,-0.060613630342356,6.12505027575546,NA,NA,NA,NA,NA,NA,NA,NA,0,"2015","South Asia","Bhutan","Lower middle income"
"Bulgaria","Bulgaria2013",6,0.466157908899903,0.633273913193746,0.340175525015046,0.655293575869215,0.0444723014293479,0.076530424781844,0.345398350113816,NA,NA,NA,NA,NA,NA,NA,NA,0,"2013","Europe and Central Asia","Bulgaria","Upper middle income"
"Chile","Chile2010",18,0.288120696666001,0.300616919916213,0.229861365716568,0.31009503499285,-0.045215186849864,-0.0923352901633917,12.168775124482,1,0.430769230769231,0.430769230769231,NA,0,0,0,1,0,"2010","Latin America and Caribbean","Chile","High income"
"China","China2012",130,0.348510084007659,0.337810187428631,0.18818489430592,0.3,0.0503663268835782,0.0320822500199939,0.975629765762058,4,2.86395331654557,2.63600328009147,2.48441990517915,3.76241134751773,-0.29866909469679,-0.245962750126646,1.03135809273242,0,"2012","East Asia and Pacific","China","Upper middle income"
"Costarica","Costarica2010",15,0.469400741078728,0.506824951531417,0.183207621583423,0.133333333333333,-0.0417576509558643,0.0211102569800275,0.0914027711281747,6,0.416371598687215,0.424561617247031,0.235742936965991,0.271428571428571,-0.293032858248129,-0.260969805612663,3.79432841236952,1,"2010","Latin America and Caribbean","Costa Rica","Upper middle income"
"Croatia","Croatia2013",9,0.416026214609466,0.374030013578948,0.152707329856478,0.297727673202614,-0.0224591204700811,-0.0366180383517089,1.05153943099485,1,0.184615384615385,0.184615384615385,NA,0,0,0,1,0,"2013","Europe and Central Asia","Croatia","High income"
"Czech","Czech2013",5,0.406581776579143,0.450628699643951,0.262344616769043,0.410420817961213,-0.066776795768742,-0.072497620059481,1.12317398119391,NA,NA,NA,NA,NA,NA,NA,NA,0,"2013","Europe and Central Asia","Czech Republic","High income"
"Dominicanrepublic","Dominicanrepublic2010",6,0.346168576823992,0.337427390606905,0.132420242083202,0.158730158730159,0.0466386816365384,-0.0260307689551342,0.0319810176931339,1,0.363636363636364,0.363636363636364,NA,0,0,0,1,2,"2010","Latin America and Caribbean","Dominican Republic","Upper middle income"
"Drc","Drc2013",9,0.0702188774746572,0.0337348824813657,0.100752150651144,0.0861149023489323,-0.0240012788217851,-0.0230355119078969,0.986942300142944,3,0.12483248575025,0.0171260789725732,0.220322595696132,0.399245493740585,-0.00283525256881348,-0.0142999988489266,0.892858110592507,0,"2013","Sub-Saharan Africa","Congo, Dem. Rep.","Low income"
"Egypt","Egypt2013",194,0.380469514693133,0.4,0.209714615257329,0.330315789473684,0.0169599106136789,0.00623300529928731,1.5061893069125,1,0.035,0.035,NA,0,0,0,1,7,"2013","Middle East and North Africa","Egypt, Arab Rep.","Lower middle income"
"Elsalvador","Elsalvador2010",5,0.587960491436349,0.567152432411133,0.0702123997076039,0.0635608621700879,-0.0163541414131737,-0.0397825727944822,1.46103260177694,NA,NA,NA,NA,NA,NA,NA,NA,1,"2010","Latin America and Caribbean","El Salvador","Lower middle income"
"Ethiopia","Ethiopia2011",1,0.194107728867263,0.194107728867263,NA,0,0,0,NA,4,7.16011904761905,0.541666666666667,13.5629109131352,7.17321428571428,12.4144216347956,12.4144216347956,0.172222222222222,0,"2011","Sub-Saharan Africa","Ethiopia","Low income"
"Georgia","Georgia2013",2,0.700491500439742,0.700491500439742,0.0266723099422192,0.0377203424601051,-0.0122914973200391,-0.0111446466359402,2.05645782916034,NA,NA,NA,NA,NA,NA,NA,NA,4,"2013","Europe and Central Asia","Georgia","Lower middle income"
"Ghana","Ghana2013",9,0.181348656096406,0.0705309363940425,0.210011167235353,0.22735632183908,-0.13326163728793,-0.153256311254978,0.931452232177181,1,0.35,0.35,NA,0,0,0,1,0,"2013","Sub-Saharan Africa","Ghana","Lower middle income"
"Guatemala","Guatemala2010",12,0.370214783492871,0.314601778059174,0.306839175982074,0.330400782013685,-0.180548247190325,-0.165370588184134,1.62863249831358,NA,NA,NA,NA,NA,NA,NA,NA,0,"2010","Latin America and Caribbean","Guatemala","Lower middle income"
"Honduras","Honduras2010",1,0.583333333333333,0.583333333333333,NA,0,0,0,NA,1,0.25,0.25,NA,0,0,0,1,5,"2010","Latin America and Caribbean","Honduras","Lower middle income"
"India","India2014",523,0.4708800046047,0.5,0.201187675781405,0.27,0.0056620766863886,0.0513723932543945,0.821855226290659,1,0.65,0.65,NA,0,0,0,1,5,"2014","South Asia","India","Lower middle income"
"Indonesia","Indonesia2009",143,0.273058270570543,0.250069312560618,0.190659086222394,0.272727272727273,0.0681230831267236,0.0418154537964328,0.956512727236639,11,0.27703293351358,0.25377299185197,0.205560387534993,0.3125,0.137653885056294,0.427163051170253,0.449149226009585,4,"2009","East Asia and Pacific","Indonesia","Lower middle income"
"Iraq","Iraq2011",130,0.20898047919666,0.166666666666667,0.1983629887714,0.235714285714286,-0.0288883458348903,-0.0359665640429624,2.00642919993416,2,0.0649122807017544,0.0649122807017544,0.00248107642521595,0.00350877192982456,0.00112460638776428,0.00112460638776428,0.609375,5,"2011","Middle East and North Africa","Iraq","Upper middle income"
"Jamaica","Jamaica2010",5,0.420642191083898,0.419391742278642,0.0309234885860014,0.025,0.00459212260208386,0.01,0.778589243100877,1,0.392857142857143,0.392857142857143,NA,-5.55111512312578e-17,0,0,1,2,"2010","Latin America and Caribbean","Jamaica","Upper middle income"
"Jordan","Jordan2013",15,0.253062510766986,0.25,0.152121112549736,0.25,0.0509448943875259,0.0974874509329006,0.38932387990502,1,0.131578947368421,0.131578947368421,NA,0,0,0,1,0,"2013","Middle East and North Africa","Jordan","Upper middle income"
"Kazakhstan","Kazakhstan2013",14,0.413470558317431,0.391257692091173,0.178710058984371,0.168091141891947,0.05046128289526,0.0304580871232661,0.373205687062783,1,0.336649431756361,0.336649431756361,NA,0,0,0,1,0,"2013","Europe and Central Asia","Kazakhstan","Upper middle income"
"Kenya","Kenya2013",7,0.278500387690892,0.281888638334588,0.189014111286118,0.232142857142857,-0.0123308673425227,0.00388755667502086,0.76504582376731,1,0.035,0.035,NA,0,0,0,1,0,"2013","Sub-Saharan Africa","Kenya","Lower middle income"
"Kyrgyzstan","Kyrgyzstan2013",9,0.41580204464201,0.411714567264371,0.257771486753344,0.327770138888889,0.0732909312548703,0.0810383395623317,0.587309109006462,1,0.892936236557235,0.892936236557235,Inf,0,0,0,1,0,"2013","Europe and Central Asia","Kyrgyz Republic","Lower middle income"
"Laos","Laos2012",8,0.177549393755424,0.15795139562408,0.0749864428144843,0.111546840958606,0.0600854512305281,0.0699356526798754,0.133481289596471,NA,NA,NA,NA,NA,NA,NA,NA,1,"2012","East Asia and Pacific","Lao PDR","Lower middle income"
"Lebanon","Lebanon2013",8,0.448797714280334,0.498807816358552,0.232041590432424,0.333333333333333,-0.0578581073200837,0.0493544983735662,0.300716226453056,NA,NA,NA,NA,NA,NA,NA,NA,1,"2013","Middle East and North Africa","Lebanon","Upper middle income"
"Madagascar","Madagascar2013",2,0.0174310017746772,0.0174310017746772,0.00754247233265651,0,-0.000432341706239254,-0.00106666666666667,1.43292179181201,1,0.0627027027027027,0.0627027027027027,NA,0,0,0,1,2,"2013","Sub-Saharan Africa","Madagascar","Low income"
"Mexico","Mexico2010",24,0.241110488314892,0.138670757612942,0.20232934718886,0.296666666666667,0.34110894426619,0.223895209038653,0.0645274130174655,1,0.250449548810006,0.250449548810006,NA,0,0,0,1,3,"2010","Latin America and Caribbean","Mexico","Upper middle income"
"Mongolia","Mongolia2013",15,0.405983825548449,0.341134529816821,0.166841526506976,0.232343819229065,-0.0515777369318966,-0.0955263997227051,1.03258031187432,NA,NA,NA,NA,NA,NA,NA,NA,0,"2013","East Asia and Pacific","Mongolia","Upper middle income"
"Morocco","Morocco2013",3,0.70490668601002,0.705064524463993,0.0373269648796688,0.0517073170731707,-0.0201385594059157,-0.0329130462887086,2.54761904761905,NA,NA,NA,NA,NA,NA,NA,NA,2,"2013","Middle East and North Africa","Morocco","Lower middle income"
"Namibia","Namibia2014",4,0.19449060203751,0.1275,0.241035000009025,0.506666333333333,0.243215905156684,0.241233900641026,0.0941176470588235,3,8.28749026275626,4.79826076446059,10.8479157727957,19.8615384615385,-3.28731292137947,-3.24927536231884,NA,0,"2014","Sub-Saharan Africa","Namibia","Upper middle income"
"Nepal","Nepal2013",2,0.760087719298246,0.760087719298246,0.0328742626341114,0.0464912280701755,0.0116228070175439,0.0116228070175439,0.666666666666667,NA,NA,NA,NA,NA,NA,NA,NA,5,"2013","South Asia","Nepal","Low income"
"Nicaragua","Nicaragua2010",3,0.0255673041680148,0.0247189542298863,0.0219542962394438,0.0248888888888889,0.00174937803881395,0.00116681971227426,1,NA,NA,NA,NA,NA,NA,NA,NA,6,"2010","Latin America and Caribbean","Nicaragua","Lower middle income"
"Nigeria","Nigeria2014",76,0.296809804233181,0.264747783646248,0.22812845727363,0.3,-0.0892539026395953,-0.0812201153313483,1.44756388349143,10,0.336888740388019,0.25,0.382015834122952,0.47,-0.140335909408709,-0.121991130769231,1.90625746115997,4,"2014","Sub-Saharan Africa","Nigeria","Lower middle income"
"Pakistan","Pakistan2013",17,0.309246683854534,0.25,0.32382494143274,0.283333333333333,-0.134222087069704,-0.153380042126327,1.41157582595528,NA,NA,NA,NA,NA,NA,NA,NA,1,"2013","South Asia","Pakistan","Lower middle income"
"Paraguay","Paraguay2010",5,0.283572252063943,0.175588982808505,0.228167821920914,0.374,-0.0811486835466431,-0.0856811594202899,1.75545267213972,NA,NA,NA,NA,NA,NA,NA,NA,0,"2010","Latin America and Caribbean","Paraguay","Upper middle income"
"Peru","Peru2010",14,0.340853547601018,0.373924524632115,0.162593399066898,0.331738095238095,-0.0348966945503095,-0.0161279709916285,0.735105797458856,NA,NA,NA,NA,NA,NA,NA,NA,0,"2010","Latin America and Caribbean","Peru","Upper middle income"
"Philippines","Philippines2009",80,0.444485241060534,0.471902480831303,0.262630330604321,0.390511327646558,0.011733647682268,0.0116216953862829,0.83074661638892,3,0.0964974123802201,0.0943407546065564,0.0466331378443535,0,0.00731772683928951,0.0107017764774909,0.620553134726032,4,"2009","East Asia and Pacific","Philippines","Lower middle income"
"Romania","Romania2013",5,0.187308755106005,0.216214268985172,0.11444485281499,0.0592250014735872,0.0493096588825358,0.039960884069884,0.787239182297248,1,0.512212883593221,0.512212883593221,NA,0,0,0,1,1,"2013","Europe and Central Asia","Romania","Upper middle income"
"Russia","Russia2012",53,0.384403849201943,0.351139474119656,0.204166937124061,0.3,-0.0282327360114339,-0.0738604385803069,1.53161347277449,NA,NA,NA,NA,NA,NA,NA,NA,2,"2012","Europe and Central Asia","Russian Federation","High income"
"Serbia","Serbia2013",6,0.188529640648257,0.169478568730342,0.167852112691556,0.17838637035842,0.0119330706418194,0.0402898978710685,1.40901168608124,1,0.16346318146562,0.16346318146562,NA,0,0,0,1,0,"2013","Europe and Central Asia","Serbia","Upper middle income"
"Slovenia","Slovenia2013",1,0.3888,0.3888,NA,0,0,0,1,1,0.0714285714285714,0.0714285714285714,NA,0,0,0,1,4,"2013","Europe and Central Asia","Slovenia","High income"
"Southsudan","Southsudan2014",7,0.0900041307448339,0.0625,0.100150678553341,0.095862248547171,-0.0277552395668191,-0.0277552395668191,NA,1,0.166666666666667,0.166666666666667,NA,0,0,0,1,1,"2014","Sub-Saharan Africa","South Sudan","Low income"
"SriLanka","SriLanka2011",24,0.408137674963957,0.479613898148592,0.256162182723725,0.544961240310078,-0.0813087070287888,-0.117056989233389,0.900371115972108,1,0.008,0.008,NA,0,0,0,1,0,"2011","South Asia","Sri Lanka","Lower middle income"
"Stlucia","Stlucia2010",6,0.5494399816358,0.592009680663931,0.165862873986471,0.25,0.0572517555798303,0.0625483461740772,0.527306959461559,NA,NA,NA,NA,NA,NA,NA,NA,0,"2010","Latin America and Caribbean","St. Lucia","Upper middle income"
"Suriname","Suriname2010",9,0.414216032684007,0.421917241855082,0.0326370225944057,0.065,0.01055423653165,0.0102824582824583,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,"2010","Latin America and Caribbean","Suriname","Upper middle income"
"Sweden","Sweden2014",2,0.394174757281553,0.394174757281553,0.00823813725654224,0.0116504854368931,-0.00018791105543376,-0.00018791105543376,1.03333333333333,1,0.568671210567586,0.568671210567586,NA,0,0,0,1,2,"2014","Europe and Central Asia","Sweden","High income"
"Tajikistan","Tajikistan2013",9,0.203124548238746,0.120412998382572,0.183961563588123,0.172727272727273,0.0168236552737508,0.0212325466492024,0.119862985259113,1,0.224,0.224,Inf,0,0,0,1,1,"2013","Europe and Central Asia","Tajikistan","Lower middle income"
"Trinidadandtobago","Trinidadandtobago2010",6,0.266203168334375,0.305476216909426,0.14830296433863,0.0752688172043011,0.0756357836836439,0.0775082497315226,0.544041280940071,NA,NA,NA,NA,NA,NA,NA,NA,0,"2010","Latin America and Caribbean","Trinidad and Tobago","High income"
"Tunisia","Tunisia2013",6,0.307065280640154,0.408413469863171,0.191645067810199,0.206730769230769,-0.094606851632847,-0.0946513978752311,1.17823654562204,NA,NA,NA,NA,NA,NA,NA,NA,1,"2013","Middle East and North Africa","Tunisia","Upper middle income"
"Turkey","Turkey2013",55,0.296708407792746,0.253797566422197,0.226032958185894,0.397441156863751,-0.0326410235199813,-0.0573306909454909,1.64653393571048,1,1e-04,1e-04,Inf,0,0,0,1,2,"2013","Europe and Central Asia","Turkey","Upper middle income"
"Uganda","Uganda2013",4,0.146058089371003,0.165282319088198,0.0765564433258569,0.1508,0.0132638105513679,0.00850691244239631,5.22140535165944,2,0.18782894143968,0.18782894143968,0.194107743855131,0.274509803921569,-0.0193706906376713,-0.0196078431372549,1.17668390444229,0,"2013","Sub-Saharan Africa","Uganda","Low income"
