"countryOnly","country","N_Medium","mean_Medium","median_Medium","sd_Medium","iqr_Medium","OPcov_Medium","OPcovNoWeights_Medium","indAlloc_Medium","N_Small","mean_Small","median_Small","sd_Small","iqr_Small","OPcov_Small","OPcovNoWeights_Small","indAlloc_Small","N_Large","mean_Large","median_Large","sd_Large","iqr_Large","OPcov_Large","OPcovNoWeights_Large","indAlloc_Large","outliersOut","yearOnly","region","countryDes","incomeLevel"
"Argentina","Argentina2010",25,1.35395824865086,1.0717925955272,0.918678128445541,1.39870712125951,0.0221675605514921,-0.0040246501216795,1.03582618092627,29,0.955606061976721,0.675777463038203,0.79137728105552,1.0383115782336,0.0133054901800969,0.0134488537366048,0.846441721649719,13,1.18058491549677,1.14545970212101,0.522195356821052,0.869570345055711,-0.0122247425504829,-0.00678772681208014,0.274427991881023,3,"2010","Latin America and Caribbean","Argentina","High income"
"Bangladesh","Bangladesh2013",23,2.46370720955748,2.30311820745965,1.5192701794788,2.10321156994612,-0.246822335777609,-0.0878634445210871,1.73257227223467,18,1.86972423879225,1.90168040879022,1.43731283466288,1.91178335870117,-0.180913981879486,-0.293246909900943,1.397887229503,127,1.74339563869,1.12285530926419,1.98311358758517,2.05944758093418,-0.149544484009535,-0.0522843911291487,0.704745374346621,9,"2013","South Asia","Bangladesh","Lower middle income"
"Belarus","Belarus2013",4,0.481429617250447,0.488810150726593,0.10059964717752,0.198033465585648,0.0117637057534531,0.00886782168278109,0.704629751591455,2,0.150480152070455,0.150480152070455,0.0678645035599067,0.0959749013381373,0.019479480228587,0.0221480541549548,0.747094719847586,1,0.491503717076997,0.491503717076997,NA,0,0,0,1,3,"2013","Europe and Central Asia","Belarus","Upper middle income"
"Brazil","Brazil2009",68,0.52019605142337,0.488376079980735,0.437552913134249,0.68530964167459,0.0163935746730816,0.0117793783409445,0.82349931544857,46,0.478281925582406,0.439729334158941,0.391013018992689,0.490711705632517,0.0105027269024843,0.00932469928847588,0.952961602558586,24,0.587654866293162,0.473375007428512,0.341059043069933,0.288107816234957,-0.106369773595384,-0.135406266981088,1.10940055728566,6,"2009","Latin America and Caribbean","Brazil","Upper middle income"
"Bulgaria","Bulgaria2013",5,0.13711798731548,0.150844745342414,0.103304204292196,0.060931899641577,-0.0341447122452731,-0.0429579146912348,1.4723456261975,3,0.631438532567044,0.317862376352567,0.668481752143444,1.23983727068857,0.0375950065105068,0.0416713771916234,1,1,0.0358166189111748,0.0358166189111748,NA,0,0,0,1,5,"2013","Europe and Central Asia","Bulgaria","Upper middle income"
"Cameroon","Cameroon2009",NA,NA,NA,NA,NA,NA,NA,NA,3,0.0977316185529867,0.0969439973403634,0.00738280517115881,0.0114250182036225,-0.000994034468837477,-0.00137437403096712,1.10421630566682,NA,NA,NA,NA,NA,NA,NA,NA,3,"2009","Sub-Saharan Africa","Cameroon","Lower middle income"
"Chile","Chile2010",20,0.789712226250709,0.574315608492678,0.637498409049532,0.598289992403122,0.0679278613515692,0.051413311949719,0.8,1,0.252016129032258,0.252016129032258,NA,0,0,0,1,6,2.6959691481582,0.694670475349773,3.91888615451347,8.14409764939216,-0.525282838787223,-0.48030625003665,1.15518837326904,11,"2010","Latin America and Caribbean","Chile","High income"
"China","China2012",37,0.897338483194584,0.698195429011399,0.778127263628523,1.07039764359352,0.0140001944246425,0.00914074491878162,0.928752389937184,9,0.463851408139655,0.48146710850246,0.165131806006703,0.178588391754536,-0.00986284896480893,-0.00366132334275842,1.15315165823064,48,0.496250460294523,0.40382113792387,0.400894388588353,0.438752488387525,0.0289668935356963,0.0358560271368561,0.378446620406624,10,"2012","East Asia and Pacific","China","Upper middle income"
"Colombia","Colombia2010",38,0.495130558955667,0.193890671517957,0.682403679617227,0.420262814989055,0.0214927070195627,0.0270315056378648,0.958225069654155,29,0.768931665560192,0.758526648916399,0.605095573113695,0.69328833895763,-0.0966323479759017,-0.113128001474607,0.741706595294388,22,0.835263331875972,0.696786753339564,0.578346845601187,0.979546004219694,-0.0864929373294668,-0.0798808998718781,1.00384813258452,6,"2010","Latin America and Caribbean","Colombia","Upper middle income"
"Costarica","Costarica2010",1,0.404435555032649,0.404435555032649,NA,0,0,0,1,3,0.463592197102998,0.316280066211748,0.794365058716766,0.51131221719457,-0.0825901700833973,-0.145148968678381,1.75,NA,NA,NA,NA,NA,NA,NA,NA,1,"2010","Latin America and Caribbean","Costa Rica","Upper middle income"
"Cotedivoire","Cotedivoire2009",7,0.0500090435562167,0.0602966891689685,0.0520017487966011,0.0683440208546956,0.0023180774363903,-0.000398085271965209,0.932494066217001,15,0.13930870051627,0.0960159055015815,0.119571188366313,0.117502726281352,-0.0350911073309567,-0.0323885614289634,1.4,1,0.00437579311250164,0.00437579311250164,NA,0,0,0,1,9,"2009","Sub-Saharan Africa","Cote d'Ivoire","Lower middle income"
"Dominicanrepublic","Dominicanrepublic2010",1,0.369038595937099,0.369038595937099,NA,0,0,0,1,NA,NA,NA,NA,NA,NA,NA,NA,6,1.09120831784024,1.02342022785278,0.597076577286026,1.14265555597766,-0.288777127647688,-0.273534636337576,2.76057225004453,0,"2010","Latin America and Caribbean","Dominican Republic","Upper middle income"
"Drc","Drc2013",NA,NA,NA,NA,NA,NA,NA,NA,34,0.243125557834542,0.182225847012545,0.243520492028776,0.338163816796709,0.0129353846326533,0.0160555797032442,1.00570508970066,NA,NA,NA,NA,NA,NA,NA,NA,1,"2013","Sub-Saharan Africa","Congo, Dem. Rep.","Low income"
"Ecuador","Ecuador2010",3,0.931392846745022,0.941921466417553,0.177435412635552,0.185988018475328,-0.0268952374916166,-0.0207185437857429,1.52031121645745,1,0.263157894736842,0.263157894736842,NA,0,0,0,1,3,0.551741219400675,0.504496079441889,0.59224409580003,0.940516153681639,-0.183439748347732,-0.142057101489637,4.61384341074783,2,"2010","Latin America and Caribbean","Ecuador","Upper middle income"
"Egypt","Egypt2013",55,1.00772594905354,1.07654210275647,0.6360115074636,0.909774436090225,-0.0181864642122566,0.0585290328378702,0.993071106414612,36,0.477810785705356,0.268620412940189,1.10289844321088,0.681270351418785,-0.088439373726158,0.0194126004447711,NA,43,-0.957878977438357,0.177957965112566,2.89718593947406,5.82644628099174,0.941201638408581,0.293830362447806,1,4,"2013","Middle East and North Africa","Egypt, Arab Rep.","Lower middle income"
"Elsalvador","Elsalvador2010",1,0.588235294117647,0.588235294117647,NA,0,0,0,1,1,1.75453417117755,1.75453417117755,NA,0,0,0,1,7,0.338826584678774,0.160485695648837,0.862594015432407,1.07197511228834,-0.415231089846639,-0.695013450720011,1.28261517877161,8,"2010","Latin America and Caribbean","El Salvador","Lower middle income"
"Estonia","Estonia2013",1,0.0392156862745098,0.0392156862745098,NA,0,0,0,1,1,0.0833333333333333,0.0833333333333333,NA,0,0,0,1,1,0.0240728692257645,0.0240728692257645,NA,0,0,0,1,2,"2013","Europe and Central Asia","Estonia","High income"
"Fyrom","Fyrom2013",1,0.196372801490329,0.196372801490329,NA,0,0,0,1,2,0.116044779702753,0.116044779702753,0.181025034473751,0.256008058881836,-0.0560634526568983,-0.064002014720459,2.19572962662958,2,0.580725465132858,0.580725465132858,0.746380736076753,1.05554175965376,0.19879109949166,0.19879109949166,0.726394849785408,5,"2013","Europe and Central Asia","Macedonia, FYR","Upper middle income"
"Ghana","Ghana2013",NA,NA,NA,NA,NA,NA,NA,NA,10,0.546166535482835,0.592074019748963,0.378075539360459,0.804796584755937,0.0299405327653148,0.0367657641457592,0.736842105263158,1,0.00918779860345461,0.00918779860345461,NA,0,0,0,1,0,"2013","Sub-Saharan Africa","Ghana","Lower middle income"
"Guatemala","Guatemala2010",6,0.490075847670943,0.38204670125626,0.368383268039324,0.846970270506362,0.000567806258390298,0.000997865127908537,1,7,0.419033315608545,0.404361269220923,0.395974422191194,0.24618900425352,-0.0708557090893358,-0.0956115129202677,2.76367341802667,5,0.268725589136702,0.320955128327075,0.203992329297565,0.399375600384246,0.0135676146482169,-0.0139179842603482,0.574798939689217,3,"2010","Latin America and Caribbean","Guatemala","Lower middle income"
"Honduras","Honduras2010",1,-0.196008294765844,-0.196008294765844,NA,0,0,0,1,4,0.288710385724586,0.127764311059981,0.406986336997464,0.243984790220698,-0.00531927835737968,-0.00531927835737968,1,1,0.0238379022646007,0.0238379022646007,NA,0,0,0,NA,0,"2010","Latin America and Caribbean","Honduras","Lower middle income"
"India","India2014",101,1.82222165433214,1.54381412692032,1.20856102165744,1.18682130877253,0.0975213481128431,0.0447018563669625,0.851882051773516,23,1.55368101044923,1.44326966868714,0.63774146706459,0.428321678321678,0.0754853299493075,0.0604044786854652,0.747381326313911,76,1.58247101514157,1.56720764324449,0.958112490897287,0.736651583710407,0.0998154601637444,0.025008286653301,1.44988056397437,5,"2014","South Asia","India","Lower middle income"
"Indonesia","Indonesia2009",24,0.625494700812605,0.561826087444492,0.396984415343867,0.376602892952703,0.0101122777004174,0.0305496477348608,0.678835379003816,47,1.23118102868679,0.968153242380843,1.18733110361207,1.24142799515934,-0.0582973519681108,-0.082462848440455,1.30210131511497,24,0.814128204883785,0.724309299675327,0.523224975946925,0.580653380173432,0.070304635312536,0.0843026928160448,0.881734965257493,9,"2009","East Asia and Pacific","Indonesia","Lower middle income"
"Jamaica","Jamaica2010",2,1.11694074105228,1.11694074105228,0.473297910694533,0.669344324347058,0.126944613238235,0.126944613238235,0.725,4,0.620492171921665,0.604071537290715,0.189109483995811,0.335197804497988,-0.00594046116117424,-0.00594046116117424,1.18181818181818,1,0.578034682080925,0.578034682080925,NA,0,0,0,1,0,"2010","Latin America and Caribbean","Jamaica","Upper middle income"
"Jordan","Jordan2013",9,0.56945984759032,0.424562254049085,0.567180698067657,0.988146634434263,-0.0984606633007161,-0.0798992547634241,0.954237288135593,10,0.460895339324109,0.265421165534035,0.534264481623844,0.429600618895658,0.170502040826216,0.0761856304877601,0.615384615384615,30,0.825638025234929,0.668486795405836,0.76952598848523,1.22882882882883,-0.101684936987324,0.154163185278995,0.954515216516376,1,"2013","Middle East and North Africa","Jordan","Upper middle income"
"Laos","Laos2012",6,0.197405722916075,0.162096576682649,0.108805267691588,0.196676334261881,-0.0201775861108875,-0.0200612840187581,1.08370895465075,3,0.297196669658128,0.366032210834554,0.128739345909345,0.228211046081276,0.0219828282627379,0.0219828282627379,0.466666666666667,9,0.0971763820505213,0.113550340651022,0.740556580100483,0.247701096631401,-0.108862798169117,-0.108862798169117,0.625,3,"2012","East Asia and Pacific","Lao PDR","Lower middle income"
"Lebanon","Lebanon2013",4,0.421993171654703,0.339034864954773,0.430132611770811,0.417850908209775,-0.0656316854163202,-0.0651115239139998,1.75092771830117,1,0.515873015873016,0.515873015873016,NA,0,0,0,1,NA,NA,NA,NA,NA,NA,NA,NA,1,"2013","Middle East and North Africa","Lebanon","Upper middle income"
"Mauritius","Mauritius2009",7,0.591132985500696,0.317625316989008,0.514583808316191,0.857583619662015,0.142202988706356,0.0747477429914049,0.747390174865723,3,1.66758599273358,0.292269472453602,2.61878569535969,4.66451149425288,1.0775377173948,1.0775377173948,0.533333333333333,NA,NA,NA,NA,NA,NA,NA,NA,3,"2009","Sub-Saharan Africa","Mauritius","Upper middle income"
"Mexico","Mexico2010",46,1.17069886148537,1.0697575653215,1.0284286920594,1.09198031662428,0.0592582473787477,0.0110533198082675,0.578084465514102,37,0.677743811727177,0.501575235127878,0.670813885420174,0.618208607035423,-0.0725403649690293,-0.0770281513257202,1.69567145766672,28,1.22859220350345,0.904979356368981,1.10556044278186,1.13659749614131,-0.264250361497328,-0.216794416277166,1.58827425505774,6,"2010","Latin America and Caribbean","Mexico","Upper middle income"
"Moldova","Moldova2013",2,0.391227307348322,0.391227307348322,0.0983781820588168,0.139127759309188,-0.0354312205910241,-0.0356302798230848,2.06127939192321,2,1.22936394395622,1.22936394395622,0.429126160438052,0.606876036060586,0.101146006010098,0.101146006010098,0.75,1,2.15712933331283,2.15712933331283,NA,0,0,0,1,2,"2013","Europe and Central Asia","Moldova","Lower middle income"
"Morocco","Morocco2013",6,2.63510143311739,0.994243067197115,3.96035701791822,7.83865546218486,-0.628160181628468,-0.407993927095613,1.24495105537223,3,0.0590806792130499,0.0594405483301484,0.0216274095355921,0.0242388623229058,-0.00589912603423983,-0.00410067332173057,NA,11,0.667169986926743,0.445997389910755,0.613863242287241,0.808281175562236,-0.0282041580209806,-0.103754067923814,1.18090076462435,3,"2013","Middle East and North Africa","Morocco","Lower middle income"
"Myanmar","Myanmar2014",2,0.233849936090381,0.233849936090381,0.284648162828183,0.402553292376201,-0.133047274598914,-0.133047274598914,2.95,4,0.266395451420141,0.265792483820192,0.186885508240412,0.290761631158975,0.0102756391138601,0.0154325953195976,1,15,0.0530274722007312,0.0291562382910721,0.0568468959818829,0.0734978477154953,-0.000353698548839958,0.00361358922643138,0.33738675757989,23,"2014","East Asia and Pacific","Myanmar","Lower middle income"
"Nepal","Nepal2013",6,1.01034853745071,1.1570922352462,0.284166400725754,0.445718961702929,-0.0359295055149308,0.00540879148246846,1,9,0.931711102209668,0.860402510376512,0.640721954109606,1.27759891041314,0.0566080562556302,0.0858900228113311,0.788742465659386,3,0.853338128565588,0.909090909090909,0.363530298818298,0.743203898372613,-0.0798395089963005,-0.0833482903820345,0.994787622932858,0,"2013","South Asia","Nepal","Low income"
"Nigeria","Nigeria2014",4,0.4691068024849,0.571122694251243,0.232157933625495,0.258741258741259,-0.0335458587430603,-0.0398010459967742,0.980238795189204,49,-1.83227427920995,-2.45591791841368,2.4879577622699,3.83393956351427,-0.137230389895781,0.121990011527847,1.61124635248722,1,-1,-1,NA,0,0,0,1,3,"2014","Sub-Saharan Africa","Nigeria","Lower middle income"
"Pakistan","Pakistan2013",10,0.596559079923809,0.637827551147158,0.577454245678498,0.656427610742332,-0.0714516447199274,-0.118579723782366,1.2,11,0.323054961104759,0.179380572794322,0.436134448021095,0.4709386806161,0.0407510237134119,0.0502995225290595,0.8547202062768,10,0.260225580770192,0.345318543779328,0.69759988948667,0.616075416242584,0.329702986256123,0.37586957371902,1.37303951179215,0,"2013","South Asia","Pakistan","Lower middle income"
"Paraguay","Paraguay2010",3,1.10552667226362,0.647449451669793,1.11711794010742,1.93047803354847,-0.0528822578845622,-0.0758906612498157,0.964779908084838,1,2.07210940737671,2.07210940737671,NA,0,0,0,1,2,0.427605202798989,0.427605202798989,0.0493918243123232,0.0698505878128367,0.0123458317527749,0.0176818433584796,0.79844464583252,0,"2010","Latin America and Caribbean","Paraguay","Upper middle income"
"Peru","Peru2010",29,0.832749707744303,0.747640341844277,0.372516168339642,0.344705523604812,-0.0334020067443873,0.018502942379522,0.807504991647701,22,0.751688377185753,0.738495977651701,0.508060844532763,0.652776911803925,0.0375188897858222,0.00271255955603763,1.02163605445089,32,0.648156797226263,0.646476971579394,0.342230465902389,0.489737302977233,0.045704437406057,-0.00948630052047829,1.41811285955844,4,"2010","Latin America and Caribbean","Peru","Upper middle income"
"Philippines","Philippines2009",16,1.35071528109029,1.20585384257894,1.08242141242675,1.13634528992907,-0.0668822426222239,-0.0535286975735457,1.11111111111111,24,0.241949034024453,0.0740633999166855,0.447245093883315,0.198692872817479,-0.0165312693810123,-0.0193014092110261,0.92990392600538,18,1.19094142650955,1.34116254896461,2.30847417359342,2.6943995510589,-0.24218020419252,-0.545866087801687,0.904352034325279,13,"2009","East Asia and Pacific","Philippines","Lower middle income"
"Romania","Romania2013",6,0.0670566340466212,0.0765341087916907,0.0523496211058541,0.0673379024678107,0.0135231891836656,0.00262964302434576,0.560759687798208,6,0.331446294356923,0.123131770560627,0.379936346097641,0.618915529022687,-0.0319612539147658,-0.0301093105760289,1.6894170560628,9,0.311234010369623,0.312629587655242,0.161326894328828,0.355601156648277,0.0457325708787988,0.0730449146225547,0.184615384615385,1,"2013","Europe and Central Asia","Romania","Upper middle income"
"Russia","Russia2012",6,0.400652256781389,0.167614069489023,0.51399878513834,0.432835149797175,0.0345389467360937,-0.0187010034890851,0.914524185341081,3,0.0806747967765832,0.0828290370439408,0.0339547127681693,0.0502421558076,0.00018635882921564,0.000405926721201933,0.733008039757508,NA,NA,NA,NA,NA,NA,NA,NA,1,"2012","Europe and Central Asia","Russian Federation","High income"
"Senegal","Senegal2014",1,1.08433734939759,1.08433734939759,NA,0,0,0,1,10,0.344647852755613,0.211584279981344,0.399207835517469,0.493958680781532,-0.0382112587160687,-0.028387423111047,0.972074818748047,NA,NA,NA,NA,NA,NA,NA,NA,0,"2014","Sub-Saharan Africa","Senegal","Lower middle income"
"Serbia","Serbia2013",4,0.334237090444998,0.312123972155292,0.191169067909435,0.27100950908621,-0.0140130648965834,0.00980020304753953,1.10816460286449,3,0.651538873408833,0.658372603518377,0.224111072324008,0.273270440251572,0.0424527606985998,0.0489581667631096,0.766666666666667,2,0.92949195806929,0.92949195806929,0.164788417936396,0.233046015567656,-0.0458823391196991,-0.0521456554170723,1,2,"2013","Europe and Central Asia","Serbia","Upper middle income"
"SriLanka","SriLanka2011",26,0.718650641891031,0.34780751349412,0.879190185876225,0.908163265306123,-0.0306263889118759,-0.0192107608363664,1.19621771041961,56,0.702621072817886,0.679149333294709,0.525779160806175,1.06907787552949,0.0885803194474426,0.025451783069309,0.85592812388508,12,0.826599581571679,0.719294451483096,0.551414268116677,0.638797039836246,-0.0518731553790365,-0.035581951624705,0.862670888793793,2,"2011","South Asia","Sri Lanka","Lower middle income"
"Stlucia","Stlucia2010",2,1.26504909324451,1.26504909324451,0.0270785889906415,0.0382949078004919,-0.00395106191592377,-0.00395106191592377,1.26,5,1.30183936227823,1,0.668970601047651,0.73957044699149,-0.146702106057404,-0.146702106057404,1.2,NA,NA,NA,NA,NA,NA,NA,NA,0,"2010","Latin America and Caribbean","St. Lucia","Upper middle income"
"Tajikistan","Tajikistan2013",3,1.7944739561876,1.39738711313911,1.64661252055683,2.59063732750692,0.139001678269355,0.151672844203534,1.00623396504203,NA,NA,NA,NA,NA,NA,NA,NA,4,0.556422630659869,0.267999075438734,0.64401444139956,0.686866619771314,-0.100393115496391,-0.111049976529313,3.09189030740367,0,"2013","Europe and Central Asia","Tajikistan","Lower middle income"
"Tanzania","Tanzania2013",2,0.248010610079576,0.248010610079576,0.301973983477544,0.427055702917772,-0.128116710875332,-0.128116710875332,2.5,14,0.643721533463968,0.442140654815246,0.644531920721796,0.841158858153856,-0.0363361151268022,-0.0445107026901698,1.01693035478249,NA,NA,NA,NA,NA,NA,NA,NA,0,"2013","Sub-Saharan Africa","Tanzania","Low income"
"Trinidadandtobago","Trinidadandtobago2010",4,0.562780382311272,0.380029160622521,0.402073171723686,0.655803549464201,0.158312476256934,0.128072234894782,0.628571428571429,3,0.89354027671272,0.878999394337763,0.328268916024715,0.48033430892273,0.0461217529038553,0.0378518923762534,0.833333333333333,NA,NA,NA,NA,NA,NA,NA,NA,0,"2010","Latin America and Caribbean","Trinidad and Tobago","High income"
"Tunisia","Tunisia2013",20,0.592389104833212,0.430737107282779,0.610916404714759,0.759240945915468,-0.0247125285708526,-0.051464415022766,1.91813352606277,6,0.380592163273168,0.265994990315261,0.383459783795103,0.227616279069767,0.0479281723957486,0.0481256597201565,0.976013800761654,26,0.804552935714445,0.640094145249,0.619202110180865,0.618112473708881,0.266088052395623,0.260437772209518,0.593196475605331,25,"2013","Middle East and North Africa","Tunisia","Upper middle income"
"Turkey","Turkey2013",16,0.918023727015538,1.00139012514144,0.5542294775528,0.651867512332628,0.00520882289818745,-0.0429533341183665,0.792547619765444,5,0.516950436799198,0.599852048834717,0.436292532456128,0.605154436356482,-0.0453985679715427,-0.00618733418864776,1.06218383241354,11,0.72611694758005,0.606874470960728,0.665497822153752,1.07645739702221,-0.2101816771177,-0.0881908139272992,1.04527137444662,3,"2013","Europe and Central Asia","Turkey","Upper middle income"
"Ukraine","Ukraine2013",13,0.161971389975065,0.0752675334007691,0.189443751915277,0.146474677259186,-0.0100879135811478,-0.0105777230328943,1.24912760742242,2,0.1795885598978,0.1795885598978,0.0015213140731208,0.00215146299483648,0.000271836876760915,0.00026893287435456,0.789105056198893,9,0.0678593446641077,0.0486290513703553,0.0600804453555035,0.115070346320346,-0.0158293960044197,-0.0139544774456023,0.935644956321671,28,"2013","Europe and Central Asia","Ukraine","Lower middle income"
